DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
4392046;1;2;1;1;1;1;1;1;3;1; ; ;10000000;600000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;1;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;381,904350153071
4392048;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;393,286522110186
4392049;1;4;3;1;1;1;1;1;3;4; ; ; ;550000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;4;2; ;1;2;1;2;1;3;1;1;1;3;1;1;01;13;08;13;365,457632152688
4392051;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1200000;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;352,731781010932
4392052;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1370000;2;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;1;2;1;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;316,757919360415
4392053;1;3;2;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;1;1;1;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;364,312103451367
4392054;1;4;1;1;1;1;1;3;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;2;1;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;426,217544366887
4392055;1;3;2;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;260,078146173275
4392056;1;5;3;1;1;1;1;3;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;13;08;13;573,931520927433
4392057;1;4;3;1;1;1;1;3;3;3; ; ; ; ;1000000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;858,639034716192
4392058;1;4;3;1;1;1;1;1;3;1; ; ;250000000;1400000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;3;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;629,460898218855
4392059;1;4;2;1;1;1;1;1;3;1; ; ;98;1500000; ;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;2;2;1;1;1;2;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;858,639034716192
4392060;1;4;2;1;1;1;1;3;3;3; ; ; ; ;1600000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;819,670733255402
4392064;1;4;3;1;1;1;1;1;3;1; ; ;98;1500000; ;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;2;1;2;1;4;3;1;1;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;666,409274721596
4392065;1;4;3;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;1;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;13;08;13;639,793565440837
4392066;1;3;2;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;518,069487978173
4392067;1;3;1;1;1;1;1;1;3;3; ; ; ; ;1200000;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;639,793565440837
4392068;1;7;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;13;08;13;348,973327896369
4392069;1;3;2;1;1;1;1;3;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;08;13;435,631379670408
4392070;1;3;1;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;08;13;381,904350153071
4392071;1;4;2;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;08;13;364,312103451367
4392072;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;08;13;457,250533832726
4392073;1;4;2;1;1;1;1;1;3;1; ; ;98;900000; ;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;13;08;13;352,731781010932
4392074;1;4;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;2;2;1;2;1;4;6;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;08;13;447,115678144654
4392075;1;4;1;1;1;1;1;3;3;1; ; ;98;600000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;08;13;381,904350153071
4392076;1;2;1;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2; ;1;2; ;1;2;1;2;1;3;1;1;1;3;1;1;01;13;08;13;443,809791068592
4392077;1;3;2;1;1;1;1;1;3;1; ; ;98;700000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;2;1;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;410,87876881189
4392078;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;320,940184904607
4392079;1;3;1;1;1;1;1;1;3;3; ; ; ; ;620000;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;1;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;319,896782720418
4392081;1;3;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;2;2;1;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;08;13;419,964815651969
4392085;1;5;3;1;1;1;1;1;3;4; ; ; ;1400000; ;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;4;5;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;541,010865649821
4392087;1;4;2;1;1;1;1;3;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;13;08;13;259,034743989086
4392088;1;3;1;1;1;1;1;1;3;4; ; ; ;98; ;2;1;2;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;381,904350153071
4392089;1;5;4;1;1;1;1;1;3;1; ; ;350000000;2000000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;1;2;1;4;5;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;541,010865649821
4392090;1;4;2;1;1;1;1;1;3;1; ; ;500000000;1800000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;429,319517358096
4392091;1;5;3;1;1;1;1;1;3;1; ; ;340000000;1900000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;5;5;2; ;1;1;1;2;1;4;1;1;1;3;1;1;01;13;08;13;361,953394073308
4392093;1;5;3;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;13;08;13;419,964815651969
4392094;1;4;2;1;1;1;1;1;3;4; ; ; ;98; ;2;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;13;08;13;381,904350153071
4392096;1;4;2;1;1;1;1;1;3;1; ; ;300000000;700000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;13;08;13;257,991341804898
4392242;1;3;2;1;1;1;1;1;3;1; ; ;250000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;184,589705186388
4392243;1;4;2;1;1;1;1;1;3;3; ; ; ; ;410000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;176,828904720019
4392244;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;161,730949534237
4392245;1;5;4;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;5;12;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;255,505437407523
4392246;1;3;2;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;17;08;17;151,609847925466
4392247;1;4;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;193,153820664348
4392248;1;6;1;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;170,119814683064
4392249;1;3;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;3;1;2;1;1;1;2;1;1;01;17;08;17;159,195398062703
4392250;1;5;4;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;4;5;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;221,083679259568
4392251;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;199,68766037217
4392252;1;3;2;1;1;1;1;1;3;1; ; ;60000000;350000; ;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;144,900757888511
4392253;1;4;3;1;1;1;1;1;3;3; ; ; ; ;480000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;239,34509048584
4392254;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;193,153820664348
4392255;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;178,911557100356
4392256;1;2;1;1;1;1;1;1;3;1; ; ;98;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ;2;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;17;08;17;159,195398062703
4392257;1;6;6;1;1;1;1;1;3;1; ; ;150000000;500000; ;2;1;2;2;1;1;1;1;2;1;1;2;2;1;2;2;2;1;1;2;2;1;7;7;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;96,4892851676079
4392258;1;3;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;3;1;2;1;1;1;2;1;2;01;17;08;17;153,692500305803
4392259;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;159,195398062703
4392260;1;3;2;1;1;1;1;1;3;3; ; ; ; ;325000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;219,222851943686
4392261;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;08;17;193,153820664348
4392262;1;2;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;174,293353248485
4392263;1;3;2;1;1;1;1;1;4;4; ; ; ;380000; ;1;1;1;2;1;2;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;17;08;17;209,332579510283
4392264;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;4;3;1;3;1;1;1;2;1;1;01;17;08;17;161,453300772172
4392265;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;4;3;1;3;1;1;1;2;1;1;01;17;08;17;193,007663565954
4392266;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;1;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;197,772024516219
4392267;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;244,792409396505
4392268;1;4;3;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;218,401970689639
4392269;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;3;1;3;2;1;1;2;1;1;01;17;08;17;197,772024516219
4392270;1;3;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;2;1;1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;4;2; ;1;1;4;3;1;3;1;1;1;2;1;1;01;17;08;17;161,730949534237
4392271;1;6;4;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;3;4;2; ;1;2;4;3;1;3;1;1;1;2;1;1;01;17;08;17;189,207909038259
4392272;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;149,074296453932
4392273;1;6;4;1;1;1;1;1;3;4; ; ; ;98; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;5;5;2; ;1;1;1;3;1;3;1;1;1;2;1;1;01;17;08;17;143,045732447506
4392274;1;3;2;1;1;1;1;3;3;3; ; ; ; ;380000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;1;2;2;1;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;311,409281831546
4392275;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;2;2;1;4;4;2; ;1;2;4;6;1;3;1;1;1;2;1;1;01;17;08;17;209,507829839416
4392276;1;4;2;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;1;2;1;2;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;133,97634126815
4392277;1;3;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;3;1;2;1;1;1;2;1;1;01;17;08;17;144,900757888511
4392279;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;1;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;133,97634126815
4392280;1;2;1;1;1;1;1;3;3;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;193,153820664348
4392281;1;3;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;241,435976670924
4392283;1;3;2;1;1;1;1;3;3;2; ;470000;60000000;300000; ;1;1;1;2;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;216,041669547238
4392284;1;4;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;4;3;1;3;2;1;1;2;1;1;01;17;08;17;138,594545120021
4392285;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;08;17;200,13232565862
4392286;1;4;2;1;1;1;1;1;3;3; ; ; ; ;340000;1;2;1;1;1;1;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;08;17;133,97634126815
4392287;1;4;2;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;220,908428930435
4392288;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;244,617159067372
4392289;1;5;3;1;1;1;1;1;3;1; ; ;150000000;300000; ;1;1;2;2;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;08;17;220,908428930435
4392290;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;17;08;17;149,074296453932
4392291;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;17;08;17;172,377717392534
4392292;1;4;3;1;1;1;1;3;3;2; ;47000;50000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;3;8;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;17;08;17;309,253324249015
4392293;1;2;2;1;1;1;1;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;1;4;3;1;1;2;1;1;2;1;1;01;17;08;17;207,44846083854
4392294;1;3;1;1;1;1;1;1;4;4; ; ; ;120000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;3;1;1;2;1;1;2;1;1;01;17;08;17;159,195398062703
4392295;1;3;2;1;1;1;1;1;3;4; ; ; ;220000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;3;1;1;1;1;1;2;1;1;01;17;08;17;225,081967495856
4392296;1;4;2;1;1;1;1;1;4;4; ; ; ;400000; ;2;1;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;17;08;17;163,368936628124
4392297;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;4;2; ;1;2;1;6;1;1;1;1;1;2;1;1;01;17;08;17;175,54940723777
4392298;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;4;3;1;1;1;1;1;2;1;1;01;17;08;17;216,041669547238
4392299;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;4;2; ;1;2;1;3;1;1;1;1;1;2;1;1;01;17;08;17;239,34509048584
4392300;1;5;4;1;1;1;1;3;3;1; ; ;30000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;5;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;17;08;17;199,059595689713
4392301;1;5;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;17;08;17;177,004155049151
4392302;1;2;1;1;1;1;1;1;4;4; ; ; ;250000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;2;4;3;1;1;2;1;1;2;1;1;01;17;08;17;182,054153714855
4392303;1;4;1;1;1;1;1;1;3;1; ; ;45000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;17;08;17;193,153820664348
4392304;1;2;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;4;2; ;1;2;4;2;1;1;2;1;1;2;1;1;01;17;08;17;151,609847925466
4392305;1;7;3;1;1;1;1;1;3;1; ; ;45000000;350000; ;2;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;2;2;1;5;5;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;08;17;164,394161442041
4392306;1;3;2;1;1;1;1;3;4;5; ; ; ;150000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;4;2; ;1;1;1;4;1;2;2;1;1;2;1;1;01;17;08;17;296,080497470396
4392307;1;2;2;1;1;1;1;1;3;5; ; ; ;200000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;4;4;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;17;08;17;179,086807429488
4392308;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;08;17;182,054153714855
4392309;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;08;17;167,759513540663
4392310;1;3;2;1;1;1;1;1;3;3; ; ; ; ;220000;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;17;08;17;194,003795149133
4392312;1;4;2;1;1;1;1;1;3;1; ; ;98;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;08;17;163,813601914574
4392313;1;4;2;1;1;1;1;1;3;4; ; ; ;450000; ;2;1;1;1;1;2;1;2;2;1;1;2;1;2;2;2;2;1;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;08;17;174,738018534935
