DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4391321;1;4;1;10;1;1;5;2016;1;3; ;1;2;1;1; ; ;1; ; ;2;5; ;2; ; ; ; ; ; ; ;05; ;08;05;1154,84822042336
4391321;1;5;1;10;5;1;10;1994;22;5;6;2; ;2; ; ; ;2;1;3; ; ; ;2;1;2; ;6;2;3; ;05;13;08;05;1154,84822042336
4391322;1;1;1;10;1;1;8;1941;75;1;3;3; ;3; ;1;2;1; ; ;1;2;88526;2;1;2; ;4;6; ; ;05;6;08;05;1065,29223762186
4391322;1;2;1;10;2;2;2;1946;71;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;08;05;1065,29223762186
4391322;1;3;1;10;3;2;3;1996;21;4;6;2; ;2; ; ; ;1; ; ;1;3;92215;2;1;2; ;6;3;2;2;05;14;08;05;1065,29223762186
4391323;1;1;1;10;1;2;6;1963;54;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;05;2;08;05;1114,87210305189
4391323;1;2;1;10;2;2;12;1995;21;3;2;3; ;1;1;1;3;1; ; ;1;1;32000;2;1;2; ;6;3;3; ;05;14;08;05;1114,87210305189
4391323;1;3;1;10;3;1;5;1989;28;5;2;2; ;2; ;1;2;1; ; ;1;1;40000;2;1;2; ;6;3;3; ;05;14;08;05;1114,87210305189
4391323;1;4;1;10;3;1;6;2017;0;4; ;1;3;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;05; ;08;05;1114,87210305189
4391324;1;1;1;10;1;1;3;1993;24;1;1;3; ;2; ;1;2;1; ; ;1;1;32600;2;1;2; ;5;11;2; ;05;11;08;05;968,051185089091
4391324;1;2;1;10;2;2;11;1996;20;2;1;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;1;2;1;05;12;08;05;968,051185089091
4391325;1;1;1;10;1;1;5;1984;33;1;2;3; ;2; ;1;2;2;1;8; ; ; ;1;1;2; ;4;7; ; ;05;7;08;05;1075,44157961243
4391325;1;2;1;10;2;2;5;1985;32;2;2;3; ;2; ;1;1;1; ; ;9; ; ;2;1;2; ;4;6; ; ;05;6;08;05;1075,44157961243
4391325;1;3;1;10;2;2;11;2001;15;3;6;3; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;05;8;08;05;1075,44157961243
4391325;1;4;1;10;2;2;11;2015;1;4; ;2; ;1;3; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;05; ;08;05;1075,44157961243
4391325;1;5;1;10;2;2;11;2003;13;3;6;3; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;05;7;08;05;1075,44157961243
4391326;1;1;1;10;1;2;2;1991;26;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;05;6;08;05;1048,64026735763
4391326;1;2;1;10;2;1;9;1997;19;2;2;2; ;3; ;1;1;2;1;120; ; ; ;2;1;2; ;4;7; ; ;05;7;08;05;1048,64026735763
4391326;1;3;1;10;1;1;5;2010;7;3; ;3; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;05;0;08;05;1048,64026735763
4391326;1;4;1;10;4;1;2;2001;16;5;6;2; ;3; ; ; ;2;1;120; ; ; ;2;1;2; ;4;6; ; ;05;6;08;05;1048,64026735763
4391327;1;1;1;10;1;2;6;1988;29;1;6;2; ;2; ; ; ;2;1;2; ; ; ;1;1;2; ;5;11;2; ;05;11;08;05;1261,73852780527
4391327;1;2;1;10;1;2;11;2008;8;3; ;2; ;1;1; ; ;2;1;2; ; ; ;2;1;1;1;3;0; ; ;05;0;08;05;1261,73852780527
4391327;1;3;1;10;1;2;12;2013;3;3; ;2; ;1;1; ; ;2;1;2; ; ; ;2;2;2; ;1;0; ; ;05;0;08;05;1261,73852780527
4391327;1;4;1;10;4;2;7;1998;19;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;05;4;08;05;1261,73852780527
4391327;1;5;1;10;4;1;5;2014;3;5; ;2; ;1;4; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;08;05;1261,73852780527
4391328;1;1;1;10;1;2;11;1991;25;1;3;2; ;2; ;1;2;1; ; ;1;1;68000;1;1;2; ;6;5;2;2;05;16;08;05;1209,28786133549
4391328;1;2;1;10;2;1;8;1984;32;2;3;3; ;3; ;1;1;2;1;24; ; ; ;1;1;2; ;6;5;3; ;05;16;08;05;1209,28786133549
4391329;1;1;1;10;1;2;4;1961;56;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;08;05;914,247672112686
4391329;1;2;1;10;2;2;10;1996;20;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;05;13;08;05;914,247672112686
4391331;1;1;1;10;1;2;2;1961;56;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;08;05;1055,19149023651
4391331;1;2;1;10;2;2;10;1986;30;3;4;2; ;1;1; ; ;1; ; ;1;4; ;2;1;1;2;6;0;2;2;05;11;08;05;1055,19149023651
4391331;1;3;1;10;1;1;9;2008;8;4; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;05;1;08;05;1055,19149023651
4391332;1;1;1;10;2;1;3;1971;46;1;2;3; ;3; ;1;2;1; ; ;1;1;29509;2;1;2; ;3;5; ; ;05;5;08;05;859,770036096367
4391332;1;2;1;10;2;2;5;1960;57;2;2;3; ;3; ;1;1;1; ; ;1;1;32000;2;1;2; ;4;6; ; ;05;6;08;05;859,770036096367
4391332;1;3;1;10;2;2;9;2000;16;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;05;10;08;05;859,770036096367
4391332;1;4;1;10;4;2;8;2004;12;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;05;5;08;05;859,770036096367
4391333;1;1;1;10;1;2;5;1938;79;1;5;3; ;3; ; ; ;1; ; ;1;2;88526;2;1;2; ;3;5; ; ;05;5;08;05;1029,58013112571
4391333;1;2;1;10;2;2;4;1969;48;3;4;3; ;1;1; ; ;1; ; ;1;3;92300;2;1;2; ;6;5;4; ;05;16;08;05;1029,58013112571
4391334;1;1;1;10;1;2;5;1979;38;1;4;2; ;2; ; ; ;1; ; ;9; ; ;2;1;2; ;5;11;2; ;05;11;08;05;1035,50345734515
4391334;1;2;1;10;2;2;5;2005;12;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;05;5;08;05;1035,50345734515
4391334;1;3;1;10;4;2;2;2011;6;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2;2;1;1;3;0; ; ;05;0;08;05;1035,50345734515
4391334;1;4;1;10;4;2;4;1999;18;3;4;3; ;1;1; ; ;2;1;4; ; ; ;2;1;2; ;4;7; ; ;05;7;08;05;1035,50345734515
4391334;1;5;1;10;4;1;7;2015;2;4; ;2; ;1;4; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;05; ;08;05;1035,50345734515
4391335;1;1;1;10;1;2;3;1975;42;1;6;3; ;1;3; ; ;1; ; ;1;1;250000;2;1;2; ;6;10;4; ;05;21;08;05;1135,78808419145
4391335;1;2;1;10;2;2;3;2008;9;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;2;3;3; ; ;05;3;08;05;1135,78808419145
4391335;1;3;1;10;2;2;6;1947;70;5;6;3; ;3; ; ; ;1; ; ;1;3;99215;2;1;2; ;3;5; ; ;05;5;08;05;1135,78808419145
4391336;1;1;1;10;1;2;2;1986;31;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;05;13;08;05;1157,21310333857
4391336;1;2;1;10;1;2;4;2008;9;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;05;3;08;05;1157,21310333857
4391336;2;1;2;10;1;1;8;1965;52;1;2;3; ;2; ;1;2;1; ; ;1;1;36000;2;1;2; ;4;8; ; ;05;8;08;05;1157,21310333857
4391336;2;2;2;10;2;2;10;1965;51;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;05;5;08;05;1157,21310333857
4391336;2;3;2;10;3;2;8;1992;24;3;6;2; ;2; ; ; ;1; ; ;1;1;29500;2;1;2; ;5;11;2; ;05;11;08;05;1157,21310333857
4391336;3;1;3;10;1;1;11;1990;26;1;2;2; ;2; ;1;2;1; ; ;2;1;56000;2;1;2; ;6;2;3; ;05;13;08;05;1157,21310333857
4391336;3;2;3;10;2;2;2;1990;27;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;08;05;1157,21310333857
4391336;3;3;3;10;2;2;8;2005;12;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;05;4;08;05;1157,21310333857
4391336;3;4;3;10;2;1;3;2010;7;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;05;1;08;05;1157,21310333857
4391337;1;1;1;10;1;2;3;1963;54;1;4;3; ;2; ; ; ;1; ; ;3; ; ;1;1;2; ;3;4; ; ;05;4;08;05;1381,04529577929
4391337;1;2;1;10;2;1;1;1983;34;3;4;3; ;1;1; ; ;1; ; ;1;1;29508;2;1;2; ;4;7; ; ;05;7;08;05;1381,04529577929
4391337;1;3;1;10;3;1;4;1986;31;3;4;3; ;1;1; ; ;1; ; ;3; ; ;1;1;2; ;3;5; ; ;05;5;08;05;1381,04529577929
4391337;1;4;1;10;1;2;10;2012;4;4; ;1;3;2; ; ; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;05;0;08;05;1381,04529577929
4391338;1;1;1;10;1;2;4;1981;36;1;3;1;3;3; ;2; ;1; ; ;1;1;29509;2;1;2; ;6;3;3; ;05;14;08;05;1320,39430457738
4391338;1;2;1;10;2;1;11;2005;11;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;2;3;4; ; ;05;4;08;05;1320,39430457738
4391338;1;3;1;10;3;1;11;1948;68;5;5;3; ;3; ; ; ;1; ; ;1;3;131000;2;1;2; ;3;2; ; ;05;2;08;05;1320,39430457738
4391339;1;1;1;10;1;2;1;1945;72;1;6;3; ;3; ; ; ;1; ; ;1;3;98000;2;1;2; ;1;0; ; ;05;0;08;05;1034,27478950708
4391340;1;1;1;10;1;1;4;1956;61;1;3;3; ;3; ;2; ;1; ; ;1;1;29509;2;2;2; ;1;0; ; ;05;0;08;05;1391,13853147824
4391340;1;2;1;10;2;1;4;1986;31;3;6;1;1;2; ; ; ;1; ; ;1;1;29509;2;1;2; ;5;11;2; ;05;11;08;05;1391,13853147824
4391340;1;3;1;10;3;1;10;1989;27;3;6;1;1;2; ; ; ;2;1;24; ; ; ;1;1;2; ;5;11;2; ;05;11;08;05;1391,13853147824
4391340;1;4;1;10;4;2;7;1992;25;3;6;1;1;2; ; ; ;2;1;12; ; ; ;1;1;2; ;5;11;2; ;05;11;08;05;1391,13853147824
4391340;1;5;1;10;4;1;9;2010;6;4; ;2; ;1;4; ; ;2;1;12; ; ; ;2;2;1;1;3;0; ; ;05;0;08;05;1391,13853147824
4391340;1;6;1;10;4;1;8;2002;15;3;6;1;1;2; ; ; ;2;1;12; ; ; ;2;1;1;1;3;4; ; ;05;4;08;05;1391,13853147824
4391341;1;1;1;10;1;2;5;1972;45;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;08;05;1101,05293872322
4391341;1;2;1;10;2;1;4;1982;35;2;2;3; ;3; ;1;1;1; ; ;1;4; ;2;1;2; ;4;9; ; ;05;9;08;05;1101,05293872322
4391341;1;3;1;10;3;2;2;1997;20;3;4;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;08;05;1101,05293872322
4391341;1;4;1;10;6;1;10;2012;4;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;05;0;08;05;1101,05293872322
4391341;1;5;1;10;6;2;5;2015;2;4; ;2; ;1;3; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;05; ;08;05;1101,05293872322
4391341;1;6;1;10;6;2;5;1998;19;3;4;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;08;05;1101,05293872322
4391342;1;1;1;10;1;1;4;1939;78;1;3;3; ;3; ;1;2;1; ; ;1;2;230000;2;1;2; ;6;5;4; ;05;16;08;05;1250,86883639433
4391342;1;2;1;10;2;2;6;1940;77;2;3;3; ;3; ;1;1;1; ; ;1;5; ;1;1;2; ;4;9; ; ;05;9;08;05;1250,86883639433
4391342;1;3;1;10;3;1;1;1970;47;3;6;1;1;1;2; ; ;1; ; ;1;1;46000;2;1;2; ;6;3;3; ;05;14;08;05;1250,86883639433
4391343;1;1;1;10;1;1;9;1944;72;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;05;1;08;05;1124,96461916096
4391343;1;2;1;10;2;2;2;1950;67;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;05;2;08;05;1124,96461916096
4391343;1;3;1;10;3;1;11;1996;20;4;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;6;3;2;2;05;14;08;05;1124,96461916096
4391344;1;1;1;10;1;1;10;1985;31;1;2;2; ;2; ;1;2;1; ; ;1;1;29600;2;1;2; ;3;3; ; ;05;3;08;05;1195,46869700682
4391344;1;2;1;10;2;2;11;1987;29;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;05;3;08;05;1195,46869700682
4391344;1;3;1;10;2;2;11;2009;7;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;05;1;08;05;1195,46869700682
4391344;1;4;1;10;4;2;5;1995;22;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;2;6;1;2;2;05;12;08;05;1195,46869700682
4391345;1;1;1;10;1;1;10;1980;36;1;2;2; ;2; ;1;2;1; ; ;1;1;34000;2;1;2; ;5;11;2; ;05;11;08;05;1174,54448459099
4391345;1;2;1;10;2;2;10;1984;32;2;2;2; ;2; ;1;1;1; ; ;1;5; ;1;1;1;1;4;7; ; ;05;7;08;05;1174,54448459099
4391345;1;3;1;10;3;1;8;2004;12;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;05;6;08;05;1174,54448459099
4391345;1;4;1;10;2;1;1;2009;8;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;05;2;08;05;1174,54448459099
4391346;1;1;1;10;1;2;3;1994;23;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;08;05;1120,79470968145
4391346;1;2;1;10;3;2;4;2014;3;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;05;0;08;05;1120,79470968145
4391346;1;3;1;10;3;2;9;1995;21;5;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;08;05;1120,79470968145
4391346;1;4;1;10;3;2;5;2014;3;5; ;2; ;1;3; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;08;05;1120,79470968145
4391347;1;1;1;10;1;2;11;1983;33;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;05;3;08;05;1108,99500321292
4391347;1;2;1;10;1;1;2;2005;12;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;05;4;08;05;1108,99500321292
4391347;1;3;1;10;1;1;1;2017;0;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;05; ;08;05;1108,99500321292
4391349;1;1;1;10;1;2;3;1950;67;1;3;2; ;2; ;1;2;1; ; ;1;3;92215;2;1;2; ;3;4; ; ;05;4;08;05;1286,83264970062
4391349;1;2;1;10;2;1;10;1947;69;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;1; ; ;05;1;08;05;1286,83264970062
4391349;1;3;1;10;3;2;8;1987;30;3;6;1;2;1;1; ; ;1; ; ;1;1;48000;2;1;1;2;6;3;2;2;05;14;08;05;1286,83264970062
4391349;1;4;1;10;1;2;6;2014;3;4; ;2; ;1;3; ; ;1; ; ;1;5; ;1;2;2; ;1;0; ; ;05;0;08;05;1286,83264970062
4391350;1;1;1;10;1;1;9;1951;65;1;3;3; ;3; ;1;2;1; ; ;1;2;180000;2;1;2; ;5;11;2; ;05;11;08;05;1132,01592918127
4391350;1;2;1;10;2;2;2;1961;56;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;7; ; ;05;7;08;05;1132,01592918127
4391350;1;3;1;10;3;2;11;1985;31;3;2;1;1;1;2;1;4;1; ; ;1;1;33000;2;1;2; ;6;5;4; ;05;16;08;05;1132,01592918127
4391350;1;4;1;10;4;1;8;1981;35;5;2;2; ;2; ;1;3;2;1;7; ; ; ;2;1;2; ;6;3;3; ;05;14;08;05;1132,01592918127
4391350;1;5;1;10;5;2;8;1931;85;5;5;3; ;3; ; ; ;1; ; ;1;2;86000;2;1;2; ;3;5; ; ;05;5;08;05;1132,01592918127
4391351;1;1;1;10;1;1;1;1967;50;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;08;05;1255,14107854593
4391351;1;2;1;10;1;2; ; ;41;2;2;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;05;5;08;05;1255,14107854593
4391351;1;3;1;10;3;1;3;1999;18;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;08;05;1255,14107854593
4391351;1;4;1;10;1;2;5;2012;5;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;2; ;2;1; ; ;05;0;08;05;1255,14107854593
4391352;1;1;1;10;1;1;9;1977;39;1;2;2; ;2; ;1;2;1; ; ;1;1;50000;2;1;2; ;3;2; ; ;05;2;08;05;1220,39770180143
4391352;1;2;1;10;2;2;10;1981;35;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;1;1;4;7; ; ;05;7;08;05;1220,39770180143
4391352;1;3;1;10;2;1;5;2003;14;3;6;3; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;05;5;08;05;1220,39770180143
4391352;1;4;1;10;2;1;9;2004;12;3;6;3; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;05;6;08;05;1220,39770180143
4391352;1;5;1;10;2;2;4;2009;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;05;2;08;05;1220,39770180143
4391352;1;6;1;10;2;1;3;2014;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;05;0;08;05;1220,39770180143
4391353;1;1;1;10;1;1;1;1956;61;1;3;3; ;2; ;1;2;1; ; ;1;9; ;2;1;2; ;6;3;3; ;05;14;08;05;1316,41831777241
4391353;1;2;1;10;2;2;10;1957;59;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;4;9; ; ;05;9;08;05;1316,41831777241
4391353;1;3;1;10;1;1;11;1982;34;3;6;1;1;1;2; ; ;1; ; ;1;1;113000;2;1;2; ;6;5;4; ;05;16;08;05;1316,41831777241
4391353;1;4;1;10;1;1;4;1987;30;3;6;1;1;1;2; ; ;1; ; ;1;1;30000;2;1;2; ;6;3;3; ;05;14;08;05;1316,41831777241
4391355;1;1;1;10;1;1;4;1950;67;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;08;05;1185,31935501625
4391355;1;2;1;10;1;2;6;1953;64;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;9;99; ; ;05; ;08;05;1185,31935501625
4391356;1;1;1;10;1;1;2;1949;68;1;3;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;3;4; ; ;05;4;08;05;1237,04967206567
4391356;1;2;1;10;2;2;8;1957;59;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;4; ; ;05;4;08;05;1237,04967206567
4391356;1;3;1;10;2;1;11;1984;32;3;6;1;1;1;2; ; ;2;1;36; ; ; ;2;1;2; ;5;11;2; ;05;11;08;05;1237,04967206567
4391356;1;4;1;10;4;2;4;1993;24;3;4;1;2;1;1; ; ;1; ; ;1;5; ;2;1;2; ;6;4;3; ;05;15;08;05;1237,04967206567
4391356;1;5;1;10;2;2;8;2016;0;4; ;2; ;1;4; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;05; ;08;05;1237,04967206567
4391357;1;1;1;10;1;2;12;1978;38;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;05;10;08;05;963,356526707725
4391357;1;2;1;10;2;1;9;1997;19;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;08;05;963,356526707725
4391357;1;3;1;10;3;2;6;2002;15;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;08;05;963,356526707725
4391359;1;1;1;10;1;2;5;1943;74;1;4;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;05;5;08;05;1034,27478950708
4391360;1;1;1;10;1;1;10;1981;35;1;2;2; ;3; ;1;2;1; ; ;1;4; ;2;1;2; ;5;11;2; ;05;11;08;05;1412,31445070421
4391360;1;2;1;10;2;2;1;1986;31;2;2;2; ;2; ;1;1;1; ; ;1;1;98;2;1;2; ;6;3;3; ;05;14;08;05;1412,31445070421
4391360;1;3;1;10;1;2;6;2011;6;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;1;2;2;0; ; ;05;0;08;05;1412,31445070421
4391360;1;4;1;10;4;2;2;1990;27;5;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;2;6;5;3; ;05;16;08;05;1412,31445070421
