DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,fex_c_2011
2826062,1,5,4,3,1,4,2,1,5,4,,,,98,,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,4,2,2,,6,1,1,5,2,1,2,2,2,2,1,,,1,2,11,63,1,474.121.608.258.389
2826063,1,4,3,3,1,4,2,1,5,1,,,98,98,,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,4,2,2,,4,1,1,1,4,1,2,2,2,2,1,,,1,2,11,63,1,456.131.867.698.577
2826064,1,1,1,2,1,5,2,1,4,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,3,1,4,1,2,2,2,2,1,,,1,2,11,63,1,583.196.541.064.322
2826066,1,4,2,4,1,4,1,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,1,1,,1,1,2,11,63,1,532.447.095.522.816
2826067,1,4,3,4,1,4,1,1,5,1,,,7000000,80000,,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,5,1,1,1,3,1,2,2,2,1,1,,1,1,2,11,63,1,687.788.385.612.182
2826068,1,3,2,4,1,4,1,1,5,1,,,4000000,50000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,3,1,2,2,2,1,1,,1,1,2,11,63,1,60.624.703.562.987
2826072,1,3,2,2,1,4,1,1,5,4,,,,80000,,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,4,2,2,,6,1,1,4,2,1,2,2,2,1,1,,1,1,2,11,63,1,101.835.455.511.382
2826073,1,4,1,2,1,4,1,1,4,1,,,120000000,500000,,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,2,2,1,1,,1,1,2,11,63,1,119.552.429.796.603
2826074,1,2,1,2,1,4,1,1,4,4,,,,80000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,,2,2,,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,11,63,1,114.320.585.763.127
2826075,1,2,1,2,1,4,1,1,4,4,,,,50000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,7,2,1,2,2,2,1,1,,1,1,2,11,63,1,686.320.692.918.325
2826076,1,2,1,2,1,1,1,1,4,4,,,,100000,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,1,1,1,3,1,1,2,11,63,1,686.320.692.918.325
2826077,1,5,2,4,1,4,1,1,5,4,,,,50000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,5,3,1,2,2,2,1,1,,2,1,2,11,63,1,514.859.249.828.899
2826078,1,7,2,4,1,4,1,1,5,1,,,7000000,80000,,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,6,1,1,5,2,1,2,2,2,1,1,,1,1,2,11,63,1,650.512.254.226.268
2826079,1,2,1,4,1,4,2,1,5,1,,,8000000,70000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,33.520.048.896.541
2826090,1,3,2,3,1,4,2,1,5,1,,,12000000,100000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,,6,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,705.376.231.306.099
2826091,1,4,3,3,1,4,2,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,4,2,1,2,2,2,2,1,,,1,2,11,63,1,335.602.383.831.305
2826092,1,3,2,3,1,4,2,1,5,1,,,14000000,100000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,6,1,1,5,3,1,2,2,2,2,1,,,1,2,11,63,1,735.558.245.817.749
2826097,1,2,1,2,1,1,1,1,4,4,,,,250000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,2,4,1,2,2,1,1,3,3,1,1,2,11,63,1,686.320.692.918.325
2826098,1,2,2,3,1,1,1,1,4,1,,,10000000,100000,,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,4,1,1,1,2,1,2,2,1,1,2,3,1,1,2,11,63,1,963.578.832.132.677
2826100,1,4,3,2,1,1,1,1,5,4,,,,100000,,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,1,1,2,3,1,1,2,11,63,1,158.892.849.686.493
2826101,1,4,2,2,1,4,2,1,5,1,,,8000000,40000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,3,1,1,5,3,1,2,2,2,2,1,,,1,2,11,63,1,43.308.137.313.303
2826102,1,4,2,2,1,4,2,1,5,1,,,10000000,60000,,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,3,2,2,,3,1,1,1,3,1,2,2,2,2,1,,,1,2,11,63,1,45.246.185.793.707
2826103,1,3,2,3,1,4,2,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,5,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,370.376.180.353.244
2829053,1,5,5,3,1,1,2,1,4,1,,,98,150000,,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,5,2,2,,12,1,1,4,2,1,2,2,1,2,2,3,,1,2,11,63,1,1.596.592.335.024
2829061,1,4,2,2,1,4,1,1,4,4,,,,70000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,5,1,1,1,4,1,2,2,2,1,1,,1,1,2,11,63,1,525.072.470.831.058
2829062,1,5,4,2,1,5,1,1,5,4,,,,80000,,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,4,2,2,,7,1,1,1,3,1,2,2,2,1,1,,1,1,2,11,63,1,277.002.365.062.009
2829063,1,5,1,2,1,5,1,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,3,1,1,1,3,1,2,2,2,1,1,,1,1,2,11,63,1,514.859.249.828.899
2829064,1,5,1,3,1,5,1,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,11,63,1,577.055.224.689.565
2829068,1,5,3,3,1,4,1,1,5,1,,,15000000,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,5,2,1,2,2,2,1,1,,1,1,2,11,63,1,632.522.513.666.455
2829069,1,2,2,2,1,4,2,1,4,4,,,,150000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,9,1,2,1,4,1,2,2,2,1,1,,1,1,2,11,63,1,110.800.946.024.804
2829070,1,4,3,2,1,5,2,1,5,4,,,,200000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,6,1,1,4,2,1,2,2,2,1,1,,1,1,2,11,63,1,568.734.377.530.398
2829071,1,4,2,2,1,4,2,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,2,1,1,4,3,1,2,2,2,2,1,,,1,2,11,63,1,561.344.749.647.031
2829072,1,4,2,3,1,4,2,1,5,1,,,98,98,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,,2,1,1,4,3,1,2,2,2,1,2,,1,1,2,11,63,1,315.418.109.295.474
2829074,1,4,2,3,1,4,2,1,5,4,,,,50000,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,4,2,2,,4,1,1,4,2,1,2,2,2,2,2,,,1,2,11,63,1,550.744.636.970.585
2829075,1,3,2,3,1,5,2,1,5,1,,,98,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,3,1,1,4,3,1,2,2,2,2,1,,,1,2,11,63,1,31.908.811.905.698
2829076,1,3,2,3,1,4,2,1,5,4,,,,98,,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,,3,1,1,5,3,1,2,2,2,2,1,,,1,2,11,63,1,61.769.356.494.903
2829077,1,1,1,3,1,4,2,1,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,3,1,1,4,1,2,2,2,2,2,,,,1,2,11,63,1,315.820.004.161.369
2829078,1,4,3,3,1,4,2,1,5,4,,,,80000,,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,,6,1,1,1,2,1,2,2,2,2,2,,,1,2,11,63,1,365.196.089.637.505
2829079,1,2,2,3,1,4,2,1,5,3,,,,,20000,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,4,3,1,2,2,2,2,2,,,1,2,11,63,1,369.974.285.487.348
2829086,1,3,1,2,1,4,6,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,1,4,3,1,2,2,2,2,1,,,1,2,11,63,1,586.866.550.825.829
2829087,1,4,3,4,1,4,6,1,5,1,,,10000000,100000,,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,333.407.849.855.286
2829093,1,4,2,4,1,4,6,1,5,1,,,6000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,609.917.045.391.376
2829094,1,3,2,4,1,4,6,1,5,4,,,,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,5,1,1,4,3,1,2,2,2,2,1,,,1,2,11,63,1,496.282.554.756.649
2829095,1,4,4,4,1,4,6,1,5,1,,,7000000,100000,,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,3,2,2,,6,1,1,4,3,1,2,2,2,2,1,,,1,2,11,63,1,650.512.254.226.268
2829096,1,5,2,2,1,4,6,1,5,4,,,,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,4,1,1,4,2,1,2,2,2,2,1,,,1,2,11,63,1,452.863.752.802.966
2829097,1,5,4,2,1,5,6,1,5,4,,,,200000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,5,2,2,,6,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,30.888.990.124.643
2829098,1,5,2,2,1,4,6,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,4,1,1,4,4,1,2,2,2,2,1,,,1,2,11,63,1,352.788.334.659.327
2829099,1,4,2,2,1,4,6,1,5,2,,100000,10000000,100000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,6,1,1,4,3,1,2,2,2,2,1,,,1,2,11,63,1,810.790.530.285.716
2829100,1,3,2,2,1,4,6,1,4,1,,,15000000,100000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,609.917.045.391.376
2829101,1,4,2,2,1,4,6,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,2,1,1,4,2,1,2,2,2,2,1,,,1,2,11,63,1,694.718.488.527.121
2829102,1,3,1,2,1,4,6,1,5,4,,,,70000,,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,,2,1,1,4,3,1,2,2,2,2,1,,,1,2,11,63,1,315.418.109.295.474
2829103,1,6,3,2,1,4,6,1,5,1,,,12000000,120000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,315.418.109.295.474
2829105,1,4,3,4,1,4,6,1,5,4,,,,50000,,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,7,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,853.823.882.355.932
2829107,1,4,3,2,1,1,1,1,4,1,,,50000000,1000000,,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,4,2,2,,4,1,1,1,4,1,2,2,1,1,2,2,1,1,2,11,63,1,963.578.832.132.677
2829113,1,4,2,3,1,4,2,1,5,4,,,,100000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,4,2,1,2,2,2,2,1,,,1,2,11,63,1,45.246.185.793.707
2829114,1,5,4,2,1,4,2,1,5,1,,,12000000,200000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,5,2,2,,5,1,1,4,3,1,2,2,2,2,3,,,1,2,11,63,1,365.189.108.188.075
2829115,1,6,2,2,1,1,2,1,4,4,,,,100000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,5,3,1,2,2,1,2,3,2,,1,2,11,63,1,712.708.229.086.933
2829119,1,4,3,2,1,4,2,1,4,1,,,8000000,100000,,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,2,2,1,2,2,2,2,1,,,1,2,11,63,1,341.743.700.206.062
2829120,1,3,1,2,1,4,2,1,5,1,,,12000000,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,3,1,2,2,2,2,2,,,1,2,11,63,1,577.055.224.689.565
2829121,1,4,3,2,1,4,2,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,4,3,1,2,2,2,2,2,,,1,2,11,63,1,369.974.285.487.348
2829122,1,2,2,2,1,4,3,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,6,1,4,1,2,1,2,2,2,2,1,,,1,2,11,63,1,277.002.365.062.009
2829123,1,6,2,3,1,4,2,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,2,2,,,1,2,11,63,1,600.105.719.255.113
2829124,1,2,2,2,1,5,2,1,5,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,7,1,1,1,2,1,2,2,2,2,2,,,1,2,11,63,1,622.888.658.856.377
2829125,1,4,3,2,1,5,2,1,4,4,,,,100000,,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,2,2,2,2,2,,,1,2,11,63,1,632.522.513.666.455
2829126,1,4,3,2,1,5,2,1,5,1,,,4000000,50000,,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,4,1,1,2,2,2,2,2,,,1,2,11,63,1,335.602.383.831.305
2829127,1,3,2,2,1,5,2,1,5,1,,,7000000,70000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,580.725.234.451.072
2829128,1,3,2,2,1,5,2,1,4,4,,,,100000,,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,4,1,4,1,2,2,2,2,2,,,1,2,11,63,1,570.125.121.774.626
2829129,1,4,3,3,1,5,2,1,5,4,,,,100000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,3,2,2,,4,1,1,1,2,1,2,2,2,2,1,,,1,2,11,63,1,452.863.752.802.966
2829900,1,2,1,6,,4,2,2,5,1,,,98,20000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,5,3,1,2,2,2,2,0,,,1,2,11,73,1,131.527.986.987.684
2829901,1,3,3,3,2,4,1,1,4,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,,8,1,4,4,1,1,2,2,2,1,1,,1,1,2,11,73,1,866.239.625.258.269
2829902,1,2,1,3,2,4,1,1,4,1,,,15000000,100000,,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,5,3,1,2,2,2,1,2,,1,1,2,11,73,1,108.668.014.189.886
2829903,1,2,1,2,1,4,1,1,4,3,,,,,20000,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,5,1,1,4,1,1,2,2,2,1,2,,1,1,2,11,73,1,150.564.530.048.477
2829904,1,4,4,6,,4,1,1,5,1,,,98,100000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,10,1,1,4,1,1,2,2,2,1,2,,1,1,2,11,73,1,184.166.330.093.864
2829905,1,2,1,3,1,4,1,1,5,4,,,,40000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,4,1,1,4,1,1,2,2,2,1,2,,1,1,2,11,73,1,147.738.076.085.827
2829906,1,4,3,3,1,4,2,1,5,2,,90000,15000000,200000,,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,5,2,2,,5,1,1,1,2,1,2,2,2,2,2,,,1,2,11,73,1,112.020.324.397.665
2829907,1,4,1,3,1,4,1,1,5,1,,,15000000,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,11,73,1,111.858.994.169.917
2829908,1,4,3,3,1,4,1,1,5,1,,,2000000,20000,,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,2,2,,7,1,1,4,1,1,2,2,2,1,2,,1,1,2,11,73,1,703.300.259.461.403
2829914,1,2,2,2,1,4,1,1,5,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,3,1,1,1,1,1,2,2,2,1,2,,1,1,2,11,73,1,645.134.017.822.497
2829915,1,4,2,2,1,4,2,1,5,1,,,15000000,150000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,2,2,,,1,2,11,73,1,645.134.017.822.497
2829916,1,3,1,3,1,4,2,1,5,2,,50000,6000000,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,2,2,2,,,1,2,11,73,1,109.988.918.133.838
2829917,1,3,2,2,1,4,2,1,5,3,,,,,50000,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,5,1,1,1,2,1,2,2,2,2,2,,,1,2,11,73,1,13.592.149.882.371
2829918,1,2,2,3,1,4,6,1,5,1,,,5000000,10000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,5,1,1,1,2,1,2,2,2,2,1,,,1,2,11,73,1,142.988.259.245.806
2829919,1,4,2,2,1,4,2,1,5,1,,,9000000,100000,,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,,5,1,1,1,1,1,2,2,2,2,2,,,1,2,11,73,1,104.838.749.450.338
2829920,1,3,1,2,1,4,2,1,5,1,,,4000000,50000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,2,2,,,1,2,11,73,1,638.904.866.671.517
