DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,fex_c_2011
2826062,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,11,63,474.121.608.258.389
2826062,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,2,11,63,474.121.608.258.389
2826062,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,474.121.608.258.389
2826063,1,1,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,2,,,,2,11,63,456.131.867.698.577
2826063,1,2,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,3,,,,2,11,63,456.131.867.698.577
2826063,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,456.131.867.698.577
2826063,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,1,21,,,,,,,,,2,11,63,456.131.867.698.577
2826064,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,8,14,,,,,,,,,2,11,63,583.196.541.064.322
2826066,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,532.447.095.522.816
2826066,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,60,,,,,,,,,2,11,63,532.447.095.522.816
2826066,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,7,7,,,,,,,,,2,11,63,532.447.095.522.816
2826067,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,687.788.385.612.182
2826067,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,60,,,,,,,,,2,11,63,687.788.385.612.182
2826067,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,687.788.385.612.182
2826067,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,11,63,687.788.385.612.182
2826067,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,10,5,,,,,,,,,2,11,63,687.788.385.612.182
2826068,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,14,35,,,,,,,,,2,11,63,60.624.703.562.987
2826068,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,60.624.703.562.987
2826072,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,101.835.455.511.382
2826072,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,60,,,,,,,,,2,11,63,101.835.455.511.382
2826072,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,11,63,101.835.455.511.382
2826072,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,101.835.455.511.382
2826072,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,101.835.455.511.382
2826072,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,101.835.455.511.382
2826073,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,11,63,119.552.429.796.603
2826074,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,114.320.585.763.127
2826075,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,686.320.692.918.325
2826075,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,2,11,63,686.320.692.918.325
2826076,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,686.320.692.918.325
2826076,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,2,11,63,686.320.692.918.325
2826077,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,514.859.249.828.899
2826077,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,21,50,,,,,,,,,2,11,63,514.859.249.828.899
2826078,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,650.512.254.226.268
2826078,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,38,,,,,,,,,2,11,63,650.512.254.226.268
2826078,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,14,12,,,,,,,,,2,11,63,650.512.254.226.268
2826078,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,4,2,,,,,,,,,2,11,63,650.512.254.226.268
2826079,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,33.520.048.896.541
2826079,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,40,,,,,,,,,2,11,63,33.520.048.896.541
2826090,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,705.376.231.306.099
2826090,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,21,35,,,,,,,,,2,11,63,705.376.231.306.099
2826090,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,705.376.231.306.099
2826090,1,4,1,90,,1,2,2,2,2,2,2,2,2,2,14,,,,,,,,,,2,11,63,705.376.231.306.099
2826090,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,35,15,,,,,,,,,2,11,63,705.376.231.306.099
2826090,1,6,1,90,,1,1,2,2,2,2,2,2,2,2,15,20,,,,,,,,,2,11,63,705.376.231.306.099
2826091,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,3,35,,,,,,,,,2,11,63,335.602.383.831.305
2826091,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,11,63,335.602.383.831.305
2826092,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,2,11,63,735.558.245.817.749
2826092,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,735.558.245.817.749
2826092,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,735.558.245.817.749
2826092,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,25,,,,,,,2,11,63,735.558.245.817.749
2826097,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,11,63,686.320.692.918.325
2826097,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,2,11,63,686.320.692.918.325
2826098,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,963.578.832.132.677
2826098,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,14,,,,,5,,,,2,11,63,963.578.832.132.677
2826098,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,2,11,63,963.578.832.132.677
2826098,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,11,63,963.578.832.132.677
2826100,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,2,11,63,158.892.849.686.493
2826100,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,158.892.849.686.493
2826101,1,1,1,90,,2,1,2,2,2,2,1,2,2,2,,7,,,,,3,,,,2,11,63,43.308.137.313.303
2826101,1,2,1,90,,2,1,2,2,2,1,2,2,2,2,,42,,,,20,,,,,2,11,63,43.308.137.313.303
2826101,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,43.308.137.313.303
2826102,1,1,1,90,,2,1,2,2,2,2,1,2,2,2,,7,,,,,3,,,,2,11,63,45.246.185.793.707
2826102,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,2,11,63,45.246.185.793.707
2826102,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,45.246.185.793.707
2826103,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,370.376.180.353.244
2826103,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,40,,,,,,,,,2,11,63,370.376.180.353.244
2826103,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,3,10,,,,,,,,,2,11,63,370.376.180.353.244
2826103,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,11,63,370.376.180.353.244
2829053,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,7,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,9,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,10,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,11,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,11,63,1.596.592.335.024
2829053,1,12,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,1.596.592.335.024
2829061,1,1,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,4,,,,2,11,63,525.072.470.831.058
2829061,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,7,21,,9,,,,,,,2,11,63,525.072.470.831.058
2829061,1,3,1,90,,2,1,2,1,2,2,1,2,2,2,,28,,14,,,6,,,,2,11,63,525.072.470.831.058
2829062,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,277.002.365.062.009
2829062,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,2,11,63,277.002.365.062.009
2829062,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,11,63,277.002.365.062.009
2829062,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,277.002.365.062.009
2829062,1,6,1,90,,1,1,2,2,2,2,2,2,2,2,7,28,,,,,,,,,2,11,63,277.002.365.062.009
2829062,1,7,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,277.002.365.062.009
2829063,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,514.859.249.828.899
2829063,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,7,21,,10,,,,,,,2,11,63,514.859.249.828.899
2829064,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,2,11,63,577.055.224.689.565
2829068,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,632.522.513.666.455
2829068,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,28,,,,,,,,,2,11,63,632.522.513.666.455
2829068,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,11,63,632.522.513.666.455
2829069,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,2,11,63,110.800.946.024.804
2829069,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,110.800.946.024.804
2829069,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,11,63,110.800.946.024.804
2829069,1,5,1,90,,2,1,2,1,1,2,1,2,2,2,,24,,18,12,,2,,,,2,11,63,110.800.946.024.804
2829070,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,568.734.377.530.398
2829070,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,35,,,,,,,,,2,11,63,568.734.377.530.398
2829070,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,568.734.377.530.398
2829070,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,568.734.377.530.398
2829070,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,11,63,568.734.377.530.398
2829071,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,11,63,561.344.749.647.031
2829071,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,561.344.749.647.031
2829072,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,315.418.109.295.474
2829072,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,21,,,18,,,,,,2,11,63,315.418.109.295.474
2829074,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,11,63,550.744.636.970.585
2829074,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,24,,,,,,,,,2,11,63,550.744.636.970.585
2829074,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,7,7,,,,,,,,,2,11,63,550.744.636.970.585
2829074,1,4,1,90,,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,,2,11,63,550.744.636.970.585
2829075,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,31.908.811.905.698
2829075,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,35,,,,,,,,,2,11,63,31.908.811.905.698
2829075,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,31.908.811.905.698
2829076,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,61.769.356.494.903
2829076,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,2,11,63,61.769.356.494.903
2829076,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,61.769.356.494.903
2829077,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,315.820.004.161.369
2829077,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,4,24,,4,,,,,,,2,11,63,315.820.004.161.369
2829078,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,365.196.089.637.505
2829078,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,4,35,,,,,,,,,2,11,63,365.196.089.637.505
2829078,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,365.196.089.637.505
2829079,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,369.974.285.487.348
2829079,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,35,,,,,,,,,2,11,63,369.974.285.487.348
2829079,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,11,63,369.974.285.487.348
2829079,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,11,63,369.974.285.487.348
2829086,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,586.866.550.825.829
2829086,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,14,,,,,,,,,2,11,63,586.866.550.825.829
2829087,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,333.407.849.855.286
2829087,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,50,,,,,,,,,2,11,63,333.407.849.855.286
2829087,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,12,27,,,,,,,,,2,11,63,333.407.849.855.286
2829093,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,609.917.045.391.376
2829093,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,50,,,,,,,,,2,11,63,609.917.045.391.376
2829093,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,609.917.045.391.376
2829094,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,496.282.554.756.649
2829094,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,35,,,,,,,,,2,11,63,496.282.554.756.649
2829095,1,1,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,2,,,,2,11,63,650.512.254.226.268
2829095,1,2,1,90,,1,1,2,2,2,2,1,2,2,2,1,42,,,,,2,,,,2,11,63,650.512.254.226.268
2829095,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,11,63,650.512.254.226.268
2829095,1,6,1,90,,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,11,63,650.512.254.226.268
2829096,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,452.863.752.802.966
2829096,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,60,,,,,,,,,2,11,63,452.863.752.802.966
2829096,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,11,63,452.863.752.802.966
2829097,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,30.888.990.124.643
2829097,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,60,,,,,,,,,2,11,63,30.888.990.124.643
2829097,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,30.888.990.124.643
2829097,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,30.888.990.124.643
2829097,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,11,63,30.888.990.124.643
2829098,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,352.788.334.659.327
2829098,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,38,,,,,,,,,2,11,63,352.788.334.659.327
2829098,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,12,28,,,,,,,,,2,11,63,352.788.334.659.327
2829099,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,810.790.530.285.716
2829099,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,11,63,810.790.530.285.716
2829099,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,11,63,810.790.530.285.716
2829099,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,14,40,,,,,,,,,2,11,63,810.790.530.285.716
2829100,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,609.917.045.391.376
2829100,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,40,,,,,,,,,2,11,63,609.917.045.391.376
2829100,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,609.917.045.391.376
2829101,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,12,14,,,,,,,,,2,11,63,694.718.488.527.121
2829101,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,14,,,,,,,,,2,11,63,694.718.488.527.121
2829102,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,21,,,,,,,,,,2,11,63,315.418.109.295.474
2829102,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,60,,,,,,,,,2,11,63,315.418.109.295.474
2829103,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,315.418.109.295.474
2829103,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,315.418.109.295.474
2829105,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,853.823.882.355.932
2829105,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,50,,,,,,,,,2,11,63,853.823.882.355.932
2829105,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,853.823.882.355.932
2829105,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,853.823.882.355.932
2829105,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,11,63,853.823.882.355.932
2829107,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,11,63,963.578.832.132.677
2829107,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,11,63,963.578.832.132.677
