DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2819189,1,1,1,70,1,25,48,1,,2,250,1,,3,1,,,,,,,,,,1,,2,,2,79,79,18,1,2,1810,11,73,73,189.831.033.613.405
2819191,1,4,1,70,1,4,48,1,,2,8,1,,9,2,,,,,,,,,,1,,2,,2,37,97,51,1,1,5125,11,73,73,125.633.495.542.296
2819196,1,1,1,70,1,100,48,1,,2,100,2,,9,1,,,,,,,,,,1,,2,,2,8,8,64,1,2,6421,11,73,73,158.835.733.381.266
2819196,1,2,1,70,1,52,48,4,,2,4,4,,1,2,,,,,,,,,,1,,1,1500000,2,41,41,52,1,2,5233,11,73,73,158.835.733.381.266
2819198,1,2,1,70,1,3,48,4,,2,56,1,,6,2,,,,,,,,,,1,,2,,2,45,33,15,1,1,1551,11,73,73,270.280.185.927.088
2819203,1,1,1,70,1,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,38,,,1,1,,11,73,73,266.822.151.038.451
2819206,1,2,1,70,1,4,24,4,,2,4,3,,1,2,,,,,,,,,,1,,1,200000,2,55,54,95,1,1,9500,11,73,73,206.922.027.192.496
2819210,1,1,1,70,1,3,50,1,,2,3,1,,2,1,,,,,,,,,,1,,1,750000,2,95,95,45,1,1,4521,11,15,15,861.041.954.485.302
2819210,1,5,1,70,1,5,48,2,,2,5,2,,9,1,,,,,,,,,,1,,2,,2,32,32,75,1,1,7512,11,15,15,861.041.954.485.302
2819217,1,3,1,70,1,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,19,,,1,1,,11,15,15,77.249.691.809.768
2819219,1,1,1,70,1,11,48,1,,2,11,4,,1,2,,,,,,,,,,1,,2,,2,45,45,92,1,1,9242,11,15,15,833.758.720.867.982
2819230,1,1,1,70,1,12,48,1,,2,49,3,,1,4,,,,,,,,,,1,,2,,2,45,54,95,1,1,9500,11,27,27,238.743.218.806.519
2819233,1,2,1,70,1,52,48,1,,2,104,1,,8,1,,,,,,,,,,1,,2,,2,58,58,74,1,2,7492,11,27,27,238.743.218.806.519
2819234,1,2,1,70,1,48,48,1,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,55,55,75,1,2,7512,11,27,27,238.743.218.806.519
2819234,1,3,1,70,1,52,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,98,,,1,2,,11,27,27,238.743.218.806.519
2819234,1,6,1,70,1,52,48,1,,2,52,1,,7,1,,,,,,,,,,1,,2,,2,45,45,51,1,2,5125,11,27,27,238.743.218.806.519
2819237,1,2,1,70,1,4,48,3,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,27,27,105.047.016.274.868
2819240,1,2,1,70,1,2,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,11,27,27,105.047.016.274.868
2819246,1,1,1,70,1,7,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,8,,,1,1,,11,27,27,238.743.218.806.519
2819250,1,2,1,70,1,4,25,1,,2,4,1,,7,1,,,,,,,,,,1,,1,150000,2,53,53,13,1,1,1320,11,27,27,238.743.218.806.519
2819250,1,3,1,70,1,3,48,1,,2,3,4,,1,1,,,,,,,,,,1,,1,100000,2,71,71,13,1,1,1320,11,27,27,238.743.218.806.519
2819259,1,3,1,70,1,46,40,2,,2,46,1,,5,3,,,,,,,,,,1,,2,,2,13,53,55,1,2,5529,11,27,27,238.743.218.806.519
2819260,1,1,1,70,1,22,42,4,,2,22,3,,1,1,,,,,,,,,,1,,2,,2,56,54,95,1,2,9500,11,27,27,238.743.218.806.519
2819261,1,1,1,70,1,1,56,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5239,11,27,27,105.047.016.274.868
2819264,1,2,1,70,1,50,40,4,,2,98,4,,1,2,,,,,,,,,,1,,2,,2,19,59,92,1,2,9242,11,63,63,152.729.386.681.911
2819265,1,3,1,70,1,4,40,4,,2,1,4,,1,4,,,,,,,,,,1,,1,200000,2,41,39,74,1,1,7499,11,63,63,118.938.024.218.169
2819283,1,2,1,70,1,44,48,1,,2,42,1,,9,2,,,,,,,,,,1,,2,,2,45,45,51,1,2,5139,11,63,63,129.812.330.775.162
2819314,1,1,1,70,1,6,48,1,,2,12,4,,1,1,,,,,,,,,,1,,1,200000,2,55,41,15,1,1,1530,11,66,66,302.877.294.818.995
2819337,1,1,1,70,1,20,48,4,,2,420,1,,5,1,,,,,,,,,1,,RECIBE  PENSION,2,,2,41,58,52,1,2,5211,11,66,66,32.675.216.265.939
2819337,1,3,1,70,1,52,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,33,40,50,1,2,5040,11,66,66,32.675.216.265.939
2819343,1,1,1,70,1,16,48,1,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,33,39,85,1,2,8511,11,47,47,764.458.851.184.487
2819349,1,2,1,70,1,8,48,1,,2,48,1,,4,4,,,,,,,,,,1,,2,,2,32,33,74,1,1,7411,11,47,47,133.448.767.867.046
2819350,1,1,1,70,1,48,48,1,,2,48,2,,9,4,,,,,,,,,,1,,2,,2,9,32,75,1,2,7512,11,47,47,14.891.016.599.774
2819351,1,2,1,70,1,24,48,1,,2,12,1,,6,1,,,,,,,,,,1,,2,,2,45,59,63,1,2,6340,11,47,47,124.612.837.355.682
2819354,1,3,1,70,1,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,47,47,157.684.625.433.204
2819359,1,1,1,70,1,4,48,1,,2,24,1,,4,1,,,,,,,,,,1,,2,,2,3,84,50,1,1,5020,11,18,18,533.631.322.486.513
2819376,1,2,1,70,1,10,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,70,70,831.509.766.542.731
2819379,1,5,1,70,1,2,48,1,,2,4,4,,1,1,,,,,,,,,,1,,1,450000,2,45,98,60,1,1,6031,11,70,70,273.136.245.966.927
2819381,1,4,1,70,1,4,48,1,,2,72,1,,2,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5244,11,70,70,113.683.231.943.316
2819383,1,3,1,70,1,4,35,1,,2,42,1,,4,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,11,70,70,142.050.305.775.965
2819389,1,4,1,70,1,6,48,1,,2,192,1,,5,8,,,,,,,,,,1,,2,,2,45,44,64,1,1,6421,11,70,70,6.607.006.400.419
2819390,1,1,1,70,1,4,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,61,,,1,1,,11,70,70,126.611.712.295.253
2819404,1,1,1,70,1,8,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,33,53,55,1,1,5521,11,20,20,130.759.660.721.671
2819409,1,1,1,70,1,8,48,1,,2,180,1,,9,2,,,,,,,,,,1,,2,,2,55,55,10,1,1,1010,11,20,20,125.462.029.941.321
2819413,1,1,1,70,1,20,40,3,,2,26,3,,1,1,,,,,,,,1,,,,2,,2,54,54,95,1,2,9500,11,44,44,531.188.592.969.878
2819416,1,2,1,70,1,40,40,1,,2,123,1,,5,2,,,,,,,,1,,,,2,,2,33,33,52,1,2,5241,11,44,44,508.366.001.097.703
2819417,1,2,1,70,1,30,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,2,,11,44,44,74.979.795.835.587
2819424,1,2,1,70,1,52,30,1,,2,52,1,,6,2,,,,,,,,,,1,,2,,2,13,13,80,1,2,8011,11,44,44,56.677.139.802.157
2819425,1,2,1,70,1,52,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,58,,,1,2,,11,44,44,595.158.719.151.394
2819425,1,3,1,70,1,35,40,1,,2,35,4,,9,5,,,,,,,,,,1,,2,,2,19,19,75,1,2,7512,11,44,44,595.158.719.151.394
2819442,1,2,1,70,1,1,40,1,,2,8,4,,9,1,,,,,,,,,,1,,2,,2,59,59,85,1,1,8511,11,44,44,336.796.732.337.053
2819444,1,1,1,70,1,2,48,1,,2,208,1,,3,1,,,,,,,,,,1,,2,,2,55,55,55,1,1,5521,11,44,44,39.331.912.898.165
2819445,1,4,1,70,1,2,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,11,44,44,313.331.625.976.311
2819448,1,2,1,70,1,10,48,4,,2,10,1,,2,1,,,,1,,,,,,,,2,,2,39,12,74,1,1,7411,11,68,68,969.602.980.163.662
2819470,1,1,1,70,1,4,50,1,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,11,68,68,481.174.095.935.408
2819484,1,1,1,70,1,4,48,5,,2,3,5,,3,3,,,,,1,,,,,,,1,3500000,2,2,2,45,1,1,4530,11,68,68,884.284.999.333.456
2819513,1,2,1,70,1,4,48,1,,2,36,1,,4,2,,,,,,,,,,1,,2,,2,45,53,55,1,1,5521,11,17,17,190.822.847.565.277
2819526,1,2,1,70,1,3,48,1,,2,60,1,,3,7,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,11,5,5,766.636.775.966.795
2819531,1,1,1,70,1,32,48,1,,2,32,1,,9,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5234,11,5,5,834.607.803.786.058
2819542,1,1,1,70,1,16,48,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,58,79,18,1,2,1810,11,5,5,732.677.199.903.843
2819545,1,3,1,70,1,4,48,3,,2,110,1,,3,2,,,,,,,,,,1,,2,,2,54,45,52,1,1,5211,11,5,5,899.803.300.934.627
2819550,1,2,1,70,1,17,48,1,,2,17,4,,9,1,,,,,,,,,,1,,2,,2,45,55,75,1,2,7522,11,52,52,11.895.441.671.343
2819552,1,1,1,70,1,21,48,1,,2,17,1,,4,1,,,,,1,,,,,,,2,,2,95,95,45,1,2,4521,11,52,52,23.597.997.675.334
2819552,1,3,1,70,1,13,40,1,,2,13,3,,1,1,,,,,,,,,,1,,2,,2,58,54,95,1,1,9500,11,52,52,23.597.997.675.334
2819552,1,5,1,70,1,17,48,1,,2,17,1,,3,2,,,,,,,,,,1,,1,50000,2,95,95,45,1,2,4521,11,52,52,23.597.997.675.334
2819568,1,3,1,70,1,2,48,4,,2,6,4,,1,7,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,11,52,52,161.650.947.455.223
2819576,1,2,1,70,1,1,48,1,,2,1,1,,9,9,HOJA  DEL  SISBEN,,,,,,,,,1,,1,400000,2,33,33,52,1,1,5241,11,5,5,103.578.569.054.672
2819585,1,6,1,70,1,4,48,4,,2,8,5,,2,9,TIENE SISBEN CON HOJA,,,,,,,,,1,,1,80000,2,57,57,93,1,1,9302,11,5,5,949.335.772.780.826
2819588,1,2,1,70,1,8,48,1,,2,8,1,,6,2,,,,,,,,,,1,,2,,2,45,40,52,1,1,5235,11,5,5,124.318.597.787.025
2819591,1,2,1,70,1,52,48,1,,2,624,3,,1,1,,,,,,,,,,1,,2,,2,97,98,95,1,2,9500,11,5,5,98.978.363.102.809
2819591,1,3,1,70,1,4,48,1,,2,4,1,,9,9,PATICULAR,,,,,,,,,1,,2,,2,97,97,17,1,1,1720,11,5,5,98.978.363.102.809
2819592,1,3,1,70,1,100,48,1,,2,100,1,,8,9,SISBEN 3,,,,,,,,,1,,2,,2,79,79,18,1,2,1810,11,5,5,11.311.999.695.433
2819592,1,4,1,70,1,12,48,1,,2,12,1,,2,9,NIVEL # 3,,,,,,,,,1,,2,,2,93,93,45,1,1,4552,11,5,5,11.311.999.695.433
2819592,1,5,1,70,1,52,48,1,,2,52,1,,3,9,PARTICULAR,,,,,,,,,1,,2,,2,92,97,51,1,2,5155,11,5,5,11.311.999.695.433
2819592,1,6,1,70,1,156,48,1,,2,156,1,,7,9,NIVEL 3,,,,,,,,,1,,2,,2,32,39,60,1,2,6042,11,5,5,11.311.999.695.433
2819592,1,8,1,70,1,104,48,1,,2,104,1,,7,9,SISBEN NIVEL 3,,,,,,,,,1,,2,,2,79,97,19,1,2,1926,11,5,5,11.311.999.695.433
2819592,1,9,1,70,1,49,48,1,,2,4,1,,6,9,BUSCAR FARMACIA,,,,,,,,,1,,1,460000,2,39,59,91,1,2,9192,11,5,5,11.311.999.695.433
2819598,1,1,1,70,1,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,150000,2,95,95,45,1,1,4521,11,5,5,112.248.010.833.033
2819601,1,3,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,5,5,8.568.863.015.617
2819601,1,5,1,70,1,4,25,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,1,,11,5,5,8.568.863.015.617
2819616,1,1,1,70,1,4,24,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,11,50,50,952.861.796.111.964
2819624,1,3,1,70,1,52,72,1,,2,52,4,,9,8,,,,,,,,,,1,,2,,2,59,59,85,1,2,8511,11,50,50,174.261.898.136.418
2819624,1,6,1,70,1,3,72,4,,2,3,4,,9,1,,,,,,,,,,1,,1,850000,2,59,59,85,1,1,8511,11,50,50,174.261.898.136.418
2819633,1,2,1,70,1,16,56,1,,2,16,1,,3,3,,,,,,,,,,1,,2,,2,37,97,51,1,2,5170,11,73,73,328.140.293.311.455
2819644,1,2,1,70,1,52,60,4,,2,52,4,,1,1,,,,,1,,,,,,,2,,2,98,98,60,1,2,6031,11,73,73,157.432.004.035.527
2819650,1,1,1,70,1,24,60,4,,2,384,4,,2,1,,,,,1,,,,,,,2,,2,53,53,55,1,2,5530,11,73,73,215.772.809.518.371
2819652,1,1,1,70,1,28,48,1,,2,28,1,,3,2,,,,,,,,,,1,,2,,2,58,58,70,1,2,7020,11,73,73,10.838.215.053.764
2819655,1,1,1,70,1,1,48,1,,2,3,1,,2,1,,,,,,,,,,1,,1,200000,2,93,93,45,1,1,4552,11,17,17,188.255.888.807.198
2819655,1,2,1,70,1,24,40,1,,2,104,1,,3,1,,,,,,,,,,1,,1,200000,2,53,53,55,1,2,5521,11,17,17,188.255.888.807.198
2819681,1,3,1,70,1,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,6,,,1,1,,11,17,17,176.848.729.602.181
2819682,1,1,1,70,1,24,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,95,3,85,1,2,8511,11,17,17,193.285.705.705.063
2819687,1,1,1,70,1,1,30,3,,2,3,4,,1,2,,,,,,,,,,1,,1,200000,2,54,41,52,1,1,5237,11,11,11,208.107.648.647.511
2819692,1,2,1,70,1,4,48,3,,2,520,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,23,23,133.804.172.183.386
2819692,1,8,1,70,1,2,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,11,23,23,133.804.172.183.386
2819692,1,9,1,70,1,8,48,3,,2,78,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,23,23,133.804.172.183.386
2819693,1,1,1,70,1,12,48,5,,2,12,5,,2,3,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,11,23,23,133.655.437.253.453
2819693,1,2,1,70,1,52,48,1,,2,52,3,,1,4,,,,,,,,,,1,,2,,2,55,54,95,1,2,9500,11,23,23,133.655.437.253.453
2819694,1,2,1,70,1,104,48,1,,2,104,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,11,23,23,124.406.176.277.776
2819695,1,2,1,70,1,4,48,1,,2,52,1,,4,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,11,23,23,119.024.208.206.201
2819697,1,1,1,70,1,2,48,1,,2,2,1,,9,1,,,,,,,,,,1,,1,500000,2,55,19,91,1,1,9192,11,23,23,116.162.162.711.786
2819701,1,5,1,70,1,2,40,1,,2,4,1,,2,1,,,,,,,,,,1,,1,120000,2,45,85,45,1,1,4542,11,23,23,135.365.732.492.164
2819702,1,5,1,70,1,2,45,1,,2,52,1,,6,1,,,,,,,,,,1,,2,,2,33,33,55,1,1,5521,11,23,23,12.555.102.832.448
2819704,1,2,1,70,1,4,48,3,,2,12,1,,1,1,,,,,,,,,,1,,2,,2,54,53,55,1,1,5521,11,23,23,123.468.475.122.762
2819714,1,2,1,70,1,3,48,1,,2,24,1,,4,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,11,23,23,134.232.411.265.912
2819722,1,2,1,70,1,20,48,1,,2,52,1,,7,2,,,,,,,,1,,,,2,,2,5,5,85,1,2,8512,11,23,23,119.796.802.289.898
2819723,1,2,1,70,1,1,42,1,,2,104,1,,9,1,,,,,,,,,,1,,2,,2,45,44,64,1,1,6421,11,23,23,120.565.097.469.768
2819729,1,1,1,70,1,52,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,12,32,74,1,2,7411,11,23,23,119.424.544.326.891
2819734,1,1,1,70,1,36,50,1,,2,36,2,,9,1,,,,,,,,,,1,,2,,2,53,53,80,1,2,8044,11,15,15,469.868.147.466.644
2819738,1,1,1,70,1,52,50,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,45,33,15,1,2,1551,11,15,15,940.833.208.474.947
2819744,1,1,1,70,1,12,48,1,,2,12,2,,9,2,,,,,,,,,,1,,2,,2,13,3,75,1,1,7512,11,15,15,970.139.533.191.303
2819749,1,1,1,70,1,8,48,1,,2,8,1,,6,5,,,,,,,,,,1,,2,,2,6,2,15,1,1,1512,11,15,15,10.793.065.943.355
2819798,1,3,1,70,1,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,2,,11,47,47,956.323.842.650.367
2819798,1,4,1,70,1,40,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,2,,11,47,47,956.323.842.650.367
2819798,1,8,1,70,1,40,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,17,,,1,2,,11,47,47,956.323.842.650.367
2819800,1,2,1,70,1,96,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,95,,,1,2,,11,47,47,156.781.194.066.588
2819801,1,2,1,70,1,192,24,1,,2,192,4,,1,2,,,,,,,,1,,,,2,,2,85,85,72,1,2,7250,11,47,47,11.715.586.825.923
2819803,1,3,1,70,1,6,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,58,,,1,1,,11,47,47,203.615.215.007.063
2819809,1,1,1,70,1,8,48,2,,2,8,1,,9,1,,,,,1,,,,,,,1,1500000,2,59,59,66,1,1,6604,11,18,18,76.185.648.388.633
2819815,1,3,1,70,1,8,48,1,,2,8,1,,6,9,PAGA,,,,,,,,,1,,2,,2,33,33,64,1,1,6423,11,27,27,238.743.218.806.519
2819826,1,1,1,70,1,1,48,1,,2,32,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5234,11,27,27,158.460.659.519.052
2819826,1,3,1,70,1,1,48,3,,2,12,4,,1,3,,,,,,,,,,1,,2,,2,54,71,13,1,1,1320,11,27,27,158.460.659.519.052
2819835,1,8,1,70,1,4,48,1,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,11,38,64,1,1,6422,11,18,18,500.673.336.066.736
2819843,1,2,1,70,1,32,48,1,,2,32,1,,4,1,,,,,,,,,,1,,2,,2,44,44,64,1,2,6421,11,18,18,630.895.403.710.637
2819844,1,1,1,70,1,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,200000,2,53,53,55,1,1,5521,11,76,76,70.221.526.065.842
2819851,1,3,1,70,1,1,48,1,,2,78,4,,9,1,,,,,,,,,,1,,2,,2,34,34,65,1,1,6512,11,76,76,819.551.792.016.178
2819853,1,2,1,70,1,39,48,1,,2,39,1,,4,4,,,,,,,,,,1,,2,,2,32,53,55,1,2,5530,11,76,76,79.299.538.061.897
2819856,1,3,1,70,1,40,48,1,,2,40,1,,5,1,,,,,,,,,,1,,2,,2,7,7,85,1,2,8515,11,76,76,707.890.181.227.024
2819870,1,1,1,70,1,28,40,1,,2,78,1,,2,1,,,,,,,,,,1,,2,,2,45,32,74,1,2,7411,11,66,66,315.533.199.031.045
2819870,1,5,1,70,1,48,60,1,,2,50,4,,1,1,,,,,,,,,,1,,1,350000,2,97,99,50,1,2,5020,11,66,66,315.533.199.031.045
2819871,1,1,1,70,1,48,48,1,,2,260,4,,2,2,,,,,,,,,,1,,2,,2,58,45,55,1,2,5521,11,66,66,268.039.347.910.329
2819879,1,3,1,70,1,1,48,1,,2,12,1,,5,1,,,,,,,,,,1,,2,,2,97,95,45,1,1,4521,11,66,66,259.000.445.403.919
2819884,1,2,1,70,1,4,24,1,,2,10,1,,3,1,,,,,,,,,1,,ESTUDIANDO,2,,2,45,45,52,1,1,5244,11,68,68,470.038.182.170.891
2819888,1,2,1,70,1,36,48,1,,2,130,4,,1,4,,,,,,,,,,1,,2,,2,55,45,51,1,2,5155,11,68,68,418.269.116.521.524
2819888,1,3,1,70,1,16,48,1,,2,52,1,,4,1,,,,,,,,,,1,,2,,2,33,39,80,1,2,8060,11,68,68,418.269.116.521.524
2819889,1,3,1,70,1,12,48,1,,2,52,3,,1,2,,,,,,,,,,1,,2,,2,45,54,95,1,1,9500,11,68,68,355.261.664.103.642
2819894,1,3,1,70,1,1,40,1,,2,1,1,,6,2,,,,,,,,,,1,,1,710000,2,33,32,91,1,1,9192,11,68,68,124.032.971.233.174
2819918,1,3,1,70,1,23,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,2,,11,19,19,102.394.865.008.319
2819921,1,1,1,70,1,24,40,1,,2,24,1,,2,1,,,,,,,,,,1,,1,700000,2,85,85,45,1,2,4542,11,19,19,982.915.999.398.864
2819926,1,3,1,70,1,6,40,1,,2,4,4,,1,1,,,,,,,,,,1,,1,40000,2,45,93,45,1,1,4552,11,63,63,108.148.800.406.008
2819926,1,4,1,70,1,4,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,41,,,1,1,,11,63,63,108.148.800.406.008
2819930,1,1,1,70,1,3,45,4,,2,24,4,,1,8,,,,,,,,,,1,,2,,2,93,93,45,1,1,4552,11,63,63,212.513.385.011.785
2819930,2,1,2,70,1,4,40,4,,2,30,4,,1,8,,,,,,,,,,1,,2,,2,57,57,93,1,1,9302,11,63,63,212.513.385.011.785
2819942,1,3,1,70,1,33,48,1,,2,36,1,,4,1,,,,,,,,,,1,,2,,2,45,33,51,1,2,5127,11,63,63,881.369.180.824.457
2819979,1,3,1,70,1,52,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,2,,11,20,20,123.740.314.922.365
2819980,1,1,1,70,1,52,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,55,54,74,1,2,7493,11,20,20,126.308.862.845.113
2820001,1,2,1,70,1,2,48,8,,2,2,8,,4,1,,,,,,,,,,1,,1,210000,2,62,62,1,1,1,115,11,20,20,139.882.173.634.238
2820001,1,3,1,70,1,2,20,1,,2,2,4,,2,1,,,,,,,,,,1,,1,40000,2,45,41,52,1,1,5211,11,20,20,139.882.173.634.238
2820015,1,3,1,70,1,1,48,2,,2,1,2,,9,1,,,1,,,,,,,,,1,900000,2,59,59,75,1,1,7512,11,63,63,159.590.163.799.661
2820021,1,2,1,70,1,52,48,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,55,55,74,1,2,7493,11,63,63,116.732.483.427.566
2820032,1,6,1,70,1,2,48,1,,2,2,4,,1,1,,,,,,,,,,1,,1,535000,2,84,93,52,1,1,5272,11,63,63,18.827.336.179.815
2820035,1,5,1,70,1,36,48,1,,2,60,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,11,63,63,133.532.923.803.471
2820038,1,2,1,70,1,26,48,4,,2,26,4,,1,4,,,,,,,,,,1,,2,,2,8,44,74,1,2,7499,11,63,63,266.293.891.060.491
2820046,1,2,1,70,1,4,48,1,,2,208,1,,2,1,,,,,,,,,,1,,2,,2,45,36,60,1,1,6021,11,52,52,206.493.998.050.812
2820065,1,3,1,70,1,13,48,1,,2,13,4,,9,1,,,,,,,,,,1,,2,,2,5,5,91,1,1,9199,11,52,52,163.219.791.091.799
2820083,1,1,1,70,1,150,40,1,,2,164,1,,9,2,,,,,,,,,,1,,2,,2,45,59,52,1,2,5211,11,50,50,120.818.689.269.249
2820089,1,3,1,70,1,12,48,1,,2,50,1,,9,5,,,,,,,,,,1,,2,,2,11,11,85,1,1,8511,11,44,44,562.417.348.755.741
2820090,1,3,1,70,1,50,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,2,,11,44,44,106.935.860.304.229
2820093,1,2,1,70,1,40,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,,,1,2,,11,44,44,611.091.853.628.612
2820100,1,1,1,70,1,8,40,1,,2,8,4,,1,1,,,,,,,,,,1,,1,500000,2,98,88,36,1,1,3691,11,63,63,166.844.278.721.911
