Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
3075026;1;2;1;80;1;1;1;4; ;2; ;2; ; ; ; ;1;2;1;11;27;35,4604838493743;27
3075028;1;1;1;80;1;1;1;6; ;2; ;2; ; ; ; ;1;2;1;11;27;41,2131596302126;27
3075028;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;2;2;1;11;27;41,2131596302126;27
3075029;1;1;1;80;1;1;4;7; ;3; ;2; ; ; ; ;11;2;1;11;47;124,881297095791;47
3075029;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;11;47;124,881297095791;47
3075029;1;4;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;47;124,881297095791;47
3075031;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;171,763999487166;47
3075031;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;171,763999487166;47
3075031;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;171,763999487166;47
3075031;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;171,763999487166;47
3075032;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;122,410716641987;47
3075033;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;158,071905428193;47
3075034;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;47;193,218363212033;47
3075037;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;47;96,9521529939156;47
3075038;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;47;144,835276799611;47
3075039;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;155,81568899042;47
3075040;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;178,982355317302;47
3075040;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;178,982355317302;47
3075040;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;178,982355317302;47
3075042;1;3;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;11;47;133,354127433581;47
3075043;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;206,454991840615;47
3075043;1;4;1;80;1;1;3;8; ;2; ;2; ; ; ; ;1;2;1;11;47;206,454991840615;47
3075044;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;127,128975608273;47
3075047;1;2;1;80;1;1;3;8; ;2; ;2; ; ; ; ;9;2;1;11;47;144,798542980072;47
3075047;1;5;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;47;144,798542980072;47
3075047;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;144,798542980072;47
3075047;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;144,798542980072;47
3075052;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;218,391606637036;47
3075053;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;47;169,801641197752;47
3075053;1;6;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;47;169,801641197752;47
3075054;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;47;85,9003666533524;47
3075054;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;85,9003666533524;47
3075054;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;85,9003666533524;47
3075054;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;85,9003666533524;47
3075056;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;235,98303010516;73
3075060;1;2;1;80;1;1;2;6; ;2; ;2; ; ;1; ;9;1;1;11;73;278,791371050075;73
3075063;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;73;154,658884598137;73
3075069;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;73;118,446744186052;73
3075069;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;118,446744186052;73
3075071;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;1;2;1;11;73;150,472525436812;73
3075071;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;73;150,472525436812;73
3075073;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;137,353690442473;73
3075074;1;2;1;80;1;1;2;7; ;2; ;2; ; ; ; ;2;2;1;11;73;258,226943867441;73
3075074;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;258,226943867441;73
3075075;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;73;229,341718962329;73
3075075;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;229,341718962329;73
3075076;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;213,449299788398;73
3075077;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;224,939675466431;73
3075077;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;224,939675466431;73
3075078;1;1;1;80;1;1;4;9;CAMBIO DE CIUDAD;2; ;2; ; ;3;LA HIJA NO LA DEJA TRABAJAR YA;12;1;1;11;73;177,343165118634;73
3075078;1;3;1;80;1;1;1;6; ;2; ;2; ; ; ; ;2;2;1;11;73;177,343165118634;73
3075079;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;166,238915347585;73
3075080;1;1;1;80;1;1;4;1; ;3; ;2; ; ; ; ;10;2;1;11;73;209,610468139608;73
3075080;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;7;2;1;11;73;209,610468139608;73
3075080;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;209,610468139608;73
3075080;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;209,610468139608;73
3075081;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;11;73;118,446744186052;73
3075081;1;2;1;80;1;1;4;7; ;3; ;2; ; ; ; ;10;2;1;11;73;118,446744186052;73
3075082;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;172,542988879024;63
3075082;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;172,542988879024;63
3075083;1;2;1;80;1;1;1;4; ;3; ;2; ; ; ; ;4;2;1;11;63;99,6000712358466;63
3075083;1;3;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;11;63;99,6000712358466;63
3075084;1;1;1;80;1;1;3;7; ;3; ;2; ; ; ; ;11;2;1;11;63;105,060190691374;63
3075084;1;2;1;80;1;1;4;1; ;2; ;2; ; ; ; ;9;2;1;11;63;105,060190691374;63
3075087;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;164,809054469574;63
3075089;1;1;1;80;1;1;1;5; ;3; ;1;1130000; ; ; ;11;2;1;11;63;150,33685206918;63
3075089;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;11;63;150,33685206918;63
3075091;1;4;1;80;1;1;4;7; ;2; ;2; ; ; ;NO TENIA RECURSOS;12;2;1;11;63;127,407064223372;63
3075093;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;204,551427514853;63
3075096;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;11;2;1;11;63;135,664946367232;63
3075096;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;135,664946367232;63
3075097;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;4;2;1;11;63;79,5664398024669;63
3075098;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;11;63;117,067388473746;63
3075099;1;2;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;63;106,175729885044;63
3075100;1;1;1;80;1;1;1;9;ESTA EMBARAZADA;2; ;2; ; ;1;ESTA EMBARAZADA;12;1;1;11;63;118,823711654386;63
3075101;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;8;2;1;11;63;99,9171445110246;63
3075101;1;6;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;63;99,9171445110246;63
3075103;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;7;2;1;11;63;124,456214503351;63
3075104;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;63;149,341936260732;63
3075104;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;63;149,341936260732;63
3075105;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;106,190519129982;63
3075106;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;170,477488539549;63
3075110;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;63;125,393017572449;63
3075111;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;63;63,1062688419951;63
3075111;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;63,1062688419951;63
3075111;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;63,1062688419951;63
3075113;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;63;114,516148228685;63
3075113;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;114,516148228685;63
3075115;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;11;76;950,60670326231;76
3075115;1;2;1;80;1;1;3;3; ;3; ;2; ; ; ; ;9;2;1;11;76;950,60670326231;76
3075121;1;4;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;76;728,591747902643;76
3075123;1;2;1;80;1;1;1;8; ;2; ;2; ; ;1; ;4;1;1;11;76;721,97714703171;76
3075126;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;1179,87561007364;76
3075128;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;76;809,37223360849;76
3075129;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;875,205557489511;76
3075130;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;961,005634107862;76
3075132;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;19;70,9165315038363;19
3075133;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;102,494558635488;19
3075134;1;4;1;80;1;1;4;9;ALCOHOLISMO;2; ;2; ; ; ;ALCOHOLISMO;12;2;1;11;19;168,723955301838;19
3075135;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;107,065299752677;19
3075135;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;107,065299752677;19
3075136;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;93,2257524767125;19
3075137;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;63;193,15160807088;63
3075137;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;193,15160807088;63
3075139;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;117,06421210818;63
3075140;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;8;2;1;11;63;117,883732219721;63
3075141;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;153,917395880871;63
3075142;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;63;129,571851258054;63
3075143;1;1;1;80;1;1;4;7; ;3; ;2; ; ; ; ;8;2;1;11;63;96,2208743654393;63
3075143;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;96,2208743654393;63
3075144;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;144,473139005954;63
3075145;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;63;107,928876700116;63
3075147;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;143,962540361267;63
3075147;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;143,962540361267;63
3075149;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;142,73478143582;63
3075152;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;11;63;127,927835592214;63
3075155;1;1;1;80;1;1;2;9;CAMBIO DE CIUDAD;3; ;2; ; ; ; ;1;2;1;11;63;88,0043764159691;63
3075155;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;1;2;1;11;63;88,0043764159691;63
3075155;1;3;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;63;88,0043764159691;63
3075157;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;11;63;115,634776004899;63
3075158;1;1;1;80;1;1;4;7; ;2; ;2; ; ;4; ;1;1;1;11;63;146,211496576088;63
