Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
3074939;1;3;1;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;4;3;1;1;1;1;1;3;2;1;01;17;11;17;177,393691979244
3074940;1;3;2;1;1;1;1;1;4;3; ; ; ; ;270000;2;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;2;4;3;1;2;1;1;1;3;2;1;01;17;11;17;193,237332230681
3074941;1;2;1;1;1;1;1;1;3;3; ; ; ; ;180000;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;2;4;3;1;1;1;1;1;1;2;1;01;17;11;17;179,990548854043
3074942;1;3;2;1;1;1;1;1;4;4; ; ; ;160000; ;2;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;2;4;3;1;2;1;1;1;1;2;1;01;17;11;17;169,175368052741
3074943;1;4;2;1;1;1;1;1;4;3; ; ; ; ;340000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;17;11;17;142,549870168776
3074944;1;3;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;4;3;1;1;1;1;1;1;2;1;01;17;11;17;172,827443401891
3074945;1;1;1;1;1;1;1;1;3;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;7;3;1;1;1;1;1;1;2;1;01;17;11;17;172,827443401891
3074947;1;6;4;1;1;1;1;1;3;2; ;450000;150000000;600000; ;1;1;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;11;17;137,811735559639
3074948;1;3;2;1;1;1;1;1;3;1; ; ;70000000;500000; ;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;17;11;17;174,468442893255
3074949;1;4;2;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;17;11;17;192,611596312574
3074950;1;2;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;2;4;2;1;2;1;1;1;1;2;1;01;17;11;17;204,266956883987
3074951;1;1;1;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;2;2;1;2;1;1;1;1;2;1;01;17;11;17;175,75269248788
3074953;1;4;3;1;1;1;1;1;3;1; ; ;80000000;200000; ;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;11;17;185,498067546561
3074954;1;3;1;1;1;1;1;1;3;3; ; ; ; ;145000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;11;17;227,253385044841
3074955;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;1;1;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;11;17;209,818321988179
3074956;1;6;3;1;1;1;1;1;3;1; ; ;120000000;550000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;11;17;225,661962239616
3074957;1;4;2;1;1;1;1;1;3;1; ; ;120000000;300000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;11;17;137,639849527856
3074957;2;1;1;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;11;17;137,639849527856
3074958;1;4;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;11;17;195,83418910548
3074959;1;5;3;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;17;11;17;183,857068055197
3074960;1;4;3;1;1;1;1;1;3;1; ; ;100000000;400000; ;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;17;11;17;206,863813758786
3074961;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;11;17;195,83418910548
3074962;1;3;2;1;1;1;1;1;3;1; ; ;20000000;250000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;1;2;1;01;66;11;66;294,932285959797
3074963;1;4;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;1;2;1;01;66;11;66;304,601043783113
3074964;1;8;4;1;1;1;1;1;3;3; ; ; ; ;750000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;6;1;2;1;4;1;1;1;1;1;4;2;1;01;66;11;66;258,190372552297
3074965;1;5;4;1;1;1;1;1;3;1; ; ;140000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;6;1;1;1;4;1;1;1;1;1;4;2;1;01;66;11;66;251,988186145291
3074966;1;4;3;1;1;1;1;1;3;1; ; ;200000000;700000; ;1;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;4;2;1;01;66;11;66;275,169164454679
3074967;1;4;3;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;6;1;1;1;4;1;2;1;1;1;2;2;1;01;66;11;66;352,931439663003
3074968;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;66;11;66;267,091483704984
3074969;1;3;3;1;1;1;1;1;3;1; ; ;50000000;200000; ;1;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;1;2;1;01;66;11;66;244,809366055672
3074970;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;66;11;66;313,825832343516
3074971;1;1;1;1;1;1;1;6; ;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;3;2;1;01;66;11;66;299,378692082086
3074972;1;4;2;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;66;11;66;281,188916739948
3074973;1;2;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;3;1;4;1;1;1;1;1;3;2;1;01;66;11;66;291,918260363108
3074974;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;66;11;66;292,439597282952
3074975;1;4;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;66;11;66;263,063017026857
3074976;1;2;1;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;3;2;1;01;66;11;66;250,760327240718
3074977;1;1;1;1;1;1;1;6; ;3; ; ; ; ;120000;2;2;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;3;1;1;3;1;4;1;2;1;1;1;3;2;1;01;66;11;66;268,950102582856
3074978;1;5;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;2;1;2;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;4;3;1;01;66;11;66;369,680535571432
3074979;1;4;1;1;1;1;1;1;4;3; ; ; ; ;600000;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;2;1;01;66;11;66;299,378692082086
3074980;1;3;2;1;1;1;1;1;1;3; ; ; ; ;458000;1;2;1;1;1;2;1;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;4;2;1;01;66;11;66;294,932285959797
3074981;1;4;1;1;1;1;1;1;3;1; ; ;150000000;500000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;2;1;01;66;11;66;281,252792368995
3074982;1;3;2;1;1;1;1;1;4;4; ; ; ;400000; ;2;1;1;1;2;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;4;7;1;01;66;11;66;355,401704910069
3075055;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;73;11;73;273,51177821201
3075056;1;3;2;1;1;1;1;1;4;1; ; ;60000000;400000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;73;11;73;235,98303010516
3075057;1;3;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;73;11;73;249,906146144963
3075058;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;2;01;73;11;73;197,467225543051
3075059;1;4;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;2;01;73;11;73;188,386519757364
3075060;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;1;01;73;11;73;278,791371050075
3075062;1;3;2;1;1;1;1;1;3;1; ; ;45000000;350000; ;1;2;1;1;2;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;2;3;2;01;73;11;73;249,906146144963
3075063;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;2;01;73;11;73;154,658884598137
3075064;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;73;11;73;230,703437267095
3075065;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;73;11;73;178,755940100367
3075066;1;4;3;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;73;11;73;250,067589628303
3075068;1;3;2;1;1;1;1;5;3;3; ; ; ; ;350000;1;2;1;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;2;01;73;11;73;258,065500384101
3075069;1;4;2;1;1;1;1;1;3;1; ; ;120000000;1000000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;73;11;73;118,446744186052
3075071;1;4;2;1;1;1;1;1;3;3; ; ; ; ;700000;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;2;01;73;11;73;150,472525436812
3075072;1;2;1;1;1;1;1;1;3;1; ; ;60000000;600000; ;1;2;1;1;2;1;2;2;2;1;1;2;2;2;1;1;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;73;11;73;194,08514742719
3075073;1;4;2;1;1;1;1;1;3;1; ; ;85000000;400000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;73;11;73;137,353690442473
3075074;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;73;11;73;258,226943867441
3075075;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;4;1;2;1;2;1;1;1;1;1;3;3;1;01;73;11;73;229,341718962329
3075076;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;7;2;01;73;11;73;213,449299788398
3075077;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;2;01;73;11;73;224,939675466431
3075078;1;4;3;1;1;1;1;1;3;2; ;320000;60000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;73;11;73;177,343165118634
3075079;1;4;2;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;73;11;73;166,238915347585
3075080;1;4;3;1;1;1;1;1;3;1; ; ;70000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;1;2;4;1;1;1;4;1;1;1;1;1;2;3;2;01;73;11;73;209,610468139608
3075081;1;5;3;1;1;1;1;1;3;1; ; ;85000000;400000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;73;11;73;118,446744186052
3075114;1;4;2;1;1;1;1;1;3;2; ;600000;70000000;500000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;966,862274492828
3075115;1;4;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;76;11;76;950,60670326231
3075116;1;4;1;1;1;1;1;1;3;1; ; ;140000000;750000; ;1;1;1;1;2;1;2;1;2;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;762,818090243085
3075117;1;2;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;2;1;1;2;2;1;2;1;1;2;2;1;2;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;76;11;76;1021,14856982303
3075118;1;1;1;1;1;1;1;6; ;3; ; ; ; ;300000;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;76;11;76;809,37223360849
3075120;1;4;1;1;1;1;1;1;3;3; ; ; ; ;473500;1;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;762,818090243085
3075121;1;3;3;1;1;1;1;4;1;1; ; ;35000000;200000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;1;01;76;11;76;728,591747902643
3075123;1;2;2;1;1;1;1;1;3;1; ; ;30000000;400000; ;2;2;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;76;11;76;721,97714703171
3075124;1;4;2;1;2;1;1;1;3;1; ; ;98;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;76;11;76;952,210069749164
3075125;1;2;1;1;1;1;1;1;4;3; ; ; ; ;130000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;1;3;1;01;76;11;76;914,666061103683
3075126;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;76;11;76;1179,87561007364
3075127;1;1;1;1;2;1;1;6; ;3; ; ; ; ;70000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;2;1;2;1;1;1;1;1;1;3;1;01;76;11;76;809,37223360849
3075128;1;3;1;1;1;1;1;1;3;1; ; ;98;220000; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;2;3;1;01;76;11;76;809,37223360849
3075129;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;76;11;76;875,205557489511
3075130;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;76;11;76;961,005634107862
3075173;1;2;1;1;1;1;1;1;3;3; ; ; ; ;935000;1;1;1;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;6;1;1;1;1;1;6;3;1;01;11;11;11;2641,27755808728
3075185;1;3;2;1;1;1;1;1;3;3; ; ; ; ;360000;2;2;1;1;2;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;1;01;68;11;68;1545,98762288496
3075186;1;3;2;1;1;1;1;1;3;3; ; ; ; ;410000;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;1323,99040951789
3075187;1;2;1;1;1;1;1;1;3;3; ; ; ; ;280000;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;1294,07557636786
3075188;1;2;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;68;11;68;1294,07557636786
3075190;1;1;1;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;2;01;68;11;68;1326,48587689412
3075191;1;2;1;1;1;1;1;4;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;68;11;68;1308,15262624194
3075192;1;4;1;1;1;1;1;1;3;1; ; ;48000000;400000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;3;1;2;1;4;1;1;1;1;1;1;3;1;01;68;11;68;1518,51964684251
3075193;1;4;3;1;1;1;1;1;3;1; ; ;55000000;400000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;5;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;443,853096284443
3075194;1;5;1;1;1;1;1;1;3;1; ; ;90000000;450000; ;1;1;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;442,161958964706
3075195;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;427,188124182876
