Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3076081;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;63;443,021895556674
3076081;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;63;443,021895556674
3076081;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;443,021895556674
3076081;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;443,021895556674
3076082;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;588,676780442362
3076082;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;20; ;10; ; ; ; ; ; ;2;11;63;588,676780442362
3076082;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;2;11;63;588,676780442362
3076084;1;1;1;90; ;1;2;2;2;2;2;1;2;2;2;14; ; ; ; ; ;4; ; ; ;2;11;63;431,24400667818
3076084;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;4; ; ; ;2;11;63;431,24400667818
3076084;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;11;63;431,24400667818
3076084;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;431,24400667818
3076084;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;63;431,24400667818
3076084;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;431,24400667818
3076085;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;435,792470763394
3076085;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;11;63;435,792470763394
3076086;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;622,592981101468
3076086;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;622,592981101468
3076087;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;11;63;435,792470763394
3076087;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;435,792470763394
3076088;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;11;63;456,145393495378
3076088;1;2;1;90; ;1;1;2;2;2;2;1;2;2;2;10;20; ; ; ; ;3; ; ; ;2;11;63;456,145393495378
3076088;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;456,145393495378
3076089;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;3; ; ; ;2;11;63;425,667427491197
3076089;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;3;30; ; ; ; ; ; ; ; ;2;11;63;425,667427491197
3076089;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;11;63;425,667427491197
3076090;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;2;11;63;457,358459113255
3076090;1;2;1;90; ;1;1;2;2;2;2;2;2;2;1;7;7; ; ; ; ; ; ; ;2;2;11;63;457,358459113255
3076090;1;3;1;90; ;1;1;2;1;2;2;2;2;2;2;4;20; ;14; ; ; ; ; ; ;2;11;63;457,358459113255
3076091;1;1;1;90; ;1;2;2;2;2;2;1;2;2;2;7; ; ; ; ; ;2; ; ; ;2;11;63;508,190521785601
3076091;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;35; ;5; ; ; ; ; ; ;2;11;63;508,190521785601
3076091;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;11;63;508,190521785601
3076093;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;3; ; ; ; ; ;2;11;63;511,381585536082
3076093;1;2;1;90; ;2;1;2;1;1;2;1;2;2;2; ;20; ;10;7; ;2; ; ; ;2;11;63;511,381585536082
3076093;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;511,381585536082
3076093;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;511,381585536082
3076093;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;511,381585536082
3076093;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;511,381585536082
3076093;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;11;63;511,381585536082
3076093;2;3;2;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;511,381585536082
3076093;2;4;2;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;511,381585536082
3076094;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;2; ; ; ;2;11;63;712,505846588606
3076094;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;14; ; ; ; ; ; ;2;11;63;712,505846588606
3076103;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;421,527404196993
3076103;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;12;21; ; ; ; ; ; ; ; ;2;11;63;421,527404196993
3076103;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;421,527404196993
3076104;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;404,172936131516
3076104;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;35; ; ; ; ; ; ; ; ;2;11;63;404,172936131516
3076105;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;508,190521785601
3076105;1;2;1;90; ;1;1;2;2;2;1;1;2;2;2;7;35; ; ; ;2;9; ; ; ;2;11;63;508,190521785601
3076105;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;508,190521785601
3076106;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;590,713616080005
3076106;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;11;63;590,713616080005
3076106;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;4;7; ; ; ; ; ; ; ; ;2;11;63;590,713616080005
3076107;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;588,676780442362
3076107;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;588,676780442362
3076107;1;3;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;6;2;11;63;588,676780442362
3076117;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;2;11;63;1030,18597511147
3076117;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;1030,18597511147
3076117;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;1030,18597511147
3076117;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;35; ; ; ; ; ; ;2;11;63;1030,18597511147
3076117;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;1030,18597511147
3076117;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;30; ; ; ; ; ; ;2;11;63;1030,18597511147
3076117;1;9;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;11;63;1030,18597511147
3076117;1;11;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;1030,18597511147
3076118;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;1; ; ; ;2;11;63;536,300324772375
3076118;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;18; ;20; ; ; ; ; ; ;2;11;63;536,300324772375
3076118;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;11;63;536,300324772375
3076118;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;536,300324772375
3076119;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;436,422762412494
3076119;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;11;63;436,422762412494
3076119;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;11;63;436,422762412494
3076134;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3076134;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3076134;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3076134;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3076135;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;435,792470763394
3076135;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;2;11;63;435,792470763394
3076136;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;384,450305048633
3076136;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;29; ; ; ; ; ; ; ; ;2;11;63;384,450305048633
3076137;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;709,255945333087
3076137;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;29; ; ; ; ; ; ; ; ;2;11;63;709,255945333087
3076138;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;547,459657999798
3076138;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;2;11;63;547,459657999798
3076139;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;2; ; ; ; ; ;2; ; ;2;11;63;684,25187568529
3076139;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;32; ;12; ; ; ; ; ; ;2;11;63;684,25187568529
3079450;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;416,069839680511
3079450;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;416,069839680511
3079452;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;543,248137715414
3079452;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;543,248137715414
3079453;1;1;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;2;11;63;629,893902884927
3079453;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;56; ; ; ; ; ; ; ; ;2;11;63;629,893902884927
3079453;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;629,893902884927
3079453;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;629,893902884927
3079455;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;628,769686676325
3079455;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;11;63;628,769686676325
3079456;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3079456;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3079456;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3079456;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3079457;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;574,867672347293
3079457;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;574,867672347293
3079458;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;359,428882981741
3079458;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;359,428882981741
3079458;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;359,428882981741
3079458;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;63;359,428882981741
3079472;1;1;1;90; ;1;2;2;2;1;2;2;2;2;2;5; ; ; ;30; ; ; ; ; ;2;11;63;446,02035022318
3079472;1;2;1;90; ;1;1;2;1;1;2;2;2;2;2;10;15; ;25;35; ; ; ; ; ;2;11;63;446,02035022318
3079472;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3079472;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;11;63;446,02035022318
3079474;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;11;63;508,190521785601
3079474;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;12; ;30; ; ; ; ; ; ;2;11;63;508,190521785601
3079474;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;4; ; ; ; ; ; ; ; ;2;11;63;508,190521785601
3079475;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;628,769686676325
3079475;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;15; ;30; ; ; ; ; ; ;2;11;63;628,769686676325
3079476;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;375,642802998713
3079476;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;11;63;375,642802998713
3079476;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;375,642802998713
3079476;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;375,642802998713
3079477;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;547,459657999798
3079477;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;30; ; ; ; ; ; ;2;11;63;547,459657999798
3079478;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;18; ; ;2;11;63;342,884502807208
3079478;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;18; ; ; ; ; ; ;2;11;63;342,884502807208
3079478;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;342,884502807208
3079478;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;11;63;342,884502807208
3079479;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;453,146938828871
3079479;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;11;63;453,146938828871
3079479;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;453,146938828871
3079480;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;501,593486064715
3079480;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;501,593486064715
3079480;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;11;63;501,593486064715
3079480;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;501,593486064715
3079480;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;501,593486064715
3079480;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;501,593486064715
3079489;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;11;63;525,893669649938
3079490;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;548,896367249567
3079490;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;29; ; ; ; ; ; ; ; ;2;11;63;548,896367249567
3079490;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;11;63;548,896367249567
3079490;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;22; ; ; ; ; ; ;2;11;63;548,896367249567
3079490;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;11;63;548,896367249567
3079491;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;661,513437516805
3079491;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;29; ; ; ; ; ; ; ; ;2;11;63;661,513437516805
3079491;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;661,513437516805
3079491;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;661,513437516805
3079492;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;671,199874736766
3079492;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;32; ;8; ; ; ; ; ; ;2;11;63;671,199874736766
3079492;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;671,199874736766
3079493;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;457,286962123075
3079493;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;29; ; ; ; ; ; ; ; ;2;11;63;457,286962123075
3079493;1;3;1;90; ;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;1; ;2;11;63;457,286962123075
3079494;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;466,373272955163
3079494;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;2;11;63;466,373272955163
3079494;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;3; ; ; ;2;11;63;466,373272955163
3079494;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;11;63;466,373272955163
3079494;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;11;63;466,373272955163
3079495;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;11;63;459,655125140482
3079495;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;459,655125140482
3079497;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;63;791,77903962749
3079497;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;29; ; ; ; ; ; ; ; ;2;11;63;791,77903962749
3079708;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;1331,7639726555
3079708;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;4;21; ;15; ; ; ; ; ; ;2;11;63;1331,7639726555
3079709;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;1111,72288469305
3079710;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;921,251748565617
3079710;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;3;25; ; ; ; ; ; ; ; ;2;11;63;921,251748565617
3079711;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;812,716004804339
3079711;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;25; ; ; ; ;6; ; ; ;2;11;63;812,716004804339
3079712;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;965,609612080875
3079712;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;3;21; ; ; ; ; ; ; ; ;2;11;63;965,609612080875
