Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
3011102;1;2;1;80;1;1;2;9;PARA DEDICARSE A CUIDAR SU BEBE;1;1;1;566700; ; ; ;9;2;1;08;41;162,562613634687;41
3011103;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;41;125,760583573825;41
3011104;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;08;41;157,923780926331;41
3011105;1;1;1;80;1;1;4;9;EDAD;2; ;2; ; ; ; ;11;2;1;08;41;166,97863144814;41
3011105;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;08;41;166,97863144814;41
3011106;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;11;2;1;08;41;133,239018406873;41
3011106;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;41;133,239018406873;41
3011107;1;1;1;80;1;1;1;9;DIFICULTADES DE ORDEN PUBLICO;2; ;2; ; ; ;DIFICULTADES DE ORDEN PUBLICO;12;2;1;08;41;145,608134480297;41
3011107;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;41;145,608134480297;41
3011109;1;1;1;80;1;1;4;5; ;2; ;2; ; ; ; ;8;2;1;08;41;135,934640246042;41
3011109;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;41;135,934640246042;41
3011112;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;08;41;131,636797344314;41
3011114;1;2;1;80;1;1;1;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;9;2;1;08;41;153,507763112877;41
3011116;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;41;163,243078459752;41
3011116;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;41;163,243078459752;41
3011117;1;2;1;80;1;1;3;1; ;2; ;2; ; ;3; ;9;1;1;08;41;264,274532290069;41
3011117;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;41;264,274532290069;41
3011118;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;41;301,067119275902;41
3011121;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;54;361,754597140832;54
3011123;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;54;255,678130717179;54
3011124;1;1;1;80;1;1;4;6; ;3; ;2; ; ; ; ;8;2;1;08;54;528,643020796772;54
3011124;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;54;528,643020796772;54
3011126;1;2;1;80;1;1;4;1; ;2; ;2; ; ; ; ;8;2;1;08;63;89,9468568703422;63
3011126;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;89,9468568703422;63
3011127;1;1;1;80;1;2; ; ; ;2; ;2; ;1;3; ;2; ;1;08;63;134,418948091827;63
3011129;1;2;1;80;1;1;3;7; ;2; ;2; ; ; ; ;9;2;1;08;63;106,938269590625;63
3011133;1;2;1;80;1;1;4;1; ;2; ;2; ; ; ; ;8;2;1;08;63;106,938269590625;63
3011135;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;92,8524740718829;63
3011136;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;206,98839842737;63
3011136;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;206,98839842737;63
3011137;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;132,985538023654;63
3011138;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;63;129,412288588394;63
3011139;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;9;2;1;08;63;122,984375845997;63
3011139;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;122,984375845997;63
3011141;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;114,378397856797;63
3011145;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;130,424504112168;63
3011146;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;119,177007319078;63
3011149;1;1;1;80;1;1;2;6; ;2; ;2; ; ; ; ;8;2;1;08;63;100,369213592398;63
3011153;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;143,258995382106;63
3011154;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;63;112,420875868112;63
3011154;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;112,420875868112;63
3011154;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;112,420875868112;63
3011154;1;6;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;63;112,420875868112;63
3011155;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;141,527011797137;63
3011155;2;3;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;141,527011797137;63
3011156;1;3;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;08;63;160,530748526341;63
3011156;1;7;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;63;160,530748526341;63
3011156;1;8;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;63;160,530748526341;63
3011158;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;114,429351751199;63
3011158;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;114,429351751199;63
3011162;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;9;2;1;08;63;164,835873061422;63
3011164;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;113,366182333023;63
3011167;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;100,888355879539;63
3011169;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;1;2;1;08;63;157,417079010109;63
3011170;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;93,9241743874217;63
3011170;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;93,9241743874217;63
3011171;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;99,701171941653;63
3011173;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;08;63;140,468861802913;63
3011177;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;23,4110795036548;27
3011179;1;1;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;08;27;50,770110147765;27
3011181;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;27;43,3365508542786;27
3011182;1;1;1;80;1;2; ; ; ;2; ;2; ;1;1; ;7; ;1;08;27;23,6396300699201;27
3011182;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;23,6396300699201;27
3011185;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;25,1116415187897;27
3011185;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;25,1116415187897;27
3011187;1;1;1;80;1;2; ; ; ;2; ;2; ;1;2; ;9; ;1;08;27;41,8949842645207;27
3011187;1;5;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;27;41,8949842645207;27
3011189;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;41,9158863568906;27
3011189;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;41,9158863568906;27
3011190;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;08;27;44,6050631830965;27
3011190;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;27;44,6050631830965;27
3011190;1;3;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;08;27;44,6050631830965;27
3011191;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;7;2;1;08;27;63,0233572082458;27
3011191;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;63,0233572082458;27
3011191;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;63,0233572082458;27
3011194;1;1;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;08;27;59,3164162272424;27
3011194;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;08;27;59,3164162272424;27
3011194;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;59,3164162272424;27
3011195;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;23,4110795036548;27
3011195;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;23,4110795036548;27
3011196;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;08;27;23,4110795036548;27
3011197;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;27;51,6051974286731;27
3011197;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;51,6051974286731;27
3011201;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;46,8399927152303;27
3011201;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;46,8399927152303;27
3011202;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;27;38,5789977007444;27
3011203;1;1;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;08;27;26,5212217845838;27
3011204;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;27;52,669470399805;27
3011206;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;27;51,4275599922736;27
3011206;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;27;51,4275599922736;27
3011208;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;20;143,483766855033;20
3011208;1;3;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;08;20;143,483766855033;20
3011208;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;143,483766855033;20
3011209;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;20;99,5124851051668;20
3011209;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;99,5124851051668;20
3011210;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;120,209614227492;20
3011211;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;20;116,041782368373;20
3011212;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;131,674640612759;20
3011213;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;20;118,573917807342;20
3011215;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;20;100,748395025621;20
3011215;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ; ;4;2;1;08;20;100,748395025621;20
3011215;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;100,748395025621;20
3011216;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;08;20;117,256437177137;20
3011216;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;117,256437177137;20
3011217;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;90,2755970079576;20
3011217;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;90,2755970079576;20
3011220;1;1;1;80;1;1;1;6; ;3; ;2; ; ; ; ;8;2;1;08;20;141,525888696999;20
3011220;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;20;141,525888696999;20
3011220;1;6;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;20;141,525888696999;20
3011222;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;119,090748767512;20
3011223;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;08;20;92,9850925054618;20
3011223;1;2;1;80;1;1;1;4; ;2; ;2; ; ;1; ;9;1;1;08;20;92,9850925054618;20
3011225;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;08;20;119,597156587554;20
3011225;1;3;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;20;119,597156587554;20
3011225;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;119,597156587554;20
3011226;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;119,090748767512;20
3011226;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;119,090748767512;20
3011227;1;1;1;80;1;1;1;4; ;1;1;2; ; ; ; ;4;2;1;08;20;113,753328482254;20
3011228;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;127,7292351948;20
3011230;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;08;20;102,606715006867;20
3011231;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ; ;9;2;1;08;20;171,700516944667;20
3011231;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;08;20;171,700516944667;20
3011231;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;171,700516944667;20
3011232;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;127,7292351948;20
3011235;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;128,893146301254;63
3011236;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;11;2;1;08;63;157,417079010109;63
3011237;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;63;100,369213592398;63
3011240;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;08;63;184,666663569484;63
3011243;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;08;63;93,890346955598;63
3011245;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;63;177,869282693137;63
3011246;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;63;200,738427184797;63
3011248;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;143,258995382106;63
3011248;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;143,258995382106;63
3011251;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;63;109,209260882677;63
3011253;1;4;1;80;1;1;3;8; ;2; ;2; ; ; ;TIENE  CASA  POR  CARCEL;12;2;1;08;63;111,408660344338;63
3011254;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;63;140,468861802913;63
3011255;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;63;90,6530746102227;63
3011256;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;122,465233558856;63
3011258;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;76,4058609986821;63
3011258;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;63;76,4058609986821;63
3011261;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;63;124,425544295485;63
3011261;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;63;124,425544295485;63
3011261;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;124,425544295485;63
3011261;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;124,425544295485;63
3011262;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;153,612735633023;63
3011263;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;258,824577176789;63
3011264;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;63;244,930467117712;63
3011264;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;244,930467117712;63
3011266;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;63;59,1864209182276;63
3011270;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;17;117,98393400874;17
3011270;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;08;17;117,98393400874;17
3011270;1;3;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;17;117,98393400874;17
3011271;1;2;1;80;1;1;4;3; ;2; ;2; ; ;1; ;4;1;1;08;17;166,490878680514;17
3011271;1;3;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;08;17;166,490878680514;17
3011271;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;166,490878680514;17
3011273;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;150,47207179258;17
3011274;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;17;146,526674618929;17
3011274;1;2;1;80;1;1;4;5; ;2; ;2; ; ; ; ;9;2;1;08;17;146,526674618929;17
3011274;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;146,526674618929;17
3011275;1;1;1;80;1;1;4;2; ;3; ;2; ; ; ; ;4;2;1;08;17;136,232716942043;17
3011275;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;17;136,232716942043;17
3011277;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;17;198,666057531254;17
3011277;1;2;1;80;1;1;4;8; ;2; ;2; ; ;1; ;1;1;1;08;17;198,666057531254;17
3011277;1;3;1;80;1;1;2;8; ;2; ;2; ; ;1; ;2;1;1;08;17;198,666057531254;17
3011278;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;08;17;140,717478435263;17
3011279;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;198,666057531254;17
3011279;1;3;1;80;1;2; ; ; ;2; ;2; ;1;2; ;2; ;1;08;17;198,666057531254;17
3011280;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;9;2;1;08;17;186,721549606371;17
3011282;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;91,8465633021492;17
3011282;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;91,8465633021492;17
3011283;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;17;189,133376221427;17
3011284;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;17;104,057538091304;17
3011284;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;17;104,057538091304;17
3011284;1;3;1;80;1;1;4;3; ;1;1;2; ; ;3; ;1;1;1;08;17;104,057538091304;17
3011284;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;104,057538091304;17
3011285;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;08;17;180,030192763179;17
3011286;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;08;17;202,740356494304;17
3011286;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;202,740356494304;17
3011286;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;202,740356494304;17
3011288;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;17;160,271219966679;17
3011288;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;17;160,271219966679;17
3011289;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;8;2;1;08;17;160,271219966679;17
3011290;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;134,315699829775;17
3011291;1;1;1;80;1;1;1;3; ;2; ;1;100000; ; ; ;9;2;1;08;17;246,368011164245;17
3011291;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;17;246,368011164245;17
3011291;1;3;1;80;1;1;1;8; ;2; ;1;400000; ; ; ;2;2;1;08;17;246,368011164245;17
3011291;1;4;1;80;1;1;1;3; ;2; ;1;280000; ; ; ;9;2;1;08;17;246,368011164245;17
3011292;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;198,666057531254;17
3011294;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;182,442019378235;17
3011295;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;9;2;1;08;17;162,683046581735;17
3011296;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;188,234534779495;17
3011296;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;188,234534779495;17
3011297;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;191,861918067357;17
3011298;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;9;2;1;08;17;192,833480652189;17
