DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;MES;DPTO;fex_c_2011
2594968;1;3;1;95;1;;1;2;;;120000;2;2;;;;;;;;;;;;;73;1;73;138.014.732.481.075
2594970;1;1;1;95;1;;1;2;;;820000;2;1;2;2;;;1200000;;;1;2;2;;2;73;1;73;232.886.090.166.229
2594970;1;2;1;95;1;;1;2;;;3000000;2;2;;;;;;;;;;;;;73;1;73;232.886.090.166.229
2594971;1;1;1;95;1;;1;2;;;3500000;2;2;;;;;;;;;;;;;73;1;73;212.504.276.720.099
2594972;1;1;1;95;1;;2;1;;570000;;2;2;;;;;;;;;;;;;73;1;73;206.580.167.266.269
2594972;1;2;1;95;1;;1;2;;;150000;2;2;;;;;;;;;;;;;73;1;73;206.580.167.266.269
2594974;1;1;1;95;1;;1;2;;;100000;2;2;;;;;;;;;;;;;73;1;73;208.484.042.919.855
2594974;1;2;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;;2;73;1;73;208.484.042.919.855
2594975;1;1;1;95;2;;;;;;;;1;2;2;;;;;360000;2;1;2;;2;73;1;73;238.420.520.960.608
2594975;1;2;1;95;2;;;;;;;;1;1;2;;;;350000;;2;2;2;;2;73;1;73;238.420.520.960.608
2594976;1;1;1;95;1;;1;2;;;150000;2;1;2;2;;;;;3600000;2;1;2;;2;73;1;73;246.526.395.373.541
2594976;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;73;1;73;246.526.395.373.541
2594976;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;73;1;73;246.526.395.373.541
2594977;1;1;1;95;2;;;;;;;;1;1;2;;;;900000;2400000;2;1;2;;2;73;1;73;212.504.276.720.099
2594978;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;217.550.126.237.521
2594978;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;217.550.126.237.521
2594978;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;217.550.126.237.521
2594979;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;219.351.580.512.092
2594979;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;219.351.580.512.092
2594980;1;1;1;95;1;;1;2;;;180000;2;2;;;;;;;;;;;;;66;1;66;238.073.200.040.215
2594980;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;238.073.200.040.215
2594981;1;1;1;95;2;;;;;;;;1;2;2;;;;;7200000;2;1;2;;2;66;1;66;235.600.266.235.053
2594982;1;1;1;95;1;;2;1;;515000;;2;2;;;;;;;;;;;;;66;1;66;224.981.752.377.051
2594982;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;224.981.752.377.051
2594982;1;3;1;95;2;;;;;;;;1;2;2;;;;;4800000;2;1;2;;2;66;1;66;224.981.752.377.051
2594983;1;1;1;95;1;;1;1;;515000;200000;2;2;;;;;;;;;;;;;66;1;66;257.093.092.997.104
2594983;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;257.093.092.997.104
2594983;1;3;1;95;2;;;;;;;;1;2;2;;;;;3600000;2;1;2;;2;66;1;66;257.093.092.997.104
2594983;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;257.093.092.997.104
2594983;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;257.093.092.997.104
2594984;1;1;1;95;1;;1;2;;;250000;2;2;;;;;;;;;;;;;66;1;66;238.073.200.040.215
2594984;1;2;1;95;2;;;;;;;;1;2;2;;;;;4800000;2;1;2;;2;66;1;66;238.073.200.040.215
2594985;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;219.351.580.512.092
2594985;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;219.351.580.512.092
2594986;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;163.461.278.745.804
2594986;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;163.461.278.745.804
2594986;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;163.461.278.745.804
2594986;1;4;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;;2;66;1;66;163.461.278.745.804
2594987;1;1;1;95;1;;2;1;;2060000;;2;2;;;;;;;;;;;;;66;1;66;269.953.431.096.331
2594988;1;1;1;95;1;;2;1;;515000;;2;2;;;;;;;;;;;;;66;1;66;289.482.565.115.404
2594988;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;289.482.565.115.404
2594988;1;3;1;95;2;;;;;;;;1;1;2;;;;1140000;;2;2;2;;2;66;1;66;289.482.565.115.404
2594988;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;289.482.565.115.404
2594988;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;289.482.565.115.404
2594988;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;289.482.565.115.404
2594990;1;1;1;95;1;;2;1;;1000000;;2;2;;;;;;;;;;;;;66;1;66;192.801.412.131.929
2594990;1;2;1;95;1;;1;2;;;200000;2;1;2;2;;;;;800000;2;1;2;;2;66;1;66;192.801.412.131.929
2594991;1;1;1;95;2;;;;;;;;1;1;2;;;;900000;;2;2;2;;2;66;1;66;223.438.795.797.584
2594991;1;2;1;95;2;;;;;;;;1;1;2;;;;900000;;2;2;2;;2;66;1;66;223.438.795.797.584
2594991;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;223.438.795.797.584
2594991;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;223.438.795.797.584
2594991;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;223.438.795.797.584
2594991;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;223.438.795.797.584
2594992;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;252.268.110.347.303
2594992;1;2;1;95;2;;;;;;;;1;1;2;;;;600000;;2;2;2;;2;66;1;66;252.268.110.347.303
2594993;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;144.781.270.711.584
2594993;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;144.781.270.711.584
2594993;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;144.781.270.711.584
2594993;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;144.781.270.711.584
2594994;1;1;1;95;1;;1;2;;;250000;2;2;;;;;;;;;;;;;66;1;66;209.260.124.371.001
2594994;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;209.260.124.371.001
2594994;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;209.260.124.371.001
2594995;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;220.178.747.418.009
2594995;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;220.178.747.418.009
2594995;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;220.178.747.418.009
2594996;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;246.938.047.671.351
2594996;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;246.938.047.671.351
2594996;1;4;1;95;1;;1;2;;;380000;2;2;;;;;;;;;;;;;66;1;66;246.938.047.671.351
2594997;1;1;1;95;1;;2;1;;515000;;2;2;;;;;;;;;;;;;66;1;66;229.694.674.663.197
2594997;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;229.694.674.663.197
2594997;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;229.694.674.663.197
2594998;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;213.763.020.141.036
2594999;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;248.374.682.697.418
2594999;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;248.374.682.697.418
2594999;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;248.374.682.697.418
2595000;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;317.855.270.817.965
2595000;1;2;1;95;2;;;;;;;;1;1;2;;;;540000;;2;2;2;;2;66;1;66;317.855.270.817.965
2595000;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;317.855.270.817.965
2595000;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;317.855.270.817.965
2595000;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;317.855.270.817.965
2595000;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;317.855.270.817.965
2595001;1;1;1;95;1;;1;2;;;120000;2;2;;;;;;;;;;;;;66;1;66;296.063.210.898.017
2595001;1;2;1;95;2;;;;;;;;1;1;2;;;;850000;;2;2;2;;2;66;1;66;296.063.210.898.017
2595001;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;296.063.210.898.017
2595003;1;1;1;95;2;;;;;;;;1;1;2;;;;960000;;2;2;2;;2;66;1;66;256.055.216.443.788
2595003;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;256.055.216.443.788
2595003;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;256.055.216.443.788
2595003;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;256.055.216.443.788
2595004;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;208.432.957.465.084
2595004;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;66;1;66;208.432.957.465.084
2595015;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;220.941.712.607.915
2595015;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;220.941.712.607.915
2595016;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;213.283.044.064.175
2595016;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;213.283.044.064.175
2595017;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;194.754.662.465.142
2595017;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;194.754.662.465.142
2595017;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;194.754.662.465.142
2595017;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;194.754.662.465.142
2595017;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;194.754.662.465.142
2595019;1;1;1;95;1;;1;2;;;150000;2;1;2;2;;;200000;;;1;2;2;;2;17;1;17;151.318.221.976.055
2595019;1;2;1;95;2;;;;;;;;1;2;2;;;800000;;;1;2;2;;2;17;1;17;151.318.221.976.055
2595019;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;151.318.221.976.055
2595021;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;150.962.989.257.517
2595021;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;150.962.989.257.517
2595021;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;150.962.989.257.517
2595021;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;150.962.989.257.517
2595022;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;19.363.441.885.491
2595022;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;19.363.441.885.491
2595022;1;5;1;95;1;;1;2;;;550000;2;2;;;;;;;;;;;;;17;1;17;19.363.441.885.491
2595024;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;181.790.896.650.835
2595024;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;181.790.896.650.835
2595026;1;1;1;95;1;;2;1;;850000;;2;2;;;;;;;;;;;;;17;1;17;166.841.250.597.507
2595026;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;166.841.250.597.507
2595026;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;166.841.250.597.507
2595026;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;166.841.250.597.507
2595026;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;166.841.250.597.507
2595027;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;181.145.962.129.262
2595027;1;2;1;95;1;;1;2;;;140000;2;2;;;;;;;;;;;;;17;1;17;181.145.962.129.262
2595027;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;181.145.962.129.262
2595027;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;181.145.962.129.262
2595029;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;212.031.991.427.972
2595029;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;212.031.991.427.972
2595029;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;212.031.991.427.972
2595030;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;170.766.385.525.266
2595031;1;1;1;95;2;;;;;;;;1;2;2;;;;;10800000;2;1;2;;2;17;1;17;378.242.701.922.617
2595032;1;1;1;95;2;;;;;;;;1;2;2;6000000;;;;;2;2;1;;2;17;1;17;292.597.645.825.451
2595033;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;116.388.019.633.493
2595033;1;2;1;95;1;;2;1;;2000000;;2;2;;;;;;;;;;;;;17;1;17;116.388.019.633.493
2595033;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;116.388.019.633.493
2595033;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;116.388.019.633.493
2595034;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;16.212.772.104.385
2595034;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;16.212.772.104.385
2595037;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;39.483.866.624.381
2595037;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;39.483.866.624.381
2595039;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;123.073.539.422.394
2595039;1;2;1;95;2;;;;;;;;1;2;2;;;;;6000000;2;1;2;;2;17;1;17;123.073.539.422.394
2595039;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;123.073.539.422.394
2595039;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;123.073.539.422.394
2595039;1;5;1;95;1;;2;1;;515000;;2;2;;;;;;;;;;;;;17;1;17;123.073.539.422.394
2595040;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;145.047.770.276.523
2595040;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;145.047.770.276.523
2595041;1;1;1;95;2;;;;;;;;1;2;2;;;;;12000000;2;1;2;;2;17;1;17;191.341.548.756.553
2595043;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;262.743.043.165.981
2595043;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;262.743.043.165.981
2595043;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;262.743.043.165.981
2595043;1;5;1;95;2;;;;;;;;1;2;2;;;2000000;;;1;2;2;;2;17;1;17;262.743.043.165.981
2595043;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;262.743.043.165.981
2595043;1;7;1;95;1;;2;1;;1800000;;2;2;;;;;;;;;;;;;17;1;17;262.743.043.165.981
2595044;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;344.082.800.387.961
2595045;1;1;1;95;1;;2;1;;515000;;2;2;;;;;;;;;;;;;17;1;17;123.272.383.773.529
2595045;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;123.272.383.773.529
2595045;1;3;1;95;1;;2;1;;515000;;2;2;;;;;;;;;;;;;17;1;17;123.272.383.773.529
2595045;1;4;1;95;1;;1;1;;2000000;380000;2;2;;;;;;;;;;;;;17;1;17;123.272.383.773.529
2595045;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;123.272.383.773.529
2595045;1;6;1;95;2;;;;;;;;1;2;2;;;;;6000000;2;1;2;;2;17;1;17;123.272.383.773.529
2595045;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;17;1;17;123.272.383.773.529
2595101;1;1;1;95;1;;2;1;;4400000;;2;2;;;;;;;;;;;;;68;1;68;858.027.807.698.417
2595101;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;858.027.807.698.417
2595102;1;1;1;95;1;;1;1;;786852;4700000;2;1;2;2;;;;;;2;2;2;9000000;1;68;1;68;505.621.306.539.584
2595103;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;588.067.950.795.461
2595105;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;323.397.386.909.083
2595105;1;2;1;95;1;;2;1;;453200;;2;2;;;;;;;;;;;;;68;1;68;323.397.386.909.083
2595105;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;323.397.386.909.083
2595105;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;323.397.386.909.083
2595105;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;323.397.386.909.083
2595106;1;1;1;95;1;;2;1;;1282607;;2;2;;;;;;;;;;;;;68;1;68;704.813.002.317.666
2595106;1;2;1;95;1;;2;1;;4694612;;2;2;;;;;;;;;;;;;68;1;68;704.813.002.317.666
2595106;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;704.813.002.317.666
2595107;1;1;1;95;2;;;;;;;;1;2;2;;;;;12000000;2;1;2;;2;68;1;68;858.027.807.698.417
2595107;1;2;1;95;2;;;;;;;;1;2;2;;;;;12000000;2;1;2;;2;68;1;68;858.027.807.698.417
2595109;1;1;1;95;1;;2;1;;1100000;;2;2;;;;;;;;;;;;;68;1;68;429.013.903.849.209
2595109;1;2;1;95;2;;;;;;;;1;2;2;;;;;4800000;2;1;2;;2;68;1;68;429.013.903.849.209
2595110;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;533.151.781.250.974
2595110;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;533.151.781.250.974
2595110;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;533.151.781.250.974
2595110;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;533.151.781.250.974
2595112;1;1;1;95;2;;;;;;;;1;2;2;;;;;1300000;2;1;2;;2;68;1;68;429.013.903.849.209
2595112;1;2;1;95;1;;2;1;;2300000;;2;2;;;;;;;;;;;;;68;1;68;429.013.903.849.209
2595113;1;1;1;95;2;;;;;;;;1;2;2;;;;;7600000;2;1;2;;2;68;1;68;441.536.250.684.448
2595113;1;2;1;95;2;;;;;;;;1;2;2;;;;;4174000;2;1;2;;2;68;1;68;441.536.250.684.448
2595114;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;440.714.560.843.465
2595115;1;1;1;95;1;;2;1;;2500000;;2;2;;;;;;;;;;;;;68;1;68;479.714.251.244.847
2595115;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;479.714.251.244.847
2595116;1;1;1;95;1;;2;1;;1200000;;2;1;2;2;;;;;;2;2;2;6000000;1;68;1;68;559.058.836.545.711
2595116;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;559.058.836.545.711
2595116;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;559.058.836.545.711
2595117;1;1;1;95;1;;1;1;;800000;150000;2;1;2;2;;;300000;;;1;2;2;;2;68;1;68;488.447.098.335.843
2595117;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;488.447.098.335.843
2595117;1;3;1;95;1;;2;1;;600000;;2;1;2;2;;;10300000;;;1;2;2;;2;68;1;68;488.447.098.335.843
2595118;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;476.612.192.289.834
2595118;1;2;1;95;2;;;;;;;;1;2;2;;;;;3600000;2;1;2;;2;68;1;68;476.612.192.289.834
2595118;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;476.612.192.289.834
2595119;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;520.834.010.076.453
2595119;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;520.834.010.076.453
2595119;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;68;1;68;520.834.010.076.453
2595120;1;1;1;95;1;;2;1;;1232200;;2;2;;;;;;;;;;;;;68;1;68;399.596.128.848.712
2595121;1;1;1;95;1;;1;2;;;370000;2;2;;;;;;;;;;;;;54;1;54;367.687.443.624.835
2595121;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;367.687.443.624.835
2595121;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;367.687.443.624.835
2595122;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;325.143.426.357.088
2595122;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;325.143.426.357.088
2595125;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;270.512.596.039.722
2595126;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;357.212.818.219.977
2595127;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;370.306.264.837.687
2595127;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;370.306.264.837.687
2595127;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;370.306.264.837.687
2595128;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;218.069.809.611.829
2595128;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;218.069.809.611.829
2595128;1;3;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;;2;54;1;54;218.069.809.611.829
2595128;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;218.069.809.611.829
2595129;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;355.623.777.469.093
2595129;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;355.623.777.469.093
2595129;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;355.623.777.469.093
2595129;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;355.623.777.469.093
2595130;1;1;1;95;1;;2;1;;450000;;2;2;;;;;;;;;;;;;54;1;54;241.874.983.584.764
2595130;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;241.874.983.584.764
2595131;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;28.918.620.721.125
2595131;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;28.918.620.721.125
2595133;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;445.222.234.524.791
2595133;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;445.222.234.524.791
2595133;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;445.222.234.524.791
2595133;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;445.222.234.524.791
2595133;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;445.222.234.524.791
2595135;1;1;1;95;2;;;;;;;;1;1;2;;;;900000;;2;2;2;;2;54;1;54;300.308.471.922.185
2595137;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;443.073.849.378.905
2595137;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;443.073.849.378.905
2595137;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;443.073.849.378.905
2595137;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;443.073.849.378.905
2595137;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;443.073.849.378.905
2595137;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;443.073.849.378.905
2595138;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;342.164.661.829.393
2595138;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;342.164.661.829.393
2595139;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;54;1;54;307.859.818.382.778
