DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;AREA;fex_c_2011
2599405;1;4;1;80;1;1;1;6;;2;;2;;;;;2;2;1;1;17;17;151.642.432.613.524
2599405;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;151.642.432.613.524
2599405;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;151.642.432.613.524
2599406;1;1;1;80;1;1;4;5;;3;;2;;;;;8;2;1;1;17;17;125.938.671.739.211
2599406;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;125.938.671.739.211
2599406;1;3;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;17;17;125.938.671.739.211
2599407;1;2;1;80;1;1;4;1;;2;;2;;;;;9;2;1;1;17;17;133.569.374.654.643
2599409;1;1;1;80;1;1;4;5;;3;;2;;;;;8;2;1;1;17;17;13.548.932.384.493
2599409;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;13.548.932.384.493
2599410;1;1;1;80;1;1;4;4;;3;;2;;;;;4;2;1;1;17;17;196.005.715.101.345
2599410;1;2;1;80;1;1;4;4;;1;4;2;;;;;4;2;1;1;17;17;196.005.715.101.345
2599410;1;3;1;80;1;1;3;2;;2;;2;;;;;2;2;1;1;17;17;196.005.715.101.345
2599410;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;196.005.715.101.345
2599411;1;1;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;17;17;169.819.585.089.817
2599411;1;3;1;80;1;1;4;7;;2;;2;;;;;8;2;1;1;17;17;169.819.585.089.817
2599414;1;2;1;80;1;1;2;3;;2;;2;;;;;9;2;1;1;47;47;155.718.772.011.615
2599415;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;47;47;167.548.402.357.534
2599415;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;47;47;167.548.402.357.534
2599416;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;47;47;776.833.481.836.683
2599418;1;1;1;80;1;1;4;5;;3;;2;;;;;11;2;1;1;47;47;73.049.313.573.057
2599419;1;1;1;80;1;1;4;8;;2;;2;;;;;9;2;1;1;47;47;109.863.941.225.526
2599420;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;47;47;153.853.727.758.768
2599422;1;2;1;80;1;1;2;3;;2;;2;;;;;9;2;1;1;47;47;155.718.772.011.615
2599426;1;2;1;80;1;1;4;5;;3;;2;;;;;4;2;1;1;76;76;828.818.112.062.151
2599427;1;1;1;80;1;1;4;6;;3;;2;;;;;8;2;1;1;76;76;892.814.442.625.194
2599427;1;2;1;80;1;2;;;;3;;2;;1;4;;4;;1;1;76;76;892.814.442.625.194
2599431;1;1;1;80;1;1;4;5;;3;;2;;;;;11;2;1;1;76;76;924.904.953.769.276
2599431;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;76;76;924.904.953.769.276
2599432;1;1;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;76;76;100.642.659.367.664
2599432;1;2;1;80;1;1;4;1;;3;;2;;;;;10;2;1;1;76;76;100.642.659.367.664
2599434;1;3;1;80;1;1;3;8;;2;;2;;;;ESTABA ESTUDIANDO HASTA DICIEMBRE;12;2;1;1;76;76;926.521.964.767.132
2599435;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;76;76;869.721.974.237.554
2599435;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;76;76;869.721.974.237.554
2599436;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;76;76;832.782.365.959.031
2599437;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;76;76;100.233.338.418.973
2599437;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;76;76;100.233.338.418.973
2599438;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;76;76;845.070.176.294.505
2599439;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;76;76;102.026.156.357.523
2599440;1;1;1;80;1;1;3;3;;2;;2;;;;;9;2;1;1;52;52;10.609.097.502.249
2599442;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;1;52;52;124.436.797.091.232
2599442;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;52;52;124.436.797.091.232
2599447;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;52;52;148.335.888.219.611
2599448;1;1;1;80;1;1;2;7;;2;;1;300000;;;;8;2;1;1;52;52;13.438.819.273.561
2599448;1;2;1;80;1;1;4;4;;2;;2;;;;;8;2;1;1;52;52;13.438.819.273.561
2599452;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;52;52;145.959.037.313.134
2599454;1;2;1;80;1;1;3;2;;2;;2;;;;;9;2;1;1;52;52;137.964.157.549.911
2599455;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;52;52;143.476.219.803.745
2599455;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;52;52;143.476.219.803.745
2599456;1;1;1;80;1;1;4;9;CAMBIO DE DOMICILIO;2;;2;;;;LOS HIJOS NO LA DEJAN;12;2;1;1;52;52;10.486.078.479.486
2599457;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;52;52;143.455.431.439.564
2599458;1;1;1;80;1;1;1;7;;2;;2;;;1;;4;1;1;1;52;52;119.144.447.223.738
2599469;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;50;50;177.226.407.661.114
2599469;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;50;50;177.226.407.661.114
2599470;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;50;50;185.575.922.636.371
2599470;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;50;50;185.575.922.636.371
2599476;1;1;1;80;1;1;1;8;;2;;1;700000;;;ESPERANDO  LA TEMPORADA;12;2;1;1;50;50;166.650.811.508.985
2599477;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;50;50;164.685.499.045.693
2599477;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;50;50;164.685.499.045.693
2599478;1;1;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;50;50;154.302.749.312.372
2599479;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;50;50;175.000.326.484.242
2599491;1;2;1;80;1;1;3;3;;2;;2;;;;;9;2;1;1;63;63;134.365.758.106.175
2599492;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;63;63;150.383.225.714.985
2599493;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;948.997.662.020.695
2599496;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;886.121.049.100.232
2599496;1;4;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;63;63;886.121.049.100.232
2599497;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;63;63;124.507.918.550.604
2599497;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;124.507.918.550.604
2599499;1;1;1;80;1;1;4;5;;3;;2;;;;;8;2;1;1;63;63;10.227.397.629.256
2599499;1;2;1;80;1;1;2;5;;3;;2;;;;;10;2;1;1;63;63;10.227.397.629.256
2599500;1;2;1;80;1;2;;;;2;;2;;1;1;ESTA EMBARAZADA;12;;1;1;63;63;144.937.279.306.079
2599501;1;2;1;80;1;1;3;3;;2;;2;;;;;9;2;1;1;63;63;147.079.805.441.814
2599502;1;1;1;80;1;1;1;8;;2;;2;;;;;8;2;1;1;63;63;12.641.380.661.034
2599502;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;12.641.380.661.034
2599502;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;12.641.380.661.034
2599503;1;1;1;80;1;1;2;3;;2;;2;;;;;9;2;1;1;63;63;102.916.471.294.081
2599506;1;2;1;80;1;2;;;;2;;2;;1;3;;7;;1;1;63;63;134.365.758.106.175
2599507;1;1;1;80;1;1;3;9;CAMBIO DE CIUDAD;2;;2;;;;;4;2;1;1;63;63;146.072.282.871.749
2599507;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;146.072.282.871.749
2599507;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;146.072.282.871.749
2599507;1;4;1;80;1;1;4;5;;3;;2;;;;;4;2;1;1;63;63;146.072.282.871.749
2599508;1;1;1;80;1;1;4;5;;3;;2;;;;;8;2;1;1;63;63;121.472.081.998.209
2599509;1;1;1;80;1;1;2;8;;3;;2;;;;;8;2;1;1;63;63;10.227.397.629.256
2599509;1;2;1;80;1;1;3;9;CAMBIO DE CIUDAD;2;;2;;;;;8;2;1;1;63;63;10.227.397.629.256
2599510;1;2;1;80;1;1;2;2;;2;;2;;;;;2;2;1;1;63;63;13.786.196.521.433
2599512;1;2;1;80;1;1;3;3;;2;;2;;;;;7;2;1;1;63;63;129.668.415.862.548
2599513;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;105.309.812.844.956
2599514;1;1;1;80;1;1;4;4;;2;;2;;;;;8;2;1;1;63;63;961.477.895.575.319
2599516;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;161.343.930.827.836
2599517;1;1;1;80;1;2;;;;3;;2;;1;4;;9;;1;1;63;63;150.383.225.714.985
2599517;1;2;1;80;1;1;1;8;;2;;2;;;;;4;2;1;1;63;63;150.383.225.714.985
2599518;1;2;1;80;1;1;3;4;;2;;2;;;;;4;2;1;1;63;63;133.472.447.689.514
2599519;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;10.386.429.534.098
2599521;1;1;1;80;1;1;4;3;;3;;2;;;;;9;2;1;1;63;63;101.576.967.660.802
2599521;1;2;1;80;1;1;4;8;;2;;2;;;;;9;2;1;1;63;63;101.576.967.660.802
2599522;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;63;63;11.511.323.406.335
2599522;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;11.511.323.406.335
2599523;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;115.167.652.400.526
2599524;1;5;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;11;11;254.591.108.719.615
2599525;1;1;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;63;63;119.346.228.875.049
2599526;1;1;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;63;63;157.823.425.296.858
2599526;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;157.823.425.296.858
2599529;1;1;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;63;63;154.074.348.698.369
2599529;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;154.074.348.698.369
2599529;2;3;2;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;154.074.348.698.369
2599530;1;1;1;80;1;1;4;5;;3;;2;;;;;8;2;1;1;63;63;10.227.397.629.256
2599530;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;63;63;10.227.397.629.256
2599531;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;136.968.654.797.669
2599532;1;1;1;80;1;1;4;4;;2;;2;;;;;8;2;1;1;63;63;106.988.086.841.824
2599532;1;2;1;80;1;1;4;3;;2;;2;;;;;8;2;1;1;63;63;106.988.086.841.824
2599534;1;1;1;80;1;1;4;3;;2;;2;;;;;8;2;1;1;63;63;153.879.432.823.141
2599534;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;153.879.432.823.141
2599535;1;1;1;80;1;1;4;5;;3;;2;;;;;8;2;1;1;63;63;106.452.552.767.083
2599535;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;106.452.552.767.083
2599537;1;2;1;80;1;2;;;;2;;2;;1;3;;9;;1;1;63;63;129.668.415.862.548
2599538;1;1;1;80;1;1;4;6;;2;;2;;;;;8;2;1;1;63;63;11.137.760.436.664
2599538;1;2;1;80;1;1;3;4;;2;;2;;;;;8;2;1;1;63;63;11.137.760.436.664
2599540;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;142.091.406.785.011
2599545;1;2;1;80;1;1;3;4;;2;;2;;;;;9;2;1;1;63;63;10.386.429.534.098
2599546;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;1;63;63;115.167.652.400.526
2599550;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;41;41;334.764.086.724.566
2599551;1;1;1;80;1;1;4;9;EDAD;2;;2;;;;;4;2;1;1;41;41;198.514.481.730.917
2599551;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;41;41;198.514.481.730.917
2599552;1;1;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;41;41;178.929.552.468.713
2599552;1;2;1;80;1;1;1;8;;2;;1;40000;;;;8;2;1;1;41;41;178.929.552.468.713
2599552;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;41;41;178.929.552.468.713
2599554;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;1;41;41;109.030.987.366.464
2599555;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;141.262.856.009.528
2599557;1;2;1;80;1;1;1;8;;2;;2;;;;;1;2;1;1;17;17;405.402.273.379.178
2599558;1;1;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;17;17;150.414.028.677.625
2599558;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;150.414.028.677.625
2599559;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;262.148.543.666.964
2599559;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;262.148.543.666.964
2599563;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;163.741.800.724.465
2599564;1;1;1;80;1;1;1;3;;2;;2;;;;;9;2;1;1;17;17;184.093.178.383.984
2599564;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;184.093.178.383.984
2599564;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;184.093.178.383.984
2599565;1;1;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;17;17;107.236.846.965.395
2599565;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;107.236.846.965.395
2599565;1;3;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;17;17;107.236.846.965.395
2599566;1;1;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;17;17;13.548.932.384.493
2599566;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;13.548.932.384.493
2599567;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;118.046.346.033.191
2599568;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;157.396.006.341.407
2599568;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;157.396.006.341.407
2599571;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;176.868.131.923.129
2599571;1;3;1;80;1;1;2;2;;2;;2;;;;;2;2;1;1;17;17;176.868.131.923.129
2599572;1;1;1;80;1;1;2;4;;3;;2;;;;;10;2;1;1;17;17;152.287.367.135.097
2599572;1;2;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;17;17;152.287.367.135.097
2599572;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;152.287.367.135.097
2599573;1;1;1;80;1;1;2;4;;2;;2;;;;;4;2;1;1;17;17;1.535.384.197.713
2599573;1;2;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;17;17;1.535.384.197.713
2599574;1;2;1;80;1;1;4;8;;2;;2;;;;;9;2;1;1;17;17;194.754.662.465.142
2599574;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;194.754.662.465.142
2599574;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;194.754.662.465.142
2599574;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;194.754.662.465.142
2599575;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;150.406.234.351.751
2599576;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;196.168.280.485.702
2599579;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;2.269.619.807.124
2599584;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;657.582.320.661.263
2599584;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;657.582.320.661.263
2599586;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;277.350.555.073.483
2599586;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;277.350.555.073.483
2599589;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;199.106.023.916.637
2599594;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;197.853.005.513.582
2599596;1;3;1;80;1;1;1;2;;2;;2;;;;;2;2;1;1;73;73;659.710.975.162.452
2599596;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;659.710.975.162.452
2599597;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;45.773.171.273.197
2599599;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;29.956.349.150.658
2599599;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;29.956.349.150.658
2599600;1;1;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;73;73;339.233.506.584.443
2599600;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;339.233.506.584.443
2599600;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;339.233.506.584.443
2599602;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;143.330.549.615.232
2599603;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;228.865.856.365.985
2599606;1;3;1;80;1;1;1;8;;2;;2;;;;;2;2;1;1;73;73;4.405.864.502.804
2599606;1;4;1;80;1;1;1;8;;2;;1;54000;;;;2;2;1;1;73;73;4.405.864.502.804
2599606;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;4.405.864.502.804
2599611;1;2;1;80;1;1;4;3;;2;;2;;;;;8;2;1;1;73;73;224.845.622.565.741
2599613;1;1;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;73;73;22.829.953.211.513
2599614;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;73;73;206.580.167.266.269
2599615;1;3;1;80;1;1;1;3;;2;;2;;;;;9;2;1;1;73;73;292.610.715.461.714
2599615;1;4;1;80;1;1;2;2;;2;;2;;;;;2;2;1;1;73;73;292.610.715.461.714
2599615;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;292.610.715.461.714
2599616;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;224.845.622.565.741
2599616;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;73;73;224.845.622.565.741
2599619;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;116.795.293.396.988
2599620;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;17;17;18.017.681.697.022
2599620;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;18.017.681.697.022
2599621;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;125.293.737.217.639
2599624;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;171.304.955.282.244
2599625;1;1;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;17;17;196.368.742.145.757
2599626;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;24.631.964.553.584
2599628;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;196.005.715.101.345
2599628;1;3;1;80;1;1;2;2;;2;;2;;;;;2;2;1;1;17;17;196.005.715.101.345
2599628;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;196.005.715.101.345
2599629;1;1;1;80;1;1;1;4;;2;;1;1500000;;;;4;2;1;1;17;17;118.046.346.033.191
2599629;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;118.046.346.033.191
2599630;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;159.311.951.935.897
2599632;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;187.564.428.815.432
2599633;1;2;1;80;1;1;3;3;;2;;2;;;;;9;2;1;1;17;17;2.476.294.730.157
2599634;1;2;1;80;1;1;1;8;;2;;1;324000;;;;1;2;1;1;17;17;203.732.391.958.457
2599634;1;5;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;17;17;203.732.391.958.457
2599635;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;17;17;221.886.895.734.445
2599636;1;1;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;15;15;471.518.179.599.187
2599636;1;2;1;80;1;1;3;5;;3;;2;;;;;10;2;1;1;15;15;471.518.179.599.187
2599636;1;3;1;80;1;1;4;3;;2;;2;;;;;8;2;1;1;15;15;471.518.179.599.187
2599639;1;1;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;15;15;669.176.135.817.169
2599639;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;669.176.135.817.169
2599640;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;779.889.255.577.909
2599640;1;7;1;80;1;1;1;9;POR EMBARAZO;2;;2;;;;;9;2;1;1;15;15;779.889.255.577.909
2599641;1;2;1;80;1;1;2;2;;2;;2;;;;;2;2;1;1;15;15;780.230.085.338.175
2599641;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;780.230.085.338.175
2599644;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;678.201.796.782.786
2599644;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;678.201.796.782.786
2599644;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;678.201.796.782.786
2599646;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;733.975.591.060.596
2599647;1;1;1;80;1;1;1;5;;3;;2;;;;;10;2;1;1;15;15;94.718.344.852.759
2599647;1;2;1;80;1;1;2;8;;2;;2;;;;;9;2;1;1;15;15;94.718.344.852.759
2599647;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;94.718.344.852.759
2599648;1;2;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;15;15;620.800.499.271.154
2599648;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;620.800.499.271.154
2599649;1;1;1;80;1;1;1;8;;2;;2;;;;;9;2;1;1;15;15;718.183.287.490.026
2599649;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;718.183.287.490.026
2599651;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;863.467.395.051.105
2599651;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;863.467.395.051.105
2599653;1;4;1;80;1;2;;;;2;;2;;1;2;;8;;1;1;15;15;804.776.755.907.142
2599654;1;1;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;15;15;820.307.265.756.798
2599654;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;820.307.265.756.798
2599656;1;1;1;80;1;1;1;5;;3;;2;;;;;10;2;1;1;15;15;669.176.135.817.169
2599656;1;2;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;15;15;669.176.135.817.169
2599657;1;1;1;80;1;1;1;5;;3;;2;;;;;10;2;1;1;15;15;715.089.800.334.482
2599657;1;2;1;80;1;1;4;8;;2;;2;;;;;11;2;1;1;15;15;715.089.800.334.482
2599657;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;715.089.800.334.482
2599657;1;4;1;80;1;1;3;2;;2;;2;;;;;2;2;1;1;15;15;715.089.800.334.482
2599659;1;2;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;15;15;669.176.135.817.169
2599660;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;6.837.475.955.149
2599660;1;4;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;15;15;6.837.475.955.149
2599663;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;818.458.455.489.136
2599665;1;2;1;80;1;2;;;;2;;2;;1;4;;9;;1;1;15;15;646.774.425.475.741
2599666;1;1;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;15;15;6.899.301.282.103
2599667;1;1;1;80;1;1;4;5;;3;;2;;;;;10;2;1;1;15;15;533.564.977.447.337
2599667;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;533.564.977.447.337
2599667;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;533.564.977.447.337
2599669;1;1;1;80;1;1;4;8;;2;;2;;;;;8;2;1;1;15;15;731.222.933.665.318
2599669;1;2;1;80;1;1;3;5;;3;;2;;;;;10;2;1;1;15;15;731.222.933.665.318
2599671;1;2;1;80;1;1;1;3;;2;;2;;;;;9;2;1;1;15;15;842.990.161.218.495
2599671;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;842.990.161.218.495
2599671;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;15;15;842.990.161.218.495
2599674;1;2;1;80;1;1;3;3;;2;;2;;;;;9;2;1;1;68;68;607.836.878.109.823
2599675;1;4;1;80;1;1;4;3;;2;;2;;;4;;4;1;1;1;68;68;481.521.426.034.226
2599676;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;68;68;310.753.574.022.821
2599677;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;68;68;38.878.420.335.054
2599682;1;1;1;80;1;1;1;7;;3;;2;;;;;8;2;1;1;68;68;429.013.903.849.209
2599683;1;1;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;68;68;393.729.508.814.304
2599683;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;68;68;393.729.508.814.304
2599686;1;1;1;80;1;1;4;5;;3;;2;;;;;8;2;1;1;68;68;429.013.903.849.209
2599686;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;1;68;68;429.013.903.849.209
2599690;1;2;1;80;1;1;1;3;;2;;1;120000;;;;9;2;1;1;54;54;378.121.880.975.231
2599691;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;54;54;352.320.481.026.699
2599694;1;1;1;80;1;1;4;4;;2;;2;;;;;4;2;1;1;54;54;300.308.471.922.185
2599696;1;2;1;80;1;2;;;;2;;2;;1;1;;9;;1;1;54;54;366.058.214.819.488
2599696;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;1;54;54;366.058.214.819.488
2599697;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;54;54;366.058.214.819.488
2599698;1;2;1;80;1;1;1;4;;2;;2;;;;;4;2;1;1;54;54;341.198.216.315.764
2599699;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;54;54;367.687.443.624.835
2599704;1;2;1;80;1;1;3;3;;2;;2;;;;;9;2;1;1;47;47;208.171.317.048.801
2599704;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;1;47;47;208.171.317.048.801
2599704;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;1;47;47;208.171.317.048.801
2599706;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;1;47;47;139.381.674.942.667
