DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
2600300;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;168.590.497.226.849
2600300;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;168.590.497.226.849
2600300;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;168.590.497.226.849
2600300;1;7;1;80;2;1;4;9;POR  LA EDAD;2;;2;;;;;8;2;1;1;17;168.590.497.226.849
2600301;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;126.528.661.785.124
2600301;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;126.528.661.785.124
2600301;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;126.528.661.785.124
2600301;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;126.528.661.785.124
2600301;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;126.528.661.785.124
2600302;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;142.599.092.502.547
2600302;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;142.599.092.502.547
2600303;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;165.070.960.526.918
2600303;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;165.070.960.526.918
2600303;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;165.070.960.526.918
2600303;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;165.070.960.526.918
2600303;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;165.070.960.526.918
2600304;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;12.635.278.991.831
2600304;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;12.635.278.991.831
2600305;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;11.221.361.350.213
2600306;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;138.023.561.607.012
2600306;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;138.023.561.607.012
2600306;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;138.023.561.607.012
2600307;1;1;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;105.719.664.668.606
2600308;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;17;11.221.361.350.213
2600841;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;112.894.847.910.549
2600842;1;2;1;80;2;1;4;3;;2;;2;;;;;9;2;1;1;63;102.556.107.651.548
2600844;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;114.864.011.679.773
2600844;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;114.864.011.679.773
2600844;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;114.864.011.679.773
2600858;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;893.979.540.371.008
2600860;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;790.712.728.523.622
2600861;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;109.856.266.012.233
2600861;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;109.856.266.012.233
2600862;1;2;1;80;2;1;4;3;;2;;2;;;;;9;2;1;1;63;848.580.777.662.999
2600862;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;848.580.777.662.999
2600862;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;1;63;848.580.777.662.999
