DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;AREA;fex_c_2011
2595189;1;2;1;70;1;3;40;1;;2;3;1;;9;1;;;1;;;;;;;;;1;800000;2;21;21;80;1;1;8050;1;52;52;133.083.700.769.863
2595200;1;2;1;70;1;2;40;4;;2;2;1;;3;1;;;;;;;;;;1;;1;515000;2;41;45;52;1;1;5234;1;63;63;140.004.491.350.065
2595201;1;1;1;70;1;16;40;4;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;55;55;74;1;2;7493;1;63;63;138.575.646.858.663
2595203;1;2;1;70;1;4;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;13;;;1;1;;1;63;63;15.546.975.187.156
2595207;1;2;1;70;1;48;40;1;;2;240;4;;1;2;;;;;;;;;;1;;2;;2;45;44;64;1;2;6421;1;63;63;119.810.576.306.977
2595208;1;3;1;70;1;48;40;4;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;97;97;63;1;2;6310;1;63;63;123.377.970.057.945
2595218;1;2;1;70;1;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;1;76;76;782.613.365.708.211
2595220;1;2;1;70;1;12;48;5;;2;230;1;;9;2;;;;;1;;;;;;;2;;2;21;30;72;1;1;7220;1;76;76;976.690.965.017.953
2595233;1;1;1;70;1;26;40;1;;2;26;1;;5;2;;;;;;;;;;1;;2;;2;13;13;80;1;2;8012;1;13;13;389.418.879.423.652
2595271;1;2;1;70;1;52;48;1;;2;52;4;;1;8;;;;;;;;;;1;;2;;2;56;93;45;1;2;4552;1;5;5;112.779.151.337.208
2595273;1;1;1;70;1;8;48;1;;2;8;1;;3;4;;;;;;;;;;1;;2;;2;53;53;55;1;1;5521;1;11;11;251.133.244.375.964
2595274;1;5;1;70;1;2;48;1;;2;2;1;;5;2;;;;;;;;;;1;;1;240000;2;97;97;36;1;1;3699;1;11;11;234.087.366.774.844
2595282;1;2;1;70;1;1;48;3;;2;10;4;;1;1;;;;;;;;;;1;;2;;2;53;53;55;1;1;5521;1;63;63;145.611.912.315.989
2595283;1;1;1;70;1;104;60;1;;2;8;4;;1;8;;;;;;;;;;1;;1;150000;2;55;41;52;1;2;5239;1;63;63;106.900.131.893.375
2595290;1;2;1;70;1;1;15;4;;2;104;4;;1;1;;;;;;;;;;1;;2;;2;45;81;52;1;1;5261;1;63;63;135.079.439.750.508
2595290;1;4;1;70;1;28;60;1;;2;52;4;;1;1;;;;;;;;;1;;LA PENSION;2;;2;39;39;75;1;2;7513;1;63;63;135.079.439.750.508
2595291;1;1;1;70;1;2;51;4;;2;2;4;;1;8;;;;;;;;;;1;;1;520000;2;95;95;45;1;1;4530;1;63;63;132.775.439.057.756
2595295;1;2;1;70;1;52;60;1;;2;208;1;;4;1;;;;;;;;;;1;;2;;2;33;59;92;1;2;9242;1;63;63;125.221.600.194.938
2595298;1;1;1;70;1;130;48;1;;2;6;1;;4;7;;;;;;;;;;1;;2;;2;79;79;18;1;2;1810;1;73;73;201.873.239.313.826
2595298;1;2;1;70;1;3;60;1;;2;3;1;;4;1;;;;;;;;;;1;;1;140000;2;79;79;18;1;1;1810;1;73;73;201.873.239.313.826
2595299;1;2;1;70;1;12;48;3;;2;26;4;;1;1;;;;;;;;;;1;;2;;2;54;45;52;1;1;5262;1;73;73;237.888.357.335.311
2595303;1;2;1;70;1;8;24;1;;2;8;4;;1;2;;;;;;;;;;1;;2;;2;54;45;52;1;1;5261;1;73;73;235.121.141.938.122
2595304;1;2;1;70;1;8;60;1;;2;14;1;;2;4;;;;;;;;;;1;;2;;2;45;45;52;1;1;5246;1;73;73;214.018.473.714.233
2595306;1;1;1;70;1;3;48;1;;2;4;4;;1;1;;;;;;;;;;1;;1;100000;2;55;55;74;1;1;7493;1;73;73;194.021.462.865.799
2595306;1;2;1;70;1;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;1;73;73;194.021.462.865.799
2595307;1;3;1;70;1;6;40;1;;2;58;1;;4;4;;;;;;;;;;1;;2;;2;45;45;52;1;1;5234;1;73;73;284.138.004.270.917
2595314;1;3;1;70;1;6;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;33;;;1;1;;1;73;73;202.559.933.466.025
2595317;1;2;1;70;1;52;48;1;;2;52;4;;9;2;;;;;;;;;;1;;2;;2;5;5;75;1;2;7511;1;73;73;232.886.090.166.229
2595319;1;1;1;70;1;20;60;1;;2;20;1;;9;1;;;;;;;;;;1;;2;;2;58;58;74;1;2;7493;1;73;73;24.568.684.697.055
2595319;1;2;1;70;1;104;48;3;;2;104;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;1;73;73;24.568.684.697.055
2595319;1;3;1;70;1;12;70;2;;2;1;1;;3;1;;;;;;;;;;1;;1;500000;2;58;45;52;1;1;5234;1;73;73;24.568.684.697.055
2595342;1;2;1;70;1;4;50;1;;2;12;1;;5;1;;;;;;;;;;1;;2;;2;45;17;92;1;1;9249;1;15;15;102.042.108.228.337
2595356;1;1;1;70;1;2;40;1;;2;2;1;;2;2;;;;;;;;;;1;;1;500000;2;95;95;45;1;1;4521;1;15;15;109.046.074.056.534
2595361;1;3;1;70;1;52;40;1;;2;52;4;;1;1;;;;;;;;;;1;;2;;2;98;99;50;1;2;5020;1;15;15;688.067.230.930.759
2595362;1;1;1;70;1;48;48;1;;2;48;1;;3;2;;;;;;;;;;1;;2;;2;45;37;52;1;2;5239;1;41;41;16.395.420.307.044
2595376;1;1;1;70;1;5;56;1;;2;5;4;;1;1;;;;;1;;;;;;;1;600000;2;95;95;45;1;1;4521;1;17;17;215.668.890.708.329
2595376;1;3;1;70;1;5;56;1;;2;5;1;;2;1;;;;;;;;;;1;;1;250000;2;95;95;45;1;1;4521;1;17;17;215.668.890.708.329
2595385;1;3;1;70;1;40;50;1;;2;40;1;;4;1;;;;;;;;;;1;;2;;2;38;53;55;1;2;5521;1;17;17;177.956.619.174.975
2595387;1;1;1;70;1;6;50;1;;2;6;1;;6;7;;;;;;;;;;1;;2;;2;95;95;45;1;1;4522;1;17;17;197.419.333.121.905
2595391;1;1;1;70;1;8;48;4;;2;8;4;;5;1;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;1;19;19;119.739.088.682.908
2595393;1;1;1;70;1;8;40;1;;2;12;2;;9;2;;;;;;;;;;1;;2;;2;58;58;75;1;1;7522;1;18;18;603.211.199.869.893
2595394;1;1;1;70;1;4;40;2;;2;36;2;;9;1;;;;;;;;;;1;;2;;2;13;13;80;1;1;8041;1;18;18;356.434.411.352.921
2595396;1;2;1;70;1;1;48;1;;2;2;1;;2;8;;;;;;;;;;1;;1;180000;2;95;95;45;1;1;4521;1;18;18;688.649.346.309.916
2595400;1;1;1;70;1;4;48;1;;2;104;3;;1;1;;;;;;;;;;1;;2;;2;45;54;95;1;1;9500;1;19;19;934.624.035.686.397
2595408;1;1;1;70;1;8;48;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;1;18;18;552.862.729.095.171
2595408;1;2;1;70;1;24;48;1;;2;24;1;;3;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5236;1;18;18;552.862.729.095.171
2595410;1;3;1;70;1;16;48;1;;2;16;1;;9;4;;;;;;;;;;1;;2;;2;98;98;85;1;2;8511;1;18;18;94.050.264.904.249
2595410;1;4;1;70;1;4;48;1;;2;4;1;;6;4;;;;;;;;;;1;;1;650000;2;58;58;75;1;1;7512;1;18;18;94.050.264.904.249
2595425;1;1;1;70;1;6;54;1;;2;10;4;;2;4;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;1;18;18;725.071.709.830.602
2595427;1;1;1;70;1;8;48;1;;2;36;1;;3;2;;;;;;;;;;1;;2;;2;33;50;55;1;1;5522;1;18;18;552.862.729.095.171
2595427;1;2;1;70;1;16;48;4;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;5;5;73;1;2;7310;1;18;18;552.862.729.095.171
2595428;1;1;1;70;1;2;50;4;;2;2;4;;1;1;;;;;;;;;;1;;1;100000;2;54;54;74;1;1;7493;1;18;18;56.347.199.751.964
2595444;1;3;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;1;68;68;370.587.014.598.962
2595447;1;1;1;70;1;3;60;1;;2;3;1;;4;9;SISBEN;;;;;;;;;1;;1;410000;2;53;53;55;1;1;5521;1;68;68;39.080.719.798.305
2595448;1;2;1;70;1;4;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;1;68;68;365.915.705.790.507
2595450;1;2;1;70;1;26;48;1;;2;52;1;;3;2;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;1;66;66;208.432.957.465.084
2595452;1;1;1;70;1;4;48;1;;2;4;1;;9;3;;;;;;;;;;1;;1;700000;2;39;39;85;1;1;8511;1;66;66;213.763.020.141.036
2595456;1;3;1;70;1;30;60;4;;2;30;4;;1;2;;;;;;;;;;1;;2;;2;93;93;45;1;2;4552;1;66;66;193.928.688.226.852
2595456;1;5;1;70;1;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;59;;;1;2;;1;66;66;193.928.688.226.852
2595457;1;1;1;70;1;30;48;1;;2;30;4;;9;4;;;;;;;;;;1;;2;;2;13;13;80;1;2;8050;1;66;66;232.443.028.175.257
2595464;1;2;1;70;1;20;48;1;;2;30;4;;1;2;;;;;;;;;;1;;2;;2;57;57;93;1;2;9302;1;66;66;183.795.620.591.859
2595465;1;3;1;70;1;11;40;1;;2;12;4;;9;4;;;;;;;;;;1;;1;4000000;2;8;8;75;1;1;7512;1;66;66;182.968.453.685.942
2595470;1;2;1;70;1;4;40;1;;2;80;1;;9;2;;;;;;;;;;1;;2;;2;54;45;52;1;1;5211;1;66;66;324.951.727.367.666
2595477;1;3;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;1;66;66;269.357.373.754.351
2595480;1;1;1;70;1;2;48;3;;2;2;2;;2;1;;;;;;;;;;1;;1;515000;2;54;62;75;1;1;7512;1;66;66;257.200.290.581.614
2595480;2;2;2;70;1;4;20;1;;2;48;1;;7;2;;;;;;;;;;1;;2;;2;45;55;45;1;1;4521;1;66;66;257.200.290.581.614
2595483;1;2;1;70;1;52;48;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;19;19;74;1;2;7491;1;66;66;227.430.872.731.213
2595485;1;2;1;70;1;3;24;3;;2;3;3;;1;2;;;;;;;;;;1;;1;300000;2;54;54;95;1;1;9500;1;66;66;211.799.327.398.058
2595490;1;2;1;70;1;104;60;8;;2;98;5;;4;1;;;;;;;;;1;;YA ESTA  PENSIONADO;2;;2;62;61;1;1;2;111;1;66;66;238.073.200.040.215
2595499;1;1;1;70;1;2;50;1;;2;16;1;;2;7;;;;;;;;;;1;;2;;2;95;95;45;1;1;4559;1;76;76;976.690.965.017.953
2595500;1;1;1;70;1;52;48;1;;2;54;1;;9;1;;;;;;;;;;1;;1;60000;2;93;93;45;1;2;4552;1;76;76;106.194.310.559.879
2595500;1;2;1;70;1;26;48;1;;2;52;1;;2;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;1;76;76;106.194.310.559.879
2595500;2;2;2;70;1;1;60;1;;2;21;1;;7;1;;;;;;;;;;1;;2;;2;97;55;92;1;1;9249;1;76;76;106.194.310.559.879
2595502;1;2;1;70;1;22;48;1;;2;4;4;;1;2;;;;;;;;;;1;;1;98;2;12;12;74;1;2;7411;1;76;76;976.690.965.017.953
2595503;1;1;1;70;1;26;60;1;;2;7;1;;2;7;;;;;;;;;;1;;2;;2;58;95;45;1;2;4521;1;76;76;880.505.724.998.661
2595505;1;1;1;70;1;8;60;1;;2;8;1;;3;4;;;;;;;;;;1;;2;;2;58;81;36;1;1;3611;1;76;76;102.756.211.837.593
2595515;1;2;1;70;1;4;25;1;;2;4;4;;1;1;;;;;;;;;;1;;1;40000;2;95;56;93;1;1;9301;1;52;52;30.453.721.668.594
2595518;1;1;1;70;1;52;48;1;;2;52;4;;1;9;CON LA CARTA DEL SISBEN;;;;;;;;;1;;2;;2;45;41;52;1;2;5234;1;52;52;242.644.748.216.112
2595525;1;6;1;70;1;2;20;1;;2;2;1;;3;4;;;;;;;;;;1;;1;160000;2;53;53;55;1;1;5530;1;52;52;147.037.319.354.802
2595531;1;3;1;70;1;8;48;1;;2;25;4;;1;1;;;;;;;;;;1;;2;;2;33;45;52;1;1;5261;1;70;70;112.150.382.051.884
2595531;1;6;1;70;1;6;40;1;;2;8;4;;2;4;;;;;;;;;;1;;2;;2;38;95;45;1;1;4521;1;70;70;112.150.382.051.884
2595532;1;2;1;70;1;5;48;1;;2;7;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;1;70;70;996.325.406.368.524
2595540;1;1;1;70;1;24;48;3;;2;24;3;;1;4;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;1;70;70;711.397.081.280.275
2595543;1;2;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;13;;;1;1;;1;70;70;883.972.408.010.208
2595543;1;6;1;70;1;16;48;1;;2;99;3;;2;4;;;;;;;;;;1;;2;;2;53;54;95;1;2;9500;1;70;70;883.972.408.010.208
2595543;1;7;1;70;1;2;48;4;;2;2;4;;1;4;;;;;;;;;;1;;1;400000;2;95;61;1;1;1;118;1;70;70;883.972.408.010.208
2595551;1;4;1;70;1;2;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;1;70;70;745.775.817.828.815
2595556;1;4;1;70;1;6;48;1;;2;7;4;;1;4;;;;;;;;;;1;;2;;2;45;13;80;1;1;8060;1;70;70;980.693.151.040.338
2595556;1;5;1;70;1;8;56;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;1;70;70;980.693.151.040.338
2595561;1;1;1;70;1;2;48;1;;2;6;1;;9;1;;;;;;;;;;1;;2;;2;45;45;51;1;1;5125;1;5;5;104.317.861.487.816
2595564;1;4;1;70;1;24;48;1;;2;95;1;;4;1;;;;;;;;;;1;;2;;2;12;58;70;1;2;7020;1;5;5;131.071.040.602.547
2595564;1;5;1;70;1;45;48;1;;2;120;4;;1;1;;;;;;;;;;1;;2;;2;34;45;52;1;2;5211;1;5;5;131.071.040.602.547
2595568;1;2;1;70;1;52;48;1;;2;156;1;;9;1;;;;;;;;;;1;;2;;2;38;55;55;1;2;5529;1;5;5;118.002.853.280.115
2595575;1;2;1;70;1;4;48;1;;2;16;1;;2;1;;;;;1;;;;;;;2;;2;45;45;52;1;1;5244;1;5;5;111.275.031.201.483
2595581;1;2;1;70;1;8;48;1;;2;8;1;;6;4;;;;;;;;;;1;;2;;2;13;13;80;1;1;8011;1;5;5;93.476.995.401.263
2595588;1;1;1;70;1;3;48;1;;2;4;1;;4;1;;;;;;;;;;1;;1;380000;2;79;79;18;1;1;1810;1;5;5;112.985.918.797.712
2595588;1;4;1;70;1;52;48;1;;2;52;1;;4;1;;;;;;;;;;1;;2;;2;53;53;55;1;2;5521;1;5;5;112.985.918.797.712
