DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
2595021;1;2;1;80;17;1;2;8;;2;;2;;;;;11;2;1;1;17;150.962.989.257.517
2595021;1;4;1;80;17;1;1;7;;2;;2;;;;;8;2;1;1;17;150.962.989.257.517
2595022;1;5;1;80;17;1;4;5;;3;;2;;;;;11;2;1;1;17;19.363.441.885.491
2595024;1;1;1;80;17;1;4;3;;2;;2;;;;;8;2;1;1;17;181.790.896.650.835
2595026;1;1;1;80;17;1;3;5;;3;;2;;;;;10;2;1;1;17;166.841.250.597.507
2595026;1;2;1;80;17;1;1;7;;2;;2;;;;NO HAY CAPITAL;12;2;1;1;17;166.841.250.597.507
2595026;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;166.841.250.597.507
2595031;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;378.242.701.922.617
2595033;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;116.388.019.633.493
2595034;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;16.212.772.104.385
2595039;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;123.073.539.422.394
2595039;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;123.073.539.422.394
2595039;1;5;1;80;17;1;4;3;;2;;2;;;;;9;2;1;1;17;123.073.539.422.394
2595040;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;145.047.770.276.523
2595043;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;262.743.043.165.981
2595043;1;6;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;262.743.043.165.981
2595043;1;7;1;80;17;1;4;5;;3;;2;;;;;4;2;1;1;17;262.743.043.165.981
2595045;1;1;1;80;17;1;4;5;;3;;2;;;;;4;2;1;1;17;123.272.383.773.529
2595045;1;3;1;80;17;1;4;5;;3;;2;;;;;10;2;1;1;17;123.272.383.773.529
2595045;1;4;1;80;17;1;2;5;;3;;2;;;;;10;2;1;1;17;123.272.383.773.529
2595045;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;123.272.383.773.529
2595045;1;6;1;80;17;1;4;4;;1;2;2;;;;;4;2;1;1;17;123.272.383.773.529
2595045;1;7;1;80;17;1;4;4;;2;;2;;;;;4;2;1;1;17;123.272.383.773.529
2595101;1;1;1;80;68;1;1;8;;3;;1;1000000;;;;10;2;1;1;68;858.027.807.698.417
2595101;1;2;1;80;68;1;4;7;;2;;2;;;;;11;2;1;1;68;858.027.807.698.417
2595102;1;1;1;80;68;1;4;6;;3;;2;;;;;11;2;1;1;68;505.621.306.539.584
2595105;1;2;1;80;68;1;4;5;;3;;2;;;;;10;2;1;1;68;323.397.386.909.083
2595105;1;4;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;323.397.386.909.083
2595105;1;5;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;323.397.386.909.083
2595106;1;2;1;80;68;1;4;5;;3;;2;;;;;10;2;1;1;68;704.813.002.317.666
2595106;1;3;1;80;68;1;4;4;;2;;2;;;;;8;2;1;1;68;704.813.002.317.666
2595107;1;1;1;80;68;1;4;8;;2;;2;;;;;8;2;1;1;68;858.027.807.698.417
2595107;1;2;1;80;68;1;4;7;;2;;2;;;;;8;2;1;1;68;858.027.807.698.417
2595109;1;1;1;80;68;1;4;5;;3;;2;;;;;10;2;1;1;68;429.013.903.849.209
2595109;1;2;1;80;68;1;4;3;;2;;2;;;;;1;2;1;1;68;429.013.903.849.209
2595112;1;1;1;80;68;1;4;9;TRASLADO DE DOMICIIO;2;;2;;;;;8;2;1;1;68;429.013.903.849.209
2595112;1;2;1;80;68;1;4;5;;3;;2;;;;;10;2;1;1;68;429.013.903.849.209
2595113;1;1;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;441.536.250.684.448
2595113;1;2;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;441.536.250.684.448
2595115;1;2;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;479.714.251.244.847
2595116;1;3;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;559.058.836.545.711
2595117;1;2;1;80;68;1;4;3;;2;;2;;;;;9;2;1;1;68;488.447.098.335.843
2595118;1;2;1;80;68;1;4;3;;2;;2;;;;;9;2;1;1;68;476.612.192.289.834
2595118;1;3;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;476.612.192.289.834
2595122;1;2;1;80;54;1;2;3;;2;;2;;;;;9;2;1;1;54;325.143.426.357.088
2595127;1;1;1;80;54;2;;;;2;;2;;2;;.;;;1;1;54;370.306.264.837.687
2595128;1;2;1;80;54;1;4;7;;2;;2;;;;;9;2;1;1;54;218.069.809.611.829
2595128;1;4;1;80;54;2;;;;2;;2;;2;;.;;;1;1;54;218.069.809.611.829
2595129;1;2;1;80;54;1;3;4;;2;;2;;;;;4;2;1;1;54;355.623.777.469.093
2595130;1;1;1;80;54;1;4;4;;3;;2;;;;;8;2;1;1;54;241.874.983.584.764
2595133;1;2;1;80;54;1;1;8;;2;;2;;;;;9;2;1;1;54;445.222.234.524.791
2595133;1;3;1;80;54;1;1;8;;2;;1;100000;;;;4;2;1;1;54;445.222.234.524.791
2595135;1;1;1;80;54;1;3;4;;2;;2;;;;;4;2;1;1;54;300.308.471.922.185
2595137;1;2;1;80;54;2;;;;2;;2;;2;;.;;;1;1;54;443.073.849.378.905
2595137;1;3;1;80;54;2;;;;2;;2;;2;;.;;;1;1;54;443.073.849.378.905
2595137;1;4;1;80;54;2;;;;2;;2;;2;;.;;;1;1;54;443.073.849.378.905
2595137;1;5;1;80;54;2;;;;2;;2;;2;;.;;;1;1;54;443.073.849.378.905
2595137;1;7;1;80;54;1;4;4;;2;;2;;;;;4;2;1;1;54;443.073.849.378.905
2595138;1;2;1;80;54;1;1;8;;2;;2;;;;;9;2;1;1;54;342.164.661.829.393
2595139;1;2;1;80;54;2;;;;2;;2;;2;;.;;;1;1;54;307.859.818.382.778
2595141;1;3;1;80;54;1;1;8;;2;;2;;;;;2;2;1;1;54;546.343.210.614.075
2595174;1;2;1;80;52;1;3;4;;2;;2;;;;;9;2;1;1;52;605.801.244.811.149
2595174;1;3;1;80;52;1;3;2;;2;;2;;;;;2;2;1;1;52;605.801.244.811.149
2595174;1;4;1;80;52;2;;;;2;;2;;2;;.;;;1;1;52;605.801.244.811.149
2595176;1;3;1;80;52;2;;;;2;;2;;2;;.;;;1;1;52;573.821.725.758.256
2595179;1;2;1;80;52;1;4;3;;2;;2;;;1;;9;1;1;1;52;612.782.226.541.909
2595180;1;1;1;80;52;1;4;5;;3;;2;;;;;10;2;1;1;52;448.198.855.376.822
2595180;1;4;1;80;52;2;;;;2;;2;;2;;.;;;1;1;52;448.198.855.376.822
2595180;1;5;1;80;52;2;;;;2;;2;;2;;.;;;1;1;52;448.198.855.376.822
2595184;1;1;1;80;52;1;4;3;;2;;2;;;;;9;2;1;1;52;119.144.447.223.738
2595185;1;1;1;80;52;2;;;;2;;2;;2;;.;;;1;1;52;30.630.365.403.218
2595185;1;4;1;80;52;1;3;8;;2;;2;;;;;8;2;1;1;52;30.630.365.403.218
2595188;1;3;1;80;52;2;;;;2;;2;;2;;.;;;1;1;52;143.455.431.439.564
2595190;1;1;1;80;52;1;4;6;;2;;2;;;;;8;2;1;1;52;13.438.819.273.561
2595190;1;2;1;80;52;1;4;5;;3;;2;;;;;11;2;1;1;52;13.438.819.273.561
2595194;1;3;1;80;52;2;;;;2;;2;;2;;.;;;1;1;52;139.680.542.603.103
2595215;1;2;1;80;76;1;1;8;;2;;2;;;;;11;2;1;1;76;976.690.965.017.953
2595216;1;2;1;80;76;2;;;;2;;2;;2;;.;;;1;1;76;121.178.054.182.932
2595218;1;3;1;80;76;2;;;;2;;2;;2;;.;;;1;1;76;782.613.365.708.211
2595219;1;2;1;80;76;1;1;9;PO UN VIAJE;2;;2;;;;POR MOTIVO DE VIAJE;12;2;1;1;76;100.710.769.834.394
2595219;1;4;1;80;76;1;1;8;;2;;1;130000;;;ESTA ESPERANDO QUE LO LLAMEN;12;2;1;1;76;100.710.769.834.394
2595223;1;4;1;80;13;2;;;;2;;2;;2;;.;;;1;1;13;364.526.715.716.456
2595223;2;2;2;80;13;1;4;3;;2;;2;;;;;9;2;1;1;13;364.526.715.716.456
2595223;3;2;3;80;13;1;3;3;;2;;2;;;;;9;2;1;1;13;364.526.715.716.456
2595225;1;2;1;80;13;1;4;3;;2;;2;;;;;6;2;1;1;13;338.930.751.759.118
2595225;1;3;1;80;13;2;;;;2;;2;;2;;.;;;1;1;13;338.930.751.759.118
2595226;1;2;1;80;13;2;;;;2;;2;;2;;.;;;1;1;13;439.155.677.810.795
2595226;2;2;2;80;13;1;2;4;;2;;2;;;;;4;2;1;1;13;439.155.677.810.795
2595226;2;3;2;80;13;2;;;;2;;2;;2;;.;;;1;1;13;439.155.677.810.795
2595227;1;2;1;80;13;2;;;;2;;2;;2;;.;;;1;1;13;387.074.898.153.957
2595230;1;2;1;80;13;1;4;4;;2;;2;;;;;4;2;1;1;13;358.095.262.127.714
2595231;1;2;1;80;13;1;1;4;;2;;2;;;1;;4;1;1;1;13;294.881.455.769.972
2595232;1;3;1;80;13;2;;;;2;;2;;2;;.;;;1;1;13;339.864.175.733.338
2595234;1;1;1;80;13;1;4;3;;2;;2;;;;;8;2;1;1;13;367.949.062.963.706
2595236;1;1;1;80;13;1;4;5;;3;;2;;;;;10;2;1;1;13;289.012.717.187.568
2595236;1;2;1;80;13;1;4;5;;3;;2;;;;;10;2;1;1;13;289.012.717.187.568
2595236;1;3;1;80;13;2;;;;2;;2;;2;;.;;;1;1;13;289.012.717.187.568
2595237;1;2;1;80;13;2;;;;2;;2;;2;;.;;;1;1;13;389.418.879.423.652
2595242;1;2;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;177.226.407.661.114
2595242;1;3;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;177.226.407.661.114
2595243;1;3;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;148.018.945.081.769
2595243;1;4;1;80;50;1;4;5;;3;;2;;;;;10;2;1;1;50;148.018.945.081.769
2595244;1;3;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;182.729.509.028.401
2595245;1;1;1;80;50;1;4;3;;3;;2;;;;;9;2;1;1;50;180.996.662.155.478
2595248;1;1;1;80;50;1;4;4;;2;;2;;;;;4;2;1;1;50;17.068.183.471.693
2595248;1;2;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;17.068.183.471.693
2595249;1;3;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;177.846.740.092.212
2595258;1;1;1;80;50;1;4;8;;2;;2;;;;;1;2;1;1;50;150.049.867.102.135
2595258;1;2;1;80;50;1;4;8;;2;;2;;;;;8;2;1;1;50;150.049.867.102.135
2595261;1;1;1;80;50;1;4;9;LOS HIJOS NO LE PERMITEN TRABAJAR;2;;2;;;;NO LE PERMITEN TRABAJAR;12;2;1;1;50;201.887.085.746.156
2595263;1;1;1;80;50;1;4;4;;3;;2;;;;;4;2;1;1;50;162.397.929.298.748
2595266;1;2;1;80;50;1;4;3;;2;;2;;;;;9;2;1;1;50;203.619.932.619.079
2595266;1;3;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;203.619.932.619.079
2595266;1;4;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;203.619.932.619.079
2595267;1;3;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;141.768.274.421.651
2595267;1;4;1;80;50;2;;;;2;;2;;2;;.;;;1;1;50;141.768.274.421.651
2595269;1;2;1;80;50;1;4;4;;1;2;2;;;;;4;2;1;1;50;176.123.447.514.144
2595270;1;2;1;80;5;1;1;6;;2;;2;;;;;1;2;1;1;5;922.404.972.390.763
2595274;1;3;1;80;11;2;;;;2;;2;;2;;.;;;1;1;11;234.087.366.774.844
2595274;1;4;1;80;11;2;;;;2;;2;;2;;.;;;1;1;11;234.087.366.774.844
2595275;1;2;1;80;11;1;3;6;;2;;2;;;;;4;2;1;1;11;211.305.047.538.692
2595277;1;2;1;80;11;1;4;3;;2;;2;;;;;9;2;1;1;11;20.800.339.800.609
2595277;1;3;1;80;11;2;;;;2;;2;;2;;.;;;1;1;11;20.800.339.800.609
2595277;1;4;1;80;11;2;;;;2;;2;;2;;.;;;1;1;11;20.800.339.800.609
2595278;1;2;1;80;11;2;;;;2;;2;;2;;.;;;1;1;11;187.861.983.072.404
2595278;1;3;1;80;11;2;;;;2;;2;;2;;.;;;1;1;11;187.861.983.072.404
2595297;1;1;1;80;73;1;3;4;;3;;2;;;;;4;2;1;1;73;212.504.276.720.099
2595300;1;1;1;80;73;1;4;5;;3;;2;;;;;10;2;1;1;73;206.580.167.266.269
2595300;1;2;1;80;73;1;4;3;;2;;2;;;;;9;2;1;1;73;206.580.167.266.269
2595306;1;3;1;80;73;2;;;;2;;2;;2;;.;;;1;1;73;194.021.462.865.799
2595307;1;2;1;80;73;1;4;3;;2;;2;;;;;9;2;1;1;73;284.138.004.270.917
2595308;1;2;1;80;73;2;;;;2;;2;;2;;.;;;1;1;73;206.580.167.266.269
2595309;1;2;1;80;73;2;;;;2;;2;;2;;.;;;1;1;73;257.832.081.370.957
2595309;1;3;1;80;73;2;;;;2;;2;;2;;.;;;1;1;73;257.832.081.370.957
2595310;1;2;1;80;73;2;;;;2;;2;;2;;.;;;1;1;73;238.420.520.960.608
2595311;1;1;1;80;73;2;;;;2;;2;;1;4;;9;;1;1;73;212.504.276.720.099
2595313;1;3;1;80;73;2;;;;2;;2;;2;;.;;;1;1;73;284.138.004.270.917
2595314;1;2;1;80;73;1;4;7;;2;;2;;;;;8;2;1;1;73;202.559.933.466.025
2595316;1;3;1;80;73;1;1;8;;2;;1;450000;;;;8;2;1;1;73;24.568.684.697.055
2595318;1;2;1;80;73;1;4;5;;3;;2;;;;;10;2;1;1;73;206.580.167.266.269
2595320;1;2;1;80;73;1;2;4;;1;1;2;;;;;4;2;1;1;73;235.121.141.938.122
2595321;1;2;1;80;73;1;1;7;;2;;2;;;;;9;2;1;1;73;283.771.167.493.053
2595371;1;2;1;80;17;1;3;3;;2;;2;;;;;9;2;1;1;17;175.244.640.607.722
2595371;1;5;1;80;17;1;1;8;;2;;1;250000;;;;5;2;1;1;17;175.244.640.607.722
2595371;1;6;1;80;17;1;1;8;;2;;2;;;;;8;2;1;1;17;175.244.640.607.722
2595372;1;1;1;80;17;1;4;8;;2;;2;;;;;8;2;1;1;17;127.803.636.815.919
2595374;1;1;1;80;17;1;4;5;;3;;2;;;;;8;2;1;1;17;13.548.932.384.493
2595374;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;13.548.932.384.493
2595376;1;2;1;80;17;1;4;4;;2;;2;;;;;4;2;1;1;17;215.668.890.708.329
2595376;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;215.668.890.708.329
2595377;1;1;1;80;17;1;4;3;;2;;2;;;;;8;2;1;1;17;163.741.800.724.465
2595378;1;1;1;80;17;1;4;5;;3;;2;;;;;10;2;1;1;17;211.077.396.666.649
2595378;1;2;1;80;17;1;3;5;;3;;2;;;;;10;2;1;1;17;211.077.396.666.649
2595379;1;3;1;80;17;1;3;2;;2;;2;;;;;2;2;1;1;17;219.222.225.077.682
2595379;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;219.222.225.077.682
2595379;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;219.222.225.077.682
2595380;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;1;17;133.875.244.164.316
2595381;1;1;1;80;17;1;4;8;;2;;2;;;;;11;2;1;1;17;163.741.800.724.465
2595384;1;2;1;80;17;1;4;3;;2;;2;;;;;9;2;1;1;17;263.562.161.687.524
2595386;1;2;1;80;17;1;4;3;;2;;2;;;;;8;2;1;1;17;13.548.932.384.493
2595387;1;2;1;80;17;1;2;1;;2;;2;;;;;4;2;1;1;17;197.419.333.121.905
2595435;1;2;1;80;68;1;3;3;;2;;2;;;;;4;2;1;1;68;421.240.536.085.741
2595435;1;3;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;421.240.536.085.741
2595437;1;2;1;80;68;1;3;3;;2;;2;;;;;9;2;1;1;68;499.114.071.624.805
2595438;1;2;1;80;68;1;4;3;;2;;2;;;;;9;2;1;1;68;782.489.128.079.112
2595438;1;3;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;782.489.128.079.112
2595438;1;4;1;80;68;1;4;9;POR LA EDAD;2;;2;;;;;8;2;1;1;68;782.489.128.079.112
2595438;1;5;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;782.489.128.079.112
2595439;1;1;1;80;68;1;4;3;;3;;2;;;;;4;2;1;1;68;799.192.257.697.424
2595444;1;1;1;80;68;1;4;3;;3;;2;;;;;9;2;1;1;68;370.587.014.598.962
2595447;1;3;1;80;68;1;1;9;CAMBIO DE DOMICILIO;2;;2;;;;;2;2;1;1;68;39.080.719.798.305
2595448;1;3;1;80;68;2;;;;2;;2;;2;;.;;;1;1;68;365.915.705.790.507
2595449;1;1;1;80;66;1;4;3;;2;;2;;;3;;9;1;1;1;66;263.649.081.051.724
2595449;1;2;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;263.649.081.051.724
2595449;1;3;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;263.649.081.051.724
2595455;1;2;1;80;66;1;4;4;;2;;2;;;;;4;2;1;1;66;187.471.349.455.977
2595456;1;1;1;80;66;1;4;8;;2;;2;;;;;9;2;1;1;66;193.928.688.226.852
2595456;1;2;1;80;66;1;4;4;;3;;2;;;;;4;2;1;1;66;193.928.688.226.852
2595459;1;1;1;80;66;1;2;5;;3;;2;;;;;10;2;1;1;66;259.034.808.049.322
2595460;1;2;1;80;66;1;4;3;;2;;2;;;;;9;2;1;1;66;23.642.830.917.208
2595460;1;5;1;80;66;1;4;4;;3;;2;;;;;4;2;1;1;66;23.642.830.917.208
2595460;1;7;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;23.642.830.917.208
2595461;1;1;1;80;66;1;4;5;;3;;2;;;;;10;2;1;1;66;251.741.052.630.393
2595461;1;2;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;251.741.052.630.393
2595461;1;3;1;80;66;1;2;9;ACCIDENTE;2;;2;;;;;1;2;1;1;66;251.741.052.630.393
2595462;1;1;1;80;66;1;3;3;;2;;2;;;;;9;2;1;1;66;233.588.102.313.082
2595464;1;3;1;80;66;1;1;8;;2;;2;;;1;;2;1;1;1;66;183.795.620.591.859
2595464;1;6;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;183.795.620.591.859
2595465;1;2;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;182.968.453.685.942
2595465;1;4;1;80;66;1;1;2;;2;;2;;;;;2;2;1;1;66;182.968.453.685.942
2595465;1;5;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;182.968.453.685.942
2595466;1;2;1;80;66;1;4;3;;2;;2;;;;;9;2;1;1;66;234.884.476.561.503
2595466;1;6;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;234.884.476.561.503
2595466;1;7;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;234.884.476.561.503
2595467;1;4;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;237.057.301.177.658
2595470;1;3;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;324.951.727.367.666
2595470;1;4;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;324.951.727.367.666
2595470;1;5;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;324.951.727.367.666
2595472;1;1;1;80;66;1;4;5;;3;;2;;;;;10;2;1;1;66;259.034.808.049.322
2595474;1;2;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;241.818.694.642.798
2595474;1;4;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;241.818.694.642.798
2595476;1;1;1;80;66;1;4;4;;2;;2;;;;;4;2;1;1;66;21.148.142.016.615
2595478;1;1;1;80;66;1;3;9;EDAD;2;;2;;;;;8;2;1;1;66;216.811.482.842.102
2595480;1;2;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;257.200.290.581.614
2595481;1;1;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;25.370.474.537.337
2595482;1;1;1;80;66;1;4;3;;2;;2;;;;;9;2;1;1;66;235.024.737.339.149
2595484;1;1;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;254.531.912.279.287
2595484;1;3;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;254.531.912.279.287
2595485;1;1;1;80;66;1;4;8;;2;;2;;;;;8;2;1;1;66;211.799.327.398.058
2595487;1;1;1;80;66;1;4;3;;2;;2;;;;;4;2;1;1;66;259.861.974.955.239
2595487;1;2;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;259.861.974.955.239
2595490;1;1;1;80;66;1;4;5;;3;;2;;;;;8;2;1;1;66;238.073.200.040.215
2595493;1;1;1;80;66;1;4;3;;2;;2;;;;;9;2;1;1;66;238.073.200.040.215
2595493;1;2;1;80;66;1;4;4;;3;;2;;;;;4;2;1;1;66;238.073.200.040.215
2595495;1;1;1;80;66;1;4;4;;2;;2;;;;;4;2;1;1;66;235.024.737.339.149
2595495;1;2;1;80;66;1;4;3;;2;;2;;;;;9;2;1;1;66;235.024.737.339.149
2595496;1;2;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;254.849.819.511.196
2595496;1;4;1;80;66;2;;;;2;;2;;2;;.;;;1;1;66;254.849.819.511.196
2595501;1;1;1;80;76;1;2;7;;3;;2;;;;;4;2;1;1;76;922.557.710.870.252
2595501;1;2;1;80;76;1;4;3;;3;;2;;;3;;9;1;1;1;76;922.557.710.870.252
2595501;1;3;1;80;76;2;;;;2;;2;;2;;.;;;1;1;76;922.557.710.870.252
2595503;2;3;2;80;76;2;;;;2;;2;;2;;.;;;1;1;76;880.505.724.998.661
2595503;2;5;2;80;76;1;4;4;;2;;2;;;;;8;2;1;1;76;880.505.724.998.661
