PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P3038;P3039
20221040;10;2022;7215456;1;2;1;18;13;1;148.52345107;13;2;1
20221040;10;2022;7215456;1;3;1;18;13;1;148.52345107;13;1;2
20221040;10;2022;7215457;1;1;1;18;13;1;269.38540016;13;1;2
20221040;10;2022;7215457;1;2;1;18;13;1;269.38540016;13;2;1
20221040;10;2022;7215457;1;4;1;18;13;1;269.38540016;13;2;1
20221040;10;2022;7215458;1;1;1;18;13;1;379.40306737;13;2;1
20221040;10;2022;7215458;1;2;1;18;13;1;379.40306737;13;1;2
20221040;10;2022;7215459;1;1;1;18;13;1;219.01625701;13;2;1
20221040;10;2022;7215459;1;2;1;18;13;1;219.01625701;13;1;2
20221040;10;2022;7215459;1;3;1;18;13;1;219.01625701;13;1;2
20221040;10;2022;7215459;1;4;1;18;13;1;219.01625701;13;2;1
20221040;10;2022;7215460;1;1;1;18;13;1;192.01440704;13;2;1
20221040;10;2022;7215460;1;2;1;18;13;1;192.01440704;13;1;2
20221040;10;2022;7215460;1;4;1;18;13;1;192.01440704;13;1;2
20221040;10;2022;7215461;1;1;1;18;13;1;294.22383272;13;1;2
20221040;10;2022;7215462;1;1;1;18;13;1;263.36959626;13;1;2
20221040;10;2022;7215462;1;2;1;18;13;1;263.36959626;13;2;1
20221040;10;2022;7215462;1;3;1;18;13;1;263.36959626;13;2;1
20221040;10;2022;7215463;1;1;1;18;13;1;246.97493731;13;1;2
20221040;10;2022;7215463;1;3;1;18;13;1;246.97493731;13;1;2
20221040;10;2022;7215463;1;4;1;18;13;1;246.97493731;13;1;2
20221040;10;2022;7215464;1;1;1;18;13;1;108.60134423;13;2;1
20221040;10;2022;7215464;1;2;1;18;13;1;108.60134423;13;1;2
20221040;10;2022;7215464;1;3;1;18;13;1;108.60134423;13;2;1
20221040;10;2022;7215464;1;4;1;18;13;1;108.60134423;13;1;2
20221040;10;2022;7215465;1;1;1;18;13;1;276.39241671;13;2;1
20221040;10;2022;7215466;1;1;1;18;13;1;218.79751349;13;2;1
20221040;10;2022;7215466;1;2;1;18;13;1;218.79751349;13;1;2
20221040;10;2022;7215466;1;3;1;18;13;1;218.79751349;13;1;2
20221040;10;2022;7215467;1;1;1;18;13;1;225.71407193;13;1;2
20221040;10;2022;7215467;1;2;1;18;13;1;225.71407193;13;2;1
20221040;10;2022;7215467;1;5;1;18;13;1;225.71407193;13;2;1
20221040;10;2022;7215468;1;1;1;18;13;1;271.7880094;13;1;2
20221040;10;2022;7215468;1;2;1;18;13;1;271.7880094;13;2;1
20221040;10;2022;7215468;1;3;1;18;13;1;271.7880094;13;2;1
20221040;10;2022;7215469;1;1;1;18;13;1;250.85076828;13;2;1
20221040;10;2022;7215469;1;2;1;18;13;1;250.85076828;13;1;2
20221040;10;2022;7215469;1;3;1;18;13;1;250.85076828;13;1;2
20221040;10;2022;7215470;1;1;1;18;13;1;472.35620786;13;2;1
20221040;10;2022;7215470;1;2;1;18;13;1;472.35620786;13;2;1
20221040;10;2022;7215470;1;3;1;18;13;1;472.35620786;13;2;1
20221040;10;2022;7215471;1;1;1;18;13;1;306.03842307;13;1;2
20221040;10;2022;7215471;1;2;1;18;13;1;306.03842307;13;2;1
20221040;10;2022;7215471;1;3;1;18;13;1;306.03842307;13;2;1
20221040;10;2022;7215471;1;4;1;18;13;1;306.03842307;13;2;1
20221040;10;2022;7215471;1;5;1;18;13;1;306.03842307;13;2;1
20221040;10;2022;7215472;1;1;1;18;13;1;528.05190893;13;2;1
20221040;10;2022;7215472;1;2;1;18;13;1;528.05190893;13;1;2
20221040;10;2022;7215473;1;1;1;18;13;1;631.66531207;13;2;1
20221040;10;2022;7215473;1;2;1;18;13;1;631.66531207;13;1;2
20221040;10;2022;7215474;1;1;1;18;13;1;631.66531207;13;1;2
20221040;10;2022;7215474;1;2;1;18;13;1;631.66531207;13;2;1
20221040;10;2022;7215475;1;1;1;18;13;1;603.97808315;13;1;2
20221040;10;2022;7215475;1;2;1;18;13;1;603.97808315;13;2;1
20221040;10;2022;7215476;1;1;1;18;13;1;538.96521258;13;2;1
20221040;10;2022;7215477;1;1;1;18;13;1;473.54522846;13;1;2
20221040;10;2022;7215477;1;3;1;18;13;1;473.54522846;13;1;2
20221040;10;2022;7215477;1;4;1;18;13;1;473.54522846;13;1;2
20221040;10;2022;7215478;1;1;1;18;13;1;528.05190893;13;1;2
20221040;10;2022;7215478;1;2;1;18;13;1;528.05190893;13;2;1
20221040;10;2022;7215479;1;1;1;18;13;1;693.71486019;13;2;1
20221040;10;2022;7215480;1;1;1;18;17;1;177.75639016;17;1;2
20221040;10;2022;7215481;1;1;1;18;17;1;189.17806339;17;1;2
20221040;10;2022;7215481;1;2;1;18;17;1;189.17806339;17;2;1
20221040;10;2022;7215482;1;1;1;18;17;1;181.13298341;17;1;2
20221040;10;2022;7215482;1;2;1;18;17;1;181.13298341;17;2;1
20221040;10;2022;7215483;1;1;1;18;17;1;138.30176833;17;1;2
20221040;10;2022;7215483;1;2;1;18;17;1;138.30176833;17;1;2
20221040;10;2022;7215484;1;1;1;18;17;1;187.84547956;17;2;1
20221040;10;2022;7215484;1;2;1;18;17;1;187.84547956;17;1;2
20221040;10;2022;7215485;1;1;1;18;17;1;165.95997962;17;1;2
20221040;10;2022;7215486;1;1;1;18;17;1;181.13298341;17;1;2
20221040;10;2022;7215486;1;2;1;18;17;1;181.13298341;17;2;1
20221040;10;2022;7215487;1;1;1;18;17;1;141.86930292;17;2;1
20221040;10;2022;7215487;1;2;1;18;17;1;141.86930292;17;1;2
20221040;10;2022;7215487;1;3;1;18;17;1;141.86930292;17;1;2
20221040;10;2022;7215488;1;1;1;18;17;1;238.10215811;17;1;2
20221040;10;2022;7215489;1;1;1;18;17;1;194.69260559;17;2;1
20221040;10;2022;7215490;1;1;1;18;17;1;93.643030063;17;1;2
20221040;10;2022;7215490;1;2;1;18;17;1;93.643030063;17;2;1
20221040;10;2022;7215490;1;3;1;18;17;1;93.643030063;17;1;2
20221040;10;2022;7215490;1;4;1;18;17;1;93.643030063;17;1;2
20221040;10;2022;7215491;1;1;1;18;17;1;85.674483067;17;2;1
20221040;10;2022;7215491;1;2;1;18;17;1;85.674483067;17;1;2
20221040;10;2022;7215491;1;3;1;18;17;1;85.674483067;17;1;2
20221040;10;2022;7215491;1;5;1;18;17;1;85.674483067;17;2;1
20221040;10;2022;7215492;1;1;1;18;17;1;206.43552741;17;2;1
20221040;10;2022;7215492;1;2;1;18;17;1;206.43552741;17;1;2
20221040;10;2022;7215493;1;1;1;18;17;1;120.26272112;17;2;1
20221040;10;2022;7215493;1;2;1;18;17;1;120.26272112;17;1;2
20221040;10;2022;7215493;1;3;1;18;17;1;120.26272112;17;4;2
20221040;10;2022;7215494;1;1;1;18;17;1;195.31248277;17;2;1
20221040;10;2022;7215495;1;1;1;18;17;1;173.6110958;17;2;1
20221040;10;2022;7215496;1;1;1;18;17;1;173.06009386;17;2;1
20221040;10;2022;7215497;1;1;1;18;17;1;137.38592969;17;1;2
20221040;10;2022;7215497;1;2;1;18;17;1;137.38592969;17;2;1
20221040;10;2022;7215497;1;3;1;18;17;1;137.38592969;17;1;2
20221040;10;2022;7215498;1;1;1;18;17;1;77.721747275;17;2;1
20221040;10;2022;7215498;1;2;1;18;17;1;77.721747275;17;1;2
20221040;10;2022;7215499;1;1;1;18;17;1;149.84123473;17;1;2
20221040;10;2022;7215499;1;2;1;18;17;1;149.84123473;17;1;2
20221040;10;2022;7215500;1;1;1;18;17;1;239.00412261;17;2;1
20221040;10;2022;7215500;1;2;1;18;17;1;239.00412261;17;1;2
20221040;10;2022;7215500;1;3;1;18;17;1;239.00412261;17;1;2
20221040;10;2022;7215500;1;4;1;18;17;1;239.00412261;17;2;1
20221040;10;2022;7215501;1;1;1;18;17;1;203.77460634;17;1;2
20221040;10;2022;7215501;1;2;1;18;17;1;203.77460634;17;2;1
20221040;10;2022;7215502;1;1;1;18;17;1;260.39134493;17;2;1
20221040;10;2022;7215503;1;1;1;18;17;1;362.93717546;17;2;1
20221040;10;2022;7215503;1;2;1;18;17;1;362.93717546;17;1;2
20221040;10;2022;7215504;1;1;1;18;17;1;147.54987959;17;2;1
20221040;10;2022;7215504;1;2;1;18;17;1;147.54987959;17;1;2
20221040;10;2022;7215505;1;1;1;18;17;1;309.81474319;17;1;2
20221040;10;2022;7215505;1;2;1;18;17;1;309.81474319;17;1;2
20221040;10;2022;7215506;1;1;1;18;17;1;197.39467804;17;2;1
20221040;10;2022;7215506;1;2;1;18;17;1;197.39467804;17;1;2
20221040;10;2022;7215507;1;1;1;18;19;1;197.82574329;19;1;2
20221040;10;2022;7215507;1;2;1;18;19;1;197.82574329;19;2;1
20221040;10;2022;7215508;1;1;1;18;19;1;106.64200994;19;1;2
20221040;10;2022;7215509;1;1;1;18;19;1;82.671110862;19;1;2
20221040;10;2022;7215510;1;1;1;18;19;1;129.34764448;19;2;1
20221040;10;2022;7215510;1;2;1;18;19;1;129.34764448;19;2;1
20221040;10;2022;7215510;1;3;1;18;19;1;129.34764448;19;1;2
20221040;10;2022;7215511;1;1;1;18;19;1;111.90143055;19;1;2
20221040;10;2022;7215511;1;2;1;18;19;1;111.90143055;19;2;1
20221040;10;2022;7215512;1;1;1;18;19;1;139.70316198;19;1;2
20221040;10;2022;7215513;1;1;1;18;19;1;149.42125131;19;2;1
20221040;10;2022;7215514;1;1;1;18;19;1;120.0300651;19;1;2
20221040;10;2022;7215515;1;1;1;18;19;1;132.17563852;19;2;2
20221040;10;2022;7215515;1;2;1;18;19;1;132.17563852;19;1;2
20221040;10;2022;7215515;1;4;1;18;19;1;132.17563852;19;1;2
20221040;10;2022;7215515;1;6;1;18;19;1;132.17563852;19;1;2
20221040;10;2022;7215516;1;1;1;18;19;1;147.81499628;19;2;1
20221040;10;2022;7215517;1;1;1;18;19;1;178.30137666;19;1;2
20221040;10;2022;7215518;1;1;1;18;19;1;108.8167071;19;2;1
20221040;10;2022;7215519;1;1;1;18;19;1;113.36497665;19;1;2
20221040;10;2022;7215520;1;1;1;18;19;1;192.82765428;19;1;2
20221040;10;2022;7215520;1;2;1;18;19;1;192.82765428;19;2;1
20221040;10;2022;7215520;1;3;1;18;19;1;192.82765428;19;1;2
20221040;10;2022;7215521;1;1;1;18;19;1;155.7384312;19;1;2
20221040;10;2022;7215521;1;2;1;18;19;1;155.7384312;19;2;1
20221040;10;2022;7215522;1;1;1;18;19;1;100.7454092;19;1;2
20221040;10;2022;7215522;1;2;1;18;19;1;100.7454092;19;2;1
20221040;10;2022;7215523;1;1;1;18;19;1;108.50431339;19;1;2
20221040;10;2022;7215523;1;2;1;18;19;1;108.50431339;19;2;1
20221040;10;2022;7215523;1;3;1;18;19;1;108.50431339;19;1;2
20221040;10;2022;7215524;1;1;1;18;19;1;79.600648932;19;1;2
20221040;10;2022;7215524;1;2;1;18;19;1;79.600648932;19;2;1
20221040;10;2022;7215524;1;3;1;18;19;1;79.600648932;19;1;2
20221040;10;2022;7215525;1;1;1;18;19;1;273.97561791;19;1;2
20221040;10;2022;7215525;1;2;1;18;19;1;273.97561791;19;1;2
20221040;10;2022;7215526;1;1;1;18;19;1;101.8436916;19;1;2
20221040;10;2022;7215527;1;1;1;18;19;1;180.04509764;19;4;2
20221040;10;2022;7215528;1;1;1;18;19;1;101.8436916;19;1;2
20221040;10;2022;7215529;1;1;1;18;19;1;337.01416929;19;1;2
20221040;10;2022;7215530;1;1;1;18;19;1;337.01416929;19;1;2
20221040;10;2022;7215531;1;1;1;18;19;1;258.6762435;19;2;1
20221040;10;2022;7215532;1;1;1;18;19;1;108.84976275;19;1;2
20221040;10;2022;7215533;1;1;1;18;19;1;105.77255135;19;2;1
20221040;10;2022;7215533;1;2;1;18;19;1;105.77255135;19;1;2
20221040;10;2022;7215533;1;5;1;18;19;1;105.77255135;19;1;2
20221040;10;2022;7215535;1;1;1;18;19;1;101.8436916;19;1;2
20221040;10;2022;7215536;1;1;1;18;41;1;148.54462308;41;1;2
20221040;10;2022;7215536;1;2;1;18;41;1;148.54462308;41;2;1
20221040;10;2022;7215536;1;3;1;18;41;1;148.54462308;41;1;2
20221040;10;2022;7215537;1;1;1;18;41;1;209.35722634;41;1;2
20221040;10;2022;7215537;1;2;1;18;41;1;209.35722634;41;2;1
20221040;10;2022;7215538;1;1;1;18;41;1;215.41027529;41;2;1
20221040;10;2022;7215538;1;2;1;18;41;1;215.41027529;41;1;2
20221040;10;2022;7215539;1;1;1;18;41;1;144.06633876;41;1;2
20221040;10;2022;7215539;1;2;1;18;41;1;144.06633876;41;2;1
20221040;10;2022;7215540;1;1;1;18;41;1;179.89676376;41;2;1
20221040;10;2022;7215541;1;1;1;18;41;1;129.02773477;41;1;2
20221040;10;2022;7215541;1;2;1;18;41;1;129.02773477;41;1;2
20221040;10;2022;7215542;1;1;1;18;41;1;215.41027529;41;2;1
20221040;10;2022;7215542;1;2;1;18;41;1;215.41027529;41;1;2
20221040;10;2022;7215543;1;1;1;18;41;1;203.87942929;41;1;2
20221040;10;2022;7215544;1;1;1;18;41;1;235.92974503;41;1;2
20221040;10;2022;7215544;1;2;1;18;41;1;235.92974503;41;2;1
20221040;10;2022;7215545;1;1;1;18;41;1;143.75149505;41;1;2
20221040;10;2022;7215545;1;2;1;18;41;1;143.75149505;41;2;1
20221040;10;2022;7215546;1;1;1;18;41;1;179.89676376;41;2;1
20221040;10;2022;7215547;1;1;1;18;41;1;163.54251251;41;2;1
20221040;10;2022;7215548;1;1;1;18;41;1;237.13695095;41;1;2
20221040;10;2022;7215548;1;2;1;18;41;1;237.13695095;41;2;1
20221040;10;2022;7215549;1;1;1;18;41;1;241.22827034;41;1;2
20221040;10;2022;7215549;1;2;1;18;41;1;241.22827034;41;2;1
20221040;10;2022;7215549;1;3;1;18;41;1;241.22827034;41;2;1
20221040;10;2022;7215549;1;4;1;18;41;1;241.22827034;41;2;1
20221040;10;2022;7215550;1;1;1;18;41;1;149.35088362;41;1;2
20221040;10;2022;7215550;1;2;1;18;41;1;149.35088362;41;2;1
20221040;10;2022;7215550;1;3;1;18;41;1;149.35088362;41;1;2
20221040;10;2022;7215551;1;1;1;18;41;1;120.30674485;41;2;1
20221040;10;2022;7215551;1;2;1;18;41;1;120.30674485;41;1;2
20221040;10;2022;7215551;1;3;1;18;41;1;120.30674485;41;1;2
20221040;10;2022;7215552;1;1;1;18;41;1;251.03614635;41;1;2
20221040;10;2022;7215552;1;2;1;18;41;1;251.03614635;41;2;1
20221040;10;2022;7215552;1;3;1;18;41;1;251.03614635;41;2;1
20221040;10;2022;7215553;1;1;1;18;41;1;157.11903754;41;2;1
20221040;10;2022;7215553;1;2;1;18;41;1;157.11903754;41;1;2
20221040;10;2022;7215554;1;1;1;18;41;1;255.30106701;41;1;2
20221040;10;2022;7215554;1;2;1;18;41;1;255.30106701;41;2;1
20221040;10;2022;7215555;1;1;1;18;41;1;204.25958771;41;1;2
20221040;10;2022;7215555;1;3;1;18;41;1;204.25958771;41;1;2
20221040;10;2022;7215556;1;1;1;18;44;1;60.368529047;44;1;2
20221040;10;2022;7215556;1;2;1;18;44;1;60.368529047;44;2;1
20221040;10;2022;7215557;1;1;1;18;44;1;99.304381023;44;1;2
20221040;10;2022;7215557;1;2;1;18;44;1;99.304381023;44;2;1
20221040;10;2022;7215558;1;1;1;18;44;1;37.24289691;44;2;1
20221040;10;2022;7215558;1;2;1;18;44;1;37.24289691;44;1;2
20221040;10;2022;7215558;1;3;1;18;44;1;37.24289691;44;1;2
20221040;10;2022;7215559;1;1;1;18;44;1;69.763072801;44;2;1
20221040;10;2022;7215559;1;2;1;18;44;1;69.763072801;44;1;2
20221040;10;2022;7215560;1;1;1;18;44;1;54.529144082;44;2;1
20221040;10;2022;7215560;1;2;1;18;44;1;54.529144082;44;1;2
20221040;10;2022;7215561;1;1;1;18;47;1;213.21557617;47;1;2
20221040;10;2022;7215562;1;1;1;18;47;1;154.00951174;47;2;1
20221040;10;2022;7215562;1;2;1;18;47;1;154.00951174;47;1;2
20221040;10;2022;7215563;1;1;1;18;47;1;186.76791511;47;2;1
20221040;10;2022;7215563;1;2;1;18;47;1;186.76791511;47;1;2
20221040;10;2022;7215564;1;1;1;18;47;1;177.80655572;47;1;2
20221040;10;2022;7215565;1;1;1;18;47;1;244.30569431;47;1;2
20221040;10;2022;7215565;1;2;1;18;47;1;244.30569431;47;2;1
20221040;10;2022;7215566;1;1;1;18;47;1;247.99908681;47;1;2
20221040;10;2022;7215567;1;1;1;18;47;1;182.85245895;47;1;2
20221040;10;2022;7215567;1;4;1;18;47;1;182.85245895;47;1;2
20221040;10;2022;7215567;1;6;1;18;47;1;182.85245895;47;1;2
20221040;10;2022;7215568;1;1;1;18;47;1;162.5075958;47;1;2
20221040;10;2022;7215569;1;1;1;18;47;1;198.17855329;47;2;1
20221040;10;2022;7215569;1;2;1;18;47;1;198.17855329;47;1;2
20221040;10;2022;7215570;1;1;1;18;47;1;229.28834345;47;1;2
20221040;10;2022;7215571;1;1;1;18;47;1;202.24755177;47;1;2
20221040;10;2022;7215572;1;1;1;18;47;1;351.22065391;47;1;2
20221040;10;2022;7215572;1;3;1;18;47;1;351.22065391;47;2;1
20221040;10;2022;7215573;1;1;1;18;47;1;204.93292412;47;2;1
20221040;10;2022;7215573;1;2;1;18;47;1;204.93292412;47;1;2
20221040;10;2022;7215574;1;1;1;18;47;1;150.16432311;47;2;1
20221040;10;2022;7215574;1;2;1;18;47;1;150.16432311;47;1;2
20221040;10;2022;7215574;1;3;1;18;47;1;150.16432311;47;2;1
20221040;10;2022;7215574;1;4;1;18;47;1;150.16432311;47;1;2
20221040;10;2022;7215574;1;5;1;18;47;1;150.16432311;47;1;2
20221040;10;2022;7215575;1;1;1;18;;1;282.07848254;52;1;2
20221040;10;2022;7215576;1;1;1;18;;1;261.92873768;52;1;2
20221040;10;2022;7215576;1;2;1;18;;1;261.92873768;52;2;1
20221040;10;2022;7215576;1;4;1;18;;1;261.92873768;52;1;2
20221040;10;2022;7215577;1;1;1;18;;1;219.17795762;52;1;2
20221040;10;2022;7215577;1;2;1;18;;1;219.17795762;52;2;1
20221040;10;2022;7215578;1;1;1;18;;1;262.01645188;52;1;2
20221040;10;2022;7215578;1;2;1;18;;1;262.01645188;52;2;1
20221040;10;2022;7215578;1;3;1;18;;1;262.01645188;52;2;1
20221040;10;2022;7215579;1;1;1;18;;1;207.51513528;52;1;2
20221040;10;2022;7215580;1;1;1;18;;1;172.29864921;52;1;2
20221040;10;2022;7215581;1;1;1;18;52;1;160.96187498;52;2;1
20221040;10;2022;7215581;1;2;1;18;52;1;160.96187498;52;1;2
20221040;10;2022;7215581;1;3;1;18;52;1;160.96187498;52;2;1
20221040;10;2022;7215582;1;1;1;18;52;1;137.0677613;52;2;1
20221040;10;2022;7215582;1;2;1;18;52;1;137.0677613;52;1;2
20221040;10;2022;7215583;1;1;1;18;52;1;151.35186873;52;2;1
20221040;10;2022;7215583;1;2;1;18;52;1;151.35186873;52;1;2
20221040;10;2022;7215584;1;1;1;18;52;1;151.29474254;52;2;1
20221040;10;2022;7215584;1;2;1;18;52;1;151.29474254;52;1;2
20221040;10;2022;7215584;1;3;1;18;52;1;151.29474254;52;2;1
20221040;10;2022;7215584;1;4;1;18;52;1;151.29474254;52;2;1
20221040;10;2022;7215585;1;1;1;18;52;1;171.9437735;52;2;1
20221040;10;2022;7215586;1;1;1;18;52;1;131.28439439;52;1;2
20221040;10;2022;7215587;1;1;1;18;52;1;121.02143995;52;2;1
20221040;10;2022;7215587;1;2;1;18;52;1;121.02143995;52;1;2
20221040;10;2022;7215588;1;1;1;18;52;1;106.18756615;52;2;1
20221040;10;2022;7215588;1;2;1;18;52;1;106.18756615;52;1;2
20221040;10;2022;7215589;1;1;1;18;52;1;143.48257604;52;2;1
20221040;10;2022;7215589;1;2;1;18;52;1;143.48257604;52;1;2
20221040;10;2022;7215590;1;1;1;18;52;1;136.37104313;52;1;2
20221040;10;2022;7215590;1;2;1;18;52;1;136.37104313;52;1;2
20221040;10;2022;7215590;1;3;1;18;52;1;136.37104313;52;2;1
20221040;10;2022;7215590;1;4;1;18;52;1;136.37104313;52;2;1
20221040;10;2022;7215591;1;1;1;18;52;1;111.51162415;52;2;1
20221040;10;2022;7215591;1;2;1;18;52;1;111.51162415;52;1;2
20221040;10;2022;7215591;1;3;1;18;52;1;111.51162415;52;1;2
20221040;10;2022;7215591;1;4;1;18;52;1;111.51162415;52;1;2
20221040;10;2022;7215591;1;5;1;18;52;1;111.51162415;52;2;2
20221040;10;2022;7215592;1;1;1;18;52;1;112.656627;52;1;2
20221040;10;2022;7215592;1;2;1;18;52;1;112.656627;52;2;1
20221040;10;2022;7215592;1;3;1;18;52;1;112.656627;52;2;1
20221040;10;2022;7215593;1;1;1;18;52;1;146.08345407;52;2;1
20221040;10;2022;7215593;1;2;1;18;52;1;146.08345407;52;1;2
20221040;10;2022;7215594;1;1;1;18;52;1;135.42875424;52;1;2
20221040;10;2022;7215594;1;2;1;18;52;1;135.42875424;52;2;1
20221040;10;2022;7215595;1;1;1;18;52;1;207.16681834;52;2;1
20221040;10;2022;7215596;1;1;1;18;52;1;103.73094591;52;2;1
20221040;10;2022;7215597;1;1;1;18;52;1;150.95990457;52;1;2
20221040;10;2022;7215597;1;2;1;18;52;1;150.95990457;52;1;2
20221040;10;2022;7215598;1;1;1;18;52;1;122.42057414;52;1;2
20221040;10;2022;7215599;1;1;1;18;52;1;114.40702306;52;1;2
20221040;10;2022;7215600;1;1;1;18;52;1;102.06369895;52;1;2
20221040;10;2022;7215601;1;1;1;18;52;1;105.43673946;52;2;1
20221040;10;2022;7215601;1;2;1;18;52;1;105.43673946;52;1;2
20221040;10;2022;7215602;1;1;1;18;52;1;110.44966339;52;2;1
20221040;10;2022;7215602;1;2;1;18;52;1;110.44966339;52;1;2
20221040;10;2022;7215602;1;3;1;18;52;1;110.44966339;52;1;2
20221040;10;2022;7215603;1;1;1;18;52;1;90.092788189;52;2;1
20221040;10;2022;7215603;1;2;1;18;52;1;90.092788189;52;1;2
20221040;10;2022;7215603;1;3;1;18;52;1;90.092788189;52;1;2
20221040;10;2022;7215604;1;1;1;18;52;1;224.55781945;52;2;1
20221040;10;2022;7215604;1;2;1;18;52;1;224.55781945;52;1;2
20221040;10;2022;7215605;1;1;1;18;52;1;179.04008969;52;1;2
20221040;10;2022;7215606;1;1;1;18;52;1;156.16351827;52;2;1
20221040;10;2022;7215606;1;2;1;18;52;1;156.16351827;52;1;2
20221040;10;2022;7215606;1;3;1;18;52;1;156.16351827;52;2;1
20221040;10;2022;7215607;1;1;1;18;52;1;154.79661007;52;1;2
20221040;10;2022;7215608;1;1;1;18;52;1;98.987419296;52;2;2
20221040;10;2022;7215608;1;2;1;18;52;1;98.987419296;52;1;2
20221040;10;2022;7215609;1;1;1;18;52;1;213.64705158;52;1;2
20221040;10;2022;7215609;1;2;1;18;52;1;213.64705158;52;2;1
20221040;10;2022;7215610;1;1;1;18;52;1;118.40507972;52;2;1
20221040;10;2022;7215611;1;1;1;18;54;1;330.05583372;54;2;1
20221040;10;2022;7215612;1;1;1;18;54;1;226.8307055;54;1;2
20221040;10;2022;7215612;1;2;1;18;54;1;226.8307055;54;1;2
20221040;10;2022;7215612;1;3;1;18;54;1;226.8307055;54;1;2
20221040;10;2022;7215612;1;4;1;18;54;1;226.8307055;54;2;1
20221040;10;2022;7215612;1;5;1;18;54;1;226.8307055;54;1;2
20221040;10;2022;7215613;1;1;1;18;54;1;446.73665227;54;2;1
20221040;10;2022;7215613;1;2;1;18;54;1;446.73665227;54;1;2
20221040;10;2022;7215614;1;1;1;18;54;1;345.62279227;54;2;1
20221040;10;2022;7215614;1;2;1;18;54;1;345.62279227;54;1;2
20221040;10;2022;7215615;1;1;1;18;54;1;205.31592471;54;1;2
20221040;10;2022;7215616;1;1;1;18;54;1;351.75343034;54;1;2
20221040;10;2022;7215616;1;2;1;18;54;1;351.75343034;54;2;1
20221040;10;2022;7215617;1;1;1;18;54;1;335.78923872;54;1;2
20221040;10;2022;7215617;1;2;1;18;54;1;335.78923872;54;1;2
20221040;10;2022;7215617;1;3;1;18;54;1;335.78923872;54;2;1
20221040;10;2022;7215618;1;1;1;18;54;1;317.51837806;54;2;1
