Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3576568;1;1;1;10;1;1;1;2;1985;29;1;3;2;1;72; ; ; ;2;1;2; ;4;7; ;2;7;10;63;3354,40632910224
3576568;1;2;1;10;2;2;1;7;1986;28;2;3;2;1;72; ; ; ;2;1;2; ;5;11;2;2;11;10;63;3354,40632910224
3576568;1;3;1;10;3;2;1;12;2001;12;3;6;2;1;72; ; ; ;1;1;1;1;4;6; ;2;6;10;63;3354,40632910224
3576568;1;4;1;10;4;1;1;4;2005;9;3; ;2;1;72; ; ; ;2;1;1;1;3;2; ;2;2;10;63;3354,40632910224
3576568;1;5;1;10;5;2;1;2;2009;5;3; ;2;2; ; ; ; ;2;2;1;1;2;0; ;2;0;10;63;3354,40632910224
3576569;1;1;1;10;1;1;1;12;1965;48;1;3;2;9; ; ; ; ;1;1;2; ;3;2; ;2;2;10;63;3908,40444441726
3576569;1;2;1;10;2;2;1;2;1959;55;2;3;2;1;13; ; ; ;1;1;2; ;5;10;1;2;10;10;63;3908,40444441726
3579982;1;1;1;10;1;1;1;12;1935;78;1;3;1; ; ;1;3;77000;2;1;2; ;3;3; ;2;3;10;63;2389,68539974085
3579982;1;2;1;10;2;2;1;2;1947;67;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;10;63;2389,68539974085
3579982;1;3;1;10;3;2;1;12;1971;42;3;5;1; ; ;2;1;98;2;1;2; ;6;5;4;2;16;10;63;2389,68539974085
3579982;1;4;1;10;4;1;1;4;1992;22;4;6;1; ; ;2;5; ;2;1;1;1;6;2;2;2;13;10;63;2389,68539974085
3579982;1;5;1;10;5;1;1;3;1933;81;5;6;2;1;36; ; ; ;1;1;2; ;3;3; ;2;3;10;63;2389,68539974085
3580212;1;1;1;10;1;1;1;4;1979;35;1;2;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;10;63;2942,55630072275
3580212;1;2;1;10;2;2;1;7;1966;48;2;2;2;1;120; ; ; ;2;1;2; ;4;9; ;2;9;10;63;2942,55630072275
3580217;1;1;1;10;1;1;1;12;1940;73;1;2;2;1;24; ; ; ;2;2;2; ;3;1; ;2;1;10;63;3213,75468869584
3580217;1;2;1;10;2;2;1;5;1940;74;2;2;2;1;24; ; ; ;2;2;2; ;1;0; ;2;0;10;63;3213,75468869584
3580218;1;1;1;10;1;2;1;6;1955;59;1;4;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;10;63;4007,86910498158
3580218;1;2;1;10;2;2;1;6;2003;11;4;6;2;1;72; ; ; ;2;1;1;1;3;3; ;2;3;10;63;4007,86910498158
3580218;1;3;1;10;3;1;1;2;2005;9;4; ;2;1;96; ; ; ;2;1;1;1;3;2; ;2;2;10;63;4007,86910498158
3580218;1;4;1;10;4;2;1;6;2009;5;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;4007,86910498158
3580219;1;1;1;10;1;1;1;6;1954;60;1;4;1; ; ;1;3;115000;2;2;2; ;1;0; ;2;0;10;63;2993,59173107049
3580220;1;1;1;10;1;1;1;3;1948;66;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;10;63;1165,72086491209
3580220;1;2;1;10;2;2;1;4;1951;63;2;3;1; ; ;1;5; ;1;1;2; ;5;10;1;2;10;10;63;1165,72086491209
3580222;1;1;1;10;1;1;1;11;1970;43;1;3;1; ; ;1;3;77000;2;1;2; ;4;6; ;2;6;10;63;1287,80160721538
3580222;1;2;1;10;2;2;1;10;1967;47;2;3;1; ; ;1;5; ;2;1;2; ;4;6; ;2;6;10;63;1287,80160721538
3580222;1;3;1;10;3;1;1;10;1990;23;3;6;1; ; ;1;3;77000;2;1;2; ;5;11;2;2;11;10;63;1287,80160721538
3580222;1;4;1;10;4;1;1;10;1994;19;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;2;12;10;63;1287,80160721538
3580223;1;1;1;10;1;2;1;9;1969;45;1;3;1; ; ;1;5; ;2;1;2; ;6;3;3;2;14;10;63;3134,76394594502
3580223;1;2;1;10;2;1;1;10;2001;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;10;63;3134,76394594502
3580223;1;3;1;10;3;2;1;9;2008;6;3; ;1; ; ;3; ; ;2;1;1;1;2;1; ;2;0;10;63;3134,76394594502
3580224;1;1;1;10;1;1;1;11;1986;27;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;10;63;1406,82427126155
3580224;1;2;1;10;2;2;1;11;1995;18;2;1;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;10;63;1406,82427126155
3580225;1;1;1;10;1;1;1;4;1965;49;1;3;1; ; ;1;1;28000;2;1;2; ;6;1;3;2;12;10;63;1337,83127955248
3580225;1;2;1;10;2;2;1;7;1983;31;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;10;63;1337,83127955248
3580225;1;3;1;10;3;1;1;4;1995;19;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;2;12;10;63;1337,83127955248
3580225;1;4;1;10;4;1;1;2;2005;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;2;3;10;63;1337,83127955248
3580225;1;5;1;10;2;2;1;6;2012;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;10;63;1337,83127955248
3580225;1;6;1;10;6;2;1;1;1932;82;5;5;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;10;63;1337,83127955248
3580226;1;1;1;10;1;1;1;12;1988;25;1;1;1; ; ;1;1;24600;2;1;2; ;4;9; ;2;9;10;63;3878,44829240395
3580226;1;2;1;10;2;2;1;5;1992;22;2;1;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;10;63;3878,44829240395
3580227;1;1;1;10;1;1;1;10;1973;41;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;10;63;3523,68263996386
3580227;1;2;1;10;2;2;1;12;1985;28;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;10;63;3523,68263996386
3580227;1;3;1;10;3;2;1;9;2002;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;10;63;3523,68263996386
3580227;1;4;1;10;4;2;1;2;2004;10;3;6;1; ; ;3; ; ;1;1;1;1;3;3; ;2;3;10;63;3523,68263996386
3580227;1;5;1;10;2;2;1;12;2010;3;3; ;1; ; ;3; ; ;2;1;1;1;2;0; ;2;0;10;63;3523,68263996386
3580228;1;1;1;10;1;1;1;6;1962;52;1;4;1; ; ;1;2;60000;2;1;2; ;4;8; ;2;8;10;63;3688,2414867919
3580229;1;1;1;10;1;1;1;9;1972;42;1;2;2;1;4; ; ; ;2;1;2; ;3;3; ;2;3;10;63;3246,43658574316
3580229;1;2;1;10;2;2;1;5;1976;38;2;2;2;1;4; ; ; ;1;2;2; ;1;0; ;2;0;10;63;3246,43658574316
3580229;1;3;1;10;3;1;1;2;1996;18;3;6;2;1;4; ; ; ;2;1;2; ;4;9; ;2;9;10;63;3246,43658574316
3580230;1;1;1;10;1;2;1;4;1955;59;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;3241,253424162
3580230;1;2;1;10;2;2;1;11;1981;32;3;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;10;63;3241,253424162
3580230;1;3;1;10;3;2;1;7;2001;13;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;10;63;3241,253424162
3580230;1;4;1;10;4;2;1;5;2005;9;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;10;63;3241,253424162
3580231;1;1;1;10;1;2;1;12;1976;37;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;3124,25802354003
3580231;1;2;1;10;2;2;1;4;2000;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;10;63;3124,25802354003
3580231;1;3;1;10;3;1;1;9;2003;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;10;63;3124,25802354003
3580232;1;1;1;10;1;1;1;3;1970;44;1;3;2;1;60; ; ; ;1;1;2; ;3;5; ;2;5;10;63;4044,40396139601
3580232;1;2;1;10;2;2;1;4;1970;44;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;10;63;4044,40396139601
3580232;1;3;1;10;3;1;1;7;1991;23;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;10;63;4044,40396139601
3580232;1;4;1;10;4;1;1;10;1996;18;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;10;63;4044,40396139601
3580232;1;5;1;10;5;2;1;5;2001;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;10;63;4044,40396139601
3580232;1;6;1;10;6;1;1;11;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;10;63;4044,40396139601
3580233;1;1;1;10;1;1;1;4;1965;49;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;10;63;2397,58384267063
3580233;1;2;1;10;2;2;1;9;1964;50;2;3;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;10;63;2397,58384267063
3580233;1;3;1;10;3;2;1;12;1986;27;3;4;2;1;2; ; ; ;2;1;2; ;6;2;3;2;13;10;63;2397,58384267063
3580233;1;4;1;10;4;2;1;6;2006;8;4; ;2;1;2; ; ; ;2;1;1;1;3;1; ;2;1;10;63;2397,58384267063
3580244;1;1;1;10;1;2;1;4;1964;50;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;10;63;2942,55630072275
3580244;1;2;1;10;2;1;1;9;1981;33;2;2;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;10;63;2942,55630072275
3580248;1;1;1;10;1;1;1;8;1952;62;1;3;1; ; ;1;5; ;2;1;2; ;4;9; ;2;9;10;63;2560,29191281651
3580248;1;2;1;10;2;2;1;3;1961;53;2;3;1; ; ;1;5; ;2;1;2; ;6;4;3;2;15;10;63;2560,29191281651
3580248;1;3;1;10;2;1;1;2;1973;41;9;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;2560,29191281651
3580249;1;1;1;10;1;1;1;1;1958;56;1;2;1; ; ;1;4; ;2;1;2; ;3;2; ;2;2;10;63;3531,47328102022
3580249;1;2;1;10;2;1;1;3;1956;58;2;2;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;10;63;3531,47328102022
3580249;1;3;1;10;3;1;1;1;1991;23;3;6;2;1;6; ; ; ;2;1;1;1;4;9; ;2;9;10;63;3531,47328102022
3580249;1;4;1;10;4;1;1;7;1998;16;3;6;1; ; ;1;5; ;2;1;2; ;4;9; ;2;9;10;63;3531,47328102022
3580249;1;5;1;10;5;1;1;11;1959;54;5;4;2;1;24; ; ; ;2;1;2; ;5;11;2;2;11;10;63;3531,47328102022
3580250;1;1;1;10;1;1;1;12;1972;41;1;2;1; ; ;1;1;24600;2;1;2; ;3;5; ;2;5;10;63;1360,60586191654
3580250;1;2;1;10;2;2;1;9;1978;36;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;10;63;1360,60586191654
3580250;1;3;1;10;3;1;1;9;2001;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;10;63;1360,60586191654
3580250;1;4;1;10;4;1;1;6;2003;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;10;63;1360,60586191654
3580250;1;5;1;10;5;2;1;7;2007;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;10;63;1360,60586191654
3580251;1;1;1;10;1;1;1;11;1979;34;1;3;1; ; ;1;4; ;2;1;2; ;3;5; ;2;5;10;63;1074,94153257118
3580251;1;2;1;10;2;2;1;3;1985;29;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;10;63;1074,94153257118
3580251;1;3;1;10;3;1;1;1;2009;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;10;63;1074,94153257118
3580252;1;1;1;10;1;1;1;1;1982;32;1;2;1; ; ;1;1;24600;2;1;2; ;3;5; ;2;5;10;63;1246,56898071791
3580252;1;2;1;10;2;2;1;1;1983;31;2;2;1; ; ;1;1;24600;2;1;2; ;1;0; ;2;0;10;63;1246,56898071791
3580252;1;3;1;10;3;1;1;10;2001;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;10;63;1246,56898071791
3580252;1;4;1;10;4;2;1;5;2003;11;3;6;1; ; ;1;5; ;2;1;1;1;3;5; ;2;5;10;63;1246,56898071791
3580253;1;1;1;10;1;1;1;8;1960;54;1;2;1; ; ;1;4; ;2;1;2; ;5;11;2;2;11;10;63;1417,69022551662
3580253;1;2;1;10;2;2;1;1;1958;56;2;2;1; ; ;1;5; ;2;1;2; ;4;9; ;2;9;10;63;1417,69022551662
3580254;1;1;1;10;1;1;1;1;1990;24;1;2;1; ; ;1;1;24600;2;1;2; ;4;9; ;2;9;10;63;4070,65593762621
3580254;1;2;1;10;2;2;1;7;1996;18;2;2;1; ; ;1;5; ;2;1;2; ;4;9; ;2;9;10;63;4070,65593762621
3580254;1;3;1;10;2;2;1;9;2012;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;10;63;4070,65593762621
3580255;1;1;1;10;1;2;1;4;1994;20;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;10;63;3878,44829240395
3580255;1;2;1;10;2;1;1;9;1989;25;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;10;63;3878,44829240395
3580256;1;1;1;10;1;1;1;5;1969;45;1;2;1; ; ;1;1;24600;2;1;2; ;4;7; ;2;7;10;63;3153,69360108522
3580256;1;2;1;10;2;2;1;1;1979;35;2;2;2;1;2; ; ; ;2;1;2; ;5;11;2;2;11;10;63;3153,69360108522
3580256;1;3;1;10;3;2;1;5;1998;16;3;6;2;1;2; ; ; ;2;1;1;1;4;0; ;2;5;10;63;3153,69360108522
3580256;1;4;1;10;4;1;1;2;2007;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;2;1;10;63;3153,69360108522
3580257;1;1;1;10;1;1;1;2;1948;66;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;2085,80511472045
3580257;1;2;1;10;2;2;1;11;1979;34;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;2085,80511472045
3580257;1;3;1;10;3;2;1;10;1949;64;9;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;10;63;2085,80511472045
3580257;1;4;1;10;4;1;1;4;1939;75;9;6;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;10;63;2085,80511472045
3580258;1;1;1;10;1;1;1;11;1972;41;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;2942,55630072275
3580258;1;2;1;10;2;2;1;4;1960;54;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;2942,55630072275
3580259;1;1;1;10;1;1;1;1;1954;60;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;2658,27630823873
3580259;1;2;1;10;2;2;1;8;1954;60;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;2658,27630823873
3580259;1;3;1;10;3;2;1;6;1989;25;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;10;63;2658,27630823873
3580259;1;4;1;10;4;2;1;7;1997;17;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;13;10;63;2658,27630823873
3580261;1;1;1;10;1;1;1;4;1975;39;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;3688,2414867919
3580272;1;1;1;10;1;2;1;4;1948;66;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;3596,01907660209
3580277;1;1;1;10;1;1;1;8;1967;47;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;10;63;3740,5236763756
3580277;1;2;1;10;2;2;1;5;1971;43;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;3740,5236763756
3580277;1;3;1;10;3;1;1;11;1999;14;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;3740,5236763756
3580277;1;4;1;10;4;2;1;12;2000;13;3;6;1; ; ;3; ; ;1;1;2; ;4;6; ;2;6;10;63;3740,5236763756
3580277;1;5;1;10;5;1;1;6;1990;24;8;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;3740,5236763756
3580278;1;1;1;10;1;1;1;3;1958;56;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;10;63;3213,75468869584
3580278;1;2;1;10;2;2;1;7;1954;60;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;3213,75468869584
3580279;1;1;1;10;1;1;1;10;1955;59;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;815,380082088308
3580279;1;2;1;10;2;2;1;3;1961;53;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;815,380082088308
3580280;1;1;1;10;1;1;1;10;1970;44;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;63;1136,34289845664
3580280;1;2;1;10;2;2;1;4;1984;30;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;63;1136,34289845664
3580280;1;3;1;10;3;2;1;8;2003;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;10;63;1136,34289845664
3580281;1;1;1;10;1;1;1;6;1958;56;1;2;1; ; ;1;1;25000;2;1;2; ;3;2; ;2;2;10;63;1185,22204695414
3580281;1;2;1;10;2;2;1;9;1974;40;2;2;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;10;63;1185,22204695414
3580281;1;3;1;10;3;1;1;11;1993;20;3;6;2;2; ; ; ; ;2;1;2; ;4;8; ;2;8;10;63;1185,22204695414
3580281;1;4;1;10;4;1;1;3;1994;20;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;10;63;1185,22204695414
3580281;1;5;1;10;5;2;1;6;2001;13;3;6;1; ; ;1;5; ;2;1;1;2;3;4; ;2;4;10;63;1185,22204695414
3580281;1;6;1;10;2;2;1;1;2007;7;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;2;0;10;63;1185,22204695414
3580281;1;7;1;10;2;1;1;8;2013;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;10;63;1185,22204695414
3580282;1;1;1;10;1;2;1;12;1974;39;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;10;63;2841,30823327005
3580282;1;2;1;10;2;2;1;1;1994;20;3;4;2;2; ; ; ; ;2;1;2; ;5;11;2;2;11;10;63;2841,30823327005
3580282;1;3;1;10;2;1;1;6;2012;2;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;10;63;2841,30823327005
3580283;1;1;1;10;1;2;1;8;1972;42;1;2;1; ; ;1;5; ;2;1;2; ;5;10;1;2;10;10;63;1285,76220679634
3580283;1;2;1;10;2;1;1;1;1985;29;2;2;1; ; ;1;1;25000;2;1;2; ;5;11;2;2;11;10;63;1285,76220679634
3580283;1;3;1;10;1;2;1;6;2007;7;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;2;0;10;63;1285,76220679634
3580283;1;4;1;10;1;2;1;9;2008;6;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;2;0;10;63;1285,76220679634
3580283;1;5;1;10;1;2;1;7;2010;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;10;63;1285,76220679634
3580286;1;1;1;10;1;2;1;4;1992;22;1;4;2;2; ; ; ; ;2;1;2; ;4;8; ;2;8;10;63;3586,9934193392
3580286;1;2;1;10;1;1;1;6;2013;1;3; ;2;1;5; ; ; ;2; ; ; ; ; ; ;2; ;10;63;3586,9934193392
3580287;1;1;1;10;1;1;1;1;1979;35;1;2;1; ; ;1;4; ;2;1;2; ;5;11;2;2;11;10;63;2951,21144644557
3580287;1;2;1;10;2;2;1;7;1984;30;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;10;63;2951,21144644557
3580287;1;3;1;10;3;2;1;2;2002;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;10;63;2951,21144644557
3580287;1;4;1;10;2;2;1;11;2012;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;10;63;2951,21144644557
3580287;1;5;1;10;5;1;1;5;1941;73;5;5;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;10;63;2951,21144644557
3580288;1;1;1;10;1;2;1;4;1949;65;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;10;63;2871,26438528336
3580288;1;2;1;10;2;2;1;9;1986;28;3;6;1; ; ;1;5; ;2;1;2; ;4;9; ;2;9;10;63;2871,26438528336
3580288;1;3;1;10;2;1;1;2;2014;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;10;63;2871,26438528336
3580289;1;1;1;10;1;1;1;5;1978;36;1;2;1; ; ;1;1;25000;2;1;2; ;5;11;2;2;11;10;63;3267,36708049358
3580289;1;2;1;10;2;2;1;8;1979;35;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;10;63;3267,36708049358
3580289;1;3;1;10;3;1;1;9;2004;10;3;6;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;10;63;3267,36708049358
3580289;1;4;1;10;4;1;1;8;2014;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;10;63;3267,36708049358
3580290;1;1;1;10;1;1;1;7;1962;52;1;3;1; ; ;1;1;25000;2;1;2; ;3;1; ;2;1;10;63;2587,79064828267
3580290;1;2;1;10;2;2;1;10;1967;46;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;10;63;2587,79064828267
3580290;1;3;1;10;3;2;1;4;1986;28;3;3;1; ; ;1;1;25000;2;1;2; ;6;2;3;2;13;10;63;2587,79064828267
3580290;1;4;1;10;4;2;1;1;2002;12;4;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;10;63;2587,79064828267
3580290;1;5;1;10;2;2;1;1;2006;8;4; ;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;10;63;2587,79064828267
3580291;1;1;1;10;1;1;1;3;1991;23;1;2;1; ; ;1;1;25000;2;1;2; ;5;11;2;2;11;10;63;4070,65593762621
3580291;1;2;1;10;2;2;1;2;1994;20;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;10;63;4070,65593762621
3580291;1;3;1;10;2;2;1;2;2011;3;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;10;63;4070,65593762621
3580816;1;1;1;10;1;1;1;3;1962;52;1;3;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;10;66;1246,56898071791
3580816;1;2;1;10;2;2;1;7;1969;45;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;2;7;10;66;1246,56898071791
3580816;1;3;1;10;3;2;1;8;1991;23;3;6;1; ; ;1;1;24640;2;1;2; ;5;11;2;2;11;10;66;1246,56898071791
3580816;1;4;1;10;4;1;1;3;1993;21;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;10;66;1246,56898071791
3580825;1;1;1;10;1;1;1;3;1973;41;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;10;66;815,279741458704
3580825;1;2;1;10;2;2;1;5;1979;35;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;10;66;815,279741458704
