DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4206810;1;1;1;70;1;2;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;12;05;1154,85565401873;05
4206811;1;2;1;70;1;17;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;32;39;71;1;2;7111;12;05;1324,29243777991;05
4206815;1;2;1;70;1;44;48;1; ;2;44;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;74;1;2;7493;12;05;1193,25405447183;05
4206829;1;3;1;70;1;12;48;1; ;2;36;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;74;1;1;7499;12;05;1115,39320728679;05
4206846;1;2;1;70;1;2;48;1; ;2;32;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;77;92;1;1;9249;12;05;1130,59718752748;05
4206847;1;2;1;70;1;1;48;1; ;2;1;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;79;79;18;1;1;1810;12;05;851,456196791896;05
4206847;1;6;1;70;1;3;48;1; ;2;3;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;79;79;18;1;1;1810;12;05;851,456196791896;05
4206852;1;1;1;70;1;60;50;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;12;05;979,10312126635;05
4206853;1;2;1;70;1;20;48;1; ;2;52;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;45;1;2;4541;12;05;1147,3511765301;05
4206853;1;3;1;70;1;36;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5237;12;05;1147,3511765301;05
4206855;1;3;1;70;1;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;45;45;52;1;1;5234;12;05;1013,3201897412;05
4206880;1;1;1;70;1;1;48;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;45;1;1;4530;12;05;1254,55817903209;05
4206893;1;3;1;70;1;12;48;1; ;2;12;1; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;28;1;1;2899;12;05;1433,10560654635;05
4206899;1;3;1;70;1;56;48;1; ;2;56;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;30;65;1;2;6512;12;05;1103,40429441066;05
4206904;1;4;1;70;1;54;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;15; ; ;1;2; ;12;05;936,775225334878;05
4206906;1;3;1;70;1;52;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;12;05;880,929506390137;05
4206916;1;2;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;12;05;955,912084452133;05
4206923;1;6;1;70;1;40;48;1; ;2;51;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;95;45;1;2;4522;12;05;1132,47707421617;05
4206949;1;1;1;70;1;16;48;1; ;2;16;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;38;84;51;1;2;5170;12;05;1258,420503471;05
4206968;1;2;1;70;1;18;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;12;08;578,548050651108;08
4206996;1;2;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;45;45;52;1;1;5233;12;08;562,334589184169;08
4207008;1;2;1;70;1;4;48;1; ;2;6;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;93;1;1;9309;12;08;501,879724698186;08
4207021;1;1;1;70;1;36;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;12;08;359,068349257487;08
4207021;1;8;1;70;1;2;24;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;64;1;1;6421;12;08;359,068349257487;08
4207028;1;2;1;70;1;3;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;57;93;1;1;9302;12;08;606,728815313231;08
4207037;1;2;1;70;1;16;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;12;08;472,88032044615;08
4207045;1;4;1;70;1;12;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;15;1;1;1589;12;08;624,677011074504;08
4207054;1;2;1;70;1;2;24;3; ;2;96;3; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;54;54;95;1;1;9500;12;08;707,285367704724;08
4207055;1;3;1;70;1;8;48;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;55;1;1;5512;12;08;580,702664415459;08
4207058;1;1;1;70;1;4;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;12;08;591,033943773236;08
4207059;1;2;1;70;1;4;40;3; ;2;48;3; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;95;1;1;9500;12;08;679,079194601377;08
4207071;1;3;1;70;1;2;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;08;596,026303290315;08
4207079;1;4;1;70;1;4;40;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;1;7492;12;08;553,953871234109;08
4207080;1;4;1;70;1;4;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;1;6421;12;08;713,021620108701;08
4207085;1;4;1;70;1;24;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;92;1;2;9242;12;08;665,993893610226;08
4207085;1;6;1;70;1;16;56;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;12;08;665,993893610226;08
4207088;1;1;1;70;1;2;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;58;58;74;1;1;7492;12;08;540,59314185747;08
4207091;1;4;1;70;1;3;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;1;7492;12;08;585,96359391522;08
4207100;1;3;1;70;1;24;48;1; ;2;340;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;52;1;2;5211;12;08;473,235122086403;08
4207110;1;1;1;70;1;10;48;1; ;2;10;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;33;59;92;1;1;9242;12;11;2928,18635069694;11
4207111;1;1;1;70;1;25;48;1; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;93;45;1;2;4552;12;11;2908,41948951569;11
4207111;1;3;1;70;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;45;1;2;4530;12;11;2908,41948951569;11
4207111;1;9;1;70;1;16;48;1; ;2;3;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1800000;05;05;74;1;2;7414;12;11;2908,41948951569;11
4207113;1;5;1;70;1;4;48;3; ;2;4;3; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;689454;54;54;95;1;1;9500;12;11;2349,31247804868;11
4207119;1;3;1;70;1;1;40;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;93;1;1;9309;12;11;2999,77436977102;11
4207124;1;2;1;70;1;4;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;38;74;1;1;7499;12;11;2481,3699598978;11
4207124;1;3;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689454;45;59;85;1;1;8511;12;11;2481,3699598978;11
4207134;1;2;1;70;1;2;40;4; ;2;2;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;580000;13;13;80;1;1;8060;12;11;2843,32539854684;11
4207141;1;3;1;70;1;4;60;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;11;2735,11322731099;11
4207155;1;3;1;70;1;20;48;1; ;2;20;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;05;02;85;1;2;8511;12;11;2249,43267158898;11
4207161;1;2;1;70;1;52;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;39;45;52;1;2;5221;12;11;3666,17499291326;11
4207162;1;1;1;70;1;8;48;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;12;11;2918,69323868604;11
4207162;1;3;1;70;1;36;48;1; ;2;36;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;03;95;45;1;2;4521;12;11;2918,69323868604;11
4207163;1;3;1;70;1;4;48;1; ;2;8;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;19;1;1;1939;12;11;3216,22388697491;11
4207165;1;1;1;70;1;24;48;1; ;2;52;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;71;1;2;7122;12;11;2679,25175156156;11
4207168;1;2;1;70;1;6;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;45;52;1;1;5262;12;11;3161,67265642077;11
4207168;1;3;1;70;1;8;48;1; ;2;48;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;1;5233;12;11;3161,67265642077;11
4207170;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;11;2865,22629865917;11
4207173;1;3;1;70;1;12;48;1; ;2;12;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;03;03;63;1;1;6340;12;11;2201,11055852652;11
4207181;1;1;1;70;1;12;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;70;1;1;7020;12;11;2844,17524559364;11
4207185;1;3;1;70;1;2;48;1; ;2;16;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;16;16;92;1;1;9211;12;11;2669,99309794832;11
4207193;1;3;1;70;1;2;48;1; ;2;50;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;37;55;55;1;1;5530;12;11;2478,00078636094;11
4207197;1;3;1;70;1;40;48;1; ;2;40;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;65;1;2;6593;12;11;2653,65116597455;11
4207198;1;2;1;70;1;1;48;2; ;2;4;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;80000;58;58;75;1;1;7522;12;11;2658,65082371765;11
4207200;1;4;1;70;1;8;48;1; ;2;58;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;12;11;2600,33069780149;11
4207200;1;7;1;70;1;6;48;1; ;2;6;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;87;70;1;1;7010;12;11;2600,33069780149;11
4207213;1;2;1;70;1;44;60;1; ;2;2;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;689455;55;62;01;1;2;0112;12;11;2918,9276970837;11
4207217;1;2;1;70;1;32;48;1; ;2;144;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;15;1;2;1551;12;11;2918,69323868604;11
4207220;1;2;1;70;1;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;12;11;2535,07135832233;11
4207220;1;3;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;12;11;2535,07135832233;11
4207228;1;2;1;70;1;48;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;74;1;2;7421;12;11;2693,8349149157;11
4207240;1;3;1;70;1;4;50;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;12;11;2228,45079857641;11
4207260;1;2;1;70;1;12;48;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;39;28;1;1;2899;12;11;2669,99309794832;11
4207271;1;2;1;70;1;3;48;1; ;2;3;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;53;53;55;1;1;5521;12;11;2468,7421327477;11
4207314;1;1;1;70;1;32;40;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;58;58;50;1;2;5051;12;13;340,358338512076;13
4207320;1;6;1;70;1;2;48;2; ;2;1;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;1;7512;12;13;433,601065743826;13
4207321;1;2;1;70;1;2;48;1; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;12;13;451,520304528583;13
4207326;1;1;1;70;1;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;1; ;12;13;346,499919263281;13
4207335;1;1;1;70;1;2;48;1; ;2;2;1; ;9;2;5; ; ; ; ; ; ; ;1; ; ; ;1;98;58;58;74;1;1;7492;12;13;460,385489681412;13
4207339;1;2;1;70;1;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;12;13;479,458753199275;13
4207363;1;1;1;70;1;16;16;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;15;1;2;1594;12;13;427,832800553166;13
4207387;1;1;1;70;1;28;48;3; ;2;56;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;12;13;454,274529017521;13
4207391;1;3;1;70;1;2;40;1; ;2;2;4; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689455;03;03;80;1;1;8044;12;13;427,111326666022;13
4207411;1;2;1;70;1;20;40;1; ;2;20;4; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;41;55;1;2;5529;12;13;392,357063766935;13
4207428;1;3;1;70;1;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;12;13;406,763403958555;13
4207450;1;2;1;70;1;12;48;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5511;12;13;340,358338512076;13
4207453;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;89; ; ;1;2; ;12;13;378,734972291464;13
4207463;1;4;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;63;1;2;6332;12;13;438,277526051389;13
4207478;1;2;1;70;1;4;50;4; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;53;55;1;1;5521;12;15;115,606585570363;15
4207479;1;2;1;70;1;8;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;50;1;1;5020;12;15;63,2586612004399;15
4207537;1;2;1;70;1;12;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;53;55;1;1;5530;12;15;110,195875471202;15
4207539;1;4;1;70;1;4;40;1; ;2;16;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;1;380000;07;07;85;1;1;8512;12;15;86,427013029361;15
4207541;1;3;1;70;1;8;48;1; ;2;8;1; ;3;1;2; ; ; ; ;1; ; ; ; ; ; ;2; ;45;53;55;1;1;5522;12;15;137,432353901934;15
4207543;1;2;1;70;1;16;40;1; ;2;52;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;33;60;1;2;6042;12;15;142,126326207221;15
4207546;1;1;1;70;1;11;40;1; ;2;12;1; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;02;30;45;1;1;4530;12;15;99,5052955738655;15
4207548;1;2;1;70;1;20;48;4; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;79;18;1;2;1810;12;15;115,606585570363;15
4207557;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5231;12;15;83,200546237548;15
4207558;1;2;1;70;1;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;2;5521;12;15;84,4354155253625;15
4207569;1;5;1;70;1;16;48;1; ;2;16;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;97;52;1;2;5225;12;15;113,75298147272;15
4207576;1;3;1;70;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;15;111,1569856139;15
4207579;1;4;1;70;1;2;40;1; ;2;48;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5530;12;15;129,425647943954;15
4207593;1;2;1;70;1;3;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5219;12;15;91,7459573060837;15
4207635;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;13;80;1;2;8043;12;17;126,774864177676;17
4207642;1;3;1;70;1;98;48;1; ;2;98;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;90;38;64;1;2;6421;12;17;215,2254082063;17
4207644;1;1;1;70;1;12;48;1; ;2;12;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;50;1;1;5030;12;17;121,145339619657;17
4207647;1;1;1;70;1;48;48;1; ;2;50;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;2;7499;12;17;212,452984983177;17
4207666;1;5;1;70;1;12;48;4; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;21;85;1;1;8531;12;17;233,212180679333;17
4207672;1;1;1;70;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;22;1;2;2212;12;17;186,944186549749;17
4207672;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;70;70;52;1;1;5211;12;17;186,944186549749;17
4207702;1;2;1;70;1;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;2;7499;12;17;154,390986221924;17
4207704;1;2;1;70;1;12;36;4; ;2;20;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8060;12;17;198,249464348232;17
4207709;1;2;1;70;1;52;40;1; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;41;52;1;2;5219;12;17;162,848718372823;17
4207737;1;1;1;70;1;3;48;1; ;2;3;8; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;700000;95;62;01;1;1;0111;12;17;308,38575322947;17
4207738;1;2;1;70;1;28;50;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;45;1;2;4521;12;17;189,051510160569;17
4207751;1;2;1;70;1;200;24;1; ;2;400;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;79;07;85;1;2;8513;12;17;126,774864177676;17
4207751;1;3;1;70;1;7;48;1; ;2;7;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;15;15;74;1;1;7430;12;17;126,774864177676;17
4207760;1;1;1;70;1;12;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;12;17;111,943297720081;17
4207762;1;2;1;70;1;12;60;4; ;2;12;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;98;37;75;1;1;7512;12;17;198,315411879899;17
4207765;1;2;1;70;1;24;40;1; ;2;54;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;74;1;2;7430;12;17;162,848718372823;17
4207779;1;3;1;70;1;48;48;1; ;2;16;1; ;4;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;37;95;45;1;2;4542;12;17;153,527029169464;17
4207781;1;3;1;70;1;16;50;1; ;2;32;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;12;17;176,711597185986;17
4207784;1;2;1;70;1;16;48;1; ;2;16;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;57;79;18;1;2;1810;12;17;198,315411879899;17
4207787;1;4;1;70;1;3;48;1; ;2;3;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;58;75;1;1;7522;12;17;188,020962696382;17
4207794;1;1;1;70;1;24;40;1; ;2;48;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;50;1;2;5051;12;18;116,490266526689;18
4207796;1;2;1;70;1;70;48;1; ;2;70;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;2;7522;12;18;78,7386836918572;18
4207813;1;2;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;18;100,11374166813;18
4207814;1;3;1;70;1;2;40;1; ;2;90;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;12;18;68,9246002843952;18
4207821;1;3;1;70;1;3;44;2; ;2;3;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;80;1;1;8050;12;18;58,6813644769813;18
4207830;1;3;1;70;1;4;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;12;18;47,8523357772536;18
4207831;1;1;1;70;1;3;54;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;53;53;55;1;1;5530;12;18;65,0080346423419;18
4207831;1;3;1;70;1;16;48;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;20000;54;54;95;1;2;9500;12;18;65,0080346423419;18
4207842;1;1;1;70;1;2;40;1; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;53;54;95;1;1;9500;12;18;51,1521800636729;18
4207845;1;2;1;70;1;2;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;53;55;1;1;5521;12;18;68,8087348240934;18
4207845;1;3;1;70;1;3;40;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;97;52;1;1;5241;12;18;68,8087348240934;18
4207873;1;1;1;70;1;16;48;2; ;2;46;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;45;55;1;2;5529;12;18;156,015244102997;18
4207878;1;1;1;70;1;20;48;1; ;2;20;1; ;9;2;3; ; ; ; ; ; ; ;1; ; ; ;2; ;58;58;74;1;2;7492;12;18;107,537554091656;18
4207879;1;2;1;70;1;12;48;4; ;2;12;4; ;2;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;95;95;45;1;1;4521;12;18;107,537554091656;18
4207883;1;2;1;70;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;11; ; ;1;2; ;12;18;62,6649523024285;18
4207892;1;4;1;70;1;12;48;1; ;2;30;1; ;5;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;53;33;52;1;1;5211;12;18;107,537554091656;18
4207902;1;3;1;70;1;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;18;74,8008477299004;18
4207906;1;3;1;70;1;1;40;1; ;2;24;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;12;18;59,8473384382517;18
4207912;1;8;1;70;1;1;40;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5219;12;18;94,6458127995741;18
4207916;1;3;1;70;1;3;40;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;12;18;41,3611357586522;18
