DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1755374;1;1;1;70;2;8;24;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;1;1551;23;1645,45677356602
1755374;1;2;1;70;2;2;40;1; ;2;40;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;54;95;1;1;9500;23;1645,45677356602
1755377;1;3;1;70;2;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;23;2638,21957667094
1755385;1;1;1;70;2;8;48;8; ;2;8;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;23;1890,16087330819
1755387;1;2;1;70;2;52;50;4; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;2;9500;23;1097,66400374186
1755390;1;3;1;70;2;9;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;2342,96485139232
1755393;1;4;1;70;2;6;48;8; ;2;6;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;62;01;1;1;0121;23;2007,35532668589
1755394;1;3;1;70;2;4;40;8; ;2;4;7; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;23;2657,12687654641
1755401;1;2;1;70;2;2;24;4; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;1;1551;23;2596,35477314783
1756143;1;7;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;85; ; ;1;2; ;18;297,244879216728
1756172;1;2;1;70;2;2;54;1; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;60;62;01;1;1;0121;18;293,324785377085
1756181;1;3;1;70;2;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;166,522490102246
1756184;1;2;1;70;2;8;48;1; ;2;240;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;85;1;1;8511;18;216,611952208137
1756197;1;2;1;70;2;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;18;288,372153260909
1756216;1;2;1;70;2;8;60;3; ;2;624;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;278,983158166823
1756222;1;2;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;18;254,82871248368
1756226;1;2;1;70;2;24;60;3; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;18;1;2;1810;18;184,654542119194
1756231;1;2;1;70;2;12;48;1; ;2;120;2; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;85;1;1;8511;18;221,564584324313
1756240;1;2;1;70;2;12;54;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;288,372153260909
1756280;1;2;1;70;2;2;48;4; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;281,02004857189
1756462;1;1;1;70;2;16;48;1; ;2;100;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;53;55;1;2;5521;63;609,780690050654
1756476;1;3;1;70;2;8;40;1; ;2;8;2; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;01;1;1;0115;63;547,903810285764
1756481;1;1;1;70;2;50;50;8; ;2;8;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;63;654,207054850462
1756500;1;1;1;70;2;3;45;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;290000;2;37;62;01;1;1;0111;63;507,576921361712
1756502;1;3;1;70;2;16;48;2; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0111;63;952,929553675096
1756699;1;1;1;70;2;12;48;3; ;2;48;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;204,307215402942
1756707;1;2;1;70;2;2;30;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;221,048315186047
1756712;1;2;1;70;2;24;48;2; ;2;56;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8012;18;251,462111055789
1756719;1;2;1;70;2;12;48;3; ;2;56;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;355,179722197504
1756725;1;2;1;70;2;4;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;288,372153260909
1756742;1;3;1;70;2;18;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;18;176,846595545622
1756754;1;3;1;70;2;16;55;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;2; ;18;337,563939318823
1756763;1;2;1;70;2;4;40;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;290,409043665976
1756764;1;4;1;70;2;16;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5239;18;120,866763373164
1756779;1;2;1;70;2;4;60;4; ;2;100;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;18;154,58418851344
1760828;1;9;1;70;2;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;05;4710,20652653482
1760833;1;2;1;70;2;28;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;05;5529,73800987446
1760854;1;3;1;70;2;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;93;1;1;9309;05;3963,99427226724
1760854;1;4;1;70;2;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5125;05;3963,99427226724
1761005;1;2;1;70;2;8;48;2; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;32;75;1;1;7512;13;2215,9636284131
1761010;1;2;1;70;2;12;48;1; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7512;13;1775,16558573132
1761079;1;4;1;70;2;52;40;2; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0115;13;1698,43216324526
1761081;1;1;1;70;2;8;42;4; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0121;13;1107,23402354919
1761123;1;5;1;70;2;28;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;15;1955,00655178141
1761126;1;6;1;70;2;4;44;1; ;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;95;95;45;1;1;4521;15;2252,76897553618
1761129;1;2;1;70;2;48;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;15;1726,91040637259
1761133;1;2;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;15;812,174418927249
1761137;1;5;1;70;2;16;48;1; ;2;16;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;15;1823,7683592382
1761162;1;3;1;70;2;16;40;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;15;1454,4679950217
1761172;1;6;1;70;2;72;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;15;793,814773210281
1761176;1;1;1;70;2;96;40;1; ;2;96;1; ;2;5; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;98;60;1;2;6041;15;931,412831599436
1761180;1;2;1;70;2;40;40;3; ;2;68;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;15;2269,36690953637
1761256;1;3;1;70;2;48;48;1; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;72;45;52;1;2;5211;15;420,046101775533
1761260;1;2;1;70;2;52;48;1; ;2;52;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;45;1;2;4530;15;594,998828481806
1761264;1;1;1;70;2;4;40;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ;1; ; ; ;1;60000;2;62;62;01;1;1;0118;15;328,489176330335
1761301;1;2;1;70;2;30;30;3; ;2;54;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;15;236,402644718678
1762846;1;2;1;70;2;12;24;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;297,761148354995
1762848;1;2;1;70;2;48;48;1; ;2;48;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;52;1;2;5231;18;1004,08876133854
1762852;1;2;1;70;2;20;60;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;1027,04632298832
1763233;1;2;1;70;2;5;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;189,60717423537
1763249;1;2;1;70;2;6;56;1; ;2;8;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;54;95;1;1;9500;18;716,563628113378
1763395;1;2;1;70;2;6;48;3; ;2;16;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;44;451,221193187452
1763535;1;2;1;70;2;32;48;2; ;2;32;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;44;1019,78567378596
1763537;1;3;1;70;2;4;48;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;44;992,000997300374
1763557;1;1;1;70;2;12;60;8; ;2;24;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;44;507,500099986694
1763569;1;3;1;70;2;12;48;1; ;2;12;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;44;4610,26767664109
1763597;1;3;1;70;2;6;48;8; ;2;6;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;47;2838,06751754488
1763597;1;4;1;70;2;24;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;2; ;47;2838,06751754488
1763648;1;1;1;70;2;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;45;1;1;4521;47;1523,18106478823
1763652;1;3;1;70;2;6;56;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;47;2301,54870509062
1763668;1;1;1;70;2;6;56;1; ;2;528;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;47;1922,16274256127
1763674;1;4;1;70;2;6;12;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;47;1037,4257759131
1763741;1;4;1;70;2;48;48;3; ;2;48;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;47;779,954221354598
1763743;1;2;1;70;2;16;48;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;47;1173,57537780089
1763889;1;2;1;70;2;40;48;3; ;2;40;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;2257,60912974877
1763891;1;2;1;70;2;53;30;4; ;2;53;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;1175,33579985845
1763891;1;3;1;70;2;53;60;4; ;2;24;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;62;01;1;2;0115;52;1175,33579985845
1763898;1;2;1;70;2;28;40;4; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;52;2991,66846401645
1763899;1;1;1;70;2;212;60;4; ;2;1;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;98;95;45;1;2;4530;52;2153,34234040062
1763907;1;2;1;70;2;24;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;1910,03860172525
1763911;1;4;1;70;2;212;36;4; ;2;4;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;2;0118;52;1986,05275593674
1763925;1;2;1;70;2;24;40;3; ;2;60;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;1566,30521526679
1763948;1;2;1;70;2;28;45;3; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;2947,56491394589
1763973;1;2;1;70;2;30;40;4; ;2;159;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;2;0118;52;2873,22839728338
1763987;1;2;1;70;2;48;45;4; ;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;61;01;1;2;0140;52;2371,34668721533
1763989;1;2;1;70;2;37;40;4; ;2;26;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0111;52;2067,84667504846
1763997;1;2;1;70;2;52;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;2; ;52;2759,15058953044
1763999;1;4;1;70;2;40;40;4; ;2;30;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;1175,33579985845
1764013;1;2;1;70;2;52;40;8; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;61;01;1;2;0125;52;1910,03860172525
1764013;1;3;1;70;2;34;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;52;1910,03860172525
1764016;1;2;1;70;2;106;48;8; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;2;0140;52;2958,363257104
1764017;1;3;1;70;2;24;26;1; ;2;12;6; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;62;01;1;2;0121;52;1223,93036803104
1764018;1;2;1;70;2;104;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;61;61;01;1;2;0140;52;1223,93036803104
1764019;1;2;1;70;2;36;45;4; ;2;13;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0116;52;1223,93036803104
1764021;1;1;1;70;2;159;40;3; ;2;159;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;1223,93036803104
1764021;1;4;1;70;2;30;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;1223,93036803104
1764024;1;2;1;70;2;148;40;4; ;2;38;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;2991,66846401645
1764026;1;1;1;70;2;37;40;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;53;53;55;1;2;5521;52;2353,43717435268
1764027;1;1;1;70;2;17;40;8; ;2;3;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;53;53;01;1;2;0113;52;2257,60912974877
1764028;1;4;1;70;2;52;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;52;1711,54553232969
1764029;1;2;1;70;2;36;40;4; ;2;26;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;54;95;1;2;9500;52;1175,33579985845
1764031;1;2;1;70;2;200;40;4; ;2;200;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;75;1;2;7512;52;2872,88814699701
1764127;1;7;1;70;2;20;48;1; ;2;20;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;66;1266,0872230011
1764128;1;3;1;70;2;5;40;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;45;53;55;1;1;5521;66;621,373396520102
1764128;1;4;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;621,373396520102
1764133;1;1;1;70;2;4;48;8; ;2;8;8; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;66;1027,04632298832
1764136;1;2;1;70;2;3;60;3; ;2;3;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0121;66;1262,05291286182
1764139;1;5;1;70;2;2;44;1; ;2;2;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;95;95;45;1;1;4521;66;1293,97998858645
1764141;1;2;1;70;2;24;50;1; ;2;24;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;85;1;2;8511;66;1399,02166259525
1764141;1;3;1;70;2;8;60;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;45;52;1;1;5233;66;1399,02166259525
1764141;2;2;2;70;2;8;35;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;66;1399,02166259525
1764148;1;3;1;70;2;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;53;55;1;1;5522;66;861,315190329161
1767124;1;1;1;70;2;48;84;1; ;2;64;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6022;17;881,879624387062
1767127;1;3;1;70;2;27;48;1; ;2;27;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;17;1211,54923092706
1767141;1;4;1;70;2;48;48;1; ;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;53;39;55;1;2;5511;17;1458,90999499033
1767233;1;2;1;70;2;104;40;1; ;2;104;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;54;95;1;2;9500;19;3802,22803040349
1767238;1;3;1;70;2;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;95;95;45;1;1;4521;19;3052,20514389706
1767238;2;2;2;70;2;52;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;52;1;2;5262;19;3052,20514389706
1767241;1;3;1;70;2;4;40;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;19;1003,49971772456
1767281;1;2;1;70;2;48;48;1; ;2;25;1; ;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;2;95;95;45;1;2;4521;19;2388,61850403561
1767348;1;3;1;70;2;28;1;2; ;2;24;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8042;19;550,495327271655
1767349;1;1;1;70;2;32;40;1; ;2;32;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;19;550,495327271655
1767367;1;3;1;70;2;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;19;1956,70096444467
1767506;1;4;1;70;2;40;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;20;4097,62332518415
1767580;1;7;1;70;2;8;48;4; ;2;12;1; ;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;41;63;01;1;1;0111;20;2987,31015586894
1767583;1;2;1;70;2;8;36;3; ;2;16;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;20;4319,33034135733
1767662;1;1;1;70;2;3;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;20;3384,742177459
1767666;1;4;1;70;2;4;56;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;20;4287,44210921576
1767672;1;4;1;70;2;8;56;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;20;1151,27608307906
1767735;1;1;1;70;2;120;40;2; ;2;120;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;11;1;2;1110;41;1140,98332017819
1767735;1;2;1;70;2;8;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;62;62;01;1;1;0115;41;1140,98332017819
1767735;1;3;1;70;2;12;48;2; ;2;12;1; ;6;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;77;15;1;1;1511;41;1140,98332017819
1767738;1;3;1;70;2;2;45;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;41;1386,76661243274
1767739;1;3;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;41;1093,36428217922
1767771;1;3;1;70;2;4;40;4; ;2;36;1; ;3;2; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO PARA SER UNA PRORE;2; ;2;59;33;15;1;1;1521;41;606,075936137018
1767773;1;3;1;70;2;8;48;8; ;2;12;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;95;45;1;1;4521;41;1389,55270307227
1767773;2;2;2;70;2;12;20;2; ;2;13;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;75;1;1;7512;41;1389,55270307227
1767774;1;3;1;70;2;20;40;1; ;2;22;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;40;1;2;4020;41;413,976418546553
1767784;1;2;1;70;2;3;40;4; ;2;3;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;61;61;01;1;1;0111;41;664,611563475471
