DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;AREA;fex_c_2011
1722224;1;1;1;70;1;100;40;2; ;2;24;2; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;21;21;75;1;2;7512;47;47;125,507400672247
1722232;1;3;1;70;1;156;24;1; ;2;208;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;47;47;129,534900836629
1723785;1;7;1;70;1;10;20;1; ;2;10;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;64;1;1;6421;05;05;732,804340450541
1723880;1;1;1;70;1;52;48;2; ;2;52;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;85;1;2;8511;05;05;848,028950428583
1723885;1;3;1;70;1;4;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;97;51;1;1;5125;05;05;1098,29765683856
1723890;1;2;1;70;1;24;24;1; ;2;204;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;50;1;2;5020;05;05;919,526923512097
1723891;1;1;1;70;1;10;48;5; ;2;10;5; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;05;05;948,621110863596
1723894;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;21;25;1;1;2529;05;05;1004,72517691224
1723896;1;3;1;70;1;120;48;1; ;2;120;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;45;52;1;2;5231;05;05;1363,7992295932
1723903;1;2;1;70;1;8;48;3; ;2;100;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;05;05;626,999960122397
1723916;1;1;1;70;1;5;48;1; ;2;5;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;37;39;51;1;1;5141;05;05;830,189637400402
1723916;1;3;1;70;1;6;48;1; ;2;6;6; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;55;1;1;5529;05;05;830,189637400402
1723917;1;1;1;70;1;3;48;1; ;2;4;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;45;33;52;1;1;5223;05;05;800,907490966543
1723917;1;4;1;70;1;16;48;1; ;2;16;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;80;19;1;2;1931;05;05;800,907490966543
1723929;1;2;1;70;1;8;40;1; ;2;2;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;53;59;51;1;1;5135;05;05;805,109103356152
1723940;1;3;1;70;1;26;48;1; ;2;30;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;16;18;1;2;1810;05;05;872,945791407809
1723940;1;4;1;70;1;32;48;1; ;2;32;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;18;1;2;1810;05;05;872,945791407809
1723944;1;1;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;05;805,770693448861
1723958;1;2;1;70;1;150;48;1; ;2;150;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;08;08;575,132454677376
1723969;1;3;1;70;1;4;48;1; ;2;4;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;74;1;1;7414;08;08;526,123657209518
1723970;1;2;1;70;1;50;48;1; ;2;50;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;08;08;510,983031115456
1723971;1;3;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;08;08;512,798972016928
1723974;1;2;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;08;08;488,314132720586
1723986;1;3;1;70;1;12;72;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;06; ; ;1;1; ;08;08;537,632401500636
1724007;1;2;1;70;1;8;60;1; ;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;60;1;1;6021;08;08;519,492706039567
1724008;1;2;1;70;1;6;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;39;65;1;1;6516;08;08;503,992642114659
1724008;1;4;1;70;1;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;08;08;503,992642114659
1724023;1;2;1;70;1;156;48;1; ;2;364;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;19;1;2;1921;13;13;390,309219039468
1724027;1;2;1;70;1;16;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;13;13;262,771825534055
1724030;1;3;1;70;1;20;48;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;95;45;1;2;4521;13;13;437,479088492824
1724035;2;1;2;70;1;4;48;1; ;2;1;1; ;8;5; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;89;89;26;1;1;2691;13;13;377,878907485554
1724053;1;4;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;13;13;291,257325533669
1724054;1;3;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;13;13;370,562114210261
1724070;1;1;1;70;1;4;48;1; ;2;4;2; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;21;21;75;1;1;7512;13;13;340,258346958028
1724076;1;2;1;70;1;26;60;3; ;2;26;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;13;13;254,880149755292
1724078;1;6;1;70;1;52;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;32;39;85;1;2;8513;13;13;351,30524085163
1724083;1;2;1;70;1;26;60;1; ;2;26;1; ;3;8; ; ; ; ; ; ; ;1; ; ; ;2; ;2;58;58;51;1;2;5141;13;13;373,339490073765
1724090;1;2;1;70;1;4;40;1; ;2;24;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8042;13;13;320,339188355766
1724095;1;2;1;70;1;4;60;4; ;2;4;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4530;13;13;772,897066485766
1724096;1;2;1;70;1;2;48;1; ;2;2;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8512;13;13;360,005451787234
1724098;1;3;1;70;1;8;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;18;92;1;1;9241;15;15;71,0518938799111
1724112;1;1;1;70;1;9;48;2; ;2;9;5; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;1;4530;15;15;74,3130074816122
1724114;1;4;1;70;1;52;48;1; ;2;250;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;15;15;126,383380684493
1724116;1;4;1;70;1;24;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;15;15;61,9087171949941
1724119;1;7;1;70;1;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;58;95;45;1;1;4521;15;15;42,0967488201374
1724130;1;2;1;70;1;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;2;8511;15;15;92,0961703190514
1724143;1;1;1;70;1;16;40;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;74;1;2;7491;15;15;56,8177369523537
1724148;1;3;1;70;1;52;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;15;15;96,3785520671226
1724154;1;1;1;70;1;52;50;1; ;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;15;15;68,5216195953517
1724155;1;3;1;70;1;16;40;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;15;15;76,5512894363349
1724155;2;2;2;70;1;2;40;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;45;55;1;1;5521;15;15;76,5512894363349
1724160;1;3;1;70;1;24;60;1; ;2;24;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;15;15;119,264648945063
1724160;1;5;1;70;1;156;40;1; ;2;156;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;39;85;1;2;8512;15;15;119,264648945063
1724166;1;1;1;70;1;28;60;2; ;2;28;2; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;75;1;2;7512;15;15;66,6554511050463
1724166;1;2;1;70;1;1;60;1; ;2;1;5; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;32;51;55;1;1;5522;15;15;66,6554511050463
1724167;2;2;2;70;1;8;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;15;15;128,181034698951
1724168;1;2;1;70;1;108;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;15;15;101,504362709886
1724171;1;1;1;70;1;3;20;1; ;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;53;53;55;1;1;5521;15;15;89,5809188605502
1724173;1;1;1;70;1;2;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;15;15;78,6895508527698
1724173;1;5;1;70;1;24;60;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;45;45;52;1;2;5244;15;15;78,6895508527698
1724195;1;1;1;70;1;4;40;1; ;2;4;1; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;21;11;85;1;1;8511;15;15;120,543377726092
1724196;1;4;1;70;1;8;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;1; ;15;15;65,4948454702017
1724196;1;5;1;70;1;6;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;83; ; ;1;1; ;15;15;65,4948454702017
1724197;1;1;1;70;1;12;40;1; ;2;30;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;15;15;76,2865182862622
1724211;1;1;1;70;1;60;60;1; ;2;5;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;98;98;60;1;2;6031;15;15;92,0961703190514
1724211;2;1;2;70;1;8;40;2; ;2;13;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;13;13;80;1;1;8012;15;15;92,0961703190514
1724220;1;2;1;70;1;24;48;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;44;64;1;2;6421;17;17;143,649514008942
1724242;1;2;1;70;1;3;48;4; ;2;3;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;95;95;45;1;1;4521;18;18;82,1642400573131
1724246;1;1;1;70;1;5;48;1; ;2;104;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;42;42;15;1;1;1589;18;18;75,0700433948533
1724247;1;1;1;70;1;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;18;18;58,0857525521623
1724253;1;1;1;70;1;28;48;4; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;18;18;67,472738897221
1724274;1;2;1;70;1;24;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;72;1;2;7220;18;18;50,3936885221714
1724278;1;1;1;70;1;48;48;1; ;2;48;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0118;18;18;54,9781020789136
1724286;1;1;1;70;1;8;60;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;45;1;1;4521;18;18;60,568142466109
1724290;1;1;1;70;1;8;60;4; ;2;8;4; ;2;7; ; ; ; ;1; ; ; ; ; ; ;2; ;2;98;98;60;1;1;6022;18;18;65,6222337588492
1724293;1;3;1;70;1;4;52;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;18;18;70,5198178588498
1724295;1;1;1;70;1;8;52;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;97;60;1;1;6041;18;18;40,1288425861724
1724297;1;2;1;70;1;12;46;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;18;49,5147339491005
1724301;1;2;1;70;1;7;52;1; ;2;15;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;18;18;70,018643676275
1724302;1;1;1;70;1;16;52;1; ;2;19;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;85;52;1;2;5272;18;18;81,888489163699
1724306;1;2;1;70;1;20;48;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;19;19;109,33388040699
1724311;1;2;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;40;1;1;4010;19;19;97,9830230854729
1724315;1;4;1;70;1;24;48;1; ;2;96;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5127;19;19;80,3469178668687
1724320;1;3;1;70;1;2;24;4; ;2;2;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;72;1;1;7220;19;19;80,0961404364252
1724321;1;2;1;70;1;4;25;4; ;2;4;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;13;13;80;1;1;8050;19;19;84,5023453969885
1724327;1;4;1;70;1;4;48;1; ;2;6;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;19;19;79,451280755077
1724330;1;1;1;70;1;16;60;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;84;84;50;1;2;5020;19;19;118,229400104144
1724341;1;5;1;70;1;156;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;19;19;101,530565525855
1724348;1;7;1;70;1;4;40;1; ;2;4;4; ;3;7; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;95;95;45;1;1;4521;19;19;118,069762578694
1724349;1;2;1;70;1;2;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;19;19;81,8356214234952
1724358;1;2;1;70;1;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;19;19;87,6778672720453
1724361;1;1;1;70;1;4;40;1; ;2;4;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;98;41;52;1;1;5239;19;19;116,465437011841
1724363;1;1;1;70;1;104;48;1; ;2;60;1; ;5;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;58;58;45;1;2;4530;19;19;111,747410460337
1724365;1;2;1;70;1;52;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;19;19;89,6436435843264
1724366;1;2;1;70;1;36;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;19;19;87,7322854163162
1724366;1;6;1;70;1;2;48;1; ;2;2;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;99;50;1;1;5020;19;19;87,7322854163162
1724368;1;2;1;70;1;52;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;19;19;104,039324603743
1724369;1;4;1;70;1;8;48;1; ;2;16;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;21;64;1;1;6422;19;19;87,2651654561092
1724370;1;1;1;70;1;4;48;1; ;2;4;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;1;497000;2;85;45;52;1;1;5239;19;19;116,465437011841
1724371;1;2;1;70;1;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;19;19;111,324138824503
1724374;2;2;2;70;1;2;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;98;98;60;1;1;6031;19;19;88,5812451776862
1724382;2;1;2;70;1;20;48;1; ;2;20;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;37;51;1;2;5127;19;19;87,2276970412766
1724382;2;2;2;70;1;104;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;19;19;87,2276970412766
1724386;1;2;1;70;1;200;40;4; ;2;200;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;2;4530;19;19;111,747410460337
1724392;1;3;1;70;1;96;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;19;19;99,9881904790671
1724393;1;2;1;70;1;12;40;1; ;2;12;1; ;6;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;19;19;76,2441530053886
1724396;1;2;1;70;1;24;20;1; ;2;24;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;19;19;111,324138824503
1724401;1;1;1;70;1;4;40;4; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;1;9500;19;19;92,6350458287012
1724409;1;5;1;70;1;24;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;19;19;106,603533283587
1724412;1;1;1;70;1;3;50;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;19;19;117,001501631853
1724423;1;1;1;70;1;36;52;1; ;2;36;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;40;52;1;2;5211;20;20;108,9870536595
1724433;1;4;1;70;1;1;98;1; ;2;8;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;1;5233;20;20;113,922302792498
1724433;1;5;1;70;1;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;20;20;113,922302792498
1724435;1;2;1;70;1;24;98;4; ;2;24;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;20;20;114,815719028407
1724441;1;2;1;70;1;2;48;4; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;38;38;64;1;1;6421;20;20;112,836382031258
1724448;1;1;1;70;1;10;48;1; ;2;10;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;71;10;1;1;1010;20;20;119,433534763775
1724449;1;2;1;70;1;10;48;1; ;2;99;1; ;2;9;AFILIADO A REGIMEN CONTRIBUTIVO; ;1; ; ; ; ; ; ; ; ;2; ;2;02;45;01;1;1;0121;20;20;124,780136673389
1724460;1;4;1;70;1;16;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;33;52;1;2;5211;20;20;109,426600087284
1724461;1;1;1;70;1;12;48;1; ;2;12;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;35;60;1;1;6041;20;20;140,196035441186
1724462;1;2;1;70;1;24;40;1; ;2;88;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;70;1;2;7020;20;20;133,074600577065
1724471;1;1;1;70;1;8;40;1; ;2;8;1; ;3;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;20;20;118,343390386338
1724474;1;2;1;70;1;48;40;1; ;2;36;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8012;20;20;124,446530917806
1724478;1;2;1;70;1;2;40;3; ;2;48;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;20;20;132,77185386023
1724479;1;2;1;70;1;48;40;1; ;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;60;1;2;6042;20;20;118,105236919839
1724493;1;2;1;70;1;12;48;1; ;2;98;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;41;52;1;1;5235;20;20;124,446530917806
1724494;1;2;1;70;1;8;48;1; ;2;7;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;65;1;1;6512;20;20;124,446530917806
1724496;1;2;1;70;1;5;48;4; ;2;6;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;20;20;131,944235903598
1724498;1;2;1;70;1;4;48;1; ;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;34;65;1;1;6599;20;20;122,52632451368
1724499;1;2;1;70;1;20;48;1; ;2;98;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;2;5233;20;20;109,779913977415
1724500;1;1;1;70;1;4;48;1; ;2;4;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;95;45;1;1;4521;20;20;125,067719868407
1724500;1;3;1;70;1;4;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;20;20;125,067719868407
1724502;1;5;1;70;1;3;48;4; ;2;4;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;1;1511;20;20;112,353622900803
1724502;3;1;3;70;1;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;20;20;112,353622900803
1724506;1;4;1;70;1;5;48;1; ;2;7;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;65;1;1;6512;20;20;126,862381164487
1724506;1;6;1;70;1;52;48;1; ;2;98;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;40;52;1;2;5239;20;20;126,862381164487
1724507;1;2;1;70;1;98;48;1; ;2;120;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8512;20;20;155,232579833221
1724510;1;1;1;70;1;3;50;4; ;2;3;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;74;1;1;7493;20;20;113,666444057948
1724511;1;2;1;70;1;4;60;1; ;2;4;4; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;79;79;18;1;1;1810;20;20;124,446530917806
1724516;1;1;1;70;1;8;60;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;1;350000;2;98;98;60;1;1;6021;20;20;122,448577492647
1724518;1;1;1;70;1;12;50;4; ;2;12;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;41;41;52;1;1;5233;20;20;91,7994061912866
