DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1723879;1;2;1;80;05;1;4;6; ;2; ;2; ; ;2; ;5;1;1;05;1044,3290588379
1723880;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;848,028950428583
1723881;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;919,569353842163
1723882;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1030,56122154347
1723885;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1098,29765683856
1723889;1;2;1;80;05;1;4;6; ;2; ;2; ; ; ; ;11;2;1;05;849,697450499088
1723889;1;3;1;80;05;1;3;8; ;3; ;2; ; ; ; ;2;2;1;05;849,697450499088
1723889;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;849,697450499088
1723890;1;6;1;80;05;1;1;6; ;3; ;2; ; ; ; ;4;2;1;05;919,526923512097
1723890;1;7;1;80;05;1;1;7; ;2; ;2; ; ; ;POR FALTA DE RECURSOS;12;2;1;05;919,526923512097
1723890;1;8;1;80;05;1;4;3; ;2; ;2; ; ; ; ;11;2;1;05;919,526923512097
1723891;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;11;2;1;05;948,621110863596
1723893;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;790,386520965291
1723896;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1363,7992295932
1723896;1;2;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1363,7992295932
1723897;1;1;1;80;05;1;3;4; ;2; ;2; ; ; ; ;4;2;1;05;1038,98672730476
1723898;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;824,717169211406
1723898;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;824,717169211406
1723900;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;901,499651401557
1723900;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;901,499651401557
1723901;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;803,990665194697
1723901;1;2;1;80;05;1;1;5; ;3; ;2; ; ; ; ;10;2;1;05;803,990665194697
1723902;1;2;1;80;05;1;2;6; ;2; ;2; ; ; ; ;1;2;1;05;790,386520965291
1723903;1;1;1;80;05;1;1;4; ;2; ;2; ; ;1; ;1;1;1;05;626,999960122397
1723903;1;4;1;80;05;1;1;4; ;2; ;2; ; ; ; ;4;2;1;05;626,999960122397
1723904;1;1;1;80;05;1;2;5; ;3; ;2; ; ; ; ;10;2;1;05;865,998400112622
1723905;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;948,621110863596
1723905;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;948,621110863596
1723907;1;2;1;80;05;1;1;8; ;2; ;2; ; ;1;PORQUE NO TIENE LIBRETA MILITAR;12;1;1;05;706,349136056668
1723907;1;3;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;706,349136056668
1723908;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;968,553486625548
1723908;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;968,553486625548
1723909;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;978,261123613318
1723909;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;978,261123613318
1723912;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;865,998400112622
1723914;1;1;1;80;05;1;1;4; ;2; ;2; ; ; ; ;4;2;1;05;948,621110863596
1723914;1;2;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;948,621110863596
1723915;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;922,093617256217
1723915;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;922,093617256217
1723916;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;830,189637400402
1723918;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;948,621110863596
1723919;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;698,177435961503
1723919;2;1;2;80;05;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;698,177435961503
1723920;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1155,30965111212
1723920;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1155,30965111212
1723922;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;8;2;1;05;1038,98672730476
1723923;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;945,405398473394
1723923;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;945,405398473394
1723923;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;945,405398473394
1723924;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;720,116973351098
1723925;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;772,417071281252
1723927;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;9;2;1;05;966,020374306444
1723927;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;966,020374306444
1723927;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;966,020374306444
1723928;1;1;1;80;05;1;2;9;SE   SENTIA   CANSADA;2; ;2; ; ; ; ;11;2;1;05;842,686618895445
1723928;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;842,686618895445
1723929;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;805,109103356152
1723931;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;868,643926261632
1723931;1;2;1;80;05;1;4;7; ;1;2;2; ; ; ; ;1;2;1;05;868,643926261632
1723931;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;868,643926261632
1723931;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;868,643926261632
1723932;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;739,063449113642
1723936;1;1;1;80;05;1;4;7; ;2; ;2; ; ; ; ;8;2;1;05;835,290304094023
1723936;1;2;1;80;05;1;4;7; ;2; ;2; ; ; ; ;9;2;1;05;835,290304094023
1723938;1;2;1;80;05;1;4;7; ;2; ;2; ; ; ; ;11;2;1;05;816,343828331478
1723939;1;1;1;80;05;1;2;5; ;3; ;2; ; ; ; ;11;2;1;05;1098,29765683856
1723939;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1098,29765683856
1723939;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1098,29765683856
1723940;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;872,945791407809
1723942;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;922,093617256217
1723942;1;3;1;80;05;1;1;8; ;2; ;2; ; ;1; ;1;1;1;05;922,093617256217
1723942;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;922,093617256217
1723942;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;922,093617256217
1723943;1;2;1;80;05;1;4;1; ;2; ;2; ; ;4; ;9;1;1;05;1004,72517691224
1723944;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;805,770693448861
1723944;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;805,770693448861
1723946;1;2;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;948,621110863596
1723947;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;997,705496403548
1723947;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;997,705496403548
1723947;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;997,705496403548
1723948;1;1;1;80;05;1;2;5; ;3; ;2; ; ; ; ;11;2;1;05;948,621110863596
1723952;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;8;2;1;05;1038,98672730476
1723953;1;2;1;80;05;1;2;8; ;2; ;2; ; ;1; ;5;1;1;05;730,626667925259
1723953;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;730,626667925259
1723954;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;530,231062303549
1723956;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;520,646990811754
1723956;2;2;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;520,646990811754
1723959;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;559,429858462027
1723961;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;603,547429716684
1723961;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;603,547429716684
1723961;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;603,547429716684
1723963;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;497,096375801579
1723963;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;497,096375801579
1723965;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;552,291043803513
1723965;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;552,291043803513
1723966;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;499,114848993492
1723966;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;499,114848993492
1723967;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;519,963049614819
1723967;1;5;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;519,963049614819
1723968;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;518,385969274407
1723968;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;518,385969274407
1723968;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;518,385969274407
1723969;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;526,123657209518
1723970;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;510,983031115456
1723971;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;512,798972016928
1723971;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;512,798972016928
1723972;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,227209069937
1723972;1;6;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,227209069937
1723973;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;534,198295116062
1723975;2;2;2;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;547,161368631251
1723976;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;572,273134748123
1723976;1;4;1;80;08;1;4;9;NO  DESEA TRABAJAR;2; ;2; ; ; ; ;8;2;1;08;572,273134748123
1723977;1;2;1;80;08;1;4;4; ;2; ;2; ; ; ; ;9;2;1;08;640,079114291916
1723977;1;7;1;80;08;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;640,079114291916
1723978;1;1;1;80;08;1;4;9;ESTA PENSIONADO;2; ;2; ; ; ; ;10;2;1;08;566,996632880008
1723978;1;6;1;80;08;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;566,996632880008
1723978;1;8;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;566,996632880008
1723979;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,698413017655
1723979;1;6;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,698413017655
1723980;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;523,024901834514
1723980;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;523,024901834514
1723981;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;537,897716643765
1723983;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;497,190176194169
1723984;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;594,207973386475
1723984;1;2;1;80;08;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;594,207973386475
1723984;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;594,207973386475
1723984;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;594,207973386475
1723987;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;507,389651429686
1723987;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;507,389651429686
1723987;2;2;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;507,389651429686
1723988;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;579,275765198262
1723989;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,953946083248
1723989;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,953946083248
1723989;1;6;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,953946083248
1723990;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;533,886033199315
1723990;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;533,886033199315
1723990;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;533,886033199315
1723991;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;497,096375801579
1723991;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;497,096375801579
1723993;1;1;1;80;08;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;577,320074859036
1723994;1;1;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;531,68539152762
1723994;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,68539152762
1723995;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;524,727941323716
1723995;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;524,727941323716
1723995;2;2;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;524,727941323716
1723995;3;2;3;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;524,727941323716
1723995;3;3;3;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;524,727941323716
1723997;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;575,132454677376
1723998;1;2;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;539,088329686571
1723998;1;5;1;80;08;1;3;5; ;2; ;2; ; ; ; ;8;2;1;08;539,088329686571
1724000;1;2;1;80;08;1;2;1; ;2; ;2; ; ; ; ;1;2;1;08;529,008240078148
1724000;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;529,008240078148
1724000;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;529,008240078148
1724000;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;529,008240078148
1724001;1;1;1;80;08;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;510,850212396328
1724001;1;5;1;80;08;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;510,850212396328
1724004;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,043385774595
1724004;2;3;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,043385774595
1724004;2;4;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,043385774595
1724005;1;2;1;80;08;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;547,387987742969
1724008;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,992642114659
1724010;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;583,287448642712
1724012;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;590,847292342067
1724012;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;590,847292342067
1724013;1;8;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;545,909571697621
1724014;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;501,29022772581
1724015;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;556,92997636362
1724015;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;556,92997636362
1724016;1;1;1;80;13;1;1;8; ;2; ;2; ; ; ; ;4;2;1;13;399,985828783596
1724017;1;2;1;80;13;1;2;8; ;2; ;2; ; ; ; ;9;2;1;13;371,427656708074
1724018;1;1;1;80;13;1;4;7; ;2; ;2; ; ; ; ;8;2;1;13;411,408033704435
1724021;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;370,794861102236
1724026;1;6;1;80;13;1;1;3; ;2; ;2; ; ; ; ;9;2;1;13;366,599266699976
1724027;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;262,771825534055
1724027;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;262,771825534055
1724029;1;1;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;332,064032227935
1724029;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;332,064032227935
1724029;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;332,064032227935
1724030;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;437,479088492824
1724030;1;2;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;437,479088492824
1724032;1;2;1;80;13;1;2;3; ;2; ;2; ; ; ; ;9;2;1;13;436,626430713395
1724032;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;436,626430713395
1724032;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;436,626430713395
1724033;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;431,024553355367
1724035;1;1;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;377,878907485554
1724035;2;2;2;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;377,878907485554
1724036;1;1;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,672489433582
1724036;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,672489433582
1724036;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,672489433582
1724036;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,672489433582
1724038;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;371,427656708074
1724039;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;350,945594559329
1724040;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;428,619708502548
1724041;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;318,279479614161
1724045;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;390,85658383976
1724046;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,680551878867
1724046;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,680551878867
1724048;1;2;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;412,775786629811
1724049;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;416,551823257488
1724050;1;2;1;80;13;1;2;3; ;2; ;2; ; ; ; ;9;2;1;13;300,580104569572
1724050;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;300,580104569572
1724051;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;461,21062014771
1724051;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;461,21062014771
1724051;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;461,21062014771
1724053;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;291,257325533669
1724053;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;291,257325533669
1724054;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;370,562114210261
1724055;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,680551878867
1724055;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,680551878867
1724057;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;300,347357677597
1724057;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;300,347357677597
1724058;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;332,121039568907
1724058;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;332,121039568907
1724058;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;332,121039568907
1724059;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;378,396782648053
1724060;1;2;1;80;13;1;1;6; ;2; ;2; ; ; ; ;9;2;1;13;428,072343702256
1724061;1;2;1;80;13;1;2;6; ;2; ;2; ; ; ; ;9;2;1;13;436,626430713395
1724061;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;436,626430713395
1724061;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;436,626430713395
1724063;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;338,256890801432
1724066;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;411,408033704435
1724066;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;411,408033704435
1724067;1;2;1;80;13;1;2;3; ;2; ;2; ; ; ; ;9;2;1;13;378,887014118628
1724069;1;2;1;80;13;1;3;3; ;2; ;2; ; ; ; ;9;2;1;13;379,434378918921
1724069;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;379,434378918921
1724070;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;340,258346958028
1724071;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;411,408033704435
1724074;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;370,059903782698
1724074;1;3;1;80;13;1;4;4; ;3; ;2; ; ; ; ;4;2;1;13;370,059903782698
1724075;1;1;1;80;13;2; ; ; ;3; ;2; ;2; ;.; ; ;1;13;293,753542764855
1724075;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;293,753542764855
1724076;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;254,880149755292
1724078;1;2;1;80;13;1;2;3; ;2; ;2; ; ; ; ;9;2;1;13;351,30524085163
1724078;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,30524085163
1724078;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,30524085163
1724079;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;431,024553355367
1724080;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;390,85658383976
1724081;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;397,147759801172
1724081;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;397,147759801172
1724081;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;397,147759801172
1724082;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;8;2;1;13;393,159266978879
