DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1767391;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;679,232528218145
1767391;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;679,232528218145
1767391;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;679,232528218145
1767391;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;679,232528218145
1767505;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3456,81881659459
1767505;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3456,81881659459
1767505;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3456,81881659459
1767505;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3456,81881659459
1767506;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;4097,62332518415
1767506;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;4097,62332518415
1767506;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;4097,62332518415
1767506;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;4097,62332518415
1767507;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;20;1322,53129237875
1767508;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2195,90434922957
1767509;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1171,45486536849
1767509;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1171,45486536849
1767510;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2155,54732844587
1767510;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2155,54732844587
1767511;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1322,53129237875
1767512;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3671,37102053652
1767514;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2950,0245642937
1767514;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2950,0245642937
1767515;1;3;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;20;1151,27608307906
1767516;1;2;1;80;2;2; ; ; ;2; ;2; ;1;3; ;9; ;1;20;1301,51083517295
1767516;2;2;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1301,51083517295
1767516;2;3;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1301,51083517295
1767517;1;1;1;80;2;1;4;4; ;3; ;2; ; ; ; ;8;2;1;20;2298,45615249607
1767580;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2987,31015586894
1767580;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2987,31015586894
1767580;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2987,31015586894
1767582;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;20;1349,72109402958
1767582;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;20;1349,72109402958
1767584;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;2950,8921070263
1767585;1;1;1;80;2;1;4;9;LOS HIJOS NO LA DEJAN TRABAJAR;2; ;2; ; ; ;LOS HIJOS NO LA DEJAN TRABAJAR;12;2;1;20;2861,37698032321
1767586;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;9;2;1;20;3294,91997596635
1767586;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3294,91997596635
1767586;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3294,91997596635
1767586;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3294,91997596635
1767588;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;20;2565,04405522046
1767588;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2565,04405522046
1767590;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;3198,42469576641
1767591;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;20;1322,53129237875
1767592;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;4189,21927166221
1767592;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;4189,21927166221
1767592;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;4189,21927166221
1767593;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1753,22196145197
1767594;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3608,13017471543
1767596;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;3625,83618024115
1767596;1;3;1;80;2;1;2;6; ;2; ;2; ; ; ; ;2;2;1;20;3625,83618024115
1767596;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3625,83618024115
1767658;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;2883,56113043955
1767660;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;20;3173,62763756153
1767660;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3173,62763756153
1767660;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3173,62763756153
1767660;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;3173,62763756153
1767661;1;2;1;80;2;2; ; ; ;2; ;2; ;1;2; ;9; ;1;20;1171,45486536849
1767665;1;2;1;80;2;1;1;9;NO LE PAGABAN  PUNTUAL;2; ;2; ; ; ; ;11;2;1;20;4190,5684118753
1767669;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1151,27608307906
1767672;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1151,27608307906
1767672;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1151,27608307906
1767731;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;9;2;1;41;1046,72196825879
1767731;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1046,72196825879
1767731;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1046,72196825879
1767731;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1046,72196825879
1767731;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1046,72196825879
1767732;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;773,673154823932
1767733;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;570,350211556071
1767733;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;570,350211556071
1767735;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1140,98332017819
1767735;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1140,98332017819
1767738;1;2;1;80;2;1;2;9;SE  CAMBIO DE MUNICIPIO;2; ;2; ; ; ; ;1;2;1;41;1386,76661243274
1767738;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;41;1386,76661243274
1767738;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1386,76661243274
1767738;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1386,76661243274
1767739;1;1;1;80;2;1;4;6; ;2; ;2; ; ; ; ;1;2;1;41;1093,36428217922
1767739;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1093,36428217922
1767741;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1113,379755205
1767741;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1113,379755205
1767741;1;4;1;80;2;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;4;2;1;41;1113,379755205
1767742;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;878,236945198391
1767742;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;878,236945198391
1767743;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;41;632,453652943849
1767743;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;632,453652943849
1767744;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;1040,38193223036
1767761;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;851,543392351302
1767763;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;1; ;1;41;1447,10179890162
1767763;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1447,10179890162
1767763;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1447,10179890162
1767763;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1447,10179890162
1767765;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;773,673154823932
1767766;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767766;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767766;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767769;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;809,793467782179
1767769;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;809,793467782179
1767770;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767770;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767770;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767771;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;606,075936137018
1767771;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;606,075936137018
1767774;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;413,976418546553
1767776;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;41;1004,65620764941
1767776;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1004,65620764941
1767777;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;794,598639975817
1767782;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;41;1029,44304949328
1767782;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1029,44304949328
1767783;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1113,379755205
1767783;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1113,379755205
1767783;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;1113,379755205
1767784;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;664,611563475471
1767785;1;2;1;80;2;1;3;8; ;2; ;2; ; ; ; ;1;2;1;41;435,199410814384
1767785;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;435,199410814384
1767786;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;741,909832669611
1767791;2;2;2;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;41;837,397032755372
1767792;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;41;1437,50978486412
1767793;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;857,609860535657
1767794;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;41;664,611563475471
1767794;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;664,611563475471
1767795;1;2;1;80;2;1;3;8; ;2; ;2; ; ;2; ;9;1;1;41;1254,59925708508
1767795;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1254,59925708508
1767796;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;41;774,067743201233
1767797;1;2;1;80;2;2; ; ; ;2; ;2; ;1;3; ;1; ;1;41;1286,1652244849
1767797;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1286,1652244849
1767799;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;726,715004863249
1767813;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;41;1386,76661243274
1767813;1;3;1;80;2;1;1;8; ;2; ;2; ; ; ;ESTA EN ESPERA DE LA LIBRETA MILITAR,DESEA I;12;2;1;41;1386,76661243274
1767813;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1386,76661243274
1767813;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1386,76661243274
1767815;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;41;529,460762733784
1767816;1;2;1;80;2;1;2;8; ;2; ;2; ; ;1; ;9;1;1;41;1140,98332017819
1767816;1;4;1;80;2;2; ; ; ;2; ;2; ;1;1; ;2; ;1;41;1140,98332017819
1767816;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1140,98332017819
1767817;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;800,938676004251
1767819;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;649,416735669108
1767819;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;649,416735669108
1767822;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;632,453652943849
1767822;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;632,453652943849
1767823;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;555,155383749709
1767823;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;555,155383749709
1767824;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;632,453652943849
1767824;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;632,453652943849
1767825;1;1;1;80;2;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;41;513,407692134628
1767825;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;513,407692134628
1767826;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;41;910,394855730013
1767826;1;4;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;41;910,394855730013
1767828;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;41;1250,43949990396
1767828;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1250,43949990396
1767828;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1250,43949990396
1767833;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;996,088852375987
1767833;1;7;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;41;996,088852375987
1767834;1;3;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;41;918,517015337767
1767835;1;2;1;80;2;2; ; ; ;2; ;2; ;1;3; ;2; ;1;41;746,385425890998
1767835;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;746,385425890998
1767836;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;794,598639975817
1767837;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767839;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;918,517015337767
1767839;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;918,517015337767
1767839;1;3;1;80;2;1;1;8; ;2; ;1;10000; ; ; ;1;2;1;41;918,517015337767
1767843;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;41;895,200027923651
1767843;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767844;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;643,717382535116
1767844;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;643,717382535116
1767845;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;798,262641913292
1767845;1;5;1;80;2;1;2;4; ;2; ;1;36000; ; ; ;4;2;1;41;798,262641913292
1767845;1;6;1;80;2;1;1;8; ;2; ;1;320000; ; ; ;1;2;1;41;798,262641913292
1767846;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;994,669605234611
1767847;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;726,715004863249
1767848;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;1008,81596483054
1767862;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;645,880225831314
1767862;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;645,880225831314
1767863;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;948,174038780318
1767863;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;948,174038780318
1767863;1;3;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;948,174038780318
1767863;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;948,174038780318
1767864;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;951,871212455056
1767865;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;951,871212455056
1767867;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;41;568,581956637174
1767867;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;568,581956637174
1767867;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;568,581956637174
1767874;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;676,3977250207
1767874;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;41;676,3977250207
1767874;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;676,3977250207
1767877;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;41;775,244054988326
1767877;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;775,244054988326
1767878;2;2;2;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;831,012495576718
1767879;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;794,598639975817
1767879;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;794,598639975817
1767880;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;617,653413514787
1767881;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767884;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767889;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;41;1103,3931527902
1767889;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1103,3931527902
1767890;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;664,611563475471
1767892;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;782,207338360094
1767892;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;782,207338360094
1767892;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;782,207338360094
1767893;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;738,945291165046
1767893;1;4;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;738,945291165046
1767898;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;914,357258156638
1767898;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;41;914,357258156638
1767898;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;914,357258156638
1767899;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;668,573965902096
1767900;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;951,871212455056
1767901;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;721,872151891214
1767901;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;721,872151891214
1767901;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;721,872151891214
1767903;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;413,976418546553
1767903;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;413,976418546553
1767903;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;413,976418546553
1767903;1;5;1;80;2;1;4;7; ;2; ;2; ; ; ; ;4;2;1;41;413,976418546553
1767905;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;429,132942630029
1767920;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;41;851,543392351302
1767922;1;1;1;80;2;1;1;8; ;2; ;1;70000; ; ; ;9;2;1;41;932,516627467565
1767924;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;9; ;1;41;977,706522509352
1767925;1;2;1;80;2;2; ; ; ;2; ;2; ;1;1; ;1; ;1;41;895,200027923651
1767925;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;895,200027923651
1767925;1;4;1;80;2;2; ; ; ;2; ;2; ;1;1; ;2; ;1;41;895,200027923651
1767929;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;413,976418546553
1767929;1;5;1;80;2;1;1;3; ;2; ;2; ; ; ;ESTADO DE EMBARAZO;12;2;1;41;413,976418546553
1767929;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;413,976418546553
1767929;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;413,976418546553
1767929;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;413,976418546553
1767930;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;794,598639975817
1767931;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;570,350211556071
1767931;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;570,350211556071
1767931;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;570,350211556071
1767932;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;529,460762733784
1767933;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;758,872915394871
1767935;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;882,791290756821
1767936;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;41;794,598639975817
1767942;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1352,84044698222
1767942;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;1352,84044698222
1767943;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;970,730042198894
1768372;1;2;1;80;2;1;2;8; ;2; ;2; ; ;1;ESPERANDO QUE LA LLAMEN;12;1;1;70;2099,75601325769
1768373;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1882,29887786812
1768375;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;70;859,645343739229
1768379;1;1;1;80;2;1;4;9;POE EDAD;2; ;2; ; ; ; ;8;2;1;70;859,645343739229
1768380;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;2744,52074367214
1768380;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;2744,52074367214
1768382;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;2476,15866942672
1768382;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;2476,15866942672
1768383;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;914,285824413184
1768383;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;914,285824413184
1768437;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1732,51156944597
1768439;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;3435,39218149978
1768439;1;6;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;70;3435,39218149978
1768439;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;3435,39218149978
1768439;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;3435,39218149978
1768440;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1958,47498940341
1768441;1;2;1;80;2;2; ; ; ;2; ;2; ;1;3; ;9; ;1;70;3075,15272622657
1768443;1;2;1;80;2;2; ; ; ;2; ;2; ;1;2; ;9; ;1;70;1905,54093371464
1768444;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;70;1968,59072296261
1768444;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1968,59072296261
1768444;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1968,59072296261
1768444;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1968,59072296261
1768444;1;9;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1968,59072296261
1768445;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;70;859,645343739229
1768447;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1674,4855120777
1768448;1;2;1;80;2;1;3;8; ;2; ;2; ; ;1; ;1;1;1;70;970,509322256471
1768449;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;859,645343739229
1768449;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;859,645343739229
1768449;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;859,645343739229
1768505;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;2328,8940120913
1768505;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;2328,8940120913
1768505;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;2328,8940120913
1768505;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;2328,8940120913
