Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3396140;1;2;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;17;153,448975809864;17
3396142;1;2;1;70;1;8;48;1; ;2;24;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;75;1;1;7512;02;17;159,396054396556;17
3396142;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;02;17;159,396054396556;17
3396160;1;3;1;70;1;8;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;02;18;55,4963899529157;18
3396160;1;5;1;70;1;4;50;1; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;93;45;1;1;4552;02;18;55,4963899529157;18
3396164;1;1;1;70;1;12;48;4; ;2;12;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5211;02;18;69,4265831887764;18
3396175;1;4;1;70;1;24;24;1; ;2;104;6; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;32;63;1;2;6390;02;47;121,403687341348;47
3396204;1;1;1;70;1;4;48;1; ;2;4;1; ;9;7; ; ; ; ; ; ; ;1; ; ; ;2; ;2;84;84;17;1;1;1720;02;73;731,408984620389;73
3396209;1;4;1;70;1;200;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;73;130,398177552534;73
3396218;1;1;1;70;1;24;48;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;77;77;55;1;2;5529;02;23;124,602008778431;23
3396218;1;3;1;70;1;1;28;3; ;2;36;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;02;23;124,602008778431;23
3396219;1;1;1;70;1;36;24;1; ;2;38;1; ;4;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;59;45;52;1;2;5233;02;23;135,340488794595;23
3396230;1;2;1;70;1;56;48;1; ;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;74;1;2;7492;02;73;378,712353246672;73
3396237;1;2;1;70;1;8;36;1; ;2;8;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8514;02;73;372,799729609621;73
3396244;1;2;1;70;1;8;40;4; ;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;52;1;1;5271;02;73;235,742147776202;73
3396245;1;1;1;70;1;2;48;3; ;2;12;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;53;55;1;1;5521;02;23;167,371291120025;23
3396246;1;4;1;70;1;48;48;3; ;2;7;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;02;23;156,738858561036;23
3396249;1;3;1;70;1;32;48;1; ;2;104;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;51;1;2;5135;02;73;316,302482255954;73
3396254;1;1;1;70;1;40;40;1; ;2;3;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;32;33;75;1;2;7512;02;20;115,555329424201;20
3396257;1;2;1;70;1;8;48;1; ;2;10;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;85;1;1;8512;02;76;866,433348936299;76
3396258;1;1;1;70;1;6;48;1; ;2;999;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;59;85;1;1;8512;02;76;847,306913028832;76
3396264;1;3;1;70;1;28;48;1; ;2;28;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;64;1;2;6424;02;76;926,356047293339;76
3396279;1;4;1;70;1;8;48;2; ;2;13;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;75;1;1;7513;02;52;98,1464845229413;52
3396279;1;5;1;70;1;48;28;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;02;52;98,1464845229413;52
3396287;1;6;1;70;1;26;40;1; ;2;26;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5241;02;52;246,266040479843;52
3396303;1;1;1;70;1;2;72;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1400000;2;58;58;11;1;1;1110;02;50;195,600623849809;50
3396303;1;3;1;70;1;9;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;44;45;1;1;4521;02;50;195,600623849809;50
3396305;1;2;1;70;1;9;48;1; ;2;9;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;74;1;1;7421;02;50;217,380849411074;50
