Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3396140;1;2;1;70;17;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;17;153,448975809864
3396142;1;2;1;70;17;8;48;1; ;2;24;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;75;1;1;7512;02;17;159,396054396556
3396142;1;3;1;70;17;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;02;17;159,396054396556
3396204;1;1;1;70;73;4;48;1; ;2;4;1; ;9;7; ; ; ; ; ; ; ;1; ; ; ;2; ;2;84;84;17;1;1;1720;02;73;731,408984620389
3396209;1;4;1;70;73;200;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;73;130,398177552534
3396218;1;1;1;70;23;24;48;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;77;77;55;1;2;5529;02;23;124,602008778431
3396218;1;3;1;70;23;1;28;3; ;2;36;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;02;23;124,602008778431
3396219;1;1;1;70;23;36;24;1; ;2;38;1; ;4;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;59;45;52;1;2;5233;02;23;135,340488794595
3396230;1;2;1;70;73;56;48;1; ;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;74;1;2;7492;02;73;378,712353246672
3396237;1;2;1;70;73;8;36;1; ;2;8;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8514;02;73;372,799729609621
3396244;1;2;1;70;73;8;40;4; ;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;52;1;1;5271;02;73;235,742147776202
3396245;1;1;1;70;23;2;48;3; ;2;12;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;53;55;1;1;5521;02;23;167,371291120025
3396246;1;4;1;70;23;48;48;3; ;2;7;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;02;23;156,738858561036
3396249;1;3;1;70;73;32;48;1; ;2;104;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;51;1;2;5135;02;73;316,302482255954
3396257;1;2;1;70;76;8;48;1; ;2;10;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;85;1;1;8512;02;76;866,433348936299
3396258;1;1;1;70;76;6;48;1; ;2;999;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;59;85;1;1;8512;02;76;847,306913028832
3396264;1;3;1;70;76;28;48;1; ;2;28;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;64;1;2;6424;02;76;926,356047293339
3396279;1;4;1;70;52;8;48;2; ;2;13;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;75;1;1;7513;02;52;98,1464845229413
3396279;1;5;1;70;52;48;28;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;02;52;98,1464845229413
3396287;1;6;1;70;52;26;40;1; ;2;26;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5241;02;52;246,266040479843
3396303;1;1;1;70;50;2;72;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1400000;2;58;58;11;1;1;1110;02;50;195,600623849809
3396303;1;3;1;70;50;9;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;44;45;1;1;4521;02;50;195,600623849809
3396305;1;2;1;70;50;9;48;1; ;2;9;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;74;1;1;7421;02;50;217,380849411074
3396306;1;4;1;70;50;3;60;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;53;53;55;1;1;5521;02;50;151,504861895737
3396308;1;4;1;70;50;5;48;1; ;2;104;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;42;53;55;1;1;5530;02;50;196,242855340547
3396311;1;3;1;70;50;104;40;1; ;2;12;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8060;02;50;219,147495909069
3396312;1;1;1;70;66;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;85;45;1;1;4542;02;66;170,50942980455
3396312;1;4;1;70;66;5;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;02;66;170,50942980455
3396312;1;5;1;70;66;7;48;1; ;2;16;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;45;1;1;4542;02;66;170,50942980455
3396316;1;5;1;70;66;10;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;66;151,915178026104
3396317;1;2;1;70;66;1;48;1; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;95;62;01;1;1;0113;02;66;155,121641731126
3396322;1;1;1;70;66;32;48;3; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;02;66;264,052337574508
3396322;1;2;1;70;66;26;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;02;66;264,052337574508
3396329;1;2;1;70;66;48;48;1; ;2;48;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;64;1;2;6421;02;66;380,701806114959
3396334;1;2;1;70;66;52;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;2;6421;02;66;214,823006056157
3396334;1;4;1;70;66;52;40;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;97;19;1;2;1921;02;66;214,823006056157
3396341;1;1;1;70;66;52;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;91;1;2;9192;02;66;285,122322841491
3396349;1;1;1;70;05;7;48;1; ;2;7;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;02;05;989,248947216107
3396349;1;2;1;70;05;4;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;63;1;1;6310;02;05;989,248947216107
3396350;1;2;1;70;05;5;48;1; ;2;5;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;02;05;1305,14410385717
3396392;1;1;1;70;17;8;48;4; ;2;16;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;50;55;1;1;5521;02;17;158,970422824026
3396494;1;1;1;70;76;21;48;1; ;2;9;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5529;02;76;849,54171190842
3396511;1;2;1;70;76;3;40;1; ;2;17;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;91;45;85;1;1;8520;02;76;919,138580523795
3396512;1;2;1;70;76;5;48;1; ;2;13;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;45;1;1;4530;02;76;932,162922379084
