DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4854538;1;5;1;70;05;12;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;38; ; ;1;1; ;03;05;1024,75939110499
4854552;1;2;1;70;05;24;48;4; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;79;79;18;1;2;1810;03;05;1254,96836309457
4854561;1;1;1;70;05;8;48;1; ;2;16;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;19;58;40;1;1;4010;03;05;995,875933632035
4854561;1;2;1;70;05;6;47;1; ;2;6;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;45;18;1;1;1810;03;05;995,875933632035
4854564;1;3;1;70;05;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;79;79;18;1;1;1810;03;05;1176,68633592123
4854569;1;2;1;70;05;40;48;1; ;2;102;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;5233;03;05;1190,83374185058
4854570;1;3;1;70;05;68;48;1; ;2;68;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;45;1;2;4530;03;05;1294,25432123873
4854575;1;2;1;70;05;16;48;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;55;70;1;2;7010;03;05;1138,11306576782
4854580;1;3;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;45; ; ;1;1; ;03;05;1209,00326219989
4854581;1;7;1;70;05;20;48;1; ;2;52;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;51;1;2;5131;03;05;1113,45180792171
4854583;1;2;1;70;05;52;48;1; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;76;19;1;2;1931;03;05;1482,11116624311
4854589;1;1;1;70;05;3;48;1; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;95;95;45;1;1;4521;03;05;1191,50673388063
4854590;1;3;1;70;05;8;48;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828200;2; ;54;54;95;1;1;9500;03;05;776,600652951144
4854590;1;5;1;70;05;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;39;19;52;1;2;5219;03;05;776,600652951144
4854590;1;6;1;70;05;8;60;1; ;2;8;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828200;2; ;77;58;75;1;1;7522;03;05;776,600652951144
4854596;1;3;1;70;05;8;48;1; ;2;20;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;53;55;1;1;5521;03;05;1124,09759118714
4854603;1;3;1;70;05;12;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;03;18;1;1;1810;03;05;1039,51952417835
4854604;1;3;1;70;05;16;48;1; ;2;16;1; ;8;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;1800000;2; ;05;05;91;1;2;9199;03;05;1137,72169545118
4854605;1;3;1;70;05;52;48;1; ;2;156;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;97;52;1;2;5211;03;05;1003,41585209572
4854608;1;2;1;70;05;2;40;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;826116;2; ;92;92;22;1;1;2220;03;05;1059,57159962651
4854613;1;3;1;70;05;8;48;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;33;33;55;1;1;5529;03;05;1328,87496266586
4854613;1;8;1;70;05;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;33;33;15;1;1;1551;03;05;1328,87496266586
4854626;1;2;1;70;05;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;45;52;1;2;5239;03;05;829,141812752355
4854634;1;1;1;70;05;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828000;828000;2; ;45;38;65;1;1;6599;03;05;1247,42844463089
4854635;1;3;1;70;05;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;38;45;28;1;1;2893;03;05;971,558461169691
4854642;1;1;1;70;05;2;48;1; ;2;2;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1300000;1500000;1;1;39;45;50;1;1;5040;03;05;1124,09759118714
4854644;1;1;1;70;05;72;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;70;1;2;7020;03;05;1194,66018361525
4854647;1;2;1;70;05;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;38;38;74;1;1;7499;03;05;925,619044447085
4854651;1;2;1;70;05;18;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;98;98;52;1;2;5231;03;05;1592,39867206489
4854652;1;1;1;70;05;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1800000;1500000;2; ;19;19;28;1;1;2812;03;05;1194,66018361525
4854655;1;3;1;70;05;1;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;38;33;74;1;1;7499;03;05;1124,09759118714
4854657;1;1;1;70;05;30;60;1; ;2;50;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;98;98;60;1;2;6041;03;05;1134,28662400315
4854661;1;2;1;70;05;4;16;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;59;59;19;1;1;1931;03;05;981,860459051355
4854662;1;3;1;70;05;28;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2; ;03;05;1067,11151809019
4854673;1;2;1;70;05;28;48;1; ;2;28;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;828200;2; ;55;97;51;1;2;5139;03;05;1184,506273456
4854673;1;3;1;70;05;8;48;1; ;2;10;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828200;2; ;45;45;52;1;1;5239;03;05;1184,506273456
4854673;1;7;1;70;05;14;48;1; ;2;14;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828200;2; ;97;97;51;1;2;5134;03;05;1184,506273456
4854675;1;3;1;70;05;3;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;64;1;1;6412;03;05;1152,43424359166
4854678;1;2;1;70;05;12;48;1; ;2;14;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;08;19;80;1;1;8050;03;05;1138,11306576782
4854679;1;1;1;70;05;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1400000;1600000;2; ;13;38;74;1;1;7499;03;05;1194,66018361525
4854680;1;2;1;70;05;4;48;1; ;2;8;2; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;1;18000;828116;2; ;32;32;80;1;1;8050;03;05;1173,47207935777
4854680;1;3;1;70;05;5;48;4; ;2;6;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;98;60;1;1;6031;03;05;1173,47207935777
4854683;1;1;1;70;05;3;48;1; ;2;3;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;700000;1100000;1;1;70;70;17;1;1;1749;03;05;1124,09759118714
4854694;1;1;1;70;05;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;97;24;1;2;2424;03;05;1365,25586891636
4854698;1;1;1;70;05;1;48;1; ;2;2;1; ;9;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;1;850000;828116;2; ;95;95;45;1;1;4521;03;05;1425,5164634628
4854702;1;4;1;70;05;10;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;39;53;55;1;1;5529;03;05;1681,41079273562
4854708;1;1;1;70;05;2;48;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;5521;03;05;967,844984470676
4854708;1;2;1;70;05;24;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;828116;2; ;81;95;45;1;2;4521;03;05;967,844984470676
4854710;1;3;1;70;05;16;48;1; ;2;12;1; ;2;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;1000000;2; ;16;16;74;1;2;7494;03;05;1209,34865022597
4854739;1;1;1;70;05;52;24;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;45;52;1;2;5219;03;05;1268,98383767525
4854744;1;3;1;70;05;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;39; ; ;1;2; ;03;05;1109,90260032491
4854751;1;1;1;70;05;32;48;1; ;2;32;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;32;80;1;2;8060;03;05;1130,57314730414
4854756;1;2;1;70;05;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;45;52;1;1;5233;03;05;1145,6529842315
4854762;1;2;1;70;05;8;48;1; ;2;8;1; ;7;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;4521;03;05;1010,9557705594
4854796;1;3;1;70;08;5;48;1; ;2;24;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;44;44;65;1;1;6512;03;08;682,604883536534
4854799;1;3;1;70;08;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;920000; ; ;32; ; ;1;2; ;03;08;685,097009336377
4854803;1;2;1;70;08;48;48;1; ;2;240;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;1;12;32;45;1;2;4521;03;08;685,230278870791
4854805;1;1;1;70;08;16;48;1; ;2;16;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;19;02;73;1;2;7310;03;08;680,888688354129
4854814;1;5;1;70;08;51;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;07;07;85;1;2;8511;03;08;655,90962487085
4854819;1;2;1;70;08;7;48;4; ;2;51;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;41;42;52;1;1;5231;03;08;685,230278870791
4854827;1;2;1;70;08;6;48;1; ;2;9;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;45;52;1;1;5211;03;08;839,132360569465
4854840;1;2;1;70;08;8;48;1; ;2;9;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;816000;2; ;32;34;64;1;1;6412;03;08;560,096488028535
4854843;1;1;1;70;08;52;48;1; ;2;10;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;45;52;1;2;5224;03;08;701,045866270429
4854848;1;10;1;70;08;6;48;1; ;2;10;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;33;33;52;1;1;5233;03;08;418,844174812782
4854854;1;3;1;70;08;46;48;1; ;2;16;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;58;58;45;1;2;4521;03;08;550,359321765499
4854854;1;4;1;70;08;12;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;21;51;1;1;5131;03;08;550,359321765499
4854857;1;1;1;70;08;4;48;1; ;2;6;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;95;45;1;1;4521;03;08;529,003131497499
4854882;1;2;1;70;08;16;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;2;5521;03;08;406,194406329861
4854883;1;3;1;70;08;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;92;92;22;1;2;2212;03;08;502,135262821162
4854895;1;1;1;70;08;2;48;1; ;2;2;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;39;03;80;1;1;8060;03;08;618,285486997168
4854898;1;2;1;70;08;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;02; ; ;1;2; ;03;08;657,787696245696
4854905;1;4;1;70;08;8;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;44;40;52;1;1;5233;03;08;344,246351430538
4854916;1;2;1;70;08;52;48;1; ;2;58;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;57;57;93;1;2;9302;03;08;693,833602563905
4854919;1;3;1;70;08;2;48;3; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;9500;03;08;460,808338418703
4854919;1;7;1;70;08;8;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;15;1;1;1594;03;08;460,808338418703
4854921;1;6;1;70;08;12;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;5234;03;08;636,186046148602
4854934;1;5;1;70;08;6;48;1; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;33;54;95;1;1;9500;03;08;507,454893594608
4854945;1;8;1;70;08;12;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;860000;2; ;39;45;52;1;1;5261;03;08;442,102349021137
4854956;1;3;1;70;08;12;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;03;45;1;1;4521;03;08;778,201167207782
4854959;1;5;1;70;08;8;48;1; ;2;9;5; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;53;55;1;1;5521;03;08;563,646567398659
4854962;1;16;1;70;08;4;48;1; ;2;104;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;840000;2; ;13;13;80;1;1;8011;03;08;596,623179237324
4854963;1;3;1;70;08;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;55; ; ;1;1; ;03;08;577,338805567845
4854969;1;2;1;70;08;22;24;1; ;2;22;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;79;45;52;1;2;5261;03;08;630,905084037639
4854975;1;3;1;70;08;12;48;1; ;2;13;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;90;45;1;1;4552;03;08;675,741667591334
4854981;1;1;1;70;08;2;48;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;98;98;60;1;1;6031;03;08;663,259852204306
4854981;1;3;1;70;08;4;60;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;828116;2; ;03;03;74;1;1;7430;03;08;663,259852204306
4854982;1;2;1;70;08;8;48;1; ;2;20;1; ;4;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;40;40;52;1;1;5241;03;08;720,390897602657
4855027;1;1;1;70;11;96;48;4; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;20000000;2; ;21;44;11;1;2;1110;03;11;3394,59377577115
4855030;1;2;1;70;11;3;48;1; ;2;4;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;800000;823116;2; ;44;39;65;1;1;6512;03;11;3872,22410824355
4855038;1;4;1;70;11;5;48;1; ;2;5;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;5239;03;11;4067,84660009908
4855040;1;1;1;70;11;8;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;85;1;1;8532;03;11;2713,48708133142
4855042;1;2;1;70;11;8;48;2; ;2;8;2; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2000000;2; ;12;12;66;1;1;6604;03;11;2736,7929259964
4855049;1;3;1;70;11;1;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;880000;2; ;95;95;45;1;1;4530;03;11;3100,74050019964
4855050;1;3;1;70;11;12;48;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;5234;03;11;3118,29385366527
4855056;1;2;1;70;11;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;53;55;1;1;5521;03;11;2967,68886110467
4855073;1;5;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;33; ; ;1;1; ;03;11;2139,44324115887
4855080;1;2;1;70;11;12;40;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;38;38;74;1;1;7499;03;11;3735,1711495757
4855081;1;2;1;70;11;3;50;1; ;2;12;4; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;4530;03;11;3283,81234796871
4855083;1;1;1;70;11;32;48;3; ;2;32;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;37;45;1;2;4521;03;11;1823,31975429483
4855083;1;3;1;70;11;6;40;1; ;2;6;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;74;1;1;7499;03;11;1823,31975429483
4855093;1;5;1;70;11;20;40;1; ;2;20;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;03;03;85;1;2;8512;03;11;2647,60712757336
4855099;1;1;1;70;11;4;40;1; ;2;5;2; ;9;2;9;IRIA A MEDICO PARTICULAR; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;59;58;75;1;1;7524;03;11;3540,74375715787
4855105;1;3;1;70;11;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1; ;03;11;3418,26203581171
4855115;1;2;1;70;11;20;48;1; ;2;90;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;5521;03;11;3419,04766271166
4855118;1;3;1;70;11;8;40;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;38;64;1;1;6421;03;11;2615,70925339827
4855133;1;3;1;70;11;24;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;1;2;85;85;64;1;2;6422;03;11;2865,70391612371
4855138;1;4;1;70;11;3;40;1; ;2;3;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;2000000;2000000;1;1;19;19;75;1;1;7513;03;11;3381,59017590186
4855143;1;3;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;12; ; ;1;1; ;03;11;3242,21421219126
4855144;1;2;1;70;11;48;48;1; ;2;48;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;64;1;2;6425;03;11;2736,7929259964
4855154;1;2;1;70;11;10;48;1; ;2;6;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;53;45;55;1;1;5529;03;11;3769,45601661816
4855154;1;4;1;70;11;2;48;1; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;33;39;74;1;1;7499;03;11;3769,45601661816
4855155;1;1;1;70;11;8;48;1; ;2;8;1; ;3;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;828116;2; ;53;53;55;1;1;5521;03;11;2895,94650725241
4855170;1;1;1;70;11;4;48;2; ;2;8;2; ;9;2;5; ; ;1; ; ; ; ; ; ; ; ;2; ;6000000;1;2;12;12;75;1;1;7523;03;11;2063,15113371027
4855178;1;4;1;70;11;12;50;1; ;2;12;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;45;52;1;1;5244;03;11;4754,7358979057
4855186;1;1;1;70;11;14;48;3; ;2;14;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;9500;03;11;2736,7929259964
4855197;1;4;1;70;11;4;48;1; ;2;12;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;5521;03;11;2457,1379818228
4855199;1;3;1;70;11;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;45;52;1;1;5211;03;11;3918,68387534975
4855204;1;7;1;70;11;8;48;1; ;2;9;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;34;74;1;1;7491;03;11;3195,36662328447
4855207;1;3;1;70;11;3;48;1; ;2;9;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;33;15;1;1;1530;03;11;2930,23137429488
4855210;1;1;1;70;11;4;48;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;828116;2; ;95;95;45;1;1;4521;03;11;2456,35235492286
4855210;1;2;1;70;11;8;48;1; ;2;8;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;1;9500;03;11;2456,35235492286
4855220;1;3;1;70;11;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;39; ; ;1;2; ;03;11;3077,68466200717
4855221;1;2;1;70;11;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;53; ; ;1;1; ;03;11;2931,62942304291
4855223;1;2;1;70;11;8;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;5521;03;11;3540,74375715787
4855224;1;2;1;70;11;8;48;1; ;2;10;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;39;80;1;1;8060;03;11;3223,83464339389
4855224;1;3;1;70;11;8;72;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;5233;03;11;3223,83464339389
4855228;1;2;1;70;11;96;48;1; ;2;96;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;38;38;64;1;2;6422;03;11;3024,07187047977
4855230;1;3;1;70;11;10;48;1; ;2;10;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;38;38;64;1;1;6422;03;11;2380,06024747426
4855232;1;3;1;70;11;4;12;1; ;2;5;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;45;55;1;1;5529;03;11;2772,4758417869
4855234;1;1;1;70;11;98;48;1; ;2;52;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;93;45;1;2;4552;03;11;3235,44019451514
4855234;1;2;1;70;11;8;48;1; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;18;1;1;1810;03;11;3235,44019451514
