DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4870129;1;5;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;53; ; ;1;2;03; ;47;659,016613506857
4870135;1;4;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1400000; ; ;13; ; ;1;2;03; ;47;1380,15981698378
4870172;1;1;1;70;2;8;48;4; ;2;6;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;62;01;1;1;03;0121;47;1419,08213149655
4870188;1;3;1;70;2;32;48;8; ;2;32;8; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;2;03;0121;47;659,016613506857
4870190;1;2;1;70;2;4;48;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;750000;2; ;98;98;60;1;1;03;6031;47;1680,57675581502
4870197;1;2;1;70;2;53;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;55; ; ;1;2;03; ;47;1163,92393806333
4870212;1;3;1;70;2;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;41;52;1;2;03;5223;47;765,555826337475
4870215;1;4;1;70;2;2;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;1;03; ;47;1851,43772613881
4870275;1;3;1;70;2;3;40;8; ;2;4;8; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;62;62;01;1;1;03;0121;47;707,494531641232
4870281;1;3;1;70;2;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;39;80;1;1;03;8050;47;1238,702103791
4870419;1;2;1;70;2;3;48;1; ;2;18;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;77;77;55;1;1;03;5521;66;322,092308497706
4870432;1;2;1;70;2;30;60;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;53;55;1;2;03;5521;66;682,767679678417
4870434;1;2;1;70;2;12;50;1; ;2;12;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;55;1;1;03;5511;66;460,804055881712
4870441;1;1;1;70;2;6;40;8; ;2;96;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;03;0114;66;220,018530859033
4870471;1;3;1;70;2;3;50;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;95;45;1;1;03;4521;66;1661,47999741431
4870485;1;2;1;70;2;4;40;1; ;2;25;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;53;55;1;1;03;5521;66;2333,27846228628
4870493;1;1;1;70;2;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;58;58;85;1;2;03;8512;66;1400,51328687336
4870497;1;2;1;70;2;4;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;1;03;9500;66;741,978715855704
4870497;1;3;1;70;2;24;48;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;52;52;1;2;03;5239;66;741,978715855704
4870686;1;1;1;70;2;52;48;1; ;2;4;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;500000;828116;2; ;58;98;60;1;2;03;6031;17;1404,86411212438
4870743;1;1;1;70;2;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;95;95;45;1;1;03;4521;17;5332,3484068847
4870743;1;2;1;70;2;12;48;1; ;2;104;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;1;03;5521;17;5332,3484068847
4870745;1;2;1;70;2;3;48;8; ;2;4;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;828116;2; ;62;62;01;1;1;03;0121;17;3120,22996074861
4870745;1;3;1;70;2;5;48;1; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;828116;2; ;95;64;05;1;1;03;0501;17;3120,22996074861
4870745;1;4;1;70;2;5;48;1; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;828116;2; ;95;64;05;1;1;03;0501;17;3120,22996074861
4870746;1;2;1;70;2;15;48;1; ;2;15;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;99;90;1;2;03;9000;17;2191,44874996686
4870750;1;1;1;70;2;6;25;4; ;2;5;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;55;55;74;1;1;03;7493;17;1350,23336133771
4870773;1;2;1;70;2;12;48;1; ;2;52;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;1;03;8512;17;1714,72080192513
4870776;2;2;2;70;2;52;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;45;15;1;2;03;1541;17;741,978715855704
4870781;1;3;1;70;2;12;48;1; ;2;3;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;03;4552;17;1066,09440212358
4870783;1;1;1;70;2;6;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;41;52;1;1;03;5221;17;1180,19752728618
4871889;1;5;1;70;2;32;50;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;2;03;5521;23;1008,14645638056
4871905;1;4;1;70;2;4;40;3; ;2;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;400000;2; ;54;59;95;1;1;03;9500;23;3578,48654551525
4872034;1;3;1;70;2;10;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;62; ; ;1;1;03; ;52;2066,69689381099
4872034;1;4;1;70;2;10;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;62; ; ;1;1;03; ;52;2066,69689381099
4872100;1;2;1;70;2;4;48;8; ;2;3;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;300000;2; ;62;54;95;1;1;03;9500;05;1404,86411212438
4872161;1;2;1;70;2;3;20;1; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;300000;2; ;97;62;01;1;1;03;0115;05;2358,20935364544
4872161;1;3;1;70;2;3;48;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;70000;800000;2; ;97;62;01;1;1;03;0118;05;2358,20935364544
4872185;1;2;1;70;2;12;48;4; ;2;12;4; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1300000;1;1;19;19;75;1;1;03;7513;05;1722,06185608921
4872214;1;1;1;70;2;16;25;1; ;2;25;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;2;19;19;75;1;2;03;7512;05;1556,713573249
4872220;1;4;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;2;03; ;05;2244,40477397815
4872226;1;2;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;54; ; ;1;2;03; ;05;2236,93298303276
4872230;1;4;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;60; ; ;1;1;03; ;05;2783,83993166101
4872263;1;3;1;70;2;4;25;4; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;85;1;1;03;8532;52;1374,16295396476
4872307;1;3;1;70;2;52;48;2; ;2;52;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;58;58;75;1;2;03;7523;52;1421,76076845895
4872308;1;2;1;70;2;7;54;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;1;03; ;52;1040,06862836563
4872319;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;61;61;01;1;1;03;0115;52;2507,75002878836
4872511;1;3;1;70;2;12;45;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;54; ; ;1;1;03; ;54;1804,4370196165
4872517;1;7;1;70;2;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;61;61;01;1;1;03;0115;54;2324,36819945858
4872552;1;2;1;70;2;4;50;3; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;54;45;52;1;1;03;5233;54;2294,82885406158
4872552;1;5;1;70;2;4;30;4; ;2;5;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;55;55;74;1;1;03;7493;54;2294,82885406158
4872555;1;2;1;70;2;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;400000;2; ;55;55;74;1;1;03;7493;54;755,936872708639
4872557;1;1;1;70;2;4;48;4; ;2;5;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;62;62;01;1;1;03;0115;54;916,965368190044
4872558;1;1;1;70;2;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;300000;2; ;61;61;01;1;1;03;0140;54;1816,31808996291
4872744;1;3;1;70;2;52;48;1; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;97;62;01;1;2;03;0119;63;2961,69288805739
4872750;1;1;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;280000;280000;2; ;61;61;01;1;1;03;0113;63;1881,89653655732
4872772;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;97; ; ;1;1;03; ;63;1768,30946683431
4872840;1;1;1;70;2;24;24;4; ;2;200;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;54;53;15;1;2;03;1521;68;4555,07267493617
4872949;1;4;1;70;2;32;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;13;45;52;1;2;03;5234;73;1945,69093359974
4873062;1;2;1;70;2;48;48;1; ;2;96;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;55;79;18;1;2;03;1810;05;946,305491473915
4873064;1;2;1;70;2;32;48;1; ;2;96;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;56;54;95;1;2;03;9500;05;1593,60084043144
4873064;1;5;1;70;2;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;97; ; ;1;2;03; ;05;1593,60084043144
4873065;1;3;1;70;2;4;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;15;1;1;03;1594;05;1703,18925916244
4873135;1;1;1;70;2;2;48;8; ;2;2;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;62;01;1;1;03;0115;05;3196,69156915646
4873211;1;3;1;70;2;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;45; ; ;1;2;03; ;13;1650,83289716518
4873323;1;2;1;70;2;2;48;4; ;2;9;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;03;0121;13;1558,50042167188
4873332;1;3;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;03;9500;13;2464,61693795152
4873373;1;3;1;70;2;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;39; ; ;1;2;03; ;13;1817,44895179196
4873443;1;1;1;70;2;12;40;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;53;15;1;1;03;1530;68;2187,43773436015
4873444;1;2;1;70;2;24;48;1; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828100;2; ;60;61;01;1;2;03;0111;68;916,892951768373
4873466;1;3;1;70;2;2;40;4; ;2;2;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;600000;2; ;61;61;01;1;1;03;0140;68;1082,12685730459
4873467;1;2;1;70;2;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828100;2; ;53;53;01;1;2;03;0114;68;1274,14422648509
4873508;1;3;1;70;2;4;45;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;40000;400000;2; ;97;97;01;1;1;03;0140;68;2012,67910630758
4873523;1;2;1;70;2;8;40;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;03;4552;68;1072,25453463479
4874840;1;3;1;70;2;8;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;870000;2; ;58;62;01;1;1;03;0140;19;1044,66397726844
4874843;1;3;1;70;2;8;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;03;9500;19;1542,25171081353
4874859;1;1;1;70;2;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;1;425000;830000;2; ;62;62;01;1;1;03;0140;19;1838,02284437183
4874864;1;1;1;70;2;6;40;8; ;2;6;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;600000;2; ;62;62;01;1;1;03;0111;19;1365,44755462184
4874877;1;4;1;70;2;104;40;1; ;2;208;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;45;45;52;1;2;03;5233;19;1773,87903275938
4874879;1;3;1;70;2;4;40;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;77;77;15;1;1;03;1551;19;1119,53005933957
4874880;1;1;1;70;2;5;40;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;828116;2; ;95;98;40;1;1;03;4010;19;1179,17191377085
4874883;1;3;1;70;2;8;48;1; ;2;48;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;84;84;50;1;1;03;5020;19;1029,76578473701
4874896;1;2;1;70;2;4;10;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;150000; ; ;45; ; ;1;1;03; ;19;1559,39250516399
4874901;1;2;1;70;2;2;40;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;750000;2; ;54;54;95;1;1;03;9500;19;871,886461363904
4874902;1;3;1;70;2;12;40;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;45;52;1;1;03;5211;19;1246,99594527372
4874910;1;2;1;70;2;16;24;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;420000;2; ;45;45;15;1;2;03;1551;19;773,407059459971
4874911;1;3;1;70;2;8;40;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;55;54;95;1;1;03;9500;19;1294,83106205015
4874912;1;2;1;70;2;2;40;1; ;2;4;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;95;95;45;1;1;03;4530;19;2020,1997068451
4874915;1;2;1;70;2;12;40;2; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;80;1;1;03;8012;19;1486,03237965098
4874920;1;1;1;70;2;12;40;1; ;2;14;2; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;98;75;1;1;03;7512;19;1006,39439786632
4874920;1;2;1;70;2;156;40;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;13;13;80;1;2;03;8011;19;1006,39439786632
4874920;1;3;1;70;2;40;104;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;2;03; ;19;1006,39439786632
4874925;1;2;1;70;2;12;48;1; ;2;1;1; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;1;120000;730000;2; ;39;45;52;1;1;03;5211;19;666,255315188415
4874928;1;3;1;70;2;250;40;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;300000;2; ;45;45;52;1;2;03;5211;19;885,991203966849
4874929;1;2;1;70;2;2;32;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;150000; ; ;54; ; ;1;1;03; ;19;1835,43242061754
4874932;1;2;1;70;2;20;48;1; ;2;20;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;59;59;15;1;2;03;1521;19;666,255315188415
4874952;1;6;1;70;2;12;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;1;03;5233;19;1233,27627265349
4874956;1;2;1;70;2;24;24;1; ;2;150;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;414000;2; ;45;54;95;1;2;03;9500;19;1759,77288861793
4874962;1;3;1;70;2;12;40;1; ;2;108;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;33;15;1;1;03;1551;19;666,255315188415
4874964;1;3;1;70;2;28;30;1; ;2;104;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;414000;2; ;45;62;01;1;2;03;0121;19;1138,36083944313
4875111;1;2;1;70;2;16;48;3; ;2;16;3; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;03;9500;25;7462,31957673667
4875111;1;5;1;70;2;8;48;1; ;2;8;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;62;01;1;1;03;0112;25;7462,31957673667
4875124;1;3;1;70;2;1;56;1; ;2;5;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;98;60;1;1;03;6031;25;7107,50887365602
4875124;1;4;1;70;2;12;56;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;62; ; ;1;1;03; ;25;7107,50887365602
4875128;1;3;1;70;2;2;25;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;39; ; ;1;1;03; ;25;8365,27316899195
4875138;1;1;1;70;2;12;48;8; ;2;4;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;15000;828116;2; ;62;97;52;1;1;03;5211;25;7985,25225525507
4875138;1;2;1;70;2;2;25;1; ;2;12;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;414808;2; ;53;62;01;1;1;03;0121;25;7985,25225525507
4875138;1;3;1;70;2;4;48;1; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;15000;250000;2; ;53;53;52;1;1;03;5211;25;7985,25225525507
4875142;1;2;1;70;2;3;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;97; ; ;1;1;03; ;25;3768,4199318369
4875145;1;4;1;70;2;24;58;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;03; ; ;1;2;03; ;25;8876,2342013551
4875147;1;2;1;70;2;128;48;1; ;2;158;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;882116;2; ;03;39;29;1;2;03;2919;25;3914,27047563686
4875295;1;1;1;70;2;2;48;4; ;2;2;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;400000;800000;2; ;95;95;45;1;1;03;4521;44;1310,57423606702
4875295;1;2;1;70;2;2;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;80;1;1;03;8011;44;1310,57423606702
4875325;1;2;1;70;2;6;24;1; ;2;16;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;250000;2; ;53;53;01;1;1;03;0121;50;1771,69859760304
4875327;1;1;1;70;2;4;48;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;45;1;1;03;4521;50;1393,30816609807
4875327;1;2;1;70;2;6;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;03;5521;50;1393,30816609807
4875375;1;3;1;70;2;11;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;13;45;50;1;1;03;5030;50;987,488665030569
4875411;1;1;1;70;2;10;48;1; ;2;10;1; ;2;2;6; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;2; ;95;95;45;1;1;03;4521;50;1056,68834045332
4875413;1;1;1;70;2;32;48;1; ;2;208;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;53;01;1;2;03;0115;50;615,502479011833
4875416;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;62; ; ;1;1;03; ;50;1325,25124951239
4875418;1;2;1;70;2;4;40;8; ;2;528;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;54;95;1;1;03;9500;50;1771,69859760304
4875421;1;4;1;70;2;1;48;1; ;2;1;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;828116;2; ;45;45;52;1;1;03;5244;50;529,732316266359
4875444;1;1;1;70;2;2;48;8; ;2;2;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;62;62;01;1;1;03;0115;50;537,275768494965
4875469;1;2;1;70;2;4;48;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;320000;700000;2; ;62;62;01;1;1;03;0115;50;946,381203159671
4875484;1;1;1;70;2;24;48;1; ;2;24;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;98;95;11;1;2;03;1110;50;831,982801852247
4875487;1;1;1;70;2;1;48;8; ;2;1;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;2; ;62;85;45;1;1;03;4542;50;544,622464641512
4875542;1;2;1;70;2;14;40;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;45;52;1;2;03;5261;70;938,779864157679
4875544;1;2;1;70;2;12;40;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;03;9500;70;854,856033300491
4875558;1;2;1;70;2;3;40;4; ;2;5;4; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;95;95;45;1;1;03;4521;70;805,880932695772
4875559;1;2;1;70;2;2;56;4; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;03;4521;70;1354,29214014459
4875559;1;3;1;70;2;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;38; ; ;1;1;03; ;70;1354,29214014459
