Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3551550;1;1;1;70;17;4;40;1; ;2;5;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;03;52;1;1;5272;09;17;191,570233883197
3551583;1;4;1;70;73;1;40;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;45;45;52;1;1;5239;09;73;268,808056995406
3551584;1;1;1;70;73;1;48;1; ;2;1;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;84;84;26;1;1;2694;09;73;224,195011766809
3551584;1;2;1;70;73;48;48;4; ;2;144;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;09;73;224,195011766809
3551587;1;1;1;70;73;12;40;1; ;2;12;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0111;09;73;288,289810029377
3551593;1;2;1;70;73;32;50;1; ;2;53;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;79;17;1;2;1720;09;73;190,374583244579
3551595;1;2;1;70;73;112;48;1; ;2;56;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;45;52;1;2;5262;09;73;233,782485123392
3551596;1;3;1;70;73;16;48;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;09;73;546,683020459312
3551625;1;2;1;70;76;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;09;76;2267,34543676477
3551626;1;2;1;70;76;1;48;1; ;2;1;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;03;03;74;1;1;7421;09;76;2725,16958700474
3551628;1;2;1;70;76;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;85; ; ;1;1; ;09;76;961,255256711422
3551629;1;3;1;70;76;4;48;1; ;2;6;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;45;50;1;1;5051;09;76;1173,88150188379
3551631;1;1;1;70;76;32;48;1; ;2;32;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1551;09;76;1060,81589436451
3551640;1;1;1;70;50;36;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;95;45;1;2;4521;09;50;171,131135028575
3551646;1;1;1;70;50;2;84;1; ;2;2;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;1;850000;2;59;45;51;1;1;5125;09;50;196,286900948177
3551654;1;2;1;70;50;8;48;1; ;2;52;1; ;4;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;34;39;55;1;1;5511;09;50;198,122405630323
3551657;1;1;1;70;66;12;48;1; ;2;12;1; ;5;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;33;33;63;1;1;6340;09;66;212,659569736912
3551659;1;2;1;70;66;2;48;1; ;2;2;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;32;37;75;1;1;7512;09;66;848,897894109172
3551667;1;3;1;70;66;50;50;1; ;2;50;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;09;66;787,569749020747
3551673;1;3;1;70;66;32;40;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;15;1;2;1589;09;66;411,19284918202
