Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Clase;Mes;Dpto;Fex_c_2011
3566357;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1743,66579018394
3566357;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1743,66579018394
3566357;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1743,66579018394
3566358;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;774,584470358524
3566358;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;774,584470358524
3566358;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;774,584470358524
3566358;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;774,584470358524
3566359;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1672,05406767896
3566359;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1672,05406767896
3566360;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2018,13431911465
3566362;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1451,44729423428
3566362;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1451,44729423428
3566363;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1672,05406767896
3566363;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1672,05406767896
3566364;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;200000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;27;1135,07023388203
3566364;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1135,07023388203
3566364;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1135,07023388203
3566364;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1135,07023388203
3566365;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1751,06060286723
3566365;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1751,06060286723
3566365;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1751,06060286723
3566365;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1751,06060286723
3566366;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1836,8290252855
3566366;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;100000; ;2;2;2; ;2; ; ;1;100000; ; ; ;2;09;27;1836,8290252855
3566366;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1836,8290252855
3566366;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1836,8290252855
3566367;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1040000; ;2;2;2; ;2; ; ;1;1040000; ; ; ;2;09;27;1213,10348051184
3566367;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1213,10348051184
3566368;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1442,32638486878
3566368;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1442,32638486878
3566369;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2084,95421474173
3566369;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2084,95421474173
3566369;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2084,95421474173
3566369;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2084,95421474173
3566370;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1072,54198335708
3566370;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;2;09;27;1072,54198335708
3566371;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1161,41357335652
3566371;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;100000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;27;1161,41357335652
3566372;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;200000; ;2;2;2; ;2; ; ;1;200000; ; ; ;2;09;27;2464,3179976253
3566372;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2464,3179976253
3566372;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2464,3179976253
3566372;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2464,3179976253
3566372;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2464,3179976253
3566373;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2103,54090899269
3566373;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2103,54090899269
3566373;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2103,54090899269
3566375;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1075,14247351916
3566376;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;250000; ;2;2;2; ;2; ; ;1;250000; ; ; ;2;09;27;2690,04115844804
3566376;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2690,04115844804
3566376;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2690,04115844804
3566376;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2690,04115844804
3566377;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;200000; ;2;2;2; ;2; ; ;1;200000; ; ; ;2;09;27;2208,27855325284
3566377;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2208,27855325284
3566377;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;2208,27855325284
3566378;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;240000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;27;1489,28923706337
3566379;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1272,52856345563
3566379;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1272,52856345563
3566379;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1272,52856345563
3566379;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1272,52856345563
3566381;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;240000; ;2;2;2; ;2; ; ;1;240000; ; ; ;2;09;27;980,310067505971
3566381;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;980,310067505971
3566381;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;980,310067505971
3566382;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;320000; ;2;2;2; ;2; ; ;1;320000; ; ; ;2;09;27;1780,99720944736
3566382;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1780,99720944736
3566382;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1780,99720944736
3566382;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1780,99720944736
3566382;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1780,99720944736
3566382;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1780,99720944736
3566383;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;27;1107,75360584909
3566383;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;420000; ;2;2;2; ;2; ; ;1;420000; ; ; ;2;09;27;1107,75360584909
3566447;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1525,66746044856
3566447;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1525,66746044856
3566447;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1525,66746044856
3566447;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1525,66746044856
3566448;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1536,1974426793
3566448;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1536,1974426793
3566448;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1536,1974426793
3566448;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1536,1974426793
3566449;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1337,07803177897
3566449;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1337,07803177897
3566450;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1252,43389742335
3566450;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1400000; ;2;2;2; ;2; ; ;1;1400000; ; ; ;2;09;19;1252,43389742335
3566450;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1252,43389742335
3566451;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1525,66746044856
3566451;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2; ; ;1;360000; ; ; ;2;09;19;1525,66746044856
3566451;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1525,66746044856
3566451;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1525,66746044856
3566452;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2000000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;19;1103,11020695365
3566453;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;480000; ;2;2;2; ;2; ; ;1;480000; ; ; ;2;09;19;1275,92929339722
3566453;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1275,92929339722
3566453;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1275,92929339722
3566455;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1037,20127922143
3566455;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;2;09;19;1037,20127922143
3566455;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1380000; ;2;2;2; ;2; ; ;1;1380000; ; ; ;2;09;19;1037,20127922143
3566455;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1037,20127922143
3566455;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1037,20127922143
3566455;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1037,20127922143
3566455;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1037,20127922143
3566456;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1101,36383690739
3566456;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2; ; ;1;360000; ; ; ;2;09;19;1101,36383690739
3566458;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;959,896172919655
3566458;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;19;959,896172919655
3566458;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;959,896172919655
3566459;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;784,833735150181
3566459;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;784,833735150181
3566460;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1308,6684550519
3566462;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1374,5973999326
3566462;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2; ; ;1;360000; ; ; ;2;09;19;1374,5973999326
3566462;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1374,5973999326
3566463;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;782,590383824282
3566463;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;840000; ;2;2;2; ;2; ; ;1;840000; ; ; ;2;09;19;782,590383824282
3566463;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;782,590383824282
3566464;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1495,17165011979
3566464;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;2;09;19;1495,17165011979
3566464;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1495,17165011979
3566464;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1495,17165011979
3566464;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1495,17165011979
3566465;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;800000; ;2;2;2; ;2; ; ;1;800000; ; ; ;2;09;19;1223,52733941664
3566465;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;480000; ;2;2;2; ;2; ; ;1;480000; ; ; ;2;09;19;1223,52733941664
3566466;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2; ; ;1;360000; ; ; ;2;09;19;566,803008641212
3566466;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;220000; ;2;2;2; ;2; ; ;1;220000; ; ; ;2;09;19;566,803008641212
3566467;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;550000; ;2;2;2; ;2; ; ;1;550000; ; ; ;2;09;19;1333,57160737309
3566467;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1333,57160737309
3566467;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1333,57160737309
3566467;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1333,57160737309
3566469;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;784,833735150181
3566469;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;784,833735150181
3566470;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1549,65983770208
3566470;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;400000; ;2;2;2; ;2; ; ;1;400000; ; ; ;2;09;19;1549,65983770208
3566470;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1549,65983770208
3566470;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;2;09;19;1549,65983770208
3566471;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;72000; ;2;2;2; ;2; ; ;1;72000; ; ; ;2;09;19;1055,42386359468
3566471;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1055,42386359468
3566472;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1400000; ;2;2;2; ;2; ; ;1;1400000; ; ; ;2;09;19;758,197923315946
3566478;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;2;09;19;1279,06970925758
3566478;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;2;09;19;1279,06970925758
3566478;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1279,06970925758
3566478;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;19;1279,06970925758
3566480;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1090,8569981466
3566480;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1090,8569981466
3566480;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1090,8569981466
3566480;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1090,8569981466
3566480;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1090,8569981466
3566481;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1651,83436864334
3566481;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1651,83436864334
3566482;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1308,6684550519
3566483;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;800000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;19;1296,10312456359
3566483;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1296,10312456359
3566483;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1296,10312456359
3566484;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1335,33166173271
3566484;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;2;09;19;1335,33166173271
3566484;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1335,33166173271
3566485;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1055,42386359468
3566485;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;500000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;19;1055,42386359468
3566486;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;2;09;19;1308,6684550519
3566489;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1300000;2;1;2; ;2; ; ; ; ; ; ; ;2;09;19;727,702112987168
3566489;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;800000;2500000;2;1;2; ;2; ; ;1;800000; ; ; ;2;09;19;727,702112987168
3566491;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1138,32162790403
3566491;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;800000; ;2;2;2; ;2; ; ;1;800000; ; ; ;2;09;19;1138,32162790403
3566492;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;2;09;19;609,771297380707
3566493;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1373,00814761053
3566493;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;540000; ;2;2;2; ;2; ; ;1;540000; ; ; ;2;09;19;1373,00814761053
3566493;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1373,00814761053
3566493;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1373,00814761053
3566493;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1373,00814761053
3566494;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;963,25919013456
3566495;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1324,11261803583
3566495;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;1324,11261803583
3566496;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;784,833735150181
3566496;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;09;19;784,833735150181
3566498;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000;1200000;2;1;2; ;2; ; ;1;660000; ; ; ;2;09;19;1308,6684550519
