Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3551626;1;2;1;70;1;1;48;1; ;2;1;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;03;03;74;1;1;7421;09;76;2725,16958700474;76
3551628;1;2;1;70;1;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;85; ; ;1;1; ;09;76;961,255256711422;76
3551629;1;3;1;70;1;4;48;1; ;2;6;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;45;50;1;1;5051;09;76;1173,88150188379;76
3551631;1;1;1;70;1;32;48;1; ;2;32;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1551;09;76;1060,81589436451;76
3551640;1;1;1;70;1;36;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;95;45;1;2;4521;09;50;171,131135028575;50
3551646;1;1;1;70;1;2;84;1; ;2;2;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;1;850000;2;59;45;51;1;1;5125;09;50;196,286900948177;50
3551654;1;2;1;70;1;8;48;1; ;2;52;1; ;4;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;34;39;55;1;1;5511;09;50;198,122405630323;50
3551657;1;1;1;70;1;12;48;1; ;2;12;1; ;5;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;33;33;63;1;1;6340;09;66;212,659569736912;66
3551659;1;2;1;70;1;2;48;1; ;2;2;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;32;37;75;1;1;7512;09;66;848,897894109172;66
3551667;1;3;1;70;1;50;50;1; ;2;50;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;09;66;787,569749020747;66
3551673;1;3;1;70;1;32;40;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;15;1;2;1589;09;66;411,19284918202;66
3551678;1;2;1;70;1;24;56;1; ;2;26;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;2;5211;09;66;210,572558876354;66
3551680;1;2;1;70;1;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;420000;2;54;54;95;1;1;9500;09;66;248,681317839873;66
3551685;1;2;1;70;1;1;40;1; ;2;1;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;84;59;36;1;1;3611;09;41;114,486160926595;41
3551695;1;4;1;70;1;8;48;1; ;2;8;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;52;1;1;5224;09;18;68,7323334252113;18
3551701;1;4;1;70;1;120;40;1; ;2;50;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;97;52;1;2;5221;09;18;52,9353829407672;18
3551706;1;2;1;70;1;4;48;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;51;53;55;1;1;5529;09;47;189,578800708341;47
3551708;1;1;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;09;47;164,751239248369;47
3551718;1;1;1;70;1;4;48;1; ;2;4;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5225;09;47;156,495903864958;47
3551724;1;4;1;70;1;8;8;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;95;45;1;1;4521;09;47;178,550426460969;47
3551725;1;3;1;70;1;2;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;830000;2;58;58;45;1;1;4521;09;47;169,033647457238;47
3551732;1;1;1;70;1;36;48;1; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;09;17;233,254685667395;17
3551735;1;3;1;70;1;48;48;1; ;2;26;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;09;17;157,502975914938;17
3551739;1;5;1;70;1;32;48;1; ;2;32;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;09;17;184,307641394826;17
3551740;1;2;1;70;1;4;48;1; ;2;4;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8512;09;17;177,177281400067;17
3551745;1;4;1;70;1;6;48;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;09;17;169,563946002311;17
3551749;1;1;1;70;1;99;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;09;17;200,136778366622;17
3551763;1;3;1;70;1;3;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9302;09;15;81,0094838973064;15
3551766;1;1;1;70;1;20;8;1; ;2;20;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6022;09;15;66,6082320981931;15
3551766;1;4;1;70;1;20;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;36; ; ;1;2; ;09;15;66,6082320981931;15
3551774;1;2;1;70;1;75;48;1; ;2;80;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;32;45;52;1;2;5233;09;15;57,7167602557914;15
3551789;1;2;1;70;1;4;40;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;09;15;111,211795277221;15
3551789;1;6;1;70;1;3;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;09;15;111,211795277221;15
3551807;1;2;1;70;1;4;55;1; ;2;4;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;58;75;1;1;7524;09;73;241,865716819336;73
3551808;1;2;1;70;1;2;48;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5239;09;73;287,411777477564;73
3551813;1;2;1;70;1;6;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;50;1;1;5020;09;73;233,782485123392;73
3551814;1;2;1;70;1;20;48;1; ;2;98;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;21;05;75;1;2;7514;09;73;226,247177073493;73
3551820;1;2;1;70;1;52;40;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8514;09;63;198,242821568065;63
3551821;1;2;1;70;1;52;40;1; ;2;104;4; ;1;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;98;98;60;1;2;6022;09;63;412,878278258221;63
3551821;1;3;1;70;1;20;50;4; ;2;32;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;09;63;412,878278258221;63
3551824;1;1;1;70;1;104;40;1; ;2;156;2; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;58;58;92;1;2;9249;09;63;116,421990159657;63
3551833;1;3;1;70;1;32;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;09;63;121,176697337918;63
3551835;1;2;1;70;1;104;40;1; ;2;156;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;2;8512;09;63;116,421990159657;63
3551836;1;2;1;70;1;104;40;1; ;2;520;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;09;63;131,954126937601;63
3551837;1;6;1;70;1;100;48;4; ;2;15;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;59;91;1;2;9192;09;63;113,569808713947;63
3551838;1;1;1;70;1;16;60;4; ;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;93;45;1;2;4552;09;63;130,939032857716;63
3551838;1;3;1;70;1;4;40;1; ;2;32;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;09;63;130,939032857716;63
3551840;1;3;1;70;1;4;40;1; ;2;4;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;44;21;70;1;1;7020;09;63;75,6090299163864;63
3551842;1;1;1;70;1;2;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;09;63;113,55798505795;63
3551843;1;5;1;70;1;32;40;1; ;2;90;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;09;63;143,019955248191;63
3551847;1;1;1;70;1;30;32;2; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8050;09;63;311,110421174065;63
3551850;1;3;1;70;1;5;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;15; ; ;1;1; ;09;63;138,772495172062;63
3551854;1;2;1;70;1;12;45;1; ;2;12;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5211;09;63;141,303880830584;63
3551854;1;4;1;70;1;32;40;2; ;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;21;41;1;2;4100;09;63;141,303880830584;63
3551855;1;2;1;70;1;3;30;4; ;2;3;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;39;39;74;1;1;7499;09;63;96,0965851007177;63
3551894;1;2;1;70;1;40;40;4; ;2;3;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;2;4521;09;63;191,60723730042;63
3551894;1;5;1;70;1;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;09;63;191,60723730042;63
3551895;1;4;1;70;1;4;40;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;33;52;1;1;5233;09;63;148,412256470946;63
3551898;1;4;1;70;1;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;41;41;52;1;1;5233;09;63;179,262169966292;63
3551899;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;1500000;2;45;45;52;1;1;5211;09;63;119,299434191994;63
3551907;1;1;1;70;1;8;48;3; ;2;32;3; ;1;7; ; ; ; ;1; ; ; ; ; ; ;2; ;2;54;54;95;1;1;9500;09;20;151,873198996095;20
3551916;1;2;1;70;1;58;40;1; ;2;58;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;85;1;2;8511;09;20;158,26409602056;20
3551923;1;2;1;70;1;10;40;1; ;2;432;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;54;85;1;1;8532;09;20;153,158244832441;20
3551927;1;3;1;70;1;24;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;03;03;45;1;2;4542;09;76;704,623719290548;76
3551933;1;3;1;70;1;13;60;1; ;2;9;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;98;93;45;1;1;4552;09;76;2160,73063760069;76
3551935;1;3;1;70;1;13;48;1; ;2;13;1; ;6;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;07;07;85;1;1;8515;09;76;864,426467571282;76
3551940;1;1;1;70;1;4;84;1; ;2;4;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;1;98;2;85;87;28;1;1;2811;09;76;775,02787030209;76
3551942;1;1;1;70;1;2;40;3; ;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;09;76;1075,36143855685;76
3551964;1;2;1;70;1;6;40;1; ;2;18;3; ;1;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;59;54;95;1;1;9500;09;52;118,912875072803;52
3551965;2;2;2;70;1;8;50;1; ;2;2;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;97;62;01;1;1;0115;09;52;268,951116926909;52
3551969;1;1;1;70;1;104;44;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;92;1;2;9213;09;52;118,809284715842;52
3551973;1;3;1;70;1;8;40;1; ;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;40;51;1;1;5125;09;52;174,891393175483;52
3551980;1;2;1;70;1;8;84;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;09;52;129,74736837323;52
3551981;1;1;1;70;1;4;16;1; ;2;26;1; ;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;57;57;93;1;1;9302;09;52;129,727072973912;52
3551981;1;2;1;70;1;2;16;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;09;52;129,727072973912;52
3551988;1;6;1;70;1;3;24;4; ;2;208;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;95;1;1;9500;09;52;172,382254996962;52
3551994;1;2;1;70;1;100;48;1; ;2;300;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;45;52;1;2;5233;09;66;364,850167202215;66
3551996;1;1;1;70;1;104;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;09;66;212,939793826997;66
3551996;1;3;1;70;1;52;48;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;2;7411;09;66;212,939793826997;66
3551997;1;1;1;70;1;32;48;4; ;2;32;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;74;1;2;7411;09;66;220,737549849401;66
3551998;1;3;1;70;1;3;24;4; ;2;3;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;53;58;52;1;1;5235;09;66;255,744462985776;66
3552004;1;1;1;70;1;1;48;1; ;2;1;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1530000;2;58;58;74;1;1;7492;09;66;288,292008609183;66
3552004;1;2;1;70;1;24;24;4; ;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;09;66;288,292008609183;66
3552006;1;1;1;70;1;36;24;3; ;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;65;1;2;6512;09;66;183,700966779854;66
3552013;1;7;1;70;1;48;48;1; ;2;36;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;56;93;1;2;9301;09;66;222,805496966468;66
3552014;1;3;1;70;1;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;09;66;205,59642459101;66
3552017;1;1;1;70;1;24;48;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5522;09;66;265,839506470957;66
3552028;1;1;1;70;1;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;11;1;2;1110;09;50;227,126118197287;50
3552031;1;1;1;70;1;54;60;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;09;50;188,190410392127;50
3552049;1;1;1;70;1;5;40;1; ;2;40;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;09;18;31,1716079545589;18
3552050;1;2;1;70;1;3;48;1; ;2;3;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;87;87;28;1;1;2811;09;18;332,99370308842;18
3552067;1;2;1;70;1;32;48;1; ;2;240;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;51;1;2;5125;09;47;157,160118417669;47
3552069;1;2;1;70;1;4;48;1; ;2;4;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;750000;2;44;44;64;1;1;6421;09;47;140,135173198317;47
3552070;1;3;1;70;1;24;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;2;4521;09;47;179,653381929716;47
3552075;1;2;1;70;1;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;65;1;2;6593;09;47;167,201576379261;47
3552088;1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;09;47;168,132036281856;47
3552092;1;2;1;70;1;48;48;1; ;2;48;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;65;1;2;6512;09;47;161,697350600805;47
3552092;1;4;1;70;1;8;42;1; ;2;8;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5233;09;47;161,697350600805;47
3552097;1;5;1;70;1;8;16;1; ;2;10;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;77;52;1;1;5223;09;17;124,241874851899;17
3552103;1;1;1;70;1;52;30;1; ;2;104;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;06;06;85;1;2;8513;09;17;171,890015381634;17
3552106;1;2;1;70;1;44;48;1; ;2;36;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;40;52;1;2;5239;09;17;179,24141933443;17
3552109;1;1;1;70;1;12;48;1; ;2;12;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;33;52;1;1;5236;09;17;178,39833494713;17
3552110;1;4;1;70;1;4;48;1; ;2;4;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;74;1;1;7413;09;17;141,168338124347;17
3552122;1;1;1;70;1;3;60;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;860000;2;58;58;85;1;1;8511;09;17;163,850219194891;17
3552122;1;2;1;70;1;28;48;1; ;2;32;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;85;1;2;8520;09;17;163,850219194891;17
3552126;1;1;1;70;1;32;48;1; ;2;52;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;50;1;2;5040;09;17;158,44641356599;17
3552133;1;2;1;70;1;32;48;1; ;2;32;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;92;1;2;9241;09;41;154,961598377945;41
3552135;1;3;1;70;1;32;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;18;92;1;2;9241;09;41;167,75405318297;41
3552139;1;1;1;70;1;8;40;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;57;93;1;1;9302;09;41;135,13994464648;41
3552140;1;3;1;70;1;7;48;1; ;2;7;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;28;1;1;2899;09;41;167,75405318297;41
3552146;1;2;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;09;17;165,914357129254;17
3552165;1;2;1;70;1;156;40;1; ;2;500;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;09;63;256,543813766073; 
3552167;1;1;1;70;1;8;50;4; ;2;32;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;09;63;545,419365153475; 
3552167;1;4;1;70;1;100;50;4; ;2;100;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;2;5521;09;63;545,419365153475; 
3552170;1;5;1;70;1;150;50;1; ;2;160;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;2;4521;09;63;256,543813766073; 
3552173;1;2;1;70;1;24;30;1; ;2;49;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;42;52;1;2;5231;09;63;108,937675756601;63
3552181;1;3;1;70;1;32;48;1; ;2;32;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;39;39;75;1;2;7512;09;20;149,62140601212;20
3552190;1;4;1;70;1;2;40;4; ;2;6;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;09;20;211,21297446347;20
3552191;1;1;1;70;1;3;48;4; ;2;10;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;09;20;222,231403917789;20
3552191;1;5;1;70;1;3;50;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;09;20;222,231403917789;20
3552203;1;1;1;70;1;24;48;1; ;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;98;60;1;2;6031;09;20;149,62140601212;20
3552204;1;1;1;70;1;16;48;4; ;2;30;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;09;20;109,732832302674;20
3552204;1;2;1;70;1;3;48;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;620000;2;45;53;55;1;1;5530;09;20;109,732832302674;20
3552209;1;3;1;70;1;24;40;1; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;54;95;1;2;9500;09;20;172,961941918289;20
3552210;1;1;1;70;1;16;40;3; ;2;14;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;41;52;1;2;5237;09;20;134,496684964334;20
3552213;1;2;1;70;1;24;40;1; ;2;24;1; ;5;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;19;19;85;1;2;8511;09;20;97,4133050591854;20
3552219;1;1;1;70;1;3;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;87;87;45;1;1;4530;09;15;61,724415996049;15
3552219;1;4;1;70;1;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;09;15;61,724415996049;15
3552220;1;3;1;70;1;4;40;1; ;2;8;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;54;95;1;1;9500;09;15;45,5948717948727;15
3552220;1;6;1;70;1;1;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;09;15;45,5948717948727;15
3552223;1;1;1;70;1;96;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;09;15;121,595267489218;15
3552228;1;2;1;70;1;24;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;54;85;1;2;8532;09;15;65,4237485061984;15
3552233;1;1;1;70;1;28;48;1; ;2;29;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;45;1;2;4542;09;15;65,4237485061984;15
3552239;1;1;1;70;1;4;40;1; ;2;4;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;1;800000;2;59;58;85;1;1;8511;09;15;135,250836259118;15
3552239;1;3;1;70;1;4;40;2; ;2;4;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;1;600000;2;32;45;15;1;1;1591;09;15;135,250836259118;15
3552241;1;1;1;70;1;32;40;4; ;2;32;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;36;1;2;3611;09;15;106,69454823939;15
