Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
3551527;1;3;1;1;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;1;2;1;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;09;47;118,688408771832;47
3551528;1;5;2;1;1;1;1;6; ;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2; ;4;1;1;1;1;1;2;1;1;1;2;3;2;01;1;09;47;151,107091062503;47
3551529;1;3;2;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;2;1;2;1;2;2;1;1;1;3;2;01;1;09;47;187,005613857533;47
3551531;1;2;1;2;1;1;1;4;1;4; ; ; ;100000; ;2;2;1;1;2;1;2;1;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;2;2;1;1;1;3;2;01;1;09;47;179,276449712194;47
3551532;1;1;1;6; ;1;1;5;1;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;6;1;2;1;1;1;2;2;1;1;1;3;2;01;1;09;47;230,001443532996;47
3551533;1;4;2;1;1;1;1;1;3;5; ; ; ;250000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;1;09;47;156,180638875802;47
3551534;1;1;1;2;1;1;1;5;4;5; ; ; ;100000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;2;1;2;2;1;1;1;3;2;01;1;09;47;203,338361870209;47
3551535;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;2;01;1;09;47;140,286005572197;47
3551536;1;3;2;1;1;1;1;1;3;5; ; ; ;300000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;2;2;2;01;1;09;47;187,531785095605;47
3551537;1;3;2;1;1;1;1;1;3;5; ; ; ;250000; ;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;1;09;47;155,113102804934;47
3551538;1;1;1;2;1;1;1;2;1;5; ; ; ;150000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;2;1;1;1;3;2;01;1;09;47;132,4479699337;47
3551539;1;2;1;2;1;1;1;1;1;5; ; ; ;200000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;2;2;1;1;1;3;2;01;1;09;47;165,969607693118;47
3551540;1;1;1;2;1;1;1;2;1;5; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;3;1;2;1;2;1;2;2;1;1;1;3;2;01;1;09;47;164,751239248369;47
3551541;1;1;1;2;1;1;1;2;1;5; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;2;1;1;1;3;2;01;1;09;47;171,323001097694;47
3551542;1;6;4;1;1;1;1;1;3;2; ;800000;170000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;5;2;2; ;6;1;1;1;4;1;1;1;1;1;4;2;1;01;1;09;17;351,16828185953;17
3551543;1;7;2;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;2;1;01;1;09;17;292,247024067312;17
3551544;1;4;2;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;2;2;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;2;1;01;1;09;17;354,354562800134;17
3551545;1;5;1;1;1;1;1;1;3;1; ; ;220000000;8500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;2;1;01;1;09;17;358,482838668859;17
3551546;1;6;3;1;1;1;1;1;3;2; ;450000;98;1000000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;1;09;17;347,155760665588;17
3551547;1;5;2;1;1;1;1;1;3;2; ;800000;160000000;700000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;1;09;17;350,226286931408;17
3551548;1;6;4;1;1;1;1;1;3;1; ; ;15000000;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;1;1;3;1;1;1;1;1;4;2;1;01;1;09;17;406,952892122321;17
3551549;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;09;17;182,02554793054;17
3551550;1;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;3;2;1;01;1;09;17;191,570233883197;17
3551551;1;1;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;3;2;1;01;1;09;17;191,570233883197;17
3551552;1;5;1;1;1;1;1;1;3;2; ;400000;100000000;400000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;09;17;164,14016751503;17
3551553;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;09;17;171,298189899776;17
3551555;1;4;2;1;1;1;1;1;3;3; ; ; ; ;520000;2;2;1;2;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;3;1;1;1;1;1;3;2;1;01;1;09;17;188,374684823694;17
3551556;1;7;5;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;5;2;2; ;6;1;2;1;4;1;1;1;1;1;3;2;1;01;1;09;17;162,476848722777;17
3551557;1;3;1;1;1;1;1;1;3;1; ; ;120000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;09;17;164,14016751503;17
3551558;1;1;1;1;1;1;1;1;4;1; ; ;98;300000; ;2;2;1;2;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;3;2;1;01;1;09;17;167,739568582303;17
3551559;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;09;17;188,250861487571;17
3551561;1;3;1;1;1;1;1;1;4;3; ; ; ; ;260000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;09;17;153,352529115607;17
3551562;1;1;1;1;1;1;1;6; ;3; ; ; ; ;200000;2;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;09;17;191,570233883197;17
3551563;1;4;3;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;15;90,2154478726935;15
3551564;1;2;1;2;1;1;1;1;4;5; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;1;1;0;3;1;01;1;09;18;171,710145341776;18
3551565;1;3;1;2;1;1;1;1;4;1; ; ;15000000;120000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;5;2;1;2;2;1;1;0;3;2;01;1;09;18;306,520994650845;18
3551566;1;2;1;2;1;1;1;1;4;5; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;5;1;1;2;2;1;1;0;3;2;01;1;09;18;249,583003846677;18
3551567;1;8;4;1;1;1;1;1;4;2; ;700000;130000000;600000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;2;2;1;01;1;09;15;49,2959382412598;15
3551568;1;4;2;1;1;1;1;1;3;1; ; ;60000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;09;15;87,6630307205504;15
3551569;1;4;3;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;1;09;15;84,5628349065339;15
3551570;1;3;2;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;09;15;104,845312359645;15
3551571;1;3;2;2;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;1;3;1;01;1;09;18;137,178716703844;18
3551572;1;1;1;2;1;1;1;2;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;5;2;1;2;2;1;1;1;3;2;01;1;09;18;213,04902071935;18
3551573;1;6;2;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;09;15;98,7172006286889;15
3551574;1;3;1;1;1;1;1;1;3;1; ; ;90000000;400000; ;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;1;09;15;89,4263871551479;15
3551575;1;4;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;09;18;83,7668079743226;18
3551576;1;5;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;2;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;09;18;50,167203868595;18
3551577;1;6;2;1;1;1;1;1;3;1; ; ;150000000;500000; ;2;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;1;09;15;98,7172006286889;15
3551578;1;4;3;1;1;1;1;1;3;2; ;680000;150000000;700000; ;1;2;1;2;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;7;1;1;1;1;1;4;3;1;01;1;09;15;83,0873324648894;15
3551579;1;2;1;1;1;1;1;1;3;1; ; ;250000000;1000000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;2;01;1;09;41;164,092348522533;41
3551580;1;5;1;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;1;09;41;113,96321095518;41
3551581;1;4;2;1;1;1;1;1;3;1; ; ;100000000;800000; ;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;09;41;115,714313057237;41
3551582;1;4;1;1;1;1;1;1;3;1; ; ;98;400000; ;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;5;1;1;1;1;1;3;3;1;01;1;09;41;161,98465646984;41
3551583;1;4;3;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;2;01;1;09;73;268,808056995406;73
3551584;1;3;1;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;09;73;224,195011766809;73
3551585;1;4;3;1;1;1;1;1;3;1; ; ;80000000;450000; ;1;2;1;2;1;1;2;2;1;1;2;1;1;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;1;09;73;206,887223172483;73
3551586;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;2;1;1;1;1;1;1;2;1;01;1;09;73;238,214217363491;73
3551587;1;2;2;1;2;1;1;1;3;1; ; ;30000000;150000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;5;2;2; ;5;1;1;1;2;1;1;1;1;1;1;2;1;01;1;09;73;288,289810029377;73
3551587;2;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;2;1;1;2;1;1;1;1;1;1;2;1;01;1;09;73;288,289810029377;73
3551588;1;3;2;1;1;1;1;1;3;2; ;500000;120000000;400000; ;1;2;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;2;01;1;09;73;278,726917226473;73
3551589;1;2;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;1;2;2;2;1;1;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;8;1;1;1;2;1;1;1;1;1;2;3;2;01;1;09;73;388,475238764651;73
3551590;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;1;09;73;268,552668997437;73
3551591;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;1;09;73;247,399923035465;73
3551592;1;3;1;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;09;73;263,620091336455;73
3551593;1;4;3;1;1;1;1;1;3;1; ; ;30000000;400000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;2;01;1;09;73;190,374583244579;73
3551594;1;2;1;1;1;1;1;1;3;4; ; ; ;280000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;09;73;270,29170335012;73
3551594;2;2;1;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;2;1;1;2;1;1;1;1;1;1;3;2;01;1;09;73;270,29170335012;73
3551595;1;4;2;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;2;1;1;1;1;1;3;3;2;01;1;09;73;233,782485123392;73
3551596;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;546,683020459312;73
3551597;1;4;1;1;1;1;1;1;3;1; ; ;150000000;600000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;3;3;1;01;1;09;73;504,455359030507;73
3551598;1;4;1;1;1;1;1;1;3;1; ; ;130000000;700000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;476,535972587511;73
3551599;1;4;1;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;2;01;1;09;73;252,227679515253;73
