DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5524577;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;68;528,839030949514
5524577;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;68;528,839030949514
5524577;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;68;528,839030949514
5524578;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;68;515,097164696001
5524579;1;2;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,1;68;569,20211610471
5524579;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;68;569,20211610471
5524580;1;2;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;68;630,076567031429
5524581;1;2;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;68;547,72095957756
5524583;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;68;532,898280755858
5524583;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;68;532,898280755858
5524584;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;68;523,894651189612
5524584;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;68;523,894651189612
5524585;1;1;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;68;472,054320378599
5524586;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;68;527,150584313779
5524587;1;2;1;80;68;1;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;4;68;471,397615153536
5524588;1;3;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;121,003289972821
5524590;1;1;1;80;70;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;70;82,9467753871325
5524591;1;1;1;80;70;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;70;139,505823642942
5524592;1;1;1;80;70;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;70;95,462808850208
5524592;1;4;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;95,462808850208
5524595;1;1;1;80;70;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;4;70;96,7256169073551
5524597;1;3;1;80;70;1;1;7; ;2; ; ;1; ;2; ;2; ;1;48;908526;2;1;08;1,3;70;123,267306127266
5524599;1;1;1;80;70;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;908526;2;1;08;1,4;70;121,003289972821
5524599;1;2;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;08; ;70;121,003289972821
5524599;1;3;1;80;70;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;121,003289972821
5524600;1;2;1;80;70;1;1;4; ;2; ; ;8; ;2; ;2; ;2; ;300000;2;1;08;4;70;96,9233904939854
5524601;1;4;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;152,231970856795
5524602;1;1;1;80;70;1;1;9;POR AISLAMIENTO PREVENTIVO;2; ; ;8; ;2; ;2; ;1;48;600000;2;1;08;1,4;70;108,882803683006
5524602;1;2;1;80;70;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;300000;2;1;08;4;70;108,882803683006
5524604;1;2;1;80;73;1;1;4; ;1; ;1;4; ;2; ;2; ;2; ;1200000;2;1;08;1,2;73;148,234183534821
5524606;1;1;1;80;73;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;908526;2;1;08;3;73;294,175816646363
5524608;1;1;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,4;73;148,234183534821
5524612;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;73;318,725173049931
5524612;1;2;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;73;318,725173049931
5524613;1;1;1;80;73;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;73;265,221449128491
5524613;1;2;1;80;73;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;4;73;265,221449128491
5524614;1;1;1;80;76;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;76;1240,38959564062
5524617;1;2;1;80;76;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;908526;2;1;08;4;76;766,302848496156
5524617;1;4;1;80;76;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;766,302848496156
5524618;1;1;1;80;76;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;76;1142,90780445658
5524618;1;2;1;80;76;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;76;1142,90780445658
5524618;1;3;1;80;76;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;1142,90780445658
5524619;1;1;1;80;76;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;76;1293,56712901374
5524620;1;1;1;80;76;1;1;8; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;1,4;76;762,492251980653
5524622;1;3;1;80;76;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;1238,59873913685
5524623;1;2;1;80;76;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;1502,75879906036
5524624;1;1;1;80;76;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;76;987,723407657476
5524624;1;2;1;80;76;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;76;987,723407657476
5524626;1;2;1;80;76;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;76;1178,60814990529
5524717;1;1;1;80; ;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;68;1400,92132910591
5524717;1;2;1;80; ;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;68;1400,92132910591
5524718;1;1;1;80; ;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;68;1374,49976211323
5524720;1;2;1;80; ;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;68;1115,5890211874
5524720;1;3;1;80; ;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;68;1115,5890211874
5524724;1;1;1;80; ;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;68;1022,43145695912
5524724;1;2;1;80; ;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;68;1022,43145695912
5524725;1;1;1;80; ;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;68;1410,93491312452
5524726;1;2;1;80; ;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;13;5087,07961549271
5524727;1;1;1;80; ;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,4;13;6014,83134855868
5524727;1;5;1;80; ;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;6014,83134855868
5524729;1;2;1;80; ;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;13;2028,26774782538
5524735;1;1;1;80; ;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;13;3544,85245037026
5524735;1;2;1;80; ;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;13;3544,85245037026
5524736;1;1;1;80; ;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;13;2028,26774782538
5524736;3;1;3;80; ;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;13;2028,26774782538
5524736;3;3;3;80; ;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;2028,26774782538
5524737;1;2;1;80;05;1;1;1; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;08;4;05;966,096667154762
5524738;1;3;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;959,292137445001
5524739;1;3;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;1215,49043361072
5524740;1;5;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;1982,25522993305
5524741;1;3;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;1345,39824444479
5524741;1;4;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;1345,39824444479
5524743;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;897,034812445738
5524743;1;2;1;80;05;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;08;4;05;897,034812445738
5524744;1;3;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;1201,91641470761
5524745;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;05;896,949678041743
5524745;1;2;1;80;05;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;08;4;05;896,949678041743
5524746;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;05;1069,30879264638
5524747;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;1068,488468108
5524749;1;2;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;992,62208368922
5524749;1;3;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;992,62208368922
5524750;1;1;1;80;05;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;4;05;1137,55032281703
5524753;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;1069,30879264638
5524754;1;1;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;1068,488468108
5524754;1;2;1;80;05;1;1;8; ;1; ;1;1; ;2; ;2; ;1;48;1200000;2;1;08;2;05;1068,488468108
5524755;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;1068,488468108
5524756;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;05;1069,30879264638
5524757;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;05;1068,488468108
5524757;1;2;1;80;05;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;1068,488468108
5524759;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;05;1069,30879264638
5524760;1;1;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;965,191208212391
5524761;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;938,496007332758
5524762;1;1;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;966,011532750767
5524763;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;05;1137,55032281703
5524764;1;3;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;3260,03504994178
5524764;1;4;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;3260,03504994178
5524765;1;2;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,4;05;932,681586506549
5524766;1;2;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;2852,27779508793
5524766;1;5;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ;1;48;908526;2;1;08; ;05;2852,27779508793
5524767;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;2191,83868716967
5524767;1;2;1;80;05;1;1;2; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;08;2;05;2191,83868716967
5524770;1;1;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;99;2;1;08; ;05;1035,97884640216
5524773;1;2;1;80;13;1;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;13;426,10477475236
5524775;1;3;1;80;13;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;544,492812049849
5524776;1;1;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;3;15;85,4154842866617
5524776;1;2;1;80;15;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;15;85,4154842866617
5524777;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;176,959697511059
5524777;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;176,959697511059
5524780;1;4;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ;1;4;908526;2;1;08; ;17;175,75841436899
5524781;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;205,133486084405
5524781;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;205,133486084405
5524782;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;203,118985976933
5524784;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;171,527334656375
5524784;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;171,527334656375
5524785;1;2;1;80;17;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;279,16757787652
5524785;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;279,16757787652
5524785;1;4;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;1;08;4;17;279,16757787652
5524786;1;1;1;80;17;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;4;17;183,927122838813
5524786;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;183,927122838813
5524787;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;168,186290168162
5524788;1;1;1;80;17;1;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;08; ;17;171,527334656375
5524788;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;171,527334656375
5524790;1;1;1;80;17;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;4;17;188,415574002309
5524790;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;188,415574002309
5524792;1;3;1;80;17;1;1;2; ;2; ; ;2; ;1; ;1;1000000; ; ; ;2;1;08;1,1;17;309,557946055008
5524792;1;4;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;309,557946055008
5524793;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;149,599125903116
5524793;1;6;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;149,599125903116
5524795;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;08;4;17;205,133486084405
5524795;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;205,133486084405
5524796;1;1;1;80;17;1;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;17;216,589362575654
5524797;1;3;1;80;17;1;2; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;08; ;17;192,201636102722
5524798;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,4;17;197,593114117411
5524799;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;129,095151720606
5524799;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;129,095151720606
5524799;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;129,095151720606
5524799;1;5;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;129,095151720606
5524799;1;6;1;80;17;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;4;17;129,095151720606
5524800;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;234,344695353777
5524801;1;1;1;80;17;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;4;17;137,827674223507
5524801;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;137,827674223507
5524801;1;3;1;80;17;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;137,827674223507
5524803;1;2;1;80;17;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;908526;2;1;08;1,2;17;186,6757642432
5524803;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;186,6757642432
5524804;1;1;1;80;18;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;18;84,4456304882166
5524804;1;2;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;18;84,4456304882166
5524805;1;1;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;18;59,7312710231532
5524805;1;2;1;80;18;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;18;59,7312710231532
5524805;1;4;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;18;59,7312710231532
5524805;1;5;1;80;18;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,1;18;59,7312710231532
5524807;1;2;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;18;117,758645798491
5524809;1;3;1;80;18;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;18;65,7580495560507
5524811;1;1;1;80;18;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;18;114,392810836963
5524812;1;3;1;80;18;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;18;57,9236003318439
5524813;1;1;1;80;18;1;1;5; ;2; ; ;10; ;3; ;1;3500000; ; ; ;3;1;08;4;18;84,4456304882166
5524815;1;1;1;80;19;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;2;19;102,28239325212
5524815;1;3;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;102,28239325212
5524816;1;2;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;136,549000034664
5524816;1;4;1;80;19;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,3;19;136,549000034664
5524817;1;2;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;150,174685131541
5524818;1;2;1;80;19;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;19;166,758736947681
5524818;1;3;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;166,758736947681
5524818;1;4;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;166,758736947681
5524819;1;1;1;80;19;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;2;19;141,943347769345
5524819;1;2;1;80;19;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,2;19;141,943347769345
5524821;1;2;1;80;19;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;19;189,275831128211
5524821;1;3;1;80;19;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;19;189,275831128211
5524822;1;2;1;80;19;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;2;19;134,463357712234
5524822;1;3;1;80;19;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,3;19;134,463357712234
5524823;1;2;1;80;19;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;4;19;181,762809525773
5524824;1;1;1;80;19;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;2;19;98,8456365258488
5524824;1;2;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;98,8456365258488
5524824;1;4;1;80;19;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;19;98,8456365258488
5524827;1;1;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;176,718697581309
5524829;1;3;1;80;19;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;2;19;45,8427131668857
5524830;1;1;1;80;19;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;19;66,8104931689063
5524831;1;2;1;80;19;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,2;19;185,442170527709
5524831;1;4;1;80;19;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;19;185,442170527709
5524832;1;2;1;80;19;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;19;184,077419585181
5524832;1;4;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;184,077419585181
5524834;1;2;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;19;138,031171942595
5524835;1;1;1;80;19;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,3;19;115,921714887684
5524835;1;2;1;80;19;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;19;115,921714887684
5524838;1;3;1;80;41;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;41;232,492388803432
5524838;1;4;1;80;41;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;232,492388803432
5524840;1;3;1;80;41;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;41;218,048639167814
5524840;1;4;1;80;41;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;41;218,048639167814
5524842;1;1;1;80;44;1;1;8; ;2; ; ;9; ;2; ;2; ;1;20;908526;2;1;08;4;44;76,058936923579
5524842;1;3;1;80;44;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;76,058936923579
5524844;1;1;1;80;44;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;44;97,9760850716324
5524844;1;2;1;80;44;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;44;97,9760850716324
5524846;1;1;1;80;44;1;1;8; ;2; ; ;8; ;2; ;2; ;1;40;908526;2;1;08;4;44;102,870314147482
5524846;1;2;1;80;44;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;102,870314147482
5524847;1;1;1;80;44;1;1;6; ;2; ; ;8; ;2; ;2; ;1;40;908526;2;1;08;4;44;102,870314147482
5524847;1;2;1;80;44;1;1;6; ;2; ; ;2; ;2; ;2; ;1;40;908526;2;1;08;2;44;102,870314147482
5524849;1;4;1;80;44;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;189,406297493225
5524849;1;7;1;80;44;1;1;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;44;189,406297493225
5524850;1;1;1;80;44;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;44;139,797716143841
5524850;1;3;1;80;44;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;139,797716143841
5524852;1;4;1;80;44;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;117,982559663967
5524852;1;5;1;80;44;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;117,982559663967
5524853;1;2;1;80;44;1;1;6; ;2; ; ;1; ;2; ;2; ;1;48;98;2;1;08;3;44;152,935283706142
5524854;1;1;1;80;44;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;300000;2;1;08;1,2;44;207,313822906028
5524854;1;5;1;80;44;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;44;207,313822906028
5524854;1;8;1;80;44;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;207,313822906028
5524855;1;1;1;80;44;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;900000;2;1;08;1,3;44;81,9101899256141
5524856;1;1;1;80;44;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;44;97,6891183306237
5524856;1;3;1;80;44;1;1;4; ;2; ; ;4; ;2; ;2; ;1;40;500000;2;1;08;1,3;44;97,6891183306237
5524858;1;3;1;80;44;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;111,714967184347
5524860;1;1;1;80;44;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;44;66,3293768919422
5524860;1;3;1;80;44;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;66,3293768919422
5524862;1;2;1;80;44;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;44;89,852337110534
5524862;1;3;1;80;44;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;89,852337110534
5524863;1;2;1;80;44;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;112,443922489586
5524863;1;4;1;80;44;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;44;112,443922489586
5524865;1;2;1;80;44;1;1;7; ;2; ; ;1; ;2; ;2; ;1;48;908526;2;1;08;1,3;44;89,852337110534
5524865;1;3;1;80;44;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;44;89,852337110534
