DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5530754;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;3137,29138922864
5530754;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;3137,29138922864
5530755;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;2181,08444733692
5530756;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;15;3117,18984477317
5531600;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;2553,99247478981
5531600;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2553,99247478981
5531600;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;2553,99247478981
5531600;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;2553,99247478981
5531601;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2820,93304200114
5531601;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2820,93304200114
5531601;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2820,93304200114
5531601;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;2820,93304200114
5531603;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1441,19197708025
5531603;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1441,19197708025
5531604;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1685,73739635491
5531604;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1685,73739635491
5531604;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1685,73739635491
5531605;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1882,36286337379
5531606;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;3397,9483116606
5531606;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;08; ;23;3397,9483116606
5531607;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2388,45780598838
5531607;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2388,45780598838
5531608;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2851,58192211516
5531608;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2851,58192211516
5531609;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;2494,99091879924
5531610;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;2302,55976836878
5531610;1;7;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;08;3;23;2302,55976836878
5531612;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;08; ;23;1942,25108712686
5531613;1;4;1;80;2;2; ; ; ;1;1;9; ;2; ;2; ;2; ;500000;2;1;08; ;23;3098,80322442014
5531614;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;08; ;23;2595,06823134321
5531615;1;2;1;80;2;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;2481,94364604925
5531617;1;2;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;3;23;1253,56896895204
5531617;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1253,56896895204
5531617;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1253,56896895204
5531617;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1253,56896895204
5531617;1;8;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1253,56896895204
5531619;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1243,98588653496
5531620;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2343,93133958546
5531621;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;23;1931,83845554468
5531622;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2701,60134415407
5531623;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1637,64249407218
5531624;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;600000;2;1;08;4;23;1957,80517796721
5531624;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1957,80517796721
5531625;1;2;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;1668,73329228964
5531626;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;1806,74559875343
5531626;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1806,74559875343
5531627;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1930,28281562956
5531628;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2205,91903312167
5531629;1;2;1;80;2;1;9;POR SU EMBARAZO;2; ; ;12;POR SU EMBARAZO;2; ;2; ; ; ; ;2;1;08;1,3;23;2393,40693175634
5531630;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;1578,35100850532
5531630;1;2;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ;2; ;200000;2;1;08;3;23;1578,35100850532
5531630;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1578,35100850532
5531631;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1441,19197708025
5531631;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1441,19197708025
5531631;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1441,19197708025
5531631;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1441,19197708025
5531632;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;1668,73329228964
5531633;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;08; ;23;2851,58192211516
5531633;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;2851,58192211516
5531634;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;23;1892,77549495597
5531634;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;1892,77549495597
5531637;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;1950,78603223788
5531638;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;1950,78603223788
5531660;1;2;1;80;2;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;47;1492,91478530533
5531662;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;1014980;2;1;08;4;47;1305,8743622028
5531662;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;1200000;2;1;08; ;47;1305,8743622028
5531663;1;2;1;80;2;1;9;POR LA PANDEMIA;1; ;1;9; ;2; ;2; ;1;48;98;2;1;08;2;47;1831,64721458872
5531663;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1831,64721458872
5531664;1;1;1;80;2;2; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;08; ;47;1174,72811006893
5531664;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1174,72811006893
5531665;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1748,98732011789
5531667;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2125,81884154682
5531667;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2125,81884154682
5531668;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1372,18544605519
5531669;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1082,11654710499
5531670;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;300000;2;1;08;1,2;47;1831,64721458872
5531672;1;2;1;80;2;2; ; ; ;1;3;4; ;2; ;2; ; ; ; ;2;1;08; ;47;1302,57277046904
5531673;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;24;200000;2;1;08;1,3;47;1919,7763602954
5531674;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1250,24369350011
5531674;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1250,24369350011
5531674;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1250,24369350011
5531674;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1250,24369350011
5531674;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1250,24369350011
5531674;1;8;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1250,24369350011
5531675;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;47;1659,6480219658
5531675;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1659,6480219658
5531676;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;908526;2;1;08; ;47;1704,93757094766
5531676;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1704,93757094766
5531676;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1704,93757094766
5531676;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1704,93757094766
5531677;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1576,98812749497
5531677;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1576,98812749497
5531678;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;200000;2;1;08; ;47;1302,57277046904
5531680;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1704,93757094766
5531680;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1704,93757094766
5531681;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;3;47;1576,98812749497
5531681;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1576,98812749497
5531682;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;999,456652634165
5531683;1;2;1;80;2;2; ; ; ;1;2;1; ;2; ;2; ; ; ; ;2;1;08; ;47;1287,02048683437
5531683;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1287,02048683437
5531684;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1302,57277046904
5531686;1;1;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;4;47;1273,87200966009
5531686;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;4;47;1273,87200966009
5531687;1;2;1;80;2;1;3; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;08;4;47;2344,86161719206
5531687;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2344,86161719206
5531687;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;2344,86161719206
5531688;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ;1;30;200000;2;1;08;4;47;841,537658671189
5531688;1;3;1;80;2;1;1; ;1; ;1;1; ;2; ;2; ; ; ;300000;2;1;08;2;47;841,537658671189
5531689;1;1;1;80;2;1;4; ;1; ;2;1; ;2; ;2; ;1;25;400000;2;1;08;3;47;1168,38687571863
5531690;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;908000;2;1;08;3;47;1939,53263022757
5531690;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1939,53263022757
5531691;1;1;1;80;2;2; ; ; ;1;4;4; ;2; ;2; ; ; ; ;2;1;08; ;47;1025,47870078597
5531691;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1025,47870078597
5531691;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1025,47870078597
5531691;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;47;1025,47870078597
5531692;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;908526;2;1;08; ;47;2070,44626016613
5531692;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;2070,44626016613
5531694;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,4;47;898,175504990215
5531695;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1255,25075648697
5531695;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1255,25075648697
5531696;1;1;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;4;47;1111,74902939961
5531696;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1111,74902939961
5531697;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1919,7763602954
5531698;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1704,93757094766
5531698;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1704,93757094766
5531698;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1704,93757094766
5531698;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1704,93757094766
5531700;1;1;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;1321,19402364216
5531705;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;1801,73630133435
5531705;1;4;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,2;47;1801,73630133435
5531711;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1715,17471326949
5531711;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1715,17471326949
5531711;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1715,17471326949
5531713;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;24;300000;2;1;08; ;47;1417,93411677294
5531713;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1417,93411677294
5531715;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;47;1537,27261280154
5531715;1;2;1;80;2;1;9;POR PANDEMIA;2; ; ;12;POR PANDEMIA;2; ;2; ;1;48;600000;2;1;08;1,3;47;1537,27261280154
5531716;1;2;1;80;2;1;9;POR CAMBIO DE PAIS;2; ; ;1; ;2; ;2; ;1;48;200000;2;1;08;3;47;1026,12494844291
5531716;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1026,12494844291
5531716;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1026,12494844291
5531721;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2023,40267714382
5531721;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2023,40267714382
5531722;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1273,87200966009
5531722;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;50;600000;2;1;08;2;47;1273,87200966009
5531723;1;1;1;80;2;2; ; ; ;1;1;12;PERIODO DE GESTACION;2; ;2; ; ; ; ;2;1;08; ;47;1494,32823302414
5531723;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1494,32823302414
5531724;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;745,062123363315
5531724;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;745,062123363315
5531726;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;47;1082,11654710499
5531727;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;4;47;2041,74549935718
5531727;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2041,74549935718
5531727;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2041,74549935718
5531728;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1169,08521092592
5531728;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1169,08521092592
5531728;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1169,08521092592
5531728;1;8;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1169,08521092592
5531729;1;1;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;47;1619,93250727237
5531729;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;08;3;47;1619,93250727237
5531730;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;48;500000;2;1;08;2;47;1666,04899468731
5531730;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1666,04899468731
5531731;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ;1;24;250000;2;1;08;4;47;1844,88860226343
5531731;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1844,88860226343
5531731;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1844,88860226343
5531731;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1844,88860226343
5531731;1;8;1;80;2;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;47;1844,88860226343
5531732;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;745,062123363315
5531732;1;2;1;80;2;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;47;745,062123363315
5531732;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;2;47;745,062123363315
5531732;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;745,062123363315
5531733;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;1381,96040012802
5531735;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;942,818806315139
5531735;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,3;47;942,818806315139
5531737;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;1168,38687571863
5531738;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1039,37820866978
5531738;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1039,37820866978
5531738;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1039,37820866978
5531738;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1039,37820866978
5531738;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1039,37820866978
5531742;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;898,175504990215
5531745;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;47;987,176633811344
5531745;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;987,176633811344
5531745;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;987,176633811344
5531746;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;500000;2;1;08;4;47;745,062123363315
5531746;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;600000;2;1;08; ;47;745,062123363315
5531746;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;745,062123363315
5531750;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;745,062123363315
5531750;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;745,062123363315
5531751;1;1;1;80;2;1;9;POR LA PANDEMIA;2; ; ;1; ;2; ;2; ;2; ;908000;2;1;08;2;47;1403,85391811299
5531751;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1403,85391811299
5531752;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;1168,38687571863
5531753;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;47;1273,87200966009
5531753;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1273,87200966009
5531753;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;1273,87200966009
5531755;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;47;999,456652634165
5531755;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;999,456652634165
5531756;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;48;300000;2;1;08;3;47;2330,57459849573
5531757;1;1;1;80;2;2; ; ; ;1;1;9; ;2; ;2; ; ; ; ;2;1;08; ;47;2111,53182285049
5531757;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2111,53182285049
5531758;1;2;1;80;2;2; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;08; ;47;1302,57277046904
5531775;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;47;1294,18865961775
5531775;1;3;1;80;2;2; ; ; ;1;3;9; ;2; ;2; ; ; ; ;2;1;08; ;47;1294,18865961775
5531777;1;1;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;08;3;47;2414,4742927782
5531777;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2414,4742927782
5531777;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;2414,4742927782
5531777;1;8;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;2414,4742927782
5531778;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;47;1168,38687571863
5531779;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;08;4;47;1082,11654710499
5531779;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1082,11654710499
5531781;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;926,981048851752
5531781;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;926,981048851752
5531782;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1388,66945117552
5531782;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1388,66945117552
5531782;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1388,66945117552
5531811;1;2;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;3;47;1434,79632929674
5531811;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1434,79632929674
5531812;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,2;47;1617,36103447807
5531812;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1617,36103447807
5531812;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1617,36103447807
5531812;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;47;1617,36103447807
5531813;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;500000;2;1;08;1,2;47;1456,08108500123
5531813;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;47;1456,08108500123
