DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
2295073;1;3;1;70;2;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;04;19;1067,0182402741
2295119;1;2;1;70;2;12;40;3; ;2;208;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;61;01;1;1;0140;04;19;1742,72438759513
2295142;1;3;1;70;2;52;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;65;1;2;6512;04;19;699,528972613879
2295179;1;1;1;70;2;2;48;3; ;2;6;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;04;19;1083,83636494311
2295197;1;2;1;70;2;56;48;1; ;2;56;3; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;55;95;1;2;9500;04;19;1036,72041059561
2295199;1;1;1;70;2;24;48;3; ;2;104;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;04;19;909,032294642945
2295291;1;5;1;70;2;12;40;8; ;2;12;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;04;23;1852,81784805173
2295300;1;3;1;70;2;3;24;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;56;56;93;1;1;9301;04;23;5083,93449914859
2295316;1;3;1;70;2;12;36;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;04;23;1630,54927379263
2295896;2;3;2;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;73;2129,14554982387
2295920;1;3;1;70;2;24;60;8; ;2;24;8; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;04;73;2704,86180360261
2295921;1;1;1;70;2;3;60;8; ;2;3;8; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;62;62;01;1;1;0121;04;73;1965,42594261615
2295930;1;2;1;70;2;152;48;1; ;2;152;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;73;1871,38777340872
2295943;1;1;1;70;2;48;48;2; ;2;48;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;34;75;1;2;7512;04;73;2935,53787081866
2301823;1;1;1;70;2;4;48;1; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;135000;2;95;62;01;1;1;0114;04;05;3630,23902209112
2301828;1;2;1;70;2;24;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;74;24;1;2;2411;04;05;2622,31483971628
2301829;1;3;1;70;2;36;24;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;04;05;4421,51297443033
2301832;1;2;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;04;05;5100,48664090454
2301860;1;3;1;70;2;16;25;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;05;4755,8052597629
2301863;1;3;1;70;2;16;48;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;09;85;1;2;8513;04;05;3003,79901099775
2302067;1;6;1;70;2;4;24;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;55;38;64;1;1;6421;04;05;2166,88504712261
2302611;1;3;1;70;2;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;50;2588,80668111247
2302649;1;3;1;70;2;52;40;1; ;2;52;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;59;73;1;2;7310;04;50;789,309986260261
2302667;1;1;1;70;2;8;42;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;50;2808,81608579449
2302669;1;1;1;70;2;36;48;1; ;2;52;8; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;2;0118;04;50;3465,69351972003
2302669;1;2;1;70;2;3;60;8; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;95;45;1;1;4530;04;50;3465,69351972003
2302669;1;3;1;70;2;36;48;4; ;2;52;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;2;0121;04;50;3465,69351972003
2302699;1;1;1;70;2;2;44;8; ;2;2;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;515000;2;62;62;01;1;1;0121;04;50;3017,83184519563
2302843;1;3;1;70;2;12;18;1; ;2;12;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;62;01;1;1;0115;04;50;1769,15754534929
2305998;1;4;1;70;2;8;48;1; ;2;40;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5522;04;17;1129,9910654073
2306013;1;2;1;70;2;45;48;3; ;2;50;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;17;525,363055946894
2306013;1;7;1;70;2;25;48;1; ;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5211;04;17;525,363055946894
2306019;1;2;1;70;2;25;48;3; ;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5233;04;17;567,630287468769
2306021;1;4;1;70;2;40;48;3; ;2;40;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;17;1066,46987483556
2306040;1;2;1;70;2;16;48;1; ;2;16;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;17;537,111979796116
2306050;1;2;1;70;2;36;48;1; ;2;36;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;04;17;632,60906167463
2306068;1;2;1;70;2;25;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;17;1757,88976242589
2306068;1;3;1;70;2;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;17;1757,88976242589
2306094;1;3;1;70;2;96;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;17;1426,31844459023
2306099;1;2;1;70;2;3;48;3; ;2;3;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;75000;2;54;54;95;1;1;9500;04;17;451,225658092251
2306105;1;3;1;70;2;8;48;1; ;2;8;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;62;01;1;1;0111;04;17;2038,16776112763
2306173;1;2;1;70;2;12;48;3; ;2;144;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;17;409,617859005283
2306193;1;2;1;70;2;14;48;1; ;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;04;17;1423,53366224326
2306200;1;1;1;70;2;6;48;8; ;2;6;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;04;17;1783,79284289524
2306229;1;5;1;70;2;8;48;1; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5522;04;17;604,742561922328
2306243;1;3;1;70;2;1;50;8; ;2;1;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;04;17;751,882371647038
2306327;2;2;2;70;2;52;50;1; ;2;72;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;04;17;1772,13380607039
2306340;1;3;1;70;2;3;40;4; ;2;3;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;61;62;01;1;1;0121;04;18;307,088644974746
2306350;1;1;1;70;2;16;48;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;74;1;2;7493;04;18;1524,6879638126
2306374;1;2;1;70;2;5;30;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;04;18;292,724854408372
2306380;1;3;1;70;2;16;48;2; ;2;20;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8046;04;18;209,616398889519
2306383;1;3;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;04;18;272,872283667526
2306394;1;2;1;70;2;8;15;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;18;244,127408882933
2306398;1;3;1;70;2;1;48;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;45;45;52;1;1;5211;04;18;248,979582082189
2306408;1;2;1;70;2;6;30;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;04;18;312,534887583234
2306411;1;2;1;70;2;2;54;4; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;61;62;01;1;1;0121;04;18;300,425550171421
2306411;1;3;1;70;2;4;60;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;61;61;01;1;1;0140;04;18;300,425550171421
2306427;1;2;1;70;2;10;30;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;18;263,649054179101
2306480;1;1;1;70;2;4;48;4; ;2;156;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0121;04;18;189,879368148239
2306482;1;1;1;70;2;5;50;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0113;04;18;237,958052946764
2306489;1;3;1;70;2;2;48;4; ;2;6;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;04;18;316,299252506102
2306490;1;2;1;70;2;2;48;8; ;2;6;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;04;18;237,995696763592
2306497;1;4;1;70;2;1;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;04;18;277,724456866782
2306503;1;1;1;70;2;8;48;4; ;2;10;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;04;18;189,879368148239
2306508;1;1;1;70;2;1;50;4; ;2;3;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;61;62;01;1;1;0113;04;18;227,124379826749
2306568;1;2;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;04;18;307,076023017677
2306576;1;4;1;70;2;14;48;1; ;2;14;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;61;1;2;6120;04;18;307,076023017677
2306579;1;2;1;70;2;12;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;1;9301;04;18;288,642185997897
2306615;1;3;1;70;2;6;48;8; ;2;6;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;04;18;372,429628165723
2306617;1;3;1;70;2;5;50;3; ;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;54;95;1;1;9500;04;18;194,177422003826
2306625;1;3;1;70;2;24;36;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;04;18;240,778886644484
2306637;1;2;1;70;2;3;54;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;61;61;01;1;1;0140;04;18;317,140191348912
2306658;1;2;1;70;2;8;50;4; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;58;75;1;1;7522;04;18;247,181282435188
2306678;1;1;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;54;54;95;1;1;9500;04;18;242,563356712441
2306683;1;1;1;70;2;3;54;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;04;18;199,420901124272
2306725;1;2;1;70;2;28;40;4; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;04;52;1413,16730272029
2306727;1;2;1;70;2;24;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;04;52;2026,96154572242
2306749;1;3;1;70;2;24;40;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;52;780,046643406242
2306752;1;2;1;70;2;48;40;4; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;04;52;2047,31274013497
2306754;1;2;1;70;2;8;40;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;54;56;93;1;1;9301;04;52;1699,27759006202
2306754;1;4;1;70;2;4;45;4; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;55;54;95;1;1;9500;04;52;1699,27759006202
2306756;1;2;1;70;2;48;40;2; ;2;48;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7512;04;52;1316,31378920874
2306761;1;1;1;70;2;40;40;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;2;9500;04;52;1278,34919064242
2306764;1;2;1;70;2;24;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;04;52;1137,18421855343
2306773;1;2;1;70;2;40;40;3; ;2;40;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;52;1582,07288213792
2306780;1;2;1;70;2;24;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0121;04;52;1520,1480194067
2306784;1;2;1;70;2;24;40;4; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0140;04;52;2257,00477039894
2306786;1;3;1;70;2;32;48;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0121;04;52;780,046643406242
2306791;1;1;1;70;2;4;60;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;98;98;60;1;1;6031;04;52;1874,04096954567
2306792;1;2;1;70;2;98;36;3; ;2;98;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;52;1858,05596630478
2306802;1;3;1;70;2;24;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;04;52;1423,29450589516
2306808;1;2;1;70;2;24;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0118;04;52;1582,07288213792
2306810;1;2;1;70;2;4;40;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;54;54;95;1;1;9500;04;52;1375,10591609115
2306816;1;2;1;70;2;208;48;3; ;2;208;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;2;8532;04;52;1495,44335986406
2306816;1;4;1;70;2;208;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;52;1495,44335986406
2306819;1;4;1;70;2;48;40;4; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;04;52;1423,29450589516
2306821;1;2;1;70;2;24;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;04;52;2532,98785456581
2306823;1;1;1;70;2;48;45;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;52;1544,1082835716
2306828;1;2;1;70;2;24;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;04;52;1689,15038688715
2306841;1;6;1;70;2;52;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;75; ; ;1;2; ;04;52;1806,25830674843
2306851;1;3;1;70;2;5;24;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;04;52;1495,44335986406
2306880;1;2;1;70;2;48;60;3; ;2;12;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;2;0121;04;52;2425,91034981658
2306883;1;3;1;70;2;6;30;4; ;2;6;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;04;52;1423,29450589516
2306887;1;4;1;70;2;60;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;57;61;01;1;2;0140;04;52;1002,11182449688
2306887;1;5;1;70;2;12;44;4; ;2;52;2; ;9;5; ; ; ; ;1; ; ; ; ; ; ;2; ;2;98;58;75;1;1;7522;04;52;1002,11182449688
2306887;1;6;1;70;2;16;50;4; ;2;8;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;62;01;1;2;0121;04;52;1002,11182449688
2306900;1;2;1;70;2;16;60;3; ;2;16;9;T;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;85;1;2;8532;04;52;1244,16493523984
2306901;1;3;1;70;2;5;48;1; ;2;5;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;35;35;60;1;1;6041;04;52;1495,44335986406
2306904;1;2;1;70;2;104;36;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;04;52;1582,07288213792
2306905;1;2;1;70;2;52;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;61;01;1;2;0140;04;52;1413,16730272029
2306907;1;3;1;70;2;24;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;62;01;1;2;0112;04;52;1495,44335986406
2306907;1;4;1;70;2;12;24;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;61;01;1;1;0140;04;52;1495,44335986406
2306915;1;2;1;70;2;3;44;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;70000;2;61;61;01;1;1;0140;04;52;1413,16730272029
2306934;1;2;1;70;2;12;20;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;04;52;1037,19796919307
2306935;1;2;1;70;2;36;20;3; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;52;1689,15038688715
2306949;1;2;1;70;2;12;40;4; ;2;12;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;1;7512;04;52;1002,36610647556
2306954;1;2;1;70;2;258;24;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;04;52;1520,1480194067
2306973;1;2;1;70;2;4;40;2; ;2;8;2; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;31;85;1;1;8532;04;27;312,967510080952
2307013;1;3;1;70;2;5;40;4; ;2;8;4; ;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;95;98;60;1;1;6022;04;52;968,732387557396
2307070;1;3;1;70;2;12;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;52;1679,66607071136
2307086;1;2;1;70;2;32;50;3; ;2;208;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;52;1760,99257229328
2307086;1;3;1;70;2;52;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;04;52;1760,99257229328
2307088;1;2;1;70;2;40;40;1; ;2;52;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;04;52;771,044053169636
2307095;1;2;1;70;2;16;35;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;04;52;2549,16407151536
2307097;1;2;1;70;2;24;45;4; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;54;95;1;2;9500;04;52;1563,81403312841
2307106;1;2;1;70;2;20;35;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;52;2097,69430641885
2307114;1;2;1;70;2;52;48;3; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;04;52;1263,59564476163
2307119;1;3;1;70;2;12;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;04;27;671,866131267577
2307141;1;2;1;70;2;13;54;4; ;2;13;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;52;1573,9200283405
2307160;1;4;1;70;2;52;48;1; ;2;52;8; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;62;01;1;2;0115;04;52;1189,67389855216
