DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;AREA;fex_c_2011
2260054;1;3;1;70;1;6;48;1; ;2;6;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;51;1;1;5151;04;73;73;177,892646713664
2260054;1;6;1;70;1;4;48;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;515000;2;37;37;64;1;1;6412;04;73;73;177,892646713664
2260054;1;7;1;70;1;16;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;44;33;92;1;2;9242;04;73;73;177,892646713664
2260055;1;1;1;70;1;104;48;4; ;2;104;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8050;04;76;76;683,920863593217
2260057;1;1;1;70;1;60;56;4; ;2;4;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;98;2;16;16;74;1;2;7494;04;76;76;1018,22959349148
2260058;1;5;1;70;1;104;70;1; ;2;104;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;59;85;1;2;8520;04;76;76;1075,29378653181
2260061;1;1;1;70;1;104;48;1; ;2;12;4; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;74;1;2;7413;04;76;76;983,961719750341
2260062;1;3;1;70;1;12;48;4; ;2;4;5; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;02;45;1;1;4522;04;76;76;848,840435269472
2260069;1;2;1;70;1;16;48;1; ;2;20;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;97;52;1;2;5211;04;17;17;186,973381169141
2260071;1;1;1;70;1;48;48;1; ;2;48;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5236;04;17;17;146,435393097488
2260078;1;2;1;70;1;52;48;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ;1; ;ESTUDIAR;2; ;2;38;64;64;1;2;6421;04;17;17;137,449853745599
2260088;1;2;1;70;1;3;60;1; ;2;208;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;18;80;1;1;8043;04;17;17;190,327051428512
2260088;1;3;1;70;1;2;60;1; ;2;17;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;38;64;1;1;6421;04;17;17;190,327051428512
2260097;1;1;1;70;1;52;48;1; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;04;17;17;123,777269865322
2260097;1;3;1;70;1;4;20;3; ;2;2;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;210000;2;54;54;95;1;1;9500;04;17;17;123,777269865322
2260099;1;2;1;70;1;52;48;3; ;2;52;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;2;9500;04;17;17;189,227148500746
2260111;1;2;1;70;1;2;48;1; ;2;84;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;54;95;1;1;9500;04;18;18;59,9119083477481
2260114;1;1;1;70;1;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;18;18;53,7291627933483
2260125;1;3;1;70;1;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;18;18;54,8418451321203
2260125;1;4;1;70;1;12;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;85;1;1;8511;04;18;18;54,8418451321203
2260125;1;5;1;70;1;8;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;45;52;1;1;5233;04;18;18;54,8418451321203
2260132;1;1;1;70;1;12;48;1; ;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;65;1;1;6512;04;18;18;57,2868054051101
2260132;1;2;1;70;1;36;48;1; ;2;36;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;63;1;2;6331;04;18;18;57,2868054051101
2260133;1;3;1;70;1;8;56;4; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;54;95;1;1;9500;04;18;18;41,2140064886751
2260142;1;1;1;70;1;1;48;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;54;74;1;1;7493;04;18;18;60,6101733909592
2260143;1;1;1;70;1;16;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;18;18;55,1051842921292
2260157;1;2;1;70;1;99;24;1; ;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;60;01;1;2;0111;04;52;52;163,627343681263
2260161;1;4;1;70;1;52;20;1; ;2;18;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;15;39;85;1;2;8532;04;52;52;156,078133033547
2261960;1;1;1;70;1;16;48;1; ;2;16;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;95;61;01;1;2;0115;04;05;05;1206,16997141311
2261965;1;3;1;70;1;12;50;3; ;2;13;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;05;05;1032,44065697
2261967;1;1;1;70;1;120;48;4; ;2;120;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;05;05;964,838423364174
2261970;2;2;2;70;1;52;48;1; ;2;52;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5219;04;05;05;1076,13962735622
2261985;1;3;1;70;1;45;48;1; ;2;364;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;33;33;65;1;2;6512;04;05;05;1147,81665978305
2261988;1;1;1;70;1;4;48;1; ;2;4;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;81;81;36;1;1;3611;04;05;05;1070,47284049343
2261994;1;1;1;70;1;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;75000;2;55;55;74;1;1;7493;04;05;05;696,331487854887
2261994;1;3;1;70;1;2;48;1; ;2;9;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;19;1;1;1921;04;05;05;696,331487854887
2261998;1;2;1;70;1;96;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;05;05;722,525027545944
2262003;1;2;1;70;1;3;48;1; ;2;3;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;890000;2;21;09;15;1;1;1511;04;05;05;1223,60377318968
2262006;1;2;1;70;1;24;48;1; ;2;36;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;2;7491;04;05;05;1086,89184360071
2262010;1;3;1;70;1;2;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;270000;2;97;97;18;1;1;1810;04;05;05;1055,93505946213
2262014;1;3;1;70;1;104;48;1; ;2;104;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;80;1;2;8012;04;05;05;1422,297017297
2262016;1;4;1;70;1;16;48;1; ;2;6;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;45;45;52;1;2;5262;04;05;05;694,540206198575
2262022;1;1;1;70;1;4;40;3; ;2;4;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;08;08;1107,20054931555
2262035;1;3;1;70;1;104;48;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;50;1;2;5030;04;13;13;394,196993217621
2262035;1;5;1;70;1;52;48;1; ;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;04;13;13;394,196993217621
2262044;1;2;1;70;1;52;20;1; ;2;20;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;13;80;1;2;8011;04;13;13;323,462409074358
2262049;1;4;1;70;1;24;48;1; ;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;2;7020;04;15;15;95,4162251237852
2262050;1;2;1;70;1;24;48;1; ;2;24;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;04;15;15;67,951666459001
2262056;1;2;1;70;1;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;04;15;15;120,359563148118
2262056;1;3;1;70;1;108;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;04;15;15;120,359563148118
2262060;1;2;1;70;1;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;15;15;45,3978598588746
2262066;1;1;1;70;1;5;48;1; ;2;5;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1593;04;17;17;169,170389554484
2262066;1;2;1;70;1;208;48;1; ;2;3;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;53;54;95;1;2;9500;04;17;17;169,170389554484
2262074;1;3;1;70;1;12;48;1; ;2;12;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;1;4530;04;17;17;138,100949847001
2262076;1;2;1;70;1;16;48;1; ;2;16;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;85;1;2;8512;04;17;17;182,315793134607
2262079;1;3;1;70;1;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;04;17;17;122,424840189116
2262086;1;3;1;70;1;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;2; ;04;17;17;179,574374429314
2262091;1;3;1;70;1;12;48;1; ;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;04;18;18;45,9380840705979
2262202;1;1;1;70;1;20;48;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;40;52;1;2;5245;04;19;19;101,961758621531
2262204;1;2;1;70;1;24;48;1; ;2;12;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;04;19;19;89,3497568765202
2262207;1;3;1;70;1;32;48;1; ;2;104;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;32;85;1;2;8512;04;19;19;61,1640253288758
2262207;1;6;1;70;1;4;48;1; ;2;4;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;761000;2;32;33;64;1;1;6421;04;19;19;61,1640253288758
2262208;1;1;1;70;1;104;48;1; ;2;104;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;58;75;1;2;7524;04;19;19;98,3590358168674
2262216;1;1;1;70;1;8;50;4; ;2;99;2; ;9;3; ; ; ; ;1;1; ;1; ; ; ;2; ;2;61;58;75;1;1;7522;04;20;20;106,388264713593
2262218;1;1;1;70;1;10;50;4; ;2;10;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;57;57;93;1;1;9309;04;20;20;123,447879740612
2262232;1;1;1;70;1;8;20;4; ;2;128;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;61;01;1;1;0111;04;20;20;63,7288330166999
2262234;1;2;1;70;1;4;48;4; ;2;4;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;20;20;116,684973157713
2262235;1;1;1;70;1;24;48;1; ;2;156;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;40;52;1;2;5252;04;20;20;108,51709244588
2262241;1;2;1;70;1;3;40;1; ;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;80;1;1;8041;04;23;23;118,863856414868
2262244;2;1;2;70;1;2;48;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;54;54;95;1;1;9500;04;23;23;138,535907434263
2262245;1;2;1;70;1;3;56;1; ;2;3;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;45;45;52;1;1;5211;04;23;23;113,629520331809
2262245;1;6;1;70;1;2;60;2; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;56;50;1;1;5020;04;23;23;113,629520331809
2262246;1;2;1;70;1;8;48;1; ;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;1;7411;04;23;23;131,048837371778
2262246;1;3;1;70;1;104;48;1; ;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;60;1;2;6022;04;23;23;131,048837371778
2262246;1;4;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;04;23;23;131,048837371778
2262248;1;8;1;70;1;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;23;23;79,3781037758806
2262359;1;3;1;70;1;12;48;2; ;2;52;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7523;04;23;23;148,049310065753
2262359;1;4;1;70;1;52;48;3; ;2;520;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5234;04;23;23;148,049310065753
2262359;1;5;1;70;1;2;48;1; ;2;2;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;1;190000;2;95;95;45;1;1;4521;04;23;23;148,049310065753
2262360;1;1;1;70;1;24;48;1; ;2;24;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;93;1;2;9303;04;23;23;119,335767348618
2262362;1;4;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;04;23;23;124,13242400407
2262369;1;1;1;70;1;8;50;5; ;2;12;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;23;23;119,941645670799
2262369;1;3;1;70;1;16;42;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;04;23;23;119,941645670799
2262446;1;3;1;70;1;16;40;1; ;2;16;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;2;6421;04;23;23;125,140220818281
2262446;1;5;1;70;1;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;23;23;125,140220818281
2262447;1;3;1;70;1;6;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;04;23;23;125,580050657206
2262447;1;4;1;70;1;3;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;23;23;125,580050657206
2262449;1;2;1;70;1;52;40;2; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7524;04;27;27;27,3470762930325
2262451;1;3;1;70;1;54;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;40; ; ;1;2; ;04;27;27;27,3470762930325
2262452;1;1;1;70;1;13;40;1; ;2;104;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;45;1;1;4521;04;27;27;27,3470762930325
2262453;1;1;1;70;1;3;60;1; ;2;5;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;27;27;27,3470762930325
2262456;1;1;1;70;1;8;40;3; ;2;9;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;27;27;27,3470762930325
2262462;1;1;1;70;1;104;40;3; ;2;204;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;80;1;2;8012;04;27;27;40,5823809561277
2262466;1;1;1;70;1;12;40;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;04;27;27;27,3470762930325
2262468;1;1;1;70;1;204;40;1; ;2;204;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;13;1;2;1320;04;27;27;82,6511034913305
2262484;1;1;1;70;1;4;48;1; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;41;52;1;1;5211;04;47;47;117,080417157182
2262485;1;2;1;70;1;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;77;55;1;1;5529;04;47;47;117,080417157182
2262513;1;1;1;70;1;97;60;4; ;2;104;6; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;52;1;2;5211;04;50;50;186,701956799104
2262515;1;2;1;70;1;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;50;50;194,042525185152
2262517;1;1;1;70;1;4;48;1; ;2;4;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;52;1;1;5271;04;50;50;187,914254744907
2262521;1;1;1;70;1;24;40;1; ;2;24;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;97;45;52;1;2;5225;04;50;50;177,499302637192
2262535;1;3;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;1; ;04;50;50;142,907443894389
2262542;1;2;1;70;1;52;40;1; ;2;104;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;75;1;2;7512;04;52;52;164,758682220198
2262543;1;2;1;70;1;2;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;39;52;1;1;5234;04;52;52;160,520312666722
2262544;1;4;1;70;1;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;52;52;169,706114784848
2262546;1;1;1;70;1;104;44;1; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;94;36;1;2;3699;04;52;52;169,581188899415
