DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;fex_c_2011
2290557;1;2;1;2;1;4;4;1;5;1; ; ;15000000;80000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;04;19;1;5824,32605786314
2290559;1;2;1;2;1;4;4;1;5;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;04;19;1;5142,6690399229
2290579;1;3;2;2;1;4;1;1;4;1; ; ;15000000;150000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;19;1;6741,77549928149
2290602;1;2;1;2;1;4;1;6; ;1; ; ;1800000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;04;13;1;2142,53371572351
2290603;1;3;1;6; ;3;1;1;3;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;5;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1998,88903404417
2290605;1;3;2;2;1;4;1;1;5;3; ; ; ; ;120000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;2;2;2;1;1; ;1;01;2;04;19;1;5681,75103376746
2290606;1;3;1;6; ;3;1;5;5;1; ; ;600000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;1;2;2;2;1;1; ;2;01;2;04;13;1;1203,89696649091
2290609;1;3;1;2;1;4;1;5;5;1; ; ;10000000;20000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;04;13;1;1099,04058217181
2290610;1;2;1;2;1;3;1;5;5;1; ; ;500000;20000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;4;1;1;2;2;2;1;1; ;2;01;2;04;13;1;1598,43894148355
2290612;1;4;3;2;1;3;1;1;3;1; ; ;10000000;100000; ;2;2;2;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;7;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1407,61973639693
2290614;1;4;2;2;1;3;1;1;3;1; ; ;10000000;50000; ;2;2;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;2;2;1;1; ;2;01;2;04;13;1;1656,71535619943
2290617;1;4;2;2;1;3;1;1;3;4; ; ; ;50000; ;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;1;1;1;2;2;1;1; ;2;01;2;04;13;1;1540,26564200378
2290619;1;4;3;2;1;3;1;1;3;3; ; ; ; ;40000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;5;2;1;1;5;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1813,74362001196
2290620;1;4;2;2;1;3;1;1;3;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;4;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1806,01256985416
2290623;1;4;1;2;1;3;1;1;3;1; ; ;50000000;60000; ;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;2;2;1;1; ;2;01;2;04;13;1;1566,77651588634
2290624;1;5;4;2;1;3;1;1;3;1; ; ;20000000;50000; ;2;2;1;2;2;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;4;1;1;2;2;1;1; ;2;01;2;04;13;1;1566,72716076597
2290626;1;2;1;2;1;4;1;1;3;1; ; ;10000000;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;1;1;1;4;1;1;1;2;2;1;1; ;2;01;2;04;13;1;1203,89696649091
2290629;1;3;2;2;1;4;1;1;3;1; ; ;12000000;50000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;4;1;1;1;2;2;1;1; ;2;01;2;04;13;1;969,505798252758
2290630;1;5;3;2;1;4;1;1;4;1; ; ;99;200000; ;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;1; ;1;01;2;04;19;1;3995,17150995901
2290631;1;4;2;2;1;4;1;1;3;3; ; ; ; ;30000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;3;1;1;4;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1598,54205671966
2290633;1;4;2;2;1;3;1;1;3;1; ; ;20000000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;2;2;1;1; ;2;01;2;04;13;1;1566,77651588634
2290634;1;3;2;2;1;3;1;1;3;1; ; ;18000000;100000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;6;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1385,55556378165
2290648;1;6;5;2;1;4;4;1;5;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;2;2; ;8;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;19;1;3995,17150995901
2290651;1;3;1;2;1;4;4;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;1;3;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;19;1;8538,26706399083
2290667;1;3;3;2;1;1;1;1;4;1; ; ;99;100000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;6;1;1;1;2;1;2;2;1;1;1;1;1;01;2;04;20;1;1610,16916130439
2290671;1;2;1;6; ;4;1;4;4;1; ; ;10000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;3;1;1;4;1;1;2;2;2;1;1; ;1;01;2;04;20;1;1624,20931184853
2290673;1;2;2;6; ;4;6;5;5;1; ; ;99;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;1;1;2;2;2;2;2; ; ; ;01;2;04;20;1;1655,47509526885
2290675;1;1;1;6; ;4;1;5;5;3; ; ; ; ;20000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;9;1;1;1;1;2;2;2;2;1; ; ;1;01;2;04;20;1;1667,32574532941
2290678;1;1;1;2;1;3;1;1;4;3; ; ; ; ;20000;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;20;1;1566,2648088976
2290680;1;1;1;2;1;4;1;1;4;3; ; ; ; ;20000;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;20;1;1620,35921754851
2290682;1;1;1;6; ;4;1;5;5;1; ; ;99;99; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;1;2;2;2;2;1; ; ;1;01;2;04;20;1;1184,95642848288
2290684;1;5;5;6; ;4;6;5;5;4; ; ; ;99; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;2;2; ;4;1;1;1;4;1;2;2;2;2;0; ; ;01;2;04;20;1;1576,13602294238
2290687;1;3;2;2;1;4;6;5;5;4; ; ; ;99; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;2;0; ; ;01;2;04;20;1;1687,90884372975
2290691;1;4;4;6; ;5;2;1;5;4; ; ; ;50000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;2; ;2;2; ;6;1;1;1;1;1;2;2;2;2;1; ; ;01;2;04;20;1;1581,00401069538
2290692;1;4;3;2;1;3;1;1;3;1; ; ;8000000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;2;2;1;1; ;1;01;2;04;13;1;1179,22076938865
2290693;1;4;2;2;1;4;9;5;5;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;20;1;1758,68180657783
2290694;1;3;2;2;1;3;1;4;3;1; ; ;7000000;80000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;6;1;1;1;1;1;1;2;2;1;1; ;2;01;2;04;13;1;2143,61943697055
2290695;1;1;1;2;1;4;2;1;5;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;20;1;1610,27065426045
2290696;1;3;2;2;1;3;1;4;3;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;7;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1835,75050774903
2290697;1;1;1;6; ;4;2;5;5;4; ; ; ;20000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;20;1;1645,28503902473
2290698;1;1;1;2;2;4;6;5;5;4; ; ; ;60000; ;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;20;1;1610,27065426045
2290699;1;3;2;2;1;3;1;4;3;1; ; ;10000000;50000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;2037,67733140441
2290700;1;4;2;6; ;3;4;1;5;1; ; ;7000000;45000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;1;1;2;2;2;2;2; ; ; ;01;2;04;13;1;2175,4858905423
2290702;1;3;2;2;1;3;1;1;3;1; ; ;10000000;70000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1623,76318138065
2290705;1;3;2;2;1;3;1;5;3;1; ; ;5000000;30000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;6;1;1;4;2;1;1;2;2;1;1; ;1;01;2;04;13;1;1679,90887792196
2290707;1;4;2;2;1;3;1;1;3;1; ; ;20000000;60000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1728,61956569975
2290709;1;4;1;2;1;3;1;1;3;3; ; ; ; ;70000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;2;2;1;1; ;1;01;2;04;13;1;1540,36875723989
2290710;1;5;3;2;1;3;1;1;3;1; ; ;10000000;60000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1566,77651588634
2290713;1;3;2;2;1;3;1;1;3;1; ; ;25000000;50000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;2;2;1;1; ;1;01;2;04;13;1;1636,00948464874
2290716;1;3;2;2;1;3;1;4;3;1; ; ;2000000;200000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;4;1;1;4;1;1;1;2;2;1;1; ;1;01;2;04;13;1;1697,99130373151
2290718;1;2;1;2;1;3;1;5;3;1; ; ;2000000;200000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;6;1;1;4;1;1;1;2;2;1;1; ;2;01;2;04;13;1;1681,8333656243
2290721;1;3;1;2;1;3;1;1;3;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;4;1;1;1;2;2;1;1; ;2;01;2;04;13;1;1566,77651588634
2290722;1;3;2;2;1;4;1;1;3;1; ; ;12000000;40000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;4;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1182,43500631256
2290725;1;4;3;2;1;3;1;1;3;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;2;2;1;1; ;2;01;2;04;13;1;1681,93648086042
2290728;1;4;2;2;1;3;1;5;3;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;04;13;1;1674,79778200898
2291030;1;2;2;1;1;1;1;1;4;1; ; ;1000000;30000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;4;2;1;2;1;1;1;2;1;2;01;2;04;41;1;1094,52340316752
2291032;1;3;2;1;1;1;1;5;5;1; ; ;4000000;50000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2; ;5;1;1;4;1;1;2;1;1;1;1;1;2;01;2;04;41;1;1502,98309646413
2291034;1;3;2;1;1;1;1;1;4;1; ; ;5000000;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;4;1;1;1;2;1;2;1;1;1;2;1;2;01;2;04;41;1;1196,51901348609
2291036;1;3;2;1;1;1;1;1;5;1; ; ;3000000;40000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;4;1;1;4;2;1;2;1;1;1;1;1;2;01;2;04;41;1;1423,38891783073
2291052;1;4;3;2;1;4;2;1;5;2; ;120000;9000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;7;1;1;4;2;1;2;2;2;2;1; ; ;01;2;04;41;1;1134,89205191924
2291054;1;3;2;2;1;3;2;1;5;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2; ;2;2; ;5;1;1;2;2;1;2;2;2;2;1; ; ;01;2;04;41;1;1152,95234906542
2291057;1;3;2;1;1;4;1;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2; ;2;2; ;8;1;1;1;2;1;2;1;2;1;2; ;1;01;2;04;41;1;1296,48178681511
2291059;1;3;2;1;1;4;1;1;4;1; ; ;10000000;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2; ;2;2; ;4;1;1;1;2;1;2;1;2;1;2; ;2;01;2;04;41;1;1071,45836101851
2291063;1;5;3;1;1;3;1;1;4;1; ; ;1500000;100000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2; ;3;1;1;4;2;1;2;1;2;1;1; ;1;01;2;04;41;1;1339,9951203703
2291065;1;4;2;1;1;4;1;1;4;3; ; ; ; ;40000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;1;1;5;1;1;1;2;1;2;1;2;1;2; ;2;01;2;04;41;1;1125,89555349095
2291069;1;2;2;1;1;4;1;5;5;1; ; ;8000000;50000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;4;2;1;2;1;2;1;2; ;2;01;2;04;41;1;1463,70423571698
2291071;1;2;1;1;1;3;1;1;5;1; ; ;3000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;2;2;2;1;2;1; ; ;2;01;2;04;41;1;842,602236158642
2291073;1;3;2;1;1;3;1;5;5;1; ; ;4000000;30000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;1;1;5;1;1;4;2;1;2;1;2;1;2; ;2;01;2;04;41;1;1527,63949483327
2291074;1;4;1;2;1;4;1;5;5;1; ; ;5000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;41;1;925,996033619074
2291076;1;3;2;2;1;3;1;1;4;1; ; ;12000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2; ;2;2; ;3;1;1;4;3;1;2;2;2;1;1; ;1;01;2;04;41;1;1007,49002166599
2291077;1;4;3;2;1;3;1;5;5;2; ;100000;3000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;6;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;41;1;986,411200032194
2291078;1;3;1;2;1;4;1;1;5;1; ; ;6000000;40000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;04;41;1;925,996033619074
2291081;1;4;2;2;1;3;1;1;1;1; ; ;6000000;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;41;1;1196,51901348609
2291083;1;3;2;2;1;3;2;1;5;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2; ;2;2; ;5;1;1;4;2;1;2;2;2;2;2; ; ;01;2;04;41;1;1075,06486482338
2291085;1;3;1;2;1;3;1;1;5;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2; ;2;2; ;3;1;1;4;2;1;2;2;2;1;2; ;1;01;2;04;41;1;1236,83433137233
2291088;1;4;2;3;1;4;2;1;5;1; ; ;8000000;150000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;3;1;1;4;2;1;2;2;2;2;3; ; ;01;2;04;41;1;1339,9951203703
2291089;1;4;1;2;1;3;1;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;04;41;1;1258,50113232338
2291091;1;4;2;2;1;4;1;1;5;1; ; ;8000000;30000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;4;1;1;4;2;1;2;2;2;1;2; ;2;01;2;04;41;1;937,004691746016
2291092;1;4;3;3;1;4;1;1;4;1; ; ;10000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;2;2;1;2; ;1;01;2;04;41;1;1094,52340316752
2291094;1;3;2;2;1;3;1;1;4;1; ; ;4000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;2;3;2;2;2;2;1; ; ;1;01;2;04;41;1;947,795949748888
2291095;1;3;2;2;1;4;1;5;5;1; ; ;10000000;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;41;1;1155,16061167233
