DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;MES;DPTO;fex_c_2011
2271744;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;26; ; ; ; ; ; ;2;04;54;884,607034736413
2271745;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;54;884,607034736413
2271745;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;26; ; ; ; ; ; ;2;04;54;884,607034736413
2271746;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;6;36; ; ; ; ; ; ; ; ;2;04;54;629,615470802063
2271746;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;20; ; ; ; ; ; ; ; ;2;04;54;629,615470802063
2271747;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;6;3; ; ; ; ; ; ; ; ;2;04;54;629,615470802063
2271747;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;2;04;54;629,615470802063
2271748;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;7; ; ; ; ; ; ;2;04;54;981,0670596122
2271748;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;14; ; ; ; ; ; ;2;04;54;981,0670596122
2271748;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;04;54;981,0670596122
2271749;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;04;54;789,309986260261
2271749;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;04;54;789,309986260261
2271749;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;04;54;789,309986260261
2271749;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;04;54;789,309986260261
2271750;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;04;54;1622,69572577991
2271750;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;2;04;54;1622,69572577991
2271750;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;04;54;1622,69572577991
2271750;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;04;54;1622,69572577991
2271750;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;04;54;1622,69572577991
2271751;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;21; ; ; ; ; ; ;2;04;54;1397,132502223
2271751;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;2;04;54;1397,132502223
2271751;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;2;04;54;1397,132502223
2271751;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;2;04;54;1397,132502223
2290413;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;4;4; ; ; ; ; ; ; ; ;2;04;19;5142,6690399229
2290413;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;4;25; ; ; ; ; ; ; ; ;2;04;19;5142,6690399229
2290437;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;04;19;5133,82698969466
2290437;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;04;19;5133,82698969466
2290481;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;04;19;7668,06699092806
2290481;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;20; ;5; ; ; ; ; ; ;2;04;19;7668,06699092806
2290481;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;04;19;7668,06699092806
2290481;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;8;5; ; ; ; ; ; ; ; ;2;04;19;7668,06699092806
2290483;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;19;6257,93367550535
2290483;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;04;19;6257,93367550535
2290483;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;04;19;6257,93367550535
2290487;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;04;19;7412,87323844713
2290500;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;04;19;5720,1388213938
2290520;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;04;19;7960,34107563353
2290520;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;1; ; ; ; ;3; ; ; ;2;04;19;7960,34107563353
2290520;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;04;19;7960,34107563353
2290554;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;1;1; ; ; ; ; ; ; ; ;2;04;19;7785,75500502651
2290554;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;1;40; ; ; ; ; ; ; ; ;2;04;19;7785,75500502651
2290554;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;1;1; ; ; ; ; ; ; ; ;2;04;19;7785,75500502651
2290557;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;1;1; ; ; ; ; ; ; ; ;2;04;19;5824,32605786314
2290557;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;40; ; ; ; ; ; ; ; ;2;04;19;5824,32605786314
2290559;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;04;19;5142,6690399229
2290559;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;1;30; ; ; ; ; ; ; ; ;2;04;19;5142,6690399229
2290579;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;04;19;6741,77549928149
2290579;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;04;19;6741,77549928149
2290579;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;04;19;6741,77549928149
2290602;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;2142,53371572351
2290602;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;21; ; ;21; ; ; ; ; ;2;04;13;2142,53371572351
2290603;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;04;13;1998,88903404417
2290603;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;2;04;13;1998,88903404417
2290603;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;04;13;1998,88903404417
2290605;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;04;19;5681,75103376746
2290605;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;2;04;19;5681,75103376746
2290605;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;04;19;5681,75103376746
2290606;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;04;13;1203,89696649091
2290609;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;04;13;1099,04058217181
2290609;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;04;13;1099,04058217181
2290610;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1598,43894148355
2290610;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;21; ; ; ; ; ; ;2;04;13;1598,43894148355
2290610;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1598,43894148355
2290612;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;2;04;13;1407,61973639693
2290612;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1407,61973639693
2290612;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1407,61973639693
2290612;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;04;13;1407,61973639693
2290612;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1407,61973639693
2290614;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1656,71535619943
2290614;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;2;04;13;1656,71535619943
2290614;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1656,71535619943
2290614;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1656,71535619943
2290617;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;2;04;13;1540,26564200378
2290617;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;2;04;13;1540,26564200378
2290619;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;2;04;13;1813,74362001196
2290619;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;1;4; ; ; ; ; ; ; ; ;2;04;13;1813,74362001196
2290619;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;04;13;1813,74362001196
2290619;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;04;13;1813,74362001196
2290620;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;35; ; ; ; ; ; ;2;04;13;1806,01256985416
2290620;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;04;13;1806,01256985416
2290620;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;04;13;1806,01256985416
2290623;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;04;13;1566,77651588634
2290623;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;04;13;1566,77651588634
2290624;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;2;04;13;1566,72716076597
2290624;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;2;04;13;1566,72716076597
2290624;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1566,72716076597
2290624;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;04;13;1566,72716076597
2290626;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;04;13;1203,89696649091
2290629;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;969,505798252758
2290629;1;2;1;90; ;1;1;2;1;1;2;2;2;2;2;2;30; ;10;30; ; ; ; ; ;2;04;13;969,505798252758
2290629;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;20; ; ; ; ; ; ;2;04;13;969,505798252758
2290629;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;969,505798252758
2290630;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;12;30; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290630;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290630;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290631;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1598,54205671966
2290631;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;04;13;1598,54205671966
2290631;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1598,54205671966
2290633;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1566,77651588634
2290633;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;04;13;1566,77651588634
2290634;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1385,55556378165
2290634;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;21; ; ; ; ; ; ;2;04;13;1385,55556378165
2290634;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;04;13;1385,55556378165
2290634;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;04;13;1385,55556378165
2290634;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1385,55556378165
2290634;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1385,55556378165
2290648;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;10; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290648;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290648;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290648;1;4;1;90; ;2;1;2;2;2;2;2;1;2;2; ;15; ; ; ; ; ;8; ; ;2;04;19;3995,17150995901
2290648;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290648;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290648;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290648;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;19;3995,17150995901
2290651;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;04;19;8538,26706399083
2290667;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1610,16916130439
2290667;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;49; ;70; ; ; ; ; ; ;2;04;20;1610,16916130439
2290671;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;04;20;1624,20931184853
2290671;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;04;20;1624,20931184853
2290671;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;04;20;1624,20931184853
2290673;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;04;20;1655,47509526885
2290673;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;04;20;1655,47509526885
2290673;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;04;20;1655,47509526885
2290673;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;04;20;1655,47509526885
2290675;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;10;6; ;5; ; ; ; ; ; ;2;04;20;1667,32574532941
2290675;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;20; ;30; ; ; ; ; ; ;2;04;20;1667,32574532941
2290675;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;04;20;1667,32574532941
2290678;1;1;1;90; ;2;1;2;2;2;1;2;2;2;2; ;35; ; ; ;25; ; ; ; ;2;04;20;1566,2648088976
2290680;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1620,35921754851
2290680;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;35; ; ; ; ; ; ;2;04;20;1620,35921754851
2290680;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1620,35921754851
2290682;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;2;04;20;1184,95642848288
2290684;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1576,13602294238
2290684;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1576,13602294238
2290684;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1576,13602294238
2290684;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1576,13602294238
2290687;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1687,90884372975
2290687;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ;2;04;20;1687,90884372975
2290687;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1687,90884372975
2290687;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1687,90884372975
2290687;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1687,90884372975
2290691;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;24; ; ; ; ; ; ; ; ;2;04;20;1581,00401069538
2290691;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;30;12; ; ; ; ; ; ; ; ;2;04;20;1581,00401069538
2290691;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1581,00401069538
2290691;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1581,00401069538
2290691;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1581,00401069538
2290691;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1581,00401069538
2290692;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;35; ; ; ; ; ; ;2;04;13;1179,22076938865
2290692;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;10; ; ; ; ; ; ;2;04;13;1179,22076938865
2290692;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;04;13;1179,22076938865
2290692;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;04;13;1179,22076938865
2290693;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1758,68180657783
2290693;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;12;40; ; ; ; ; ; ; ; ;2;04;20;1758,68180657783
2290693;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;20;1758,68180657783
2290694;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;2143,61943697055
2290694;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;20; ; ; ; ; ; ;2;04;13;2143,61943697055
2290694;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;2143,61943697055
2290694;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;72; ; ; ; ; ; ;2;04;13;2143,61943697055
2290695;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;2;04;20;1610,27065426045
2290695;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;50; ; ; ; ; ; ;2;04;20;1610,27065426045
2290696;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;2;04;13;1835,75050774903
2290696;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;54; ; ; ; ; ; ;2;04;13;1835,75050774903
2290696;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;3; ; ; ; ; ; ;2;04;13;1835,75050774903
2290696;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;9; ;4; ; ; ; ; ; ;2;04;13;1835,75050774903
2290696;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;20; ; ; ; ; ; ;2;04;13;1835,75050774903
2290697;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;04;20;1645,28503902473
2290697;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;40; ; ; ; ; ; ;2;04;20;1645,28503902473
2290697;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;04;20;1645,28503902473
2290698;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;04;20;1610,27065426045
2290698;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;40; ; ; ; ; ; ;2;04;20;1610,27065426045
2290699;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;04;13;2037,67733140441
2290699;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;04;13;2037,67733140441
2290699;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;04;13;2037,67733140441
2290700;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;2;04;13;2175,4858905423
2290700;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;04;13;2175,4858905423
2290700;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ; ;2;04;13;2175,4858905423
2290702;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1623,76318138065
2290702;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;04;13;1623,76318138065
2290702;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;04;13;1623,76318138065
2290705;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;04;13;1679,90887792196
2290705;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;2;04;13;1679,90887792196
2290705;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1679,90887792196
2290705;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1679,90887792196
2290705;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1679,90887792196
2290707;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;04;13;1728,61956569975
2290707;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;2;04;13;1728,61956569975
