DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4319369;1;1;1;70;1;4;48;1; ;2;4;1; ;8;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;30;30;52;1;1;5211;05;76;3630,36268961015; 
4319370;1;4;1;70;1;8;45;1; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5125;05;76;4523,63812529215; 
4319426;1;1;1;70;1;4;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;95;95;45;1;1;4521;05;05;1173,21810914784;05
4319438;1;2;1;70;1;52;48;1; ;2;52;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;02;70;1;2;7020;05;05;1148,07167031441;05
4319445;1;2;1;70;1;58;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;05;05;973,176903325101;05
4319451;1;3;1;70;1;4;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;52;1;1;5241;05;05;1318,00475212855;05
4319454;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;18;1;1;1810;05;05;1295,68796315737;05
4319459;1;3;1;70;1;18;48;1; ;2;17;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;2;8515;05;05;955,989143960585;05
4319460;1;3;1;70;1;16;48;1; ;2;64;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;12;45;52;1;2;5234;05;05;1063,78542313089;05
4319482;1;3;1;70;1;4;48;1; ;2;6;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;15;1;1;1594;05;05;1301,71227674249;05
4319485;1;2;1;70;1;4;48;1; ;2;200;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;41;52;1;1;5233;05;05;1109,96042780724;05
4319493;1;3;1;70;1;4;24;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;66;1;1;6602;05;05;1192,27959072555;05
4319498;1;3;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;05;689,755524234729;05
4319499;1;2;1;70;1;12;48;1; ;2;16;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;58;75;1;1;7522;05;05;950,21397159839;05
4319512;1;5;1;70;1;32;32;1; ;2;14;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;2;5233;05;05;966,401364284184;05
4319513;1;3;1;70;1;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;95;45;1;2;4521;05;05;1245,59908588163;05
4319517;1;3;1;70;1;4;48;1; ;2;8;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;13;80;1;1;8060;05;05;1303,97732004486;05
4319519;1;2;1;70;1;52;48;8; ;2;52;8; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;60;60;01;1;2;0111;05;05;1156,19459902888;05
4319519;1;4;1;70;1;8;48;1; ;2;16;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5241;05;05;1156,19459902888;05
4319519;1;5;1;70;1;4;47;1; ;2;4;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;70;1;1;7020;05;05;1156,19459902888;05
4319521;1;1;1;70;1;52;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ;1;ESTA EN TRAMITES PARA RECIBIR LA PE; ;1;30000;13;16;22;1;2;2231;05;05;1011,28814583227;05
4319531;2;1;2;70;1;4;48;1; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;95;45;1;1;4522;05;05;1334,16745530121;05
4319533;1;2;1;70;1;4;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;16;16;92;1;1;9214;05;05;1044,66329788258;05
4319534;1;6;1;70;1;20;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;53;55;1;2;5521;05;05;873,765116542576;05
4319540;1;2;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5530;05;05;1333,94256238505;05
4319540;1;6;1;70;1;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;81;81;36;1;1;3612;05;05;1333,94256238505;05
4319544;1;1;1;70;1;2;48;1; ;2;12;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;41;52;1;1;5233;05;05;1055,49606624341;05
4319548;1;1;1;70;1;36;48;4; ;2;2;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;520000;13;13;75;1;2;7530;05;05;1011,28814583227;05
4319549;1;4;1;70;1;4;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737700;97;97;74;1;1;7495;05;05;841,522408449624;05
4319549;1;5;1;70;1;3;48;1; ;2;3;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737700;97;97;74;1;1;7495;05;05;841,522408449624;05
4319553;1;2;1;70;1;2;48;1; ;2;2;1; ;2;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;1;800000;95;95;45;1;1;4552;05;05;1148,07167031441;05
4319554;1;2;1;70;1;8;48;1; ;2;48;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;05;05;1192,27959072555;05
4319562;1;1;1;70;1;17;48;1; ;2;17;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;50;1;2;5020;05;05;1030,41027108058;05
4319565;1;2;1;70;1;1;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;05;05;915,943535569621;05
4319573;1;1;1;70;1;52;48;1; ;2;156;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;53;39;19;1;2;1929;05;05;1062,64055672314;05
4319579;1;1;1;70;1;6;48;1; ;2;48;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;92;17;1;1;1730;05;05;903,143682943584;05
4319587;1;2;1;70;1;4;48;1; ;2;60;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;74;1;1;7493;05;05;1009,24799544606;05
4319598;1;2;1;70;1;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;05;05;1063,78542313089;05
4319603;1;3;1;70;1;4;72;1; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;780000;39;55;75;1;1;7512;05;05;2569,7103895931;05
4319606;1;3;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;05;1167,27650861263;05
4319608;1;2;1;70;1;48;48;1; ;2;98;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;05;1167,19379556272;05
4319621;1;2;1;70;1;16;48;1; ;2;48;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;56;79;18;1;2;1810;05;05;846,556457943638;05
4319627;1;1;1;70;1;14;48;1; ;2;14;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;2;5135;05;05;1101,67107091975;05
4319631;1;5;1;70;1;3;48;1; ;2;3;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;900000;97;55;70;1;1;7020;05;05;1360,29451129684;05
4319661;1;1;1;70;1;3;48;1; ;2;20;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;05;05;1030,41027108058;05
4319718;1;5;1;70;1;8;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;08;598,407818209384;08
4319726;1;2;1;70;1;36;48;1; ;2;48;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;97;45;52;1;2;5211;05;08;625,147668448976;08
4319726;1;5;1;70;1;12;48;1; ;2;72;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;45;64;1;1;6421;05;08;625,147668448976;08
4319728;1;1;1;70;1;1;48;1; ;2;1;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;44;98;60;1;1;6031;05;08;552,204048620518;08
4319730;1;9;1;70;1;16;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;05;08;371,63973594156;08
4319731;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;05;08;381,483020521575;08
4319731;1;5;1;70;1;8;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;38;74;1;1;7499;05;08;381,483020521575;08
4319731;1;6;1;70;1;8;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;15;1;1;1522;05;08;381,483020521575;08
4319736;1;1;1;70;1;8;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ;1; ; ; ; ;2; ;33;32;55;1;1;5511;05;08;537,088893620974;08
4319753;1;3;1;70;1;52;56;3; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;08;383,561476420358;08
4319767;1;2;1;70;1;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;08;404,738094779271;08
4319778;1;5;1;70;1;16;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;64;1;2;6421;05;08;677,952996036767;08
4319780;1;2;1;70;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;08;507,786668769224;08
4319783;1;2;1;70;1;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;1;5233;05;08;407,674066959552;08
4319796;1;4;1;70;1;12;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5219;05;08;688,923838834014;08
4319808;1;3;1;70;1;50;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;52;1;2;5211;05;08;698,817385083461;08
4319812;1;6;1;70;1;30;30;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;45;1;2;4530;05;08;357,133855492985;08
4319818;1;2;1;70;1;8;48;1; ;2;104;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;05;08;647,789657896838;08
4319820;1;1;1;70;1;16;24;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;08;548,538462801873;08
4319825;1;3;1;70;1;12;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;45;52;1;1;5219;05;08;589,465463068016;08
4319830;1;1;1;70;1;2;48;1; ;2;2;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;2500000;98;58;70;1;1;7020;05;08;607,037863864188;08
4319833;1;3;1;70;1;14;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;05;08;480,130251242298;08
4319839;1;5;1;70;1;6;48;1; ;2;14;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;05;08;439,378457209648;08
4319843;1;1;1;70;1;8;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;05;08;520,882045274948;08
4319845;1;6;1;70;1;4;24;1; ;2;52;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;05;08;485,144679321362;08
4319849;1;9;1;70;1;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;05;08;575,973009432555;08
4319851;1;4;1;70;1;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;97;97;60;1;1;6042;05;08;474,174129950643;08
4319861;1;1;1;70;1;104;48;1; ;2;310;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;39;58;75;1;2;7524;05;08;518,374831235416;08
4319881;1;8;1;70;1;5;48;3; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;45;52;1;1;5262;05;08;459,178312052881;08
4319888;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;737717;02;39;85;1;1;8511;05;08;626,139623330999;08
4319898;1;1;1;70;1;24;56;1; ;2;24;1; ;9;2;9;ES COTIZANTE DEL SISTEMA DE SALUD; ; ; ; ; ; ; ; ; ;1;2; ;77;77;80;1;2;8011;05;08;506,925262054517;08
4319900;1;6;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;06; ; ;1;2; ;05;08;837,869183102996;08
4319911;1;2;1;70;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;77; ; ;1;1; ;05;11;3017,12945652722;11
4319927;1;3;1;70;1;16;48;1; ;2;16;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;80;1;2;8060;05;11;3107,81955839125;11
4319932;1;1;1;70;1;20;48;4; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;2;4542;05;11;3417,80807788279;11
4319935;2;1;2;70;1;104;50;3; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;74;1;2;7493;05;11;2004,20084291836;11
4319937;1;1;1;70;1;12;48;1; ;2;12;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;15;16;28;1;1;2811;05;11;2479,29373744531;11
4319943;1;2;1;70;1;52;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;2;8513;05;11;2774,19138613929;11
4319947;1;1;1;70;1;2;48;1; ;2;2;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;650000;95;95;45;1;1;4521;05;11;2144,97268544084;11
4319955;1;2;1;70;1;3;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;30;75;1;1;7512;05;11;3023,1391553394;11
4319966;1;1;1;70;1;8;50;1; ;2;8;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;24;1;1;2424;05;11;3378,91210549929;11
4319982;2;1;2;70;1;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;26;1;1;2692;05;11;2934,60606465023;11
4319983;1;3;1;70;1;2;48;1; ;2;12;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;05;11;3043,10924568025;11
4319984;1;3;1;70;1;12;48;1; ;2;12;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;21;74;1;1;7421;05;11;2722,90701119355;11
4319998;1;1;1;70;1;24;48;1; ;2;64;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;38;92;52;1;2;5261;05;11;2480,91695367283;11
4320001;1;1;1;70;1;52;48;1; ;2;120;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;98;60;1;2;6021;05;11;2950,65131233536;11
4320003;1;2;1;70;1;20;48;1; ;2;240;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;39;02;24;1;2;2423;05;11;3199,62312194802;11
4320013;1;2;1;70;1;18;48;1; ;2;18;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;15;34;85;1;2;8519;05;11;2548,070301225;11
4320024;1;1;1;70;1;72;48;1; ;2;72;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;21;91;1;2;9199;05;11;3153,74539747257;11
4320026;2;2;2;70;1;52;24;1; ;2;120;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;01;1;2;0112;05;11;3198,18942873932;11
4320036;2;2;2;70;1;1;54;1; ;2;1;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;21;21;65;1;1;6519;05;11;3069,06499442071;11
4320045;2;4;2;70;1;12;48;3; ;2;52;3; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;11;2465,15724353533;11
4320063;1;1;1;70;1;2;48;1; ;2;2;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;95;95;70;1;1;7010;05;11;2525,21957652663;11
4320065;1;2;1;70;1;78;48;1; ;2;6;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;74;1;2;7491;05;11;3409,69895917718;11
4320066;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;65;1;1;6512;05;11;1981,35011821998;11
4320066;1;3;1;70;1;2;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;33;55;1;1;5529;05;11;1981,35011821998;11
4320080;1;1;1;70;1;28;48;1; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;74;1;2;7413;05;11;2748,21159698627;11
4320082;1;3;1;70;1;8;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;05;11;2659,6785062971;11
4320086;1;3;1;70;1;259;50;1; ;2;259;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;80;19;1;2;1932;05;11;3311,74793169393;11
4320091;1;1;1;70;1;52;84;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;34;1;2;3430;05;11;3242,97136791424;11
4320108;1;3;1;70;1;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;05;11;3245,98319539226;11
4320118;1;3;1;70;1;1;48;1; ;2;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;21;02;51;1;1;5170;05;11;3486,58464166248;11
4320167;1;10;1;70;1;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;13;434,006402924496;13
4320197;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;15;1;1;1594;05;13;326,806766595452;13
4320197;1;4;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;44;44;52;1;1;5219;05;13;326,806766595452;13
4320200;1;3;1;70;1;20;40;1; ;2;20;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;2;9302;05;13;425,035970183741;13
4320203;1;3;1;70;1;40;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;05;13;248,470464655341;13
4320214;1;3;1;70;1;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;39;52;1;2;5211;05;13;358,753623210589;13
4320216;1;3;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;99;21;21;50;1;1;5051;05;13;273,439903531015;13
4320219;1;5;1;70;1;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;05;13;308,093180922584;13
4320223;1;6;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;40;1;2;4010;05;13;494,517971509566;13
4320240;1;3;1;70;1;16;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;26;1;2;2693;05;13;122,193640462661;13
4320242;1;3;1;70;1;72;48;1; ;2;74;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5511;05;13;149,99890040049;13
4320248;1;2;1;70;1;48;50;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;13;379,027285776906;13
4320261;1;2;1;70;1;8;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;13;376,249497065943;13
4320288;1;2;1;70;1;6;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;28;1;1;2811;05;13;347,895951761331;13
4320288;1;4;1;70;1;8;48;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5232;05;13;347,895951761331;13
4320292;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;52;1;2;5211;05;13;312,152775931864;13
4320297;1;2;1;70;1;8;48;1; ;2;9;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;74;1;1;7411;05;13;430,452398894235;13
4320308;1;3;1;70;1;8;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8044;05;13;346,559634224411;13
4320312;1;1;1;70;1;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;52;1;2;5223;05;13;461,391122072029;13
4320316;1;2;1;70;1;8;1;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;64;1;1;6421;05;13;287,04489132212;13
4320318;1;4;1;70;1;8;48;1; ;2;12;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;60;1;1;6042;05;13;375,812773600786;13
4320324;1;2;1;70;1;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;83;28;1;1;2899;05;13;470,377324771751;13
4320324;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;52;1;2;5223;05;13;470,377324771751;13
4320325;1;4;1;70;1;10;48;1; ;2;10;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;98;98;15;1;1;1530;05;13;337,496432077043;13
4320330;1;1;1;70;1;32;40;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;11;39;26;1;2;2694;05;13;320,201300993255;13
4320338;1;3;1;70;1;6;48;1; ;2;32;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;19;19;60;1;1;6042;05;13;383,691001431996;13
4320369;1;3;1;70;1;4;48;1; ;2;5;1; ;2;2;6; ; ; ; ;1; ; ; ; ; ; ;1;98;02;39;52;1;1;5244;05;15;108,880944470691;15
4320373;1;2;1;70;1;4;48;1; ;2;4;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;92;92;52;1;1;5244;05;15;119,057579840336;15
4320375;1;2;1;70;1;24;48;1; ;2;24;1; ;2;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;32;32;74;1;2;7411;05;15;51,8491140642317;15
4320380;1;3;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;05;15;155,025323936822;15
4320381;1;2;1;70;1;2;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;55;80;1;1;8050;05;15;92,7470981931162;15
4320394;1;1;1;70;1;48;20;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5237;05;15;124,641003063252;15
4320398;1;3;1;70;1;259;48;1; ;2;259;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;16;16;70;1;2;7010;05;15;120,678235377789;15
4320402;1;1;1;70;1;16;48;1; ;2;16;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;20;75;1;2;7512;05;15;135,494608836407;15
4320402;1;2;1;70;1;3;48;1; ;2;48;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;44;38;66;1;1;6601;05;15;135,494608836407;15
4320409;1;2;1;70;1;4;48;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;60000;53;45;55;1;1;5529;05;15;131,062826067858;15
4320409;1;4;1;70;1;4;48;4; ;2;4;1; ;8;2;2; ; ; ; ;1; ; ; ; ; ; ;1;400000;03;03;72;1;1;7250;05;15;131,062826067858;15
4320412;1;3;1;70;1;4;48;1; ;2;20;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;55;41;52;1;1;5239;05;15;114,069956163344;15
4320413;1;2;1;70;1;6;48;1; ;2;6;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;85;1;1;8512;05;15;179,858372030742;15
4320427;1;1;1;70;1;16;48;1; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ;1;PENSION; ;2; ;58;39;75;1;2;7524;05;15;113,052307859232;15
4320435;1;1;1;70;1;2;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;95;95;45;1;1;4521;05;15;132,550957957993;15
4320435;1;2;1;70;1;6;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;05;15;132,550957957993;15
4320451;1;1;1;70;1;52;40;4; ;2;104;5; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4530;05;15;62,7222337055344;15
4320451;1;3;1;70;1;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;57;45;52;1;1;5233;05;15;62,7222337055344;15
4320451;1;5;1;70;1;18;48;1; ;2;18;1; ;5;2;1; ; ; ;1;1; ; ; ; ; ; ;2; ;02;02;45;1;2;4521;05;15;62,7222337055344;15
4320459;1;2;1;70;1;52;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;06;06;85;1;2;8512;05;15;80,6543857575827;15
4320461;1;9;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;05;15;69,3170098821359;15
4320467;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;800000;98;98;60;1;1;6021;05;15;126,55708012914;15
