DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4329349;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;19;1891,61309531535
4329351;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1022,95150623592
4329351;1;5;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;19;1022,95150623592
4329353;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1393,68222031356
4329354;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1647,91278468712
4329355;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1647,91278468712
4329358;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1380,32876118583
4329358;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1380,32876118583
4329358;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1380,32876118583
4329358;1;8;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1380,32876118583
4329359;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1282,71844782939
4329359;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1282,71844782939
4329360;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1984,55762311052
4329360;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1984,55762311052
4329363;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1712,27004684528
4329363;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1712,27004684528
4329364;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1621,28318765532
4329364;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1621,28318765532
4329364;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1621,28318765532
4329366;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1601,21297240557
4329366;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1601,21297240557
4329367;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;19;1393,68222031356
4329368;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1954,31155026134
4329368;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1954,31155026134
4329368;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1954,31155026134
4329369;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;19;1196,29461349975
4329371;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;19;1635,74215327287
4329371;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1635,74215327287
4329373;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1002,53128772864
4329374;1;5;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;19;1055,22024118858
4329374;1;6;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;19;1055,22024118858
4329374;1;7;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;05;19;1055,22024118858
4329375;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1565,09297262691
4329376;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1456,52511907956
4329377;1;2;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ;1;05;19;1743,2608609345
4329377;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1743,2608609345
4329377;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1743,2608609345
4329377;1;9;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1743,2608609345
4329378;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;2185,96724375208
4329378;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;2185,96724375208
4329379;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1414,22362906504
4329379;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;19;1414,22362906504
4329379;1;9;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;19;1414,22362906504
4329380;1;5;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;19;1901,73781105031
4330213;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;953,967999503036
4330217;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;63;761,63144273592
4330217;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;761,63144273592
4330217;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;761,63144273592
4330219;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;63;966,473841438767
4330222;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;1;05;63;1704,87752398299
4330222;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;1704,87752398299
4330223;1;1;1;80;2;1;4;6; ;2; ; ;8; ;3; ;2; ;1;05;63;850,957899355353
4330223;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;63;850,957899355353
4330223;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;850,957899355353
4330231;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;663,920377718647
4330231;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;663,920377718647
4330231;1;4;1;80;2;1;3;4; ;2; ; ;4; ;1;1;2; ;1;05;63;663,920377718647
4330233;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;1483,86293881412
4330233;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;1483,86293881412
4330235;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;63;802,740681290218
4330235;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;802,740681290218
4330236;1;1;1;80;2;1;4;6; ;2; ; ;11; ;2; ;2; ;1;05;63;842,483177372839
4330237;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;663,920377718647
4330237;1;4;1;80;2;1;4;6; ;2; ; ;11; ;2; ;2; ;1;05;63;663,920377718647
4330238;1;1;1;80;2;1;4;7; ;2; ; ;4; ;2; ;2; ;1;05;63;663,920377718647
4330238;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;663,920377718647
4330239;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;1491,6145367065
4330239;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;1491,6145367065
4330240;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;1;200000;1;05;63;2453,15682527043
4330240;1;3;1;80;2;1;2;9;CAMBIO DE RESIDENCIA;2; ; ;1; ;2; ;1;150000;1;05;63;2453,15682527043
4330240;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;2453,15682527043
4330241;1;6;1;80;2;1;4;9;RENUNCIA VOLUNTARIA;2; ; ;9; ;2; ;2; ;1;05;63;2181,79452698874
4330244;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;63;761,63144273592
4330244;1;3;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;63;761,63144273592
4330245;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;127000;1;05;63;963,915611593969
4330246;1;2;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;05;63;1937,64484178733
4330246;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;63;1937,64484178733
4330249;1;1;1;80;2;1;4;5; ;2; ; ;8; ;3; ;2; ;1;05;63;920,882328291748
4330249;1;2;1;80;2;1;3;5; ;2; ; ;10; ;3; ;2; ;1;05;63;920,882328291748
4330254;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;63;1353,99734055758
4330255;1;2;1;80;2;1;1;8; ;2; ; ;6; ;2; ;1;300000;1;05;63;1694,92991189206
4330255;1;3;1;80;2;1;1;8; ;2; ; ;9; ;2; ;1;120000;1;05;63;1694,92991189206
4330255;1;4;1;80;2;1;1;8; ;2; ; ;7; ;2; ;1;120000;1;05;63;1694,92991189206
4330258;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;3046,52577094368
4330258;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;3046,52577094368
4330260;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;910,934716200815
4330263;1;2;1;80;2;1;3;6; ;2; ; ;9; ;2; ;2; ;1;05;63;920,882328291748
4330265;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;2713,54962179811
4330265;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;2713,54962179811
4330267;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;1865,16218300613
4330267;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;1865,16218300613
4330268;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;63;2443,2092131795
4330268;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;63;2443,2092131795
4330282;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;2489,19162619302
4330284;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;68;2029,50068414372
4330285;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;1;05;68;2326,12456079228
4330285;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;2326,12456079228
4330286;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1274,6077988143
4330287;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;68;1742,26611671629
4330290;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;68;1034,27245488864
4330293;1;2;1;80;2;1;2;4; ;2; ; ;8; ;2; ;2; ;1;05;68;849,26484880861
4330294;1;2;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ;1;05;68;737,590889473477
4330294;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;737,590889473477
4330295;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1252,14843087722
4330296;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;933,878163717666
4330296;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;68;933,878163717666
4330299;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;05;68;1018,49147862672
4330306;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;896,989149449106
4330306;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;896,989149449106
4330309;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1199,47844034675
4330313;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;05;68;1018,49147862672
4330313;1;2;1;80;2;2; ; ; ; ;1;2;4; ;2; ;2; ;1;05;68;1018,49147862672
4330316;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;1018,49147862672
4330316;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;68;1018,49147862672
4330317;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;68;933,878163717666
4330317;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;933,878163717666
4330324;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1364,64746735109
4330325;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;896,989149449106
4330330;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;68;1714,84895917658
4330330;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;1714,84895917658
4330333;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;896,989149449106
4330337;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;05;68;989,499495539855
4330361;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1234,11041245599
4330366;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1462,4717890851
4330371;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;808,168120418847
4330372;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;68;1002,71050236481
4330372;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;68;1002,71050236481
4330384;1;2;1;80;2;1;3;8; ;2; ; ;1; ;2; ;2; ;1;05;15;1195,81777761118
4330385;1;1;1;80;2;1;1;4; ;1; ;1;4; ;2; ;2; ;1;05;15;1135,10455751263
4330386;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1496,66267688592
4330388;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1217,3781839259
4330388;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1217,3781839259
4330391;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1072,14939415099
4330391;1;2;1;80;2;1;1;7; ;2; ; ;1; ;2; ;2; ;1;05;15;1072,14939415099
4330391;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1072,14939415099
4330391;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1072,14939415099
4330392;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;2205,74518451734
4330393;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1344,94789811328
4330393;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1344,94789811328
4330393;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1344,94789811328
4330394;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1135,10455751263
4330395;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1631,13004906329
4330396;1;1;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;05;15;743,817607935287
4330398;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;894,001146119416
4330399;1;2;1;80;2;1;4;6; ;2; ; ;8; ;2; ;2; ;1;05;15;2706,60616789258
4330399;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;2706,60616789258
4330400;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1496,66267688592
4330400;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;05;15;1496,66267688592
4330400;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1496,66267688592
4330401;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;2881,49656489985
4330402;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1217,3781839259
4330403;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1217,3781839259
4330410;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;15;1116,24193899744
4330412;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1072,14939415099
4330412;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1072,14939415099
4330413;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;15;1690,70075866958
4330413;1;6;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1690,70075866958
4330419;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;2253,68606635202
4330420;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;15;2658,06279441379
4330421;1;2;1;80;2;1;2;8; ;1; ;2;9; ;2; ;2; ;1;05;15;2044,78392073393
4330422;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;15;2658,06279441379
4330422;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;2658,06279441379
4330425;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;05;15;1087,58774426122
4330425;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;15;1087,58774426122
4330429;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1337,09639795336
4330429;1;2;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ;1;05;15;1337,09639795336
4330429;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;15;1337,09639795336
4330430;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1048,1961139351
4330430;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1048,1961139351
4330431;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;15;952,047994826643
4330431;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;952,047994826643
4330431;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;952,047994826643
4330435;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1087,58774426122
4330436;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;15;1087,58774426122
4330436;1;2;1;80;2;2; ; ; ; ;1;4;4; ;2; ;2; ;1;05;15;1087,58774426122
4330438;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1131,47254748628
4330440;1;1;1;80;2;1;3;8; ;2; ; ;8; ;2; ;2; ;1;05;15;1087,58774426122
4330451;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1082,88708747059
4330452;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1221,68652930906
4330453;1;1;1;80;2;1;3;8; ;2; ; ;4; ;2; ;2; ;1;05;15;1104,43932990048
4330454;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;05;15;1056,26111468156
4330454;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1056,26111468156
4330454;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;15;1056,26111468156
4330454;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1056,26111468156
4330454;1;5;1;80;2;1;2;8; ;2; ; ;2; ;2; ;2; ;1;05;15;1056,26111468156
4330454;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1056,26111468156
4330455;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;957,842481894424
4330455;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;957,842481894424
4330457;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;15;1337,09639795336
4330457;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;15;1337,09639795336
4330459;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;15;664,515698603448
4330460;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;05;15;1014,0856978598
4331667;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;13;5452,49473428404
4331667;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;13;5452,49473428404
4331667;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;13;5452,49473428404
4331667;1;5;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ;1;05;13;5452,49473428404
4331668;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;13;4908,47985178536
4331669;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;13;3623,63088289586
4331671;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;13;7342,99217095775
4331671;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;13;7342,99217095775
4331672;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;13;5935,06635550103
4331673;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;13;5751,54140862772
4331673;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;13;5751,54140862772
4331674;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;13;4111,96375746629
