Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
2903891;1;4;2;1;1;1;1;1;3;1; ; ;95000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;03;15;181,799729502944;15
2903892;1;4;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;03;15;185,947067208759;15
2903893;1;7;2;1;1;1;1;1;1;1; ; ;150000000;600000; ;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;15;123,855737943606;15
2903894;1;5;4;1;1;1;1;1;3;1; ; ;99;450000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;6;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;15;190,124256033055;15
2903895;1;4;1;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;03;15;186,745278756736;15
2903896;1;7;5;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;1;2;1;5;2;2; ;5;1;1;1;3;1;1;1;1;1;3;3;1;01;1;03;15;110,06661703868;15
2903897;1;1;1;1;1;1;1;1;4;4; ; ; ;180000; ;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;4;1;1;3;2;1;2;1;1;1;3;3;1;01;1;03;15;227,620063967471;15
2903898;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;194,832184227713;17
2903899;1;5;2;1;1;1;1;1;3;2; ;250000;35000000;300000; ;1;2;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;1;03;17;190,255916661751;17
2903900;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;172,341425642973;17
2903902;1;1;1;1;1;1;1;6; ;3; ; ; ; ;130000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;03;17;172,050381890012;17
2903903;1;1;1;1;2;1;1;6; ;3; ; ; ; ;98;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;3;1;1;1;1;1;3;2;1;01;1;03;17;180,246273466319;17
2903904;1;1;1;1;2;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;3;2;1;01;1;03;17;180,246273466319;17
2903905;1;4;2;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;03;17;213,01579357462;17
2903906;1;4;2;1;1;1;1;1;1;1; ; ;25000000;350000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;1;4;1;2;1;1;1;3;2;1;01;1;03;17;204,328164807443;17
2903907;1;3;1;1;1;1;1;1;3;1; ; ;100000000;300000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;213,01579357462;17
2903909;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;185,161081078796;17
2903910;1;4;3;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;6;1;1;1;1;1;3;2;1;01;1;03;17;160,034172865452;17
2903911;1;5;2;1;1;1;1;1;3;1; ; ;85000000;450000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;03;17;213,01579357462;17
2903912;1;4;1;1;1;1;1;1;3;1; ; ;85000000;700000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;177,409430399805;17
2903913;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;230,438547402527;17
2903915;1;2;1;1;2;1;1;1;3;3; ; ; ; ;400000;2;1;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;1;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;3;2;1;01;1;03;17;180,246273466319;17
2903916;1;4;3;1;1;1;1;1;3;1; ; ;180000000;400000; ;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;185,679649095788;17
2903917;1;5;1;1;1;1;1;1;3;1; ; ;52000000;600000; ;1;1;1;2;2;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;03;17;213,01579357462;17
2903918;1;3;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;2;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;3;1;1;1;1;1;5;2;1;01;1;03;17;213,01579357462;17
2903919;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;172,050381890012;17
2903920;1;3;2;1;1;1;1;1;3;2; ;894000;120000000;400000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;200,242623751059;17
2903921;1;3;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;185,652818269666;17
2903922;1;7;5;1;1;1;1;1;3;1; ; ;250000000;1500000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;7;2;2; ;7;1;1;1;4;1;1;1;1;1;5;2;1;01;1;03;17;146,516445470941;17
2903924;1;4;3;1;1;1;1;1;3;3; ; ; ; ;240000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;199,751897241481;17
2903925;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;17;174,080850142422;17
2903926;1;3;2;1;1;1;1;1;3;1; ; ;120000000;400000; ;1;1;1;2;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;3;1;1;1;1;1;3;2;1;01;1;03;17;156,073041314873;17
2903928;1;4;2;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;4;7;1;01;1;03;47;110,38111518548;47
2903929;1;2;1;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;3;2;1;1;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;03;47;164,9642015921;47
2903930;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;2;1;2;2;1;1;1;2;1;2;1;2;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;47;173,879072867209;47
2903931;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;1;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;3;3;1;01;1;03;47;158,807556679668;47
2903935;1;3;1;1;1;1;1;6; ;3; ; ; ; ;300000;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;4;1;1;1;1;1;4;7;1;01;1;03;47;173,597554328072;47
2903936;1;5;2;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;2;1;2;2;2;2;1;1;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;47;149,775794530623;47
2903937;1;3;2;1;1;3;1;4;1;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;1;2;1;1; ;2;01;1;03;47;143,404647334085;47
2903938;1;2;1;1;1;1;2;1;4;1; ; ;98;200000; ;2;2;1;2;1;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;2;0;3; ;01;1;03;47;180,015573821355;47
2903939;1;4;1;1;1;1;1;1;3;1; ; ;99;700000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;2;01;1;03;47;110,635603078776;47
2903940;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;4;3;1;01;1;03;47;134,424853140333;47
2903941;1;2;2;1;2;1;2;2;1;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;1;2;2; ;6;1;1;5;2;1;2;1;1;1;0;3;2;01;1;03;47;171,075765236793;47
2903942;1;4;1;1;1;1;1;1;3;1; ; ;98;700000; ;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;1;03;47;131,866160854332;47
2903943;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;1;2;2;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;1;3;3;1;2;1;4;1;1;1;1;1;4;3;1;01;1;03;47;164,97177401854;47
2903944;1;3;2;1;1;1;9;1;3;5; ; ; ;150000; ;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;2;2;3; ;01;1;03;47;180,015573821355;47
2903945;1;5;2;1;1;1;1;1;3;1; ; ;98;700000; ;1;2;1;2;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;1;03;47;116,792247991208;47
2903946;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;1;03;63;146,076071160245;63
2903947;1;4;3;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;1;03;63;135,629972334396;63
2903948;1;4;3;1;1;1;1;1;3;3; ; ; ; ;235000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;150,363245784083;63
2903949;1;4;1;1;1;1;1;1;3;1; ; ;27000000;250000; ;2;2;1;2;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;105,843621833599;63
2903950;1;4;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;141,164288356989;63
2903951;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;111,871376312803;63
2903952;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;03;63;187,887952216538;63
2903953;1;3;3;1;1;1;1;1;4;1; ; ;15000000;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;7;1;1;1;2;1;2;1;1;1;2;3;1;01;1;03;63;267,690335092608;63
2903954;1;4;2;1;1;1;1;1;3;1; ; ;8000000;60000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;1;4;4;1;1;1;1;1;1;3;1;01;1;03;63;261,436379062279;63
2903955;1;3;2;1;1;1;1;1;4;3; ; ; ; ;130000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;4;3;1;2;1;1;1;1;3;1;01;1;03;63;124,690435051935;63
2903956;1;4;3;1;1;1;1;1;3;1; ; ;25000000;200000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;03;63;129,528623359481;63
2903957;1;6;4;1;1;1;1;1;4;3; ; ; ; ;60000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;2;1;1;1;2;3;1;01;1;03;63;106,264482357669;63
2903958;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;94,0271329877011;63
2903959;1;4;3;1;1;1;1;1;3;1; ; ;70000000;250000; ;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;03;63;126,882571116827;63
2903960;1;4;3;3;1;1;5;1;1;4; ; ; ;80000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;1;5;2;1;2;2;1;2;1;3; ;01;1;03;27;26,7783400809728;27
2903961;1;3;1;3;1;1;5;5;5;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;5;3;1;2;2;1;2;1;3; ;01;1;03;27;26,7783400809728;27
2903962;1;4;3;6; ;1;5;1;4;3; ; ; ; ;150000;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;1;5;2;1;2;2;1;2;1;3; ;01;1;03;27;26,7783400809728;27
2903963;1;4;2;3;1;4;5;1;4;4; ; ; ;80000; ;2;2;1;1;2;1;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;2;2;2;9; ; ;01;1;03;27;26,7783400809728;27
2903964;1;4;3;3;1;1;5;1;1;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;5;2;1;2;2;1;2;1;3; ;01;1;03;27;26,7783400809728;27
2903965;1;4;3;3;1;2;5;1;4;5; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;1;03;27;26,7783400809728;27
2903966;1;5;2;3;1;1;5;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2; ;2;2; ;4;1;1;1;3;1;2;2;1;2;1;3; ;01;1;03;27;131,213866396767;27
2903967;1;3;2;6; ;1;5;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;3;4;1;1;1;2;1;2;2;1;2;1;3; ;01;1;03;27;131,213866396767;27
2903968;1;4;1;3;1;1;5;1;4;3; ; ; ; ;90000;2;2;2;1;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;2;1;2;9;3; ;01;1;03;27;131,213866396767;27
2903969;1;4;3;3;1;4;5;1;4;5; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;5;2;2; ;5;1;1;1;2;1;2;2;2;2;1; ; ;01;1;03;27;26,7783400809728;27
2903970;1;1;1;6; ;1;5;1;4;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;5;2;1;2;2;1;2;1;3; ;01;1;03;27;214,480548506915;27
2903971;1;3;2;3;1;1;5;1;1;1; ; ;11000000;110000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;5;3;1;2;2;1;2;1;3; ;01;1;03;27;53,5566801619456;27
2903972;1;2;1;3;1;1;5;1;4;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;1;2;1;3; ;01;1;03;27;129,229272118502;27
2903973;1;4;3;3;1;1;5;1;4;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;2;5;3;1;2;2;1;2;1;3; ;01;1;03;27;53,5566801619456;27
2903974;1;3;2;3;1;1;5;1;1;4; ; ; ;150000; ;1;2;1;2;2;1;1;2;1;1;1;1;2;2;1;2;1;1;1;2;2;1;4;2;2; ;4;1;2;5;3;1;2;2;1;2;1;3; ;01;1;03;27;189,202229159219;27
2903975;1;8;1;3;1;2;5;1;1;4; ; ; ;400000; ;2;2;1;1;2;1;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;1;3;1;1;1;1;4;1;2;2;2;2;1; ; ;01;1;03;27;53,5566801619456;27
2903976;1;3;1;1;1;1;1;1;3;1; ; ;18000000;120000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;1;3;1;01;1;03;63;105,843621833599;63
2903977;1;3;2;1;1;1;1;1;3;1; ; ;18000000;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;03;63;104,47323181355;63
2903978;1;3;2;1;1;1;1;1;3;1; ; ;11000000;80000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;1;1;1;1;1;3;1;01;1;03;63;161,155571155978;63
2903979;1;3;1;1;1;1;1;1;3;2; ;200000;45000000;200000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;116,092145434133;63
2903980;1;4;1;1;1;1;1;1;3;3; ; ; ; ;220000;1;2;1;1;1;1;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;116,092145434133;63
2903981;1;3;2;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;03;63;114,976173758185;63
2903982;1;5;2;1;1;1;1;1;3;1; ; ;60000000;280000; ;2;2;1;2;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;1;3;1;01;1;03;63;155,993336872168;63
2903983;1;4;2;1;1;1;1;1;3;3; ; ; ; ;270000;2;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;1;01;1;03;63;162,201915199763;63
2903984;1;3;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;3;3;1;01;1;03;63;108,292098850938;63
2903985;1;1;1;1;1;1;1;2;4;3; ; ; ; ;80000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;1;2;1;01;1;03;66;202,813221490897;66
2903986;1;1;1;1;1;1;1;2;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;1;1;1;1;4;1;2;1;1;1;2;2;1;01;1;03;66;219,709693113171;66
2903987;1;5;1;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;1;2;1;01;1;03;66;235,960424717934;66
2903988;1;3;1;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;1;2;1;01;1;03;66;247,241308340674;66
2903990;1;4;3;1;1;1;1;1;4;3; ; ; ; ;350000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;2;1;01;1;03;66;288,782976741017;66
2903991;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;66;192,980548400484;66
