Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
2903873;1;3;1;80;54;1;2;2; ;2; ;2; ; ; ; ;2;2;1;03;54;453,930869552387
2903873;1;4;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;54;453,930869552387
2903874;1;1;1;80;54;1;4;5; ;3; ;2; ; ; ; ;4;2;1;03;54;376,09766668538
2903878;1;1;1;80;54;1;4;5; ;3; ;2; ; ; ; ;4;2;1;03;54;389,413823183468
2903878;1;3;1;80;54;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;54;389,413823183468
2903878;1;4;1;80;54;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;54;389,413823183468
2903900;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;172,341425642973
2903900;1;3;1;80;17;1;1;2; ;2; ;2; ; ; ; ;2;2;1;03;17;172,341425642973
2903903;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;180,246273466319
2903905;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;213,01579357462
2903905;1;2;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;17;213,01579357462
2903906;1;1;1;80;17;1;4;4; ;3; ;2; ; ; ; ;4;2;1;03;17;204,328164807443
2903906;1;2;1;80;17;1;4;5; ;3; ;2; ; ; ; ;4;2;1;03;17;204,328164807443
2903906;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;204,328164807443
2903907;1;1;1;80;17;1;3;5; ;3; ;2; ; ; ; ;4;2;1;03;17;213,01579357462
2903907;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;17;213,01579357462
2903909;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;185,161081078796
2903909;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;185,161081078796
2903910;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;160,034172865452
2903911;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;03;17;213,01579357462
2903912;1;1;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;17;177,409430399805
2903915;1;1;1;80;17;1;3;2; ;2; ;2; ; ; ; ;2;2;1;03;17;180,246273466319
2903916;1;2;1;80;17;2; ; ; ;2; ;2; ;1;1; ;2; ;1;03;17;185,679649095788
2903916;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;185,679649095788
2903917;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;03;17;213,01579357462
2903918;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;03;17;213,01579357462
2903918;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;213,01579357462
2903921;1;2;1;80;17;2; ; ; ;2; ;2; ;1;3; ;9; ;1;03;17;185,652818269666
2903921;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;185,652818269666
2903922;1;5;1;80;17;1;1;2; ;2; ;2; ; ; ; ;2;2;1;03;17;146,516445470941
2903922;1;6;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;146,516445470941
2903924;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;199,751897241481
2903925;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;03;17;174,080850142422
2903925;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;174,080850142422
2903926;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;156,073041314873
2903987;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;8;2;1;03;66;235,960424717934
2903987;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;66;235,960424717934
2903990;1;1;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;66;288,782976741017
2903992;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;66;252,856896340208
2903992;1;2;1;80;66;1;4;6; ;1;4;2; ; ; ; ;8;2;1;03;66;252,856896340208
2903995;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;66;162,392984533912
2903996;1;2;1;80;66;1;1;4; ;2; ;2; ; ; ; ;4;2;1;03;66;215,508551446305
2903998;1;2;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;66;208,428809490431
2904000;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;66;237,334884981281
2904000;1;2;1;80;66;1;1;9;CAMBIO DE RESIDENCIA;2; ;2; ; ; ; ;2;2;1;03;66;237,334884981281
2904001;1;2;1;80;66;1;2;9;CAMBIO DE RESIDENCIA;2; ;2; ; ; ; ;9;2;1;03;66;224,2109687561
2904002;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;66;252,856896340208
2904003;1;1;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;66;247,241308340674
2904004;1;2;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;66;273,62773054038
2904005;1;3;1;80;66;1;3;9;CAMBIO DE DOMICILIO CIUDAD;2; ;2; ; ; ; ;5;2;1;03;66;211,385720610603
2904006;1;1;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;66;256,731258918106
2904007;1;1;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;66;258,472484339742
2904007;1;2;1;80;66;1;2;3; ;2; ;2; ; ; ; ;9;2;1;03;66;258,472484339742
2904008;1;2;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;66;259,009157416113
2904009;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;66;193,810236366164
2904024;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;274,388103264899
2904024;1;4;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;274,388103264899
2904025;1;1;1;80;73;1;1;5; ;3; ;2; ; ; ; ;10;2;1;03;73;169,162644184909
2904025;1;4;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;169,162644184909
2904026;1;2;1;80;73;1;3;7; ;2; ;2; ; ; ; ;9;2;1;03;73;244,236990996793
2904027;1;1;1;80;73;1;4;6; ;2; ;2; ; ; ; ;8;2;1;03;73;249,299589286857
2904030;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;4;2;1;03;73;224,2552464027
2904030;1;2;1;80;73;1;4;3; ;2; ;2; ; ; ; ;1;2;1;03;73;224,2552464027
2904031;1;2;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;162,246541558837
2904033;1;1;1;80;73;1;4;7; ;1;1;2; ; ; ; ;9;2;1;03;73;225,619806738002
2904033;1;2;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;225,619806738002
2904033;1;3;1;80;73;1;4;5; ;3; ;2; ; ; ; ;8;2;1;03;73;225,619806738002
2904040;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;52;136,296843529391
2904051;1;2;1;80;52;1;2;8; ;2; ;2; ; ; ; ;9;2;1;03;52;137,073563515685
2904052;1;2;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;52;131,997685418145
2904053;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;52;126,395495783639
2904053;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;52;126,395495783639
2904053;1;6;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;52;126,395495783639
2904054;1;2;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;52;151,31685225477
2904054;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;52;151,31685225477
2904055;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;52;119,69523864967
2904055;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;52;119,69523864967
2904056;1;2;1;80;52;1;3;4; ;2; ;2; ; ; ; ;4;2;1;03;52;86,1837508157457
2904057;1;2;1;80;68;1;3;3; ;2; ;2; ; ;1; ;9;1;1;03;68;635,926639844741
2904063;1;2;1;80;68;1;1;2; ;2; ;2; ; ; ; ;2;2;1;03;68;367,955369771508
2904064;1;2;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;68;389,1448642663
2904067;1;1;1;80;23;1;4;4; ;2; ;2; ; ; ; ;8;2;1;03;23;103,526407310797
2904068;1;1;1;80;52;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;52;115,448708032005
2904068;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;52;115,448708032005
2904069;1;3;1;80;52;1;1;2; ;2; ;2; ; ; ; ;2;2;1;03;52;236,550587234425
2904069;1;5;1;80;52;1;1;2; ;2; ;2; ; ; ; ;2;2;1;03;52;236,550587234425
2904070;1;4;1;80;52;1;2;2; ;2; ;2; ; ; ; ;2;2;1;03;52;157,875952569783
2904071;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;52;119,869185420659
2904072;1;1;1;80;76;1;1;8; ;2; ;2; ; ; ;NO TIENE DINERO;12;2;1;03;76;860,015595281428
2904073;1;1;1;80;76;1;4;5; ;3; ;2; ; ; ; ;11;2;1;03;76;776,690603797753
2904075;1;3;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;76;849,475789736223
2904076;1;2;1;80;76;1;1;3; ;2; ;2; ; ; ; ;9;2;1;03;76;1014,81134358053
2904076;1;4;1;80;76;1;4;4; ;2; ;2; ; ; ; ;9;2;1;03;76;1014,81134358053
