DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4829994;1;2;1;80; ;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;3506,58767202993
4829995;1;4;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;3168,03086264752
4829995;1;5;1;80; ;1;1;4;4; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;02;68;3168,03086264752
4829996;1;1;1;80; ;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;1200000;2;1;02;68;3650,44919686162
4829996;1;3;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;3650,44919686162
4829998;1;1;1;80; ;1;1;3;8; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;68;2254,96912141914
4829998;1;2;1;80; ;1;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;2254,96912141914
4830000;1;2;1;80; ;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;2897,43246134031
4830000;1;4;1;80; ;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;828116;2;1;02;68;2897,43246134031
4830003;1;3;1;80; ;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;4418,52033523521
4830008;1;1;1;80; ;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;2175,68087628013
4830008;1;3;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;2175,68087628013
4830009;1;4;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;3481,17079217042
4830010;1;2;1;80; ;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;1200000;2;1;02;68;3662,95553453564
