Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3252484;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1398,06215130608
3252485;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1286,09034601498
3252485;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1286,09034601498
3252493;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1783,31535863435
3252493;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1783,31535863435
3252495;1;2;1;80;2;1;3;3; ;2; ;2; ; ;1; ;9;1;1;07;63;1574,9786308893
3252496;1;3;1;80;2;1;1;1; ;2; ;2; ; ; ;PROBLEMAS DE DROGADICCION;12;2;1;07;63;2186,89731066288
3252496;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;2186,89731066288
3252496;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;2186,89731066288
3252497;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;07;63;2478,98820767987
3252497;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;2478,98820767987
3252497;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;2478,98820767987
3252497;1;7;1;80;2;1;1;3; ;2; ;1;320000; ;1; ;9;1;1;07;63;2478,98820767987
3252497;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;2478,98820767987
3252500;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;63;1152,53672882008
3252501;1;3;1;80;2;2; ; ; ;2; ;2; ;1;4; ;8; ;1;07;63;978,395572871871
3252504;1;2;1;80;2;1;4;7; ;2; ;2; ; ; ; ;9;2;1;07;63;1684,45649667257
3252504;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1684,45649667257
3252504;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1684,45649667257
3252509;1;2;1;80;2;1;3;1; ;2; ;2; ; ; ; ;8;2;1;07;63;2186,89731066288
3252510;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;07;63;1020,16954023215
3252511;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;2186,89731066288
3252511;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;2186,89731066288
3252512;1;4;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;63;932,232352073236
3252521;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;63;1248,60844204936
3252521;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1248,60844204936
3252530;1;2;1;80;2;1;4;9;LA EDAD;2; ;2; ; ; ; ;8;2;1;07;63;829,159923264012
3252531;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;8;2;1;07;63;1684,45649667257
3252531;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1684,45649667257
3252538;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1755,70941789503
3252539;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1292,82015317793
3252541;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;63;1825,08932599463
3252541;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;07;63;1825,08932599463
3252541;1;4;1;80;2;1;1;4; ;2; ;2; ; ; ; ;1;2;1;07;63;1825,08932599463
3252541;1;6;1;80;2;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;63;1825,08932599463
3252542;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1603,2491156766
3252542;1;4;1;80;2;2; ; ; ;2; ;2; ;1;2; ;9; ;1;07;63;1603,2491156766
3252544;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1292,82015317793
3252546;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1546,94839594973
3252546;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1546,94839594973
3252547;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;63;1746,75719264502
3252547;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1746,75719264502
3252547;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1746,75719264502
3252548;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;63;1574,42299137371
3252552;1;1;1;80;2;1;2;9;EMBARAZO;2; ;2; ; ; ; ;9;2;1;07;63;1828,55123414552
3252554;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;63;1143,58450357007
3252555;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;63;2258,15023188534
3252556;1;6;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;63;1251,60182533324
3252560;1;6;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;63;1547,70005464628
3252567;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;2157,4183568007
3252567;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;2157,4183568007
3252568;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1612,8541704859
3252570;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;63;1391,10107481645
3252579;1;1;1;80;2;1;4;8; ;2; ;2; ; ; ; ;8;2;1;07;63;1301,77237842793
3252581;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;07;63;1460,01344231432
3252583;1;2;1;80;2;1;4;9;CAMBIO DE CIUDAD;2; ;2; ; ; ; ;9;2;1;07;63;1397,71274634187
3252583;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1397,71274634187
3252584;1;2;1;80;2;1;3;9;CAMBIO DE CIUDAD;2; ;2; ; ; ; ;9;2;1;07;63;1828,55123414552
3252588;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1439,48671370215
3252590;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1834,04155124464
3252593;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;63;1804,21319241825
3252596;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;11;2;1;07;63;1301,77237842793
3252597;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;63;1142,58226904657
3252598;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;11;2;1;07;63;1259,99841106766
3256839;1;2;1;80;2;1;4;7; ;2; ;2; ; ; ; ;1;2;1;07;63;1260,32695442635
3256841;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;2721,83513575505
3256841;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;2721,83513575505
3256842;1;1;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;07;63;2131,9327521433
3256842;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;2131,9327521433
3256868;1;2;1;80;2;2; ; ; ;2; ;2; ;1;2;POR EMBARAZO;12; ;1;07;63;1603,33714060322
3256886;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;7;2;1;07;63;1572,3173711561
3256887;1;3;1;80;2;1;2;2; ;2; ;2; ; ; ; ;2;2;1;07;63;1572,65799432268
3256888;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1601,39603653952
3256889;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;63;936,127750456607
3256889;1;3;1;80;2;1;3;3; ;2; ;2; ; ; ; ;11;2;1;07;63;936,127750456607
3256922;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1951,47385614489
3256922;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1951,47385614489
3256922;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1951,47385614489
3256924;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1994,39698997009
3256925;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;07;19;1442,53810371446
3256925;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1442,53810371446
3256927;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;07;19;1395,57605529285
3256927;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1395,57605529285
3256927;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1395,57605529285
3256929;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1831,54388057361
3256930;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;07;19;1396,12735706042
3256931;1;2;1;80;2;1;3;8; ;2; ;2; ; ;4; ;1;1;1;07;19;1420,8175768602
3256933;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;19;818,317749919809
3256934;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;07;19;1806,30235900626
3256934;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1806,30235900626
3256934;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1806,30235900626
3256935;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1686,37238343498
3256935;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1686,37238343498
3256937;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1829,38031802074
3256938;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1806,30235900626
3256938;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1806,30235900626
3256940;1;1;1;80;2;1;1;8; ;2; ;1;150000; ;1; ;4;1;1;07;19;1943,65911821031
3256941;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1806,30235900626
3256941;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1806,30235900626
3256942;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1490,0096806717
3256944;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1831,54388057361
3256946;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1924,62007379224
3256946;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1924,62007379224
3256947;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;19;1379,66893328959
3256947;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;19;1379,66893328959
3256947;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1379,66893328959
3256948;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;19;1396,12735706042
3256949;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;2267,76653447944
3256949;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;2267,76653447944
3256949;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;2267,76653447944
3256964;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1541,29885419906
3256966;1;2;1;80;2;1;4;7; ;2; ;2; ; ; ; ;1;2;1;07;19;818,317749919809
3256968;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;19;1417,84788391468
3256969;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1516,0573326317
3256969;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1516,0573326317
3256970;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;19;1817,15208828064
3256970;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1817,15208828064
3256970;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1817,15208828064
3256970;2;1;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1817,15208828064
3256971;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;1;2;1;07;19;1614,33207974301
3256973;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;19;1930,62475807756
3256974;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1306,08440597807
3256974;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1306,08440597807
3256974;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1306,08440597807
3256974;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1306,08440597807
3256975;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;19;1391,8971630297
3256976;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;19;1156,42788618363
3256976;1;2;1;80;2;1;4;5; ;2; ;2; ; ; ; ;10;2;1;07;19;1156,42788618363
3256977;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1370,88583549307
3256978;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;19;1378,86280289695
3256979;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;1;2;1;07;19;1805,49622861361
3256979;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1805,49622861361
3256981;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;19;2011,44815956605
3256981;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;2011,44815956605
3256981;2;1;2;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;19;2011,44815956605
3256982;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;19;1397,73961784572
3256982;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1397,73961784572
3256984;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;824,96633512848
3256984;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;824,96633512848
3256985;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;07;19;1641,18586209566
3256985;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1641,18586209566
3256988;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;19;1391,8971630297
3256989;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1054,59315715852
3256990;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;11;2;1;07;19;1370,07970510042
3256991;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1831,54388057361
3257003;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;3021,35108837073
3257003;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;3021,35108837073
3257003;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;3021,35108837073
3257003;1;9;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;3021,35108837073
3257004;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;19;1278,42449323277
3257004;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1278,42449323277
3257005;1;2;1;80;2;1;4;3; ;2; ;2; ; ;1; ;9;1;1;07;19;1370,07970510042
3257006;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1678,10431163553
3257008;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;2379,0756417235
3257009;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1053,78702676587
3257010;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;19;1807,91461979155
3257010;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1807,91461979155
3257010;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1807,91461979155
3257010;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1807,91461979155
3257010;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1807,91461979155
3257011;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;19;2131,37813513734
3257011;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;2131,37813513734
3257011;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;2131,37813513734
3257011;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;2131,37813513734
3257013;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;07;19;1357,04534496768
3257016;1;1;1;80;2;1;4;7; ;2; ;2; ; ; ; ;1;2;1;07;19;813,683219937878
3257016;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;813,683219937878
3257016;1;6;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;19;813,683219937878
3257016;1;10;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;813,683219937878
3257017;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1378,86280289695
3257018;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;1;2;1;07;19;1378,86280289695
3257020;1;1;1;80;2;1;4;4; ;3; ;2; ; ; ; ;4;2;1;07;19;1855,05235594394
3257020;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;19;1855,05235594394
3257020;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1855,05235594394
3257020;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1855,05235594394
3257020;2;3;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1855,05235594394
3257020;2;4;2;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1855,05235594394
3257021;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1806,30235900626
3257021;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1806,30235900626
3257024;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1805,49622861361
3257025;1;1;1;80;2;1;2;8; ;2; ;2; ; ; ; ;1;2;1;07;19;1370,07970510042
3257026;1;2;1;80;2;1;1;7; ;2; ;2; ; ; ; ;1;2;1;07;19;1384,70525771297
3257026;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1384,70525771297
3257026;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1384,70525771297
3257027;1;1;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;07;19;2146,47912674794
3257027;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;2146,47912674794
3257027;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;2146,47912674794
3257029;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;19;1258,77059785637
3257029;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1258,77059785637
3257030;1;1;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;07;19;1105,88233068587
3257031;1;1;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;07;19;1054,59315715852
3257031;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;1054,59315715852
3258170;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;41;1260,32695442635
3258170;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;41;1260,32695442635
3258174;1;4;1;80;2;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;41;2239,95230961488
