Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3246647;1;1;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;17;145,443802554383
3246647;1;2;1;80;17;1;3;8; ;1;1;2; ; ; ; ;9;2;1;07;17;145,443802554383
3246647;1;3;1;80;17;1;2;3; ;1;2;2; ; ; ; ;9;2;1;07;17;145,443802554383
3246647;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;145,443802554383
3246648;1;2;1;80;17;1;2;3; ;2; ;2; ; ; ; ;9;2;1;07;17;177,863164872192
3246649;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;17;201,365308849421
3246652;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;162,191172060819
3246652;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;162,191172060819
3246653;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;129,030264574589
3246657;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;219,215314763525
3246657;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;219,215314763525
3246659;1;3;1;80;17;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;17;172,099368545418
3246660;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;123,8873746797
3246660;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;123,8873746797
3246660;1;3;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;17;123,8873746797
3246661;1;2;1;80;17;1;1;8; ;2; ;1;4000000; ; ; ;9;2;1;07;17;174,709742858385
3246663;1;1;1;80;17;1;4;7; ;3; ;2; ; ;4; ;5;1;1;07;17;191,457112364822
3246663;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;191,457112364822
3246664;1;1;1;80;17;1;4;6; ;1;2;2; ; ; ; ;9;2;1;07;17;320,90227431067
3246667;2;1;2;80;17;1;1;2; ;2; ;2; ; ; ; ;2;2;1;07;17;244,250064944427
3246668;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;160,451137155335
3246672;1;5;1;80;17;2; ; ; ;2; ;1;20000;2; ;.; ; ;1;07;17;177,081334905097
3246673;1;1;1;80;17;1;4;8; ;3; ;2; ; ; ; ;11;2;1;07;17;160,484238224528
3246673;1;2;1;80;17;1;4;7; ;2; ;2; ; ; ; ;9;2;1;07;17;160,484238224528
3246674;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;17;201,365308849421
3246675;1;4;1;80;17;1;3;2; ;2; ;2; ; ; ; ;2;2;1;07;17;224,631992274689
3246721;1;1;1;80;76;1;4;9;LA VEJES;2; ;2; ; ; ; ;8;2;1;07;76;1823,31858995972
3246724;1;3;1;80;76;1;1;2; ;2; ;2; ; ; ; ;11;2;1;07;76;1427,88545156141
3246771;1;3;1;80;73;1;2;8; ; ; ;2; ; ; ; ;2;2;1;07;73;271,683763056895
3246772;1;2;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;73;163,450812577185
3246773;1;1;1;80;73;1;4;7; ;3; ;2; ; ; ; ;10;2;1;07;73;182,28838048281
3246773;1;2;1;80;73;1;2;7; ;3; ;2; ; ; ; ;4;2;1;07;73;182,28838048281
3246773;1;6;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;73;182,28838048281
3246775;1;1;1;80;73;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;73;211,585457429922
3246775;1;3;1;80;73;1;1;3; ;2; ;2; ; ; ; ;8;2;1;07;73;211,585457429922
3246777;1;2;1;80;73;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;73;256,347546616809
3246781;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;73;252,459494569123
3246782;1;2;1;80;73;1;1;2; ;2; ;2; ; ; ; ;2;2;1;07;73;207,637720179187
3246784;1;1;1;80;73;1;4;4; ;3; ;2; ; ; ; ;4;2;1;07;73;238,943582977742
3246786;1;2;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;73;179,644727843431
3246786;1;3;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;73;179,644727843431
3246786;1;4;1;80;73;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;73;179,644727843431
3246787;1;1;1;80;73;1;1;2; ;2; ;1;160000; ; ; ;2;2;1;07;73;221,951649741032
3246788;1;1;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;73;249,398458385961
3246789;1;1;1;80;73;1;4;6; ;2; ;2; ; ; ; ;1;2;1;07;73;225,264520203832
3246791;1;1;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;320,068053517063
3246791;1;3;1;80;66;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;66;320,068053517063
3246791;1;4;1;80;66;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;66;320,068053517063
3246792;1;1;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;66;269,488146504056
3246793;1;4;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;411,716840335378
3246793;1;5;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;411,716840335378
3246794;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;66;296,595648216717
