Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3246659;1;2;1;70;17;4;48;1; ;2;168;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;66;1;1;6604;07;17;172,099368545418
3246669;1;6;1;70;17;3;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;130000;2;85;95;45;1;1;4521;07;17;334,37003003359
3246722;1;2;1;70;76;12;48;1; ;2;12;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;21;1;1;2109;07;76;1286,00797698954
3246771;1;2;1;70;73;2;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;07;73;271,683763056895
3246773;1;4;1;70;73;6;48;1; ;2;8;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;52;1;1;5211;07;73;182,28838048281
3246778;1;2;1;70;73;16;48;4; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;07;73;267,349325224012
3246778;1;3;1;70;73;1;48;1; ;2;1;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;330000;2;45;45;51;1;1;5132;07;73;267,349325224012
3246791;1;2;1;70;66;3;48;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;07;66;320,068053517063
3246800;1;1;1;70;66;52;48;4; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;51;51;55;1;2;5530;07;66;288,715923719178
3246821;1;2;1;70;52;21;24;1; ;2;208;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;63;1;2;6390;07;52;150,185146550275
3246829;1;2;1;70;52;26;48;1; ;2;26;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;19;19;85;1;2;8532;07;52;251,744003833364
3246835;1;1;1;70;17;4;40;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;07;17;374,213406292741
3246837;1;5;1;70;17;48;48;1; ;2;96;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;77;52;1;2;5223;07;17;248,002992071607
3246840;1;2;1;70;17;12;40;1; ;2;60;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;07;17;229,123511248124
3246856;1;1;1;70;17;24;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;33;57;93;1;2;9302;07;17;205,433184023083
3246857;1;1;1;70;17;4;48;1; ;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;40;51;1;1;5125;07;17;345,762397025026
3246871;1;3;1;70;73;20;48;1; ;2;78;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;39;39;40;1;2;4010;07;73;202,150514600798
3246871;1;5;1;70;73;1;48;1; ;2;4;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;32;53;55;1;1;5522;07;73;202,150514600798
3246876;1;2;1;70;73;104;12;4; ;2;208;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;45;52;1;2;5261;07;73;404,789754270895
3246885;1;3;1;70;73;1;30;1; ;2;64;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;54;95;1;1;9500;07;73;267,349325224012
3246921;1;2;1;70;66;52;48;1; ;2;52;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;07;66;335,924245163267
3246925;1;3;1;70;66;12;48;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;52;1;1;5272;07;66;231,062359369172
3246927;1;1;1;70;66;24;50;4; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;07;66;288,715923719178
3246934;1;1;1;70;66;104;48;1; ;2;260;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;07;66;269,23157499822
3247117;1;1;1;70;76;4;48;1; ;2;4;4; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;685500;2;02;02;15;1;1;1594;07;76;891,569941807652
3247131;1;2;1;70;68;4;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;07;68;496,116345207563
3247134;1;1;1;70;68;4;24;1; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;07;68;620,991974944667
3247134;1;3;1;70;68;2;48;1; ;2;104;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8531;07;68;620,991974944667
3247139;1;4;1;70;68;2;48;1; ;2;8;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;78;16;1;1;1600;07;68;512,954531618431
3247141;1;3;1;70;68;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;07;68;561,692788221969
3247146;1;1;1;70;68;12;48;1; ;2;52;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;07;68;459,804397804854
3247146;1;3;1;70;68;2;48;1; ;2;2;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;54;95;1;1;9500;07;68;459,804397804854
3247185;1;1;1;70;52;52;44;4; ;2;52;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;39;80;1;2;8050;07;52;144,085609514206
3247185;1;2;1;70;52;4;44;4; ;2;4;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;1;380000;2;98;95;45;1;1;4521;07;52;144,085609514206
3247186;1;1;1;70;52;24;40;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;33;45;52;1;2;5262;07;52;144,085609514206
3247187;1;3;1;70;52;4;44;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;12000;2;45;57;93;1;1;9302;07;52;160,299935040281
3247187;1;4;1;70;52;4;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;07;52;160,299935040281
3247196;1;1;1;70;52;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;320000;2;95;95;45;1;1;4552;07;52;209,754304967316
3247199;1;2;1;70;52;2;45;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4559;07;52;248,369509119596
3247201;1;2;1;70;52;24;45;1; ;2;26;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;07;52;155,103739875081
3247208;1;4;1;70;52;4;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;07;52;172,421167951291
3247208;1;5;1;70;52;2;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;07;52;172,421167951291
3247211;1;1;1;70;50;26;48;1; ;2;26;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;2;5512;07;50;172,682625378141
3247211;2;2;2;70;50;24;40;1; ;2;24;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;07;50;172,682625378141
3247212;1;1;1;70;50;8;48;1; ;2;8;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;35;35;11;1;1;1110;07;50;190,424508865236
3247219;1;3;1;70;50;12;40;1; ;2;12;1; ;5;9;AMPARO LABORAL; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;71;1;1;7111;07;50;100,860956495185
3247221;1;2;1;70;50;20;40;1; ;2;20;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;80;1;2;8060;07;50;210,161758129248
3247223;1;1;1;70;17;4;48;1; ;2;4;4; ;3;5; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;57;57;93;1;1;9302;07;17;153,163965693045
3247229;1;1;1;70;17;104;48;1; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;07;17;201,365308849421
3247232;1;3;1;70;17;96;60;1; ;2;96;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;81;20;1;2;2090;07;17;153,197066762238
3247238;1;2;1;70;17;75;72;1; ;2;104;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;2;9302;07;17;162,191172060819
3247243;1;2;1;70;17;12;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;44;66;1;1;6601;07;17;177,863164872192
3247255;1;2;1;70;66;78;48;1; ;2;78;1; ;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;45;40;52;1;2;5225;07;66;311,241823156865
3247257;1;3;1;70;66;20;48;1; ;2;20;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;85;1;2;8511;07;66;148,911002444992
3247261;1;1;1;70;66;120;48;1; ;2;520;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;07;66;331,599214394128
3247261;1;3;1;70;66;36;48;8; ;2;60;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;07;66;331,599214394128
3247263;1;1;1;70;66;12;48;4; ;2;72;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;07;66;345,972477861228
3247264;1;3;1;70;66;12;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;07;66;276,455486769799
3247270;1;1;1;70;66;4;50;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;85;1;1;8511;07;66;318,864976148567
3247275;1;1;1;70;66;24;48;1; ;2;24;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;2;5040;07;66;291,757474435906
3247275;1;2;1;70;66;12;20;1; ;2;208;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;58;52;1;1;5211;07;66;291,757474435906
3247277;1;2;1;70;66;4;48;1; ;2;1;1; ;3;2; ; ; ; ;1; ; ; ; ; ; ;1;2600000;2;02;02;45;1;1;4522;07;66;291,757474435906
3247280;1;1;1;70;66;52;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;07;66;357,446155227355
3247281;1;3;1;70;66;12;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;07;66;311,241823156865
3247282;1;1;1;70;66;24;48;1; ;2;24;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;02;02;25;1;2;2529;07;66;291,757474435906
3247423;1;4;1;70;68;1;24;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;07;68;518,44946195691
3247438;1;2;1;70;68;24;24;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5530;07;68;648,606479136195
3247442;1;5;1;70;68;2;48;9;AYUDANTE DE TRABAJADOR CUENTA PROPIA;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;80;77;51;1;1;5125;07;68;565,135412103366
3247538;1;1;1;70;76;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;04;04;62;1;1;6211;07;76;1886,85422567655
3247540;1;2;1;70;76;2;40;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;1;5231;07;76;615,144351687192
3247544;1;1;1;70;76;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;07;76;979,764198332476
3247555;1;1;1;70;76;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;07;76;892,429876767739
3247561;1;1;1;70;76;4;40;1; ;2;32;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;28;1;1;2899;07;76;807,010121336274
3247562;1;4;1;70;76;52;48;1; ;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;52;1;2;5211;07;76;775,130469210741
3247564;1;3;1;70;76;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;07;76;888,772125564023
3247566;1;2;1;70;08;2;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;80;19;1;1;1921;07;08;648,343231718233
3247569;1;2;1;70;08;52;48;1; ;2;52;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;92;1;2;9242;07;08;605,44313191132
3247585;1;1;1;70;76;16;48;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;07;76;837,886723760601
3247590;1;1;1;70;73;8;48;1; ;2;5;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;51;1;1;5125;07;73;251,824627781188
3247591;1;2;1;70;73;56;24;1; ;2;56;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;34;74;1;2;7499;07;73;326,488697249645
3247592;1;3;1;70;73;56;48;1; ;2;14;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;95;45;1;2;4521;07;73;413,6471109394
3247592;1;4;1;70;73;36;48;1; ;2;36;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;07;73;413,6471109394
3247607;1;3;1;70;73;48;40;1; ;2;32;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5262;07;73;282,298071297205
3247609;1;2;1;70;73;12;42;2; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;75;36;1;1;3699;07;73;193,958657405276
3247617;1;2;1;70;52;12;40;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;07;52;157,903144163679
3247633;1;1;1;70;52;24;45;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;95;1;2;9500;07;52;141,286205225608
3247635;1;2;1;70;52;52;45;3; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;2;7493;07;52;192,914239410766
3247643;1;1;1;70;52;26;40;1; ;2;26;1; ;4;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;54;54;55;1;2;5511;07;52;146,885013802804
3247649;1;1;1;70;05;2;48;1; ;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;85;93;45;1;1;4552;07;05;1102,32959270162
3247649;1;2;1;70;05;4;50;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;41;41;18;1;1;1810;07;05;1102,32959270162
3247654;1;2;1;70;05;1;30;4; ;2;1;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;4000000;2;13;13;80;1;1;8050;07;05;1045,43599630106
3247657;1;2;1;70;05;8;30;3; ;2;144;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;07;05;1010,13131973922
3247664;1;1;1;70;05;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;07;05;1096,31721483191
3247672;1;2;1;70;05;8;48;1; ;2;8;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;39;74;1;1;7499;07;05;1188,51548779431
3247676;1;3;1;70;76;4;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;07;76;1094,14220734045
