Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
2934686;1;6;2;1;1;1;1;1;3;1; ; ;25000000;300000; ;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;1;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;2;04;73;1156,52126833236
2934696;1;3;2;2;1;4;1;1;4;1; ; ;25000000;150000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;6;2;2; ;9;1;1;1;2;1;2;2;2;1;2; ;1;01;2;04;73;2605,19323481944
2934697;1;3;2;2;1;4;1;1;5;1; ; ;10000000;150000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;04;73;1396,56553040612
2934698;1;3;1;2;1;4;1;6; ;1; ; ;5000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;1;2; ;1;01;2;04;73;1999,91466366789
2934699;1;3;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;04;73;1167,45440349859
2934700;1;1;1;6; ;4;1;2;4;1; ; ;4000000;60000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;2;01;2;04;73;1614,81820167922
2934701;1;2;1;6; ;3;1;5;5;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;4;1;1;2;2;2;1;1; ;1;01;2;04;73;1024,00266493758
2934702;1;2;2;2;1;4;1;1;5;1; ; ;2000000;200000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;73;1124,39269955655
2934703;1;3;2;2;1;3;1;5;5;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;73;1333,93458234877
2934704;1;3;2;6; ;4;4;1;5;1; ; ;7000000;200000; ;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;8;1;1;1;2;1;2;2;2;2;2; ; ;01;2;04;73;2259,0057231565
2934729;1;3;1;2;1;4;4;1;5;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;04;73;1917,51166016506
2934730;1;3;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;04;73;1289,19870656221
2934731;1;2;1;2;1;4;1;1;4;1; ; ;5000000;30000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;2;1;2; ;2;01;2;04;73;2005,04800140057
2934732;1;3;2;2;1;4;1;1;4;4; ; ; ;60000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;2;01;2;04;73;2222,46310223082
2934743;1;4;2;1;1;1;1;1;3;1; ; ;70000000;300000; ;2;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;2;04;73;1602,28460515909
2934745;1;3;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;1;01;2;04;73;1520,82157575712
2934756;1;3;2;2;1;4;2;1;4;1; ; ;15000000;150000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;8;1;1;1;2;1;2;2;2;1;2; ;1;01;2;04;73;1789,27400222545
2934757;1;3;2;2;1;4;2;1;5;1; ; ;20000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;04;73;1917,51166016506
2934758;1;3;1;2;2;4;2;1;4;1; ; ;20000000;100000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;2; ; ;01;2;04;73;1024,00266493758
2934758;2;1;1;2;2;4;2;6; ;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ;01;2;04;73;1024,00266493758
2934759;1;2;2;2;1;4;1;1;4;1; ; ;25000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;73;1586,25120244958
2934760;1;4;1;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;73;1999,91466366789
2934761;1;3;2;2;2;4;1;4;4;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;73;848,610602591024
2934761;2;1;1;2;2;4;1;2;4;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;2;04;73;848,610602591024
2934762;1;2;2;2;1;3;4;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;73;1625,59250201037
2934763;1;2;2;2;1;4;4;1;5;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;4;1;1;4;2;1;2;2;2;2;1; ; ;01;2;04;73;1387,7448584816
2934764;1;2;2;2;1;4;4;1;5;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;2;2; ;5;1;1;4;2;1;2;2;2;2;1; ; ;01;2;04;73;2222,46310223082
2934765;1;2;1;2;1;4;2;1;4;1; ; ;15000000;200000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;73;1167,45440349859
2934767;1;2;1;6; ;4;4;1;4;1; ; ;12000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;4;1;1;4;2;1;2;2;2;1;2; ;1;01;2;04;73;1925,41060634346
2934789;1;3;2;2;1;4;4;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;04;73;848,610602591024
2934790;1;3;2;6; ;4;4;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;04;73;1409,09912692625
2934791;1;2;1;2;1;4;1;1;5;1; ; ;20000000;80000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;2; ;1;01;2;04;73;1249,85740700142
2934792;1;4;3;2;1;4;1;1;4;1; ; ;30000000;200000; ;2;2;1;1;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;04;73;1424,21080388963
2934793;1;2;1;2;1;4;1;1;5;1; ; ;10000000;100000; ;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;4;2;1;2;2;2;1;2; ;1;01;2;04;73;1106,40566844041
2934794;1;4;3;2;1;4;1;1;4;1; ; ;20000000;100000; ;2;2;1;1;1;1;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;2;2;2;1;2; ;2;01;2;04;73;848,610602591024
2934805;1;2;2;1;1;1;6;1;3;3; ; ; ; ;230000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;2;04;73;1077,83866921077
2934806;1;2;1;1;2;1;1;1;3;1; ; ;35000000;120000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;4;1;2;1;1;1;1;1;2;3;2;01;2;04;73;1328,54000612301
2935016;1;3;2;2;1;4;9;1;4;3; ; ; ; ;160000;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;3;2;2; ;5;1;2;1;2;1;2;2;2;2;1; ; ;01;2;04;19;2850,88081009239
2935027;1;2;1;2;1;4;4;1;4;3; ; ; ; ;30000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;2;2;2;1; ; ;01;2;04;19;2542,7471125782
2935038;1;5;3;2;1;3;9;1;4;1; ; ;98;98; ;2;2;1;1;1;1;2;2;1;2;1;1;1;1;2;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;2;2;2;1;1; ;2;01;2;04;19;4334,49783556946
2935048;1;5;4;2;1;4;10;1;4;1; ; ;98;98; ;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;1;4;2;2; ;7;1;1;1;2;1;2;2;2;2;2; ; ;01;2;04;19;6906,05417187404
2935050;1;2;1;4;1;4;6;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;3;1;2;2;2;2;2; ; ; ;01;2;04;19;2020,07537834112
2935051;1;3;1;2;1;4;4;1;4;1; ; ;98;100000; ;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;19;3471,90902800648
2935052;1;4;3;2;1;4;4;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;2;2;2;2;2; ; ;01;2;04;19;2020,07537834112
2935060;1;2;1;2;2;4;1;1;4;3; ; ; ; ;30000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;4;1;1;1;4;1;2;2;2;1;1; ;2;01;2;04;19;2020,07537834112
2935060;2;1;1;2;2;4;1;1;4;3; ; ; ; ;30000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;2;01;2;04;19;2020,07537834112
2935071;1;4;3;2;1;4;9;1;4;1; ; ;20000000;200000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;2;01;2;04;19;2650,27682539761
2935082;1;1;1;2;1;4;1;1;4;1; ; ;30000000;150000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;1;1;2;2; ;2;1;2;1;4;1;2;2;2;1;1; ;2;01;2;04;19;4222,13752172826
2935095;1;1;1;6; ;4;9;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;1;1;1;1;2;2;2;2;1; ; ;01;2;04;19;3592,73479407716
2935095;2;1;1;6; ;4;4;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ; ;01;2;04;19;3592,73479407716
2935097;1;2;2;6; ;4;4;1;1;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;6;1;1;1;1;1;2;2;2;2;1; ; ;01;2;04;19;3674,81667687304
2935098;1;3;1;2;1;4;4;1;4;4; ; ; ;70000; ;2;2;1;1;2;2;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;19;4969,31267211053
2935105;1;6;3;2;1;4;1;1;4;1; ; ;15000000;98; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;1; ;2;01;2;04;19;2724,73387762422
2935116;1;4;3;2;1;4;4;1;4;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;2;1;1; ;2;01;2;04;19;3338,76281227586
2935127;1;4;3;2;1;4;4;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;1; ;2;01;2;04;19;2409,60089684758
2935141;1;2;2;6; ;4;4;1;5;1; ; ;98;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;8;1;1;1;1;1;2;2;2;2;1; ; ;01;2;04;19;4542,63712113558
2935142;1;1;1;6; ;4;4;6; ;1; ; ;1000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;3;1;1;2;2;2;2;1; ; ;01;2;04;19;3471,90902800648
2935143;1;3;2;4;1;4;4;1;4;1; ; ;6000000;50000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;2;2; ;9;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;19;4692,15244699272
2935144;1;4;1;6; ;4;4;1;4;1; ; ;8000000;50000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;04;19;4222,13752172826
2936383;1;1;1;1;2;3;1;1;5;1; ; ;10000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;04;73;530,617772190606
2936394;1;2;1;1;1;4;6;1;5;1; ; ;30000000;80000; ;2;2;1;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;1;1;2;1;2;1;2;2;1; ; ;01;2;04;73;1170,25493531059
2936403;1;4;1;2;1;4;1;1;4;1; ; ;25000000;50000; ;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;4;2;1;2;2;2;1;1; ;2;01;2;04;73;2619,96074403617
2936404;1;8;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;04;73;3083,10330816227
2936405;1;5;4;1;1;4;6;1;4;3; ; ; ; ;400000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;1;3;2;2; ;8;1;1;1;2;1;2;1;2;2;1; ; ;01;2;04;73;1422,55321411003
2936406;1;2;2;3;1;4;1;1;5;1; ; ;18000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;1;2; ;2;01;2;04;73;3735,86505444905
2936407;1;2;1;3;1;4;1;5;5;1; ; ;6000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;2;1;2;2;2;1;1; ;2;01;2;04;73;1795,08715921002
2936408;1;2;2;2;1;4;1;5;5;1; ; ;5000000;40000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;04;73;1957,96490577036
2936409;1;3;2;2;1;4;1;1;5;3; ; ; ; ;50000;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;5;1;1;4;1;1;2;2;2;1;2; ;1;01;2;04;73;3422,60886031038
2936410;1;2;1;3;1;4;1;5;5;1; ; ;15000000;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;1;2;2;2;1;1; ;1;01;2;04;73;3244,76024903827
2936411;1;3;1;6; ;4;1;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;2;2;2;2;2;1; ; ;1;01;2;04;73;1795,08715921002
2936412;1;2;1;2;1;4;1;1;5;1; ; ;8000000;50000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;73;2537,32141290308
2936413;1;3;2;2;1;4;1;1;5;1; ; ;6000000;50000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;73;2965,6685594713
2936416;1;2;2;3;1;4;6;1;5;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;04;73;1062,28236766116
2936419;1;2;2;6; ;4;6;1;5;1; ; ;600000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;3;1;1;4;1;2;2;2;2;2; ; ; ;01;2;04;73;2152,49726502948
2936420;1;4;3;6; ;4;6;1;5;1; ; ;5000000;100000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;3;1;1;4;2;2;2;2;2;2; ; ; ;01;2;04;73;2152,49726502948
2936421;1;1;1;6; ;4;6;5;5;1; ; ;500000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2;2; ; ; ;01;2;04;73;1795,08715921002
2936422;1;5;1;2;1;4;1;5;5;1; ; ;5000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;04;73;2286,1919646208
2936423;1;3;2;2;1;4;1;5;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;73;2403,62671331176
2936424;1;2;1;6; ;3;1;5;5;1; ; ;5000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;73;3111,06554944695
2936425;1;3;2;2;1;4;1;1;4;1; ; ;15000000;80000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;4;2;1;2;2;2;1;1; ;1;01;2;04;73;2403,62671331176
2936426;1;3;1;6; ;4;6;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;3;1;1;4;1;2;2;2;2;2; ; ; ;01;2;04;73;2573,61223466296
2936428;1;3;2;6; ;3;6;5;5;1; ; ;3000000;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;4;1;2;2;2;2;2; ; ; ;01;2;04;73;1376,82772181375
