Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
2925019;1;3;1;1;1;1;1;1;3;1; ; ;98;300000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;20;99,1612936763513;20
2925020;1;3;2;1;1;1;1;1;3;1; ; ;98;280000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;04;20;240,812307666299;20
2925021;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;20;89,1188660931614;20
2925022;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;1;2;2;1;1;1;2;1;2;1;2;1;1;1;1;2;1;2;2;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;20;117,502182863057;20
2925023;1;2;1;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;20;235,004365726115;20
2925024;1;2;1;1;1;1;1;6; ;1; ; ;98;250000; ;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;2;3;1;01;1;04;20;143,023591127343;20
2925025;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;1;1;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;20;134,902278697084;20
2925026;1;4;2;1;1;1;1;1;3;2; ;471000;50000000;350000; ;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;20;116,252956789924;20
2925027;1;3;2;1;1;1;1;4;3;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;20;111,385959358556;20
2925028;1;4;3;1;1;1;1;1;3;1; ; ;98;200000; ;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;20;147,848677250366;20
2925029;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;1;3;1;01;1;04;20;161,893598367797;20
2925030;1;2;2;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;2;1;1;1;1;1;1;3;1;01;1;04;20;239,800375790355;20
2925031;1;2;1;1;1;1;1;4;3;1; ; ;25000000;150000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;2;01;1;04;20;127,297670203992;20
2925032;1;2;1;1;1;1;1;4;3;1; ; ;18000000;150000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;20;124,249221980195;20
2925033;1;3;1;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;2;1;1;1;2;2;1;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;20;135,159956938534;20
2925034;1;5;3;1;1;1;1;1;3;1; ; ;98;350000; ;1;2;1;1;2;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;04;20;144,944706280274;20
2925035;1;2;2;1;2;1;1;1;3;1; ; ;35000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;18;49,2199657469019;18
2925036;1;1;1;1;2;1;1;6; ;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;1;3;2;01;1;04;18;76,0627541762474;18
2925037;1;3;2;1;1;1;1;1;3;1; ; ;15000000;180000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;4;1;1;5;2;1;1;1;1;1;1;3;2;01;1;04;18;140,370904885076;18
2925038;1;1;1;1;1;1;1;1;3;3; ; ; ; ;140000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;8;1;1;1;2;1;1;1;1;1;1;3;2;01;1;04;18;115,098841945711;18
2925039;1;1;1;2;1;1;1;1;4;5; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;8;1;1;2;2;1;1;1;3;1;01;1;04;18;65,4764235707601;18
2925040;1;3;2;1;1;1;1;1;3;1; ; ;35000000;200000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;18;58,797276926687;18
2925041;1;2;1;1;1;1;1;1;3;1; ; ;20000000;100000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;1;1;3;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;63;105,589480532698;63
2925042;1;2;1;1;1;1;1;1;3;1; ; ;14000000;120000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;1;3;1;01;1;04;63;154,711043366494;63
2925043;1;3;2;1;1;1;1;1;3;1; ; ;15000000;120000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;63;193,388502039313;63
2925044;1;2;1;1;1;1;1;1;4;1; ; ;14000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;1;3;1;01;1;04;63;118,541183798585;63
2925045;1;4;1;1;1;1;1;1;3;1; ; ;150000000;300000; ;1;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;1;04;63;106,008998147526;63
2925046;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;63;123,784210970668;63
2925047;1;6;3;1;1;1;1;1;3;2; ;145000;40000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;11;2067,5937611089;11
2925048;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;63;127,267565554605;63
2925049;1;4;2;1;1;1;1;1;3;1; ; ;25000000;200000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;63;164,840776153259;63
2925050;1;4;4;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;1;01;1;04;63;152,331936856722;63
2925051;1;4;3;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;63;126,911243997203;63
2925052;1;4;3;1;1;1;1;1;3;1; ; ;38000000;250000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;63;114,638311599821;63
2925053;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;63;105,589480532698;63
2925054;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;6;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;63;185,645953699211;63
2925055;1;3;1;1;1;1;1;1;3;1; ; ;98;150000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;63;106,008998147526;63
2925056;1;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;63;109,395284427738;63
2925057;1;3;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;63;106,008998147526;63
2925058;1;3;1;1;1;1;1;1;3;3; ; ; ; ;230000;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;63;158,19439795043;63
2925059;1;3;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;2;1;2;2;1;1;2;1;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;63;123,784210970668;63
2925060;1;3;1;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;1;2;1;1;2;2;2;1;2;2;1;2;1;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;63;158,19439795043;63
2925061;1;1;1;3;1;1;1;1;4;5; ; ; ;80000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;5;2;1;2;2;1;1;1;3;1;01;1;04;41;140,720642296447;41
2925062;1;1;1;3;1;1;1;1;4;5; ; ; ;50000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;5;2;1;2;2;1;1;1;3;1;01;1;04;41;146,449318900745;41
2925063;1;5;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;5;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;41;167,235925864069;41
2925064;1;3;2;3;1;1;1;1;4;5; ; ; ;80000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;5;2;1;2;2;1;1;1;3;2;01;1;04;41;131,419632177114;41
