Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
2934621;1;1;1;70;2;32;40;1; ;2;384;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;15;1;2;1551;04;73;1698,89537702657
2934622;1;2;1;70;2;16;48;1; ;2;17;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;50;1;2;5020;04;73;2418,71146261888
2934640;1;1;1;70;2;12;48;8; ;2;12;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;04;73;1532,41519817638
2934644;1;4;1;70;2;3;40;8; ;2;3;8; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;04;73;2035,28917247473
2934682;1;2;1;70;2;3;35;1; ;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;198000;2;97;97;01;1;1;0117;04;73;1707,9955055132
2934685;1;2;1;70;2;3;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;53;50;55;1;1;5530;04;73;2353,28183592642
2934697;1;3;1;70;2;12;25;1; ;2;78;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5530;04;73;1396,56553040612
2934730;1;1;1;70;2;24;48;1; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;56;93;1;2;9301;04;73;1289,19870656221
2934730;1;2;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;73;1289,19870656221
2934731;1;4;1;70;2;2;44;8; ;2;2;8; ;4;3; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;62;62;01;1;1;0115;04;73;2005,04800140057
2934756;1;3;1;70;2;36;40;3; ;2;40;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;73;1789,27400222545
2934758;2;1;2;70;2;6;40;1; ;2;6;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;58;51;1;1;5141;04;73;1024,00266493758
2934761;2;2;2;70;2;5;20;8; ;2;32;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;04;73;848,610602591024
2934762;1;4;1;70;2;1;40;1; ;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5529;04;73;1625,59250201037
2934790;1;1;1;70;2;3;48;8; ;2;3;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;62;62;01;1;1;0115;04;73;1409,09912692625
2934805;1;1;1;70;2;2;40;1; ;2;3;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;84;84;01;1;1;0115;04;73;1077,83866921077
2934805;1;2;1;70;2;16;20;1; ;2;50;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;73;1077,83866921077
2934805;1;3;1;70;2;12;40;8; ;2;16;1; ;2;4; ; ; ; ; ; ; ; ;1; ;ESTUDIAR;2; ;2;62;85;51;1;1;5170;04;73;1077,83866921077
2935052;1;2;1;70;2;20;48;1; ;2;40;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;15;1;2;1511;04;19;2020,07537834112
2935052;1;5;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;19;2020,07537834112
2935095;1;2;1;70;2;20;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;04;19;3592,73479407716
2935141;1;5;1;70;2;10;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;19;4542,63712113558
2936454;1;4;1;70;2;24;40;8; ;2;20;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0113;04;73;1866,29780067166
2936461;1;4;1;70;2;24;24;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;00;1;2;0000;04;73;2288,90822364417
2936469;1;2;1;70;2;12;28;4; ;2;16;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0123;04;73;1460,09184573313
2936474;1;1;1;70;2;84;40;8; ;2;84;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;60;01;1;2;0130;04;73;1560,36686039708
2937242;1;2;1;70;2;20;36;1; ;2;12;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;2;0116;04;54;1076,22809540679
2937244;1;1;1;70;2;52;48;8; ;2;52;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;04;54;1259,91314391211
2937247;1;3;1;70;2;1;48;4; ;2;1;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;98;79;18;1;1;1810;04;54;1485,76476425682
2937419;1;1;1;70;2;8;56;8; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;71;11;1;1;1110;04;50;1713,18068240808
2937451;1;2;1;70;2;16;48;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;63;1;2;6310;04;50;2234,95407338175
2937464;1;4;1;70;2;4;40;8; ;2;10;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;54;95;1;1;9500;04;50;2986,50792423029
2937503;1;3;1;70;2;8;48;3; ;2;12;8; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0115;04;50;2532,87554641884
2937543;1;3;1;70;2;4;48;1; ;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;50;2034,23170386386
2937567;1;1;1;70;2;8;48;8; ;2;8;8; ;3;8; ; ; ; ; ; ; ;1; ; ; ;2; ;2;62;62;01;1;1;0115;04;50;2436,40910131329
2937962;1;4;1;70;2;3;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;97;55;51;1;1;5125;04;05;1230,31457543093
2937975;1;2;1;70;2;12;48;4; ;2;52;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5221;04;05;8513,31476660594
2937991;1;2;1;70;2;8;48;1; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;04;05;8500,25557828958
2937995;1;5;1;70;2;12;54;1; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;05;1136,67716037709
2938001;1;2;1;70;2;12;48;1; ;2;12;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;98;60;1;1;6041;04;05;5302,30576689832
2938002;1;1;1;70;2;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;1;9500;04;05;9183,549766355
2938003;1;2;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;05;1296,17453576165
2938010;1;2;1;70;2;5;48;1; ;2;5;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;97;51;1;1;5133;04;05;657,636637712008
