Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
2924971;1;1;1;70;17;4;24;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;83;28;1;1;2811;04;17;176,670451371364
2924973;1;2;1;70;17;24;72;1; ;2;98;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;32;80;1;2;8043;04;17;177,048566750306
2924974;1;3;1;70;17;16;20;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;04;17;137,036722893819
2924976;1;1;1;70;17;8;28;1; ;2;8;4; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8060;04;17;160,950454276805
2924987;1;1;1;70;17;4;40;1; ;2;4;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;38;38;64;1;1;6421;04;17;157,538570270342
2924991;1;2;1;70;17;120;48;1; ;2;48;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;51;1;2;5123;04;17;164,584428914413
2924991;1;4;1;70;17;8;48;4; ;2;16;5; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;1;4521;04;17;164,584428914413
2924998;1;2;1;70;73;4;48;1; ;2;4;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;55;17;1;1;1749;04;73;289,236599701318
2925003;1;3;1;70;73;104;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;73;293,731905539122
2925006;1;1;1;70;73;52;60;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;98;95;45;1;2;4521;04;73;308,114415566059
2925006;1;3;1;70;73;2;60;1; ;2;2;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;59;59;55;1;1;5511;04;73;308,114415566059
2925006;1;4;1;70;73;24;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;73;308,114415566059
2925009;1;1;1;70;73;53;40;1; ;2;53;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;53;55;1;2;5529;04;73;584,783116022946
2925066;1;1;1;70;66;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;04;66;271,697938501252
2925067;1;2;1;70;66;32;48;4; ;2;52;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;2;5233;04;66;284,165524285485
2925068;1;2;1;70;66;52;48;1; ;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8511;04;66;234,648607125524
