DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4184637;1;3;1;70;1;1;48;1; ;2;48;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;32;85;1;1;8512;11;18;58,8267800192215;18
4184657;1;1;1;70;1;8;48;1; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;74;1;1;7493;11;18;58,8267800192215;18
4184661;1;1;1;70;1;2;40;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;11;18;50,4057862072164;18
4184664;1;1;1;70;1;156;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;650000;16;18;92;1;2;9241;11;19;116,6280978594;19
4184670;1;3;1;70;1;4;48;1; ;2;52;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;45;50;55;1;1;5521;11;19;108,676562388365;19
4184680;1;1;1;70;1;4;40;1; ;2;20;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;11;19;100,327220447408;19
4184688;1;1;1;70;1;52;40;2; ;2;6;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8045;11;19;84,9657151480402;19
4184695;1;2;1;70;1;120;45;1; ;2;150;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;74;1;2;7411;11;19;102,376964834224;19
4184698;1;3;1;70;1;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;39;85;1;2;8512;11;19;118,286913284595;19
4184717;1;1;1;70;1;24;40;3; ;2;108;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;45;55;1;2;5529;11;20;156,69649557054;20
4184718;1;3;1;70;1;52;40;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;03;16;22;1;2;2220;11;20;166,871440429892;20
4184720;1;1;1;70;1;24;40;1; ;2;24;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;21;50;1;2;5020;11;20;167,090873512666;20
4184720;1;2;1;70;1;6;40;1; ;2;6;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5234;11;20;167,090873512666;20
4184737;1;2;1;70;1;52;48;1; ;2;96;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;39;75;1;2;7512;11;20;181,088185275183;20
4184750;1;2;1;70;1;4;30;2; ;2;4;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8012;11;27;25,037910309756;27
4184751;1;2;1;70;1;18;60;4; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;98;60;1;2;6031;11;27;25,037910309756;27
4184758;1;1;1;70;1;29;40;1; ;2;29;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;2;5231;11;27;77,5834864391488;27
4184760;1;2;1;70;1;27;40;4; ;2;27;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6021;11;27;25,037910309756;27
4184763;1;1;1;70;1;30;48;4; ;2;30;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4522;11;27;63,1806072751949;27
4184766;1;1;1;70;1;4;60;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;11;27;102,655432269999;27
4184772;1;1;1;70;1;37;48;1; ;2;37;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;75;1;2;7512;11;27;62,4530113950885;27
4184774;1;1;1;70;1;32;48;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;11;27;102,655432269999;27
4184776;1;2;1;70;1;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;51;55;52;1;2;5241;11;27;77,5834864391488;27
4184782;1;6;1;70;1;2;25;1; ;2;96;3; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;45;54;95;1;1;9500;11;41;150,737287923643;41
4184783;1;2;1;70;1;4;48;4; ;2;4;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;55;55;74;1;1;7493;11;41;74,9842571341953;41
4184800;1;3;1;70;1;4;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;11;41;186,198770671689;41
4184807;1;2;1;70;1;43;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;11;41;161,441254326843;41
4184812;1;1;1;70;1;7;48;4; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;87;87;45;1;1;4541;11;41;115,972244999676;41
4184816;1;2;1;70;1;40;48;2; ;2;40;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;75;1;2;7512;11;41;131,71557562579;41
4184820;1;1;1;70;1;48;48;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;81;81;36;1;2;3611;11;41;154,382301779925;41
4184832;1;2;1;70;1;24;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6022;11;44;93,3598279665224;44
4184835;1;1;1;70;1;44;48;4; ;2;44;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8512;11;44;103,243374263966;44
4184842;1;2;1;70;1;40;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;00;53;55;1;2;5530;11;44;105,793571064806;44
4184853;1;2;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;47;136,001144605734;47
4184854;1;2;1;70;1;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;39;74;1;1;7499;11;47;99,0484309229776;47
4184854;1;7;1;70;1;12;25;1; ;2;13;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8041;11;47;99,0484309229776;47
4184855;1;3;1;70;1;8;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;80;1;1;8050;11;47;128,887656084428;47
4184861;1;2;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;2; ;11;47;183,624691217201;47
4184866;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;11;33;65;1;1;6512;11;47;93,0188532253001;47
4184874;1;2;1;70;1;28;20;1; ;2;28;1; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4522;11;47;93,1955693374331;47
4184876;1;1;1;70;1;5;48;1; ;2;5;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;21;21;51;1;1;5125;11;47;152,975447473504;47
4184879;1;4;1;70;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;77; ; ;1;1; ;11;47;154,809871179196;47
4184880;1;3;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;47;156,319497717351;47
4184882;1;1;1;70;1;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;850000;55;55;45;1;1;4522;11;47;196,512830965034;47
4184899;1;3;1;70;1;6;48;1; ;2;60;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;11;47;407,402651645688;47
4184901;1;3;1;70;1;12;48;1; ;2;144;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;58;75;1;1;7524;11;47;137,8853411266;47
4184904;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;11;47;196,512830965034;47
4184907;1;4;1;70;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;11;47;120,270172729838;47
4184912;1;2;1;70;1;12;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;50;1;1;5040;11;47;155,317885231451;47
4184914;1;3;1;70;1;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;97;99;90;1;2;9000;11;47;114,991361921311;47
4184930;1;3;1;70;1;8;26;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;47;136,732952828963;47
4184933;1;3;1;70;1;4;40;1; ;2;7;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;50;1;1;5020;11;47;224,00859182179;47
4184940;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;55;55;50;1;1;5040;11;47;300,74002348086;47
4184950;2;1;2;70;1;13;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;11;47;55,8113119351801;47
4184961;1;3;1;70;1;24;48;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;05;02;45;1;2;4522;11;47;93,0188532253001;47
4184980;1;1;1;70;1;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;63;1;2;6331;11;50;182,942037172974;50
4184995;1;2;1;70;1;8;48;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;52;55;1;1;5511;11;50;160,804210385877;50
4185003;1;1;1;70;1;12;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ;1;RECIBE PENSION POR ACCIDENTE DE TRA; ;2; ;98;98;60;1;1;6042;11;50;596,226835043491;50
4185007;1;1;1;70;1;4;50;5; ;2;4;5; ;3;2;1; ; ; ; ; ;1; ; ; ; ; ;1;800000;95;95;45;1;1;4521;11;50;430,742756285938;50
4185009;1;4;1;70;1;8;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;1;5529;11;50;342,072289052112;50
4185036;2;1;2;70;1;6;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;900000;95;95;70;1;1;7010;11;50;233,895813818303;50
4185036;2;2;2;70;1;3;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;15;1;1;1551;11;50;233,895813818303;50
4185049;1;1;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;11;50;481,759375169062;50
4185050;1;1;1;70;1;32;60;4; ;2;32;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;11;50;216,14449905855;50
4185057;1;2;1;70;1;8;48;1; ;2;9;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5125;11;50;378,858096886142;50
4185065;1;1;1;70;1;24;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;19;74;1;2;7414;11;50;178,686709758371;50
4185069;1;4;1;70;1;2;12;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;55;1;1;5529;11;52;226,033802997516;52
4185070;1;2;1;70;1;13;20;1; ;2;416;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;1;8512;11;52;188,768152676161;52
4185079;1;2;1;70;1;52;28;1; ;2;156;1; ;4;2;2; ; ; ;1; ; ; ; ; ; ; ;2; ;32;32;74;1;2;7499;11;52;138,465233114268;52
4185080;1;2;1;70;1;2;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5234;11;52;203,069335898954;52
4185086;1;1;1;70;1;99;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;85;1;2;8532;11;52;353,643456112985;52
4185088;1;3;1;70;1;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;80;80;19;1;1;1939;11;52;113,425640147066;52
4185089;1;3;1;70;1;2;40;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;280000;53;95;45;1;1;4521;11;52;113,898530507637;52
4185095;1;4;1;70;1;8;28;1; ;2;180;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;16;34;50;1;1;5051;11;52;181,134840122874;52
4185100;1;2;1;70;1;13;40;2; ;2;3;4; ;1;2;4; ; ; ; ;1; ; ; ; ; ; ;1;65000;13;13;80;1;1;8060;11;52;167,093026232064;52
4185102;1;3;1;70;1;24;48;1; ;2;48;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;85;1;2;8532;11;52;163,728559708959;52
4185104;1;2;1;70;1;4;30;5; ;2;60;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;11;52;209,939371306844;52
4185105;1;1;1;70;1;26;40;2; ;2;26;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8050;11;52;231,110589937528;52
4185105;1;2;1;70;1;156;24;1; ;2;156;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;60;1;2;6041;11;52;231,110589937528;52
4185106;1;2;1;70;1;34;48;4; ;2;48;4; ;9;2;9;TIENE CARNET SUBSIDIADO DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ; ;1;2; ;32;59;75;1;2;7512;11;52;174,950072412839;52
4185116;1;4;1;70;1;8;25;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;52;197,573387703788;52
4185129;1;3;1;70;1;1;48;1; ;2;48;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5161;11;52;209,725850278257;52
4185131;1;2;1;70;1;52;40;3; ;2;98;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;2;5522;11;52;188,554631647573;52
4185144;1;2;1;70;1;3;48;1; ;2;17;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;38;64;1;1;6422;11;52;244,882862745112;52
4185146;1;4;1;70;1;4;40;1; ;2;13;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;11;52;185,195930634039;52
4185147;1;2;1;70;1;4;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;11;52;188,264244862748;52
4185148;1;3;1;70;1;13;40;1; ;2;13;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;74;1;1;7492;11;52;181,134840122874;52
4185150;1;2;1;70;1;104;24;1; ;2;364;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;2;6422;11;52;108,791912622088;52
4185153;1;3;1;70;1;76;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;2;5211;11;52;188,087506796573;52
4185155;1;3;1;70;1;2;28;1; ;2;156;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;52;1;1;5229;11;52;123,929724008946;52
4185157;1;2;1;70;1;104;48;1; ;2;156;1; ;9;2;8; ; ; ; ; ; ;1; ; ; ; ;2; ;97;97;24;1;2;2424;11;52;102,040949960103;52
4185157;1;3;1;70;1;12;40;1; ;2;12;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;41;30;45;1;1;4530;11;52;102,040949960103;52
4185170;1;3;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;98;37;60;1;1;6022;11;52;102,042220227565;52
4185171;1;3;1;70;1;17;48;1; ;2;34;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;11;52;131,304810921553;52
4185173;1;1;1;70;1;1;20;1; ;2;4;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;98;53;45;52;1;1;5211;11;52;128,548985118503;52
4185184;1;1;1;70;1;4;24;1; ;2;2;1; ;5;2;9;CARNET DE SALUD SUBSIDIADA  DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ; ;1;1;400000;39;05;85;1;1;8532;11;52;123,77537032336;52
4185186;1;3;1;70;1;4;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;95;45;1;1;4521;11;52;195,908913706239;52
4185197;1;3;1;70;1;12;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;32;94;33;1;1;3311;11;54;310,636940136876;54
4185204;1;2;1;70;1;4;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;55;55;74;1;1;7493;11;54;401,803189033181;54
4185206;1;4;1;70;1;4;48;1; ;2;4;1; ;7;2;2; ; ; ; ; ; ; ;1; ; ; ;1;1200000;39;44;70;1;1;7010;11;54;555,291042438353;54
4185209;1;3;1;70;1;3;28;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;11;54;399,368314633755;54
4185216;1;1;1;70;1;8;84;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6022;11;54;351,118383963097;54
4185223;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;54;353,696457465958;54
4185230;1;3;1;70;1;4;48;1; ;2;8;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;65;1;1;6599;11;54;458,896961406905;54
4185246;1;3;1;70;1;2;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;98;98;60;1;1;6042;11;63;94,5458804838864;63
4185252;1;2;1;70;1;24;30;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;55;1;2;5521;11;63;110,022246471374;63
4185254;1;1;1;70;1;5;40;4; ;2;60;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;79;18;1;1;1810;11;63;79,3285548376026;63
4185261;1;3;1;70;1;5;48;1; ;2;5;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;34;30;55;1;1;5511;11;63;171,506947271539;63
4185262;1;1;1;70;1;24;48;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;2;9302;11;63;162,998530527807;63
4185266;1;2;1;70;1;48;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;51;1;2;5125;11;63;182,807843904106;63
4185272;1;3;1;70;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689454;97;97;15;1;1;1589;11;63;100,87290315433;63
4185276;1;4;1;70;1;3;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;840000;95;95;45;1;1;4521;11;63;157,583044227803;63
4185280;1;2;1;70;1;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;41;52;1;1;5221;11;63;138,453914700201;63
4185285;1;2;1;70;1;4;24;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;1;5246;11;63;229,554231781479;63
4185290;1;2;1;70;1;40;48;1; ;2;40;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;2;9302;11;63;173,755895860298;63
4185292;1;2;1;70;1;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;11;63;174,693772904349;63
4185295;1;3;1;70;1;4;48;1; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4551;11;63;143,903971308314;63
4185308;1;1;1;70;1;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;84;84;52;1;1;5272;11;63;144,349597514053;63
4185319;1;4;1;70;1;52;48;4; ;2;48;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;21;28;1;2;2893;11;63;130,339843700444;63
4185320;1;1;1;70;1;8;70;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;97;74;1;1;7495;11;63;153,340903357992;63
4185324;1;1;1;70;1;5;25;4; ;2;26;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;41;41;52;1;1;5237;11;63;137,495994736435;63
4185327;1;2;1;70;1;8;50;1; ;2;8;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;77;52;1;1;5229;11;63;173,454024741119;63
4185327;1;3;1;70;1;4;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;35000;45;54;74;1;1;7493;11;63;173,454024741119;63
