Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P9460;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s7a1;P7420s8;P7422;P7422s1;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
4063087;1;2;1;70;2;12;30;8; ;2;8;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0115;05;73;760,502898209788
4063097;1;2;1;70;2;3;40;8; ;2;3;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;62;62;01;1;1;0115;05;73;2571,88528621927
4063105;1;2;1;70;2;8;25;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;73;1499,9087681729
4063120;1;1;1;70;2;12;40;4; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;41;41;52;1;1;5221;05;73;1248,32481275705
4063124;1;6;1;70;2;48;48;3; ;2;144;8; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;62;01;1;2;0115;05;73;2014,33239921432
4063130;1;5;1;70;2;3;40;8; ;2;3;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;62;62;01;1;1;0115;05;73;1676,30343230287
4063135;1;5;1;70;2;2;60;1; ;2;364;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;50;1;1;5051;05;73;1700,3733096091
4063629;1;1;1;70;2;16;40;1; ;2;16;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;05;66;964,018847208983
4063810;1;4;1;70;2;8;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;05;17;995,822995174101
4063894;1;1;1;70;2;4;60;8; ;2;6;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;62;62;01;1;1;0111;05;17;538,763623861261
4063924;1;1;1;70;2;3;50;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;05;17;1666,79631759677
4063924;1;3;1;70;2;6;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;75;1;1;7530;05;17;1666,79631759677
4063949;1;4;1;70;2;6;60;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;97;97;52;1;1;5239;05;17;901,466539365732
4063964;1;2;1;70;2;16;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;53;55;1;2;5521;05;17;528,205464186676
4063965;1;2;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;05;17;1364,76798200831
4063970;1;1;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;17;967,90033886967
4064012;1;4;1;70;2;6;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;05;19;831,116497987396
4064810;1;6;1;70;2;4;48;1; ;2;8;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;05;68;1356,11269135124
4064814;1;2;1;70;2;6;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;03;11;1;1;1110;05;68;350,745152436646
4064827;1;7;1;70;2;12;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;05;68;1356,11269135124
4064827;1;8;1;70;2;36;48;4; ;2;36;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;2;7512;05;68;1356,11269135124
4064829;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;68;339,028172837811
4064902;1;3;1;70;2;12;48;1; ;2;36;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;1;5235;05;05;4426,95953893297
4064908;1;4;1;70;2;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;05;05;2454,02893830458
4064910;1;2;1;70;2;42;48;1; ;2;42;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;53;52;1;2;5229;05;05;2723,45738673771
4068010;1;2;1;70;2;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;74;1;1;7499;05;20;5236,89497040929
4068046;1;2;1;70;2;2;40;3; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;1;5511;05;20;4809,19725177274
4068052;1;3;1;70;2;18;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;2; ;05;20;1666,39724688527
4068089;1;3;1;70;2;18;40;3; ;2;18;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;23;4105,80139136174
4068091;1;3;1;70;2;4;40;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;23;5114,12897831875
4068091;1;4;1;70;2;8;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;05;23;5114,12897831875
4068152;1;2;1;70;2;26;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;23;1751,0975049067
4068157;1;3;1;70;2;40;48;1; ;2;56;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;85;1;2;8514;05;23;1462,20225696153
4068162;1;3;1;70;2;8;48;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5211;05;23;1735,51267025933
4068174;1;5;1;70;2;14;48;4; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;63;63;02;1;2;0201;05;23;995,332143713496
4068179;1;1;1;70;2;8;40;1; ;2;16;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;50;1;1;5030;05;23;2446,52946326604
4068186;1;1;1;70;2;16;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;05;23;1097,09273187903
4068225;1;2;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;05;25;1293,14361427801
4068238;1;1;1;70;2;16;48;1; ;2;16;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;57;57;93;1;2;9309;05;25;1269,50234556498
4068246;1;3;1;70;2;16;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;98;98;60;1;2;6031;05;25;5078,00938225992
4068264;1;1;1;70;2;18;48;1; ;2;30;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;1;300000;21;33;52;1;2;5211;05;25;1269,50234556498
4068268;1;1;1;70;2;22;48;1; ;2;22;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8060;05;25;1269,50234556498
4068269;1;1;1;70;2;28;40;4; ;2;28;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8050;05;25;1293,14361427801
4068274;1;2;1;70;2;7;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;05;25;4888,95340469355
4068281;1;2;1;70;2;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;74;1;1;7421;05;25;1695,80999507942
4068308;1;2;1;70;2;8;20;3; ;2;48;4; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;61;01;1;1;0116;05;25;1269,50234556498
4068332;1;2;1;70;2;24;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;05;25;2232,72215269772
4068333;1;8;1;70;2;8;48;1; ;2;16;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;70;1;1;7010;05;25;8751,05882139117
4068395;1;3;1;70;2;52;72;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;18; ; ;1;2; ;05;25;8691,86889168932
4068397;1;3;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;1; ;05;25;2232,72215269772
4068411;1;2;1;70;2;2;48;1; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;97;25;1;1;2529;05;25;8930,88861079087
4068556;1;2;1;70;2;4;30;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;05;27;1717,83300503636
4068559;1;1;1;70;2;5;4;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;27;1128,97948146185
4068560;1;1;1;70;2;1;10;4; ;2;3;4; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;71;97;13;1;1;1320;05;27;1229,68563610139
4068626;1;4;1;70;2;1;4;3; ;2;48;3; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;53;54;95;1;1;9500;05;27;1185,36878824754
4068628;1;6;1;70;2;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;80;1;1;8012;05;27;660,015557458885
4068629;1;1;1;70;2;7;4;1; ;2;7;1; ;6;2;6; ; ; ; ; ;1; ; ; ; ; ;2; ;71;97;45;1;1;4530;05;27;1642,57694435529
4068653;1;1;1;70;2;4;48;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;71;71;13;1;1;1320;05;27;1229,68563610139
4068702;1;2;1;70;2;4;40;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;13;1;1;1320;05;27;862,798857517578
4068709;1;3;1;70;2;30;48;2; ;2;100;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8512;05;27;660,015557458885
4068716;1;2;1;70;2;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;05;27;1024,07177223634
4068721;1;1;1;70;2;4;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;71;13;1;1;1320;05;27;660,015557458885
4068721;1;2;1;70;2;46;48;2; ;2;120;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8012;05;27;660,015557458885
4068742;1;3;1;70;2;2;48;1; ;2;3;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4522;05;27;3772,20696395054
4068753;1;4;1;70;2;24;48;1; ;2;28;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;2;5529;05;41;528,205464186676
4068755;1;3;1;70;2;7;40;1; ;2;7;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;66;1;1;6601;05;41;528,205464186676
4068762;1;1;1;70;2;52;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;61;01;1;2;0115;05;41;1683,43251778576
4068861;1;3;1;70;2;5;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;61;01;1;1;0111;05;41;1437,34548908521
4068869;1;1;1;70;2;20;30;1; ;2;20;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;05;41;1239,66607499002
4068871;1;2;1;70;2;6;40;2; ;2;6;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;05;41;2602,13959085447
4068891;1;1;1;70;2;20;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;61;01;1;2;0111;05;41;2296,26968139253
4068931;1;2;1;70;2;4;40;4; ;2;4;4; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1100000;41;41;52;1;1;5211;05;41;1252,17518937864
4068938;1;4;1;70;2;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;05;41;1744,35817608963
4069046;1;1;1;70;2;20;40;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5231;05;44;974,953358327462
4069049;1;2;1;70;2;20;49;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;41;50;1;2;5051;05;44;784,830379824113
4069055;1;3;1;70;2;96;50;4; ;2;96;4; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;41;41;52;1;2;5211;05;44;446,527659592771
4069059;1;1;1;70;2;40;48;3; ;2;40;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;44;1465,83764040816
4069059;1;5;1;70;2;20;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;54;54;95;1;2;9500;05;44;1465,83764040816
4069109;1;1;1;70;2;20;48;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;13;80;1;2;8045;05;44;1076,03291422924
4069121;1;3;1;70;2;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6031;05;44;712,95658047451
4069149;1;1;1;70;2;2;48;4; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;1;700000;95;95;45;1;1;4521;05;44;594,597255877806
4069153;1;1;1;70;2;4;40;1; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;13;13;85;1;1;8532;05;44;918,41121472462
4069166;1;2;1;70;2;48;40;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;05;44;820,431452446242
4069189;1;3;1;70;2;20;40;4; ;2;20;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6042;05;44;1587,35873160914
4069193;1;2;1;70;2;96;40;4; ;2;96;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;05;44;973,825617031507
4069199;1;3;1;70;2;2;40;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;6000;54;54;95;1;1;9500;05;44;1133,53540999473
4069270;1;1;1;70;2;20;20;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;05;44;2070,09438274441
4069271;1;2;1;70;2;96;40;1; ;2;96;1; ;9;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;59;39;85;1;2;8512;05;44;1363,20428411778
4069272;1;2;1;70;2;12;40;1; ;2;48;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;05;44;1355,09913066238
4069340;1;1;1;70;2;208;48;4; ;2;208;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;45;52;1;2;5262;05;50;672,649262469032
4069347;1;3;1;70;2;8;50;8; ;2;8;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0117;05;50;592,016565181535
4069431;1;1;1;70;2;58;50;1; ;2;58;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;05;50;592,016565181535
4069431;1;3;1;70;2;4;50;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;62;62;01;1;1;0118;05;50;592,016565181535
4069445;1;2;1;70;2;5;50;8; ;2;5;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0113;05;50;2368,06626072614
4069482;1;2;1;70;2;4;24;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;53;53;55;1;1;5521;05;50;592,016565181535
4069485;1;1;1;70;2;8;56;8; ;2;8;8; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0115;05;50;790,819813759886
4069490;1;1;1;70;2;2;40;8; ;2;3;8; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;1;240000;62;62;01;1;1;0117;05;50;1047,59386825953
4069620;1;2;1;70;2;32;40;3; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;2;5519;05;50;2630,36910447627
4069623;1;1;1;70;2;1;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;95;95;45;1;1;4521;05;50;2125,59765287225
4069710;1;5;1;70;2;13;50;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;52;1666,91052261615
4069729;1;2;1;70;2;8;40;2; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;75;1;1;7514;05;52;822,445492810449
4069760;1;1;1;70;2;2;40;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;80;80;19;1;1;1910;05;52;3106,98041083204
4069761;1;6;1;70;2;8;48;3; ;2;6;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;52;1445,34483977631
4069765;1;1;1;70;2;120;48;4; ;2;120;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;2;0140;05;52;1284,92642753957
4069765;1;4;1;70;2;16;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;52;1284,92642753957
4069768;1;2;1;70;2;25;28;1; ;2;250;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;2;9500;05;52;2678,07957631711
4069783;1;3;1;70;2;4;40;4; ;2;4;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1200000;71;61;01;1;1;0140;05;52;2589,83793607806
4069788;1;3;1;70;2;16;16;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;52;1598,46814838617
4069790;1;2;1;70;2;24;30;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;80;61;01;1;2;0116;05;52;1977,44737498195
4069793;1;2;1;70;2;4;48;4; ;2;98;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;54;95;1;1;9500;05;52;2061,03087839726
4069795;1;2;1;70;2;2;40;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0140;05;52;1995,59337264807
4069808;1;4;1;70;2;17;40;4; ;2;17;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;80;61;01;1;2;0140;05;52;2589,16441692409
4069810;1;1;1;70;2;4;24;4; ;2;4;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;1;200000;61;61;01;1;1;0140;05;52;1566,69253813315
4069818;1;3;1;70;2;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;2;7491;05;54;811,541795049907
4069818;1;4;1;70;2;4;30;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;05;54;811,541795049907
4069875;1;3;1;70;2;124;48;1; ;2;105;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;91;1;2;9191;05;54;933,746153655651
4069974;1;3;1;70;2;16;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;11;33;45;1;2;4521;05;54;2708,78027468328
4069974;1;5;1;70;2;4;50;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;45;1;1;4530;05;54;2708,78027468328
4070049;1;2;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;70;1057,94027631196
4070079;1;6;1;70;2;3;40;1; ;2;208;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;05;70;389,034230959493
4070086;1;2;1;70;2;24;40;2; ;2;98;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;59;54;85;1;2;8532;05;70;799,506124795114
4070091;1;1;1;70;2;2;56;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;98;98;60;1;1;6031;05;70;747,880626296804
4070093;1;4;1;70;2;72;40;1; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;62;45;17;1;2;1749;05;70;983,393076253753
4070096;1;4;1;70;2;4;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;05;70;454,757371461625
4070097;1;1;1;70;2;4;48;4; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;61;95;45;1;1;4521;05;70;957,052814123891
4070119;1;2;1;70;2;14;42;3; ;2;42;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;85;1;2;8532;05;70;977,684996264181
4070158;1;3;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;05;70;771,953114079917
4070162;1;3;1;70;2;12;48;1; ;2;16;2; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;13;32;75;1;1;7512;05;70;454,605381912391
4070164;1;3;1;70;2;14;40;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;05;70;389,034230959493
4070179;1;3;1;70;2;24;40;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5221;05;70;1195,86234415608
4070191;1;2;1;70;2;4;48;4; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;05;76;3184,59048935876
4070196;1;2;1;70;2;8;48;1; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;54;95;1;1;9500;05;76;1358,41342360017
4070200;1;1;1;70;2;13;48;1; ;2;13;4; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;200000;58;97;13;1;1;1320;05;76;1935,75027569898
4070201;1;1;1;70;2;48;36;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;60000;61;71;13;1;2;1320;05;76;1735,79729781983
4070205;1;2;1;70;2;12;48;1; ;2;18;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;05;76;3184,59048935876
4070226;1;1;1;70;2;8;48;5; ;2;9;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;05;76;2025,58916376596
4070251;1;3;1;70;2;4;48;1; ;2;4;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;13;13;80;1;1;8041;05;76;1134,34272188583
4070305;1;2;1;70;2;130;21;1; ;2;130;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;95;45;1;2;4521;05;76;860,669604769742
4070361;1;2;1;70;2;1;28;8; ;2;22;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0119;05;76;1067,28992233604
4070371;1;3;1;70;2;104;48;2; ;2;104;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;18;98;51;1;2;5125;05;76;1472,51848816767
4070377;1;3;1;70;2;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;64;1;1;6421;05;76;2672,51431069335
