DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4071227;1;3;1;80;05;1;4;8; ;2; ; ;8; ;2; ;2; ;1;06;05;1235,09290089721
4071228;1;2;1;80;05;1;4;7; ;2; ; ;9; ;3; ;2; ;1;06;05;1174,80135729349
4071228;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1174,80135729349
4071229;1;1;1;80;05;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;05;772,703862575748
4071229;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;772,703862575748
4071229;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;772,703862575748
4071232;1;1;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1250,77932844495
4071234;1;1;1;80;05;1;1;8; ;2; ; ;9; ;2; ;1;20000;1;06;05;1174,80135729349
4071234;1;3;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;05;1174,80135729349
4071236;1;1;1;80;05;1;4;1; ;1; ;4;8; ;3; ;2; ;1;06;05;1235,09290089721
4071236;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1235,09290089721
4071237;1;2;1;80;05;1;4;3; ;1; ;1;8; ;2; ;2; ;1;06;05;775,545095137425
4071237;1;3;1;80;05;2; ; ; ; ;1;2;5; ;2; ;2; ;1;06;05;775,545095137425
4071237;1;4;1;80;05;2; ; ; ; ;1;2;8; ;2; ;2; ;1;06;05;775,545095137425
4071238;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1008,3910881494
4071238;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;1008,3910881494
4071242;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1136,43939198984
4071242;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1136,43939198984
4071243;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;775,545095137425
4071246;1;2;1;80;05;1;2;8; ;1; ;1;2; ;2; ;2; ;1;06;05;991,236331675716
4071247;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1102,03156472658
4071248;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1219,5133344079
4071248;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1219,5133344079
4071249;1;1;1;80;05;1;4;6; ;2; ; ;10; ;3; ;2; ;1;06;05;1163,94860514439
4071250;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;05;991,236331675716
4071251;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;904,387365919879
4071251;1;4;1;80;05;1;1;8; ;2; ; ;8; ;2; ;2; ;1;06;05;904,387365919879
4071251;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;904,387365919879
4071252;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;05;1076,38475192677
4071252;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1076,38475192677
4071255;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1256,81664765069
4071255;1;3;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1256,81664765069
4071256;1;1;1;80;05;1;4;5; ;1; ;3;10; ;3; ;2; ;1;06;05;1136,43939198984
4071256;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1136,43939198984
4071258;1;1;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ;1;06;05;1025,96309747567
4071259;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;05;948,147552031865
4071262;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;923,534565230527
4071262;1;4;1;80;05;2; ; ; ; ;1;1;12;PORQUE TIENE UNA DISCAPACIDAD AUDITIVA;2; ;2; ;1;06;05;923,534565230527
4071262;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;923,534565230527
4071264;1;1;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1168,25168898131
4071264;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1168,25168898131
4071265;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;969,691941853791
4071266;1;3;1;80;05;1;1;3; ;2; ; ;9; ;2; ;1;1100000;1;06;05;1334,55861920186
4071269;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;05;920,410974459585
4071269;1;4;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;05;920,410974459585
4071271;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;764,437196992395
4071271;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;764,437196992395
4071273;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;789,105177585263
4071273;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;789,105177585263
4071274;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;848,444930186555
4071276;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1171,1746188932
4071276;1;2;1;80;05;2; ; ; ; ;2; ; ;.;3; ;2; ;1;06;05;1171,1746188932
4071276;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1171,1746188932
4071277;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;1065,27685378174
4071278;1;3;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1235,09290089721
4071279;1;1;1;80;05;1;4;1; ;2; ; ;8; ;2; ;2; ;1;06;05;1201,72572546848
4071279;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1201,72572546848
4071280;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1179,9444321059
4071281;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1235,09290089721
4071282;1;2;1;80;05;1;2;7; ;2; ; ;9; ;2; ;2; ;1;06;05;1224,08232468769
4071283;1;1;1;80;05;1;1;7; ;2; ; ;10; ;3; ;2; ;1;06;05;937,376834878799
4071283;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;937,376834878799
4071283;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;937,376834878799
4071285;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;05;920,410974459585
4071285;1;4;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;05;920,410974459585
4071287;1;4;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;05;892,901761305039
4071288;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1004,41870765374
4071289;1;2;1;80;05;1;3;2; ;2; ; ;2; ;2; ;2; ;1;06;05;969,691941853791
4071289;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;969,691941853791
4071290;1;1;1;80;05;1;1;8; ;2; ; ;8; ;2; ;2; ;1;06;05;1395,88398880404
4071290;1;4;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1395,88398880404
4071290;1;5;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ;1;06;05;1395,88398880404
4071291;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1065,27685378174
4071291;1;3;1;80;05;1;3;2; ;2; ; ;2; ;2; ;2; ;1;06;05;1065,27685378174
4071291;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;1065,27685378174
4071292;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1174,80135729349
4071292;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1174,80135729349
4071295;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1136,43939198984
4071295;1;2;1;80;05;1;4;4; ;2; ; ;9; ;1;1;2; ;1;06;05;1136,43939198984
4071296;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;887,758686492629
4071296;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;887,758686492629
4071296;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;887,758686492629
4071297;1;1;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1025,96309747567
4071298;1;1;1;80;05;1;2;9;POR LA EDAD;2; ; ;8; ;3; ;1;40000;1;06;05;1339,71123313719
4071298;1;2;1;80;05;1;1;7; ;2; ; ;9; ;2; ;1;60000;1;06;05;1339,71123313719
4071299;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;05;1136,43939198984
4071299;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1136,43939198984
4071303;1;1;1;80;05;1;1;8; ;2; ; ;4; ;2; ;1;100000;1;06;05;469,557065859917
4071303;2;3;2;80;05;1;2;8; ;2; ; ;8; ;2; ;2; ;1;06;05;469,557065859917
4071304;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1097,10739322849
4071304;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1097,10739322849
4071305;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;05;595,883608856351
4071306;1;2;1;80;05;1;4;3; ;1; ;4;8; ;2; ;2; ;1;06;05;499,226942160563
4071308;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1124,61660638304
4071310;1;2;1;80;05;1;3;2; ;2; ; ;2; ;2; ;2; ;1;06;05;1130,58142971566
4071311;1;1;1;80;05;1;4;5; ;2; ; ;4; ;3; ;2; ;1;06;05;1136,43939198984
4071311;1;2;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ;1;06;05;1136,43939198984
4071316;1;2;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;05;1136,43939198984
4071318;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;514,967738985664
4071319;1;3;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;05;507,258470159584
4071320;1;1;1;80;05;1;1;4; ;2; ; ;8; ;2; ;2; ;1;06;05;512,981548737835
4071323;1;1;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ;1;06;05;1235,09290089721
4071323;1;2;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ;1;06;05;1235,09290089721
4071325;1;4;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1119,70089598836
4071326;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;681,863635193904
4071326;1;2;1;80;05;1;1;6; ;2; ; ;9; ;2; ;2; ;1;06;05;681,863635193904
4071327;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1147,21010914291
4071334;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1180,55904211636
4071337;1;1;1;80;05;1;4;8; ;2; ; ;8; ;3; ;2; ;1;06;05;682,639731930014
4071337;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;682,639731930014
4071338;1;1;1;80;05;1;4;9;TRASLADO DE HOGAR;2; ; ;8; ;2; ;2; ;1;06;05;641,758908044368
4071338;1;2;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;05;641,758908044368
4071338;1;3;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;05;641,758908044368
4071339;1;4;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1093,35061234599
4071340;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;575,352734820435
4071341;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;424,222465093277
4071342;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;748,149411902406
4071342;1;2;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ;1;06;05;748,149411902406
4071342;1;3;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;05;748,149411902406
4071344;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1136,43939198984
4071344;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1136,43939198984
4071345;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1046,56415739858
4071345;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1046,56415739858
4071346;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;800,247845882743
4071346;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;800,247845882743
4071346;1;3;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;05;800,247845882743
4071347;1;1;1;80;05;1;4;9;EDAD;2; ; ;8; ;2; ;2; ;1;06;05;568,21969599492
4071347;1;2;1;80;05;1;4;9;TENIA UN NEGOCIO SE QUEBRO;2; ; ;8; ;2; ;2; ;1;06;05;568,21969599492
4071348;1;4;1;80;05;1;1;9;PARA VENIRSE A VIVIR A COLOMBIA;2; ; ;3; ;2; ;2; ;1;06;05;1065,27685378174
4071352;1;1;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1013,09966003433
4071352;1;4;1;80;05;2; ; ; ; ;1;2;4; ;2; ;2; ;1;06;05;1013,09966003433
4071354;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;937,039653886835
4071354;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;937,039653886835
4071354;1;5;1;80;05;1;3;9;ELLA RENUNCIO PORQUE EL TRABAJO ERA MUY PESADO;2; ; ;2; ;2; ;2; ;1;06;05;937,039653886835
4071356;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1251,91047637893
4071356;1;6;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;1251,91047637893
4071360;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1136,43939198984
4071361;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1333,74640980457
4071361;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1333,74640980457
4071362;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;492,561430219206
4071362;1;3;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;492,561430219206
4071363;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1266,70453702963
4071363;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1266,70453702963
4071365;1;2;1;80;05;1;4;3; ;2; ; ;4; ;2; ;2; ;1;06;05;991,318366671754
4071365;1;3;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;05;991,318366671754
4071365;1;4;1;80;05;1;2;3; ;1; ;2;9; ;2; ;2; ;1;06;05;991,318366671754
4071368;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1025,96309747567
4071369;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;05;991,236331675716
4071370;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1137,48850492778
4071370;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1137,48850492778
4071371;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;910,689370244463
4071371;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;910,689370244463
4071371;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;910,689370244463
4071373;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;875,9541433411
4071374;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1394,60455593257
4071374;1;5;1;80;05;1;1;8; ;2; ; ;12;PORQUE NO TIENE CEDULA;2; ;2; ;1;06;05;1394,60455593257
4071375;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;1087,04860802141
4071375;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1087,04860802141
4071376;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1235,09290089721
4071376;1;3;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1235,09290089721
4071378;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;826,900540364629
4071378;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;826,900540364629
4071378;1;3;1;80;05;1;2;1; ;2; ; ;11; ;2; ;2; ;1;06;05;826,900540364629
4071379;1;4;1;80;05;1;3;8; ;2; ; ;2; ; ; ;2; ;1;06;05;920,410974459585
4071380;1;1;1;80;05;1;1;6; ;2; ; ;4; ;2; ;2; ;1;06;05;1179,9444321059
4071382;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ;1;06;05;1098,15650616644
4071383;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1046,80106093923
4071383;2;3;2;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;1046,80106093923
4071384;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1025,96309747567
4071386;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1087,38578901337
4071386;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1;1;2; ;1;06;05;1087,38578901337
4071388;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1076,37521280386
4071388;1;3;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1076,37521280386
4071389;1;1;1;80;05;1;3;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1136,43939198984
4071389;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1136,43939198984
4071391;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1169,0638983786
4071391;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1169,0638983786
4071391;1;3;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1169,0638983786
4071394;1;5;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;1274,73429907233
4071395;1;1;1;80;05;1;4;5; ;2; ; ;4; ;3; ;2; ;1;06;05;1114,89500216791
4071395;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1114,89500216791
4071396;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;1048,63863523158
4071397;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;953,06326242654
4071399;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;920,410974459585
4071401;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1008,3910881494
4071401;1;4;1;80;05;1;1;3; ;2; ; ;9; ;2; ;1;300000;1;06;05;1008,3910881494
4071402;1;1;1;80;05;1;4;4; ;2; ; ;8; ;3; ;2; ;1;06;05;1025,96309747567
4071405;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;754,000705315499
4071405;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;05;754,000705315499
4071408;1;2;1;80;05;1;1;6; ;1; ;1;9; ;2; ;2; ;1;06;05;927,318049671713
4071408;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;927,318049671713
4071408;1;6;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;05;927,318049671713
4071409;1;2;1;80;05;1;1;7; ;2; ; ;8; ;2; ;2; ;1;06;05;1109,7519273555
4071409;1;3;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1109,7519273555
4071410;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;742,892807170469
4071410;1;5;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;05;742,892807170469
4071413;1;1;1;80;05;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;05;1025,96309747567
4071414;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1041,99516711878
4071417;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1097,9291417487
4071419;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1103,07221656111
4071420;1;3;1;80;05;1;2;1; ;1; ;1;2; ;2; ;2; ;1;06;05;1087,25574653115
4071426;1;4;1;80;05;2; ; ; ; ;1;1;2; ; ; ;2; ;1;06;05;876,559214228645
4071427;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;05;1025,96309747567
4071428;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;05;1020,82002266326
4071437;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;05;674,769963829822
4071440;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;395,137587933268
4071440;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;08;395,137587933268
4071441;1;1;1;80;08;1;4;5; ;2; ; ;8; ;2; ;2; ;1;06;08;503,343091470866
4071441;1;2;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;08;503,343091470866
4071441;1;5;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;08;503,343091470866
4071442;1;1;1;80;08;1;4;7; ;2; ; ;8; ;2; ;2; ;1;06;08;469,457236113643
4071442;1;2;1;80;08;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;08;469,457236113643
4071444;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;626,286426795872
4071444;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;626,286426795872
4071445;1;2;1;80;08;1;3;7; ;2; ; ;9; ;2; ;2; ;1;06;08;547,463133740318
4071445;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;547,463133740318
4071445;1;5;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;08;547,463133740318
4071446;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;605,780543872394
4071446;1;5;1;80;08;1;4;9;EDAD;2; ; ;8; ;2; ;2; ;1;06;08;605,780543872394
4071449;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;431,823502895153
4071451;1;3;1;80;08;1;4;5; ;2; ; ;8; ;3; ;2; ;1;06;08;431,823502895153
4071452;1;1;1;80;08;1;4;5; ;2; ; ;8; ;3; ;2; ;1;06;08;496,159177763087
4071452;1;2;1;80;08;2; ; ; ; ;1;4;9; ;2; ;2; ;1;06;08;496,159177763087
4071452;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;496,159177763087
4071453;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;514,742927355017
4071454;1;2;1;80;08;1;1;6; ;2; ; ;9; ;2; ;2; ;1;06;08;535,009700839473
4071458;1;2;1;80;08;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;08;352,720134077543
4071458;1;4;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;08;352,720134077543
4071460;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;611,568159529664
4071462;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;08;643,06954803082
4071464;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;08;587,965104344456
