PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20220104;01;2022;5000015;1;1;01;;1;1243.9828296;08;1;1;4;1;1;1;2;1;3;1;1;4;2;2;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;5
20220104;01;2022;5000016;1;1;01;;1;681.55251517;08;1;1;2;1;1;1;1;1;3;1;1;5;4;1;1;1;1;1;3;1;;;40000000;450000;;;1;;;;;;;;;;14
20220104;01;2022;5000017;1;1;01;;1;1285.0577719;08;1;1;2;1;1;1;2;1;3;1;1;3;2;2;1;1;1;1;3;1;;;20000000;200000;;;;;;;;;;1;;;3
20220104;01;2022;5000018;1;1;01;;2;1492.7374347;13;1;1;2;1;1;2;2;1;1;1;1;4;2;2;1;3;8;1;4;5;;;;200000;;;;;;;;;;1;;;3
20220104;01;2022;5000019;1;1;01;;2;1046.1439273;13;1;5;4;1;1;2;2;1;1;1;1;4;2;2;1;3;8;1;4;3;;;;;250000;;;;;;;;;1;;;4
20220104;01;2022;5000020;1;1;01;;2;1933.1680481;13;1;1;2;1;1;2;2;1;1;1;1;3;2;2;1;1;8;4;4;5;;;;100000;;;;;;;1;;;;;;4
20220104;01;2022;5000022;1;1;01;;2;1718.3366064;13;1;1;2;1;1;2;2;1;1;1;1;4;2;2;1;3;8;4;4;5;;;;250000;;;;;;;;;;1;;;2
20220104;01;2022;5000025;1;1;01;;2;1454.981569;13;1;1;4;1;1;2;2;1;1;1;1;3;2;2;1;1;8;1;4;4;;;;250000;;;1;;;;;;;;;;4
20220104;01;2022;5000026;1;1;01;;2;1366.3121911;13;1;1;4;1;1;2;2;1;1;1;1;3;1;2;1;4;8;1;4;5;;;;200000;;;;;;;;;;1;;;1
20220104;01;2022;5000027;1;1;01;;2;1718.3366064;13;1;1;2;1;1;2;2;1;1;1;1;4;2;2;1;1;1;1;4;4;;;;100000;;;1;;;;;;;;;;2
20220104;01;2022;5000029;1;1;01;;1;2149.7183258;13;1;1;2;1;1;1;2;1;2;1;1;3;1;2;1;1;1;3;3;5;;;;100000;;;;;;;;;;1;;;2
20220104;01;2022;5000030;1;1;01;;1;2753.0679557;13;1;1;2;1;1;1;2;1;2;1;1;2;1;2;1;1;1;5;3;5;;;;50000;;;;;;;;;;1;;;4
20220104;01;2022;5000031;1;1;01;;1;2767.6500084;13;1;1;2;1;1;1;2;1;2;1;1;3;2;2;1;1;1;3;3;5;;;;60000;;;1;;;;;;;;;;5
20220104;01;2022;5000032;1;1;01;;1;2532.8700316;13;1;1;2;1;1;1;2;1;2;1;1;3;2;2;1;1;1;3;3;5;;;;100000;;;;;;;;;;1;;;2
20220104;01;2022;5000033;1;1;01;;1;2398.313804;13;1;1;2;1;1;1;2;1;2;1;1;5;4;2;1;1;1;3;3;5;;;;150000;;;;;;;;;;1;;;9
20220104;01;2022;5000034;1;1;01;;1;2149.7183258;13;1;1;2;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;3;5;;;;100000;;;;;;;;;;1;;;2
20220104;01;2022;5000035;1;1;01;;1;2594.2768636;13;1;1;2;1;1;1;2;1;1;1;1;4;3;2;1;1;1;1;3;5;;;;100000;;;;;;;;;;1;;;7
20220104;01;2022;5000036;1;1;01;;1;1879.0745094;13;1;1;2;1;1;1;2;1;1;1;1;4;3;2;1;1;1;1;3;5;;;;100000;;;;;;;;;;1;;;6
20220104;01;2022;5000037;1;1;01;;1;3404.4565052;13;1;1;2;1;1;1;2;1;1;1;1;3;1;2;1;1;1;1;3;4;;;;100000;;;;;;;;;;1;;;3
20220104;01;2022;5000038;1;1;01;;1;2363.2465009;13;1;1;2;1;1;2;2;1;3;1;1;3;2;2;1;1;1;5;5;5;;;;200000;;;;;;;;;;1;;;4
20220104;01;2022;5000039;1;1;01;;1;2502.039617;13;1;1;2;1;1;1;2;1;2;1;1;3;2;2;1;1;1;5;5;5;;;;100000;;;;;;;;;;1;;;5
20220104;01;2022;5000040;1;1;01;;1;1861.1295139;13;1;1;2;1;1;1;2;1;2;1;1;3;2;6;;1;1;5;3;5;;;;100000;;;;;;;;;;1;;;5
20220104;01;2022;5000041;1;1;01;;1;2635.4219315;13;1;1;2;1;1;1;2;1;3;1;1;3;1;2;1;1;1;4;3;5;;;;200000;;;;;;;;;;1;;;3
20220104;01;2022;5000042;1;1;01;;1;1414.9825801;13;1;1;2;1;1;1;2;1;2;1;1;3;2;2;1;1;1;3;3;5;;;;200000;;;;;;;;;;1;;;3
20220104;01;2022;5000043;1;1;01;;1;3087.2915736;13;2;1;2;1;1;1;2;1;2;1;1;3;2;2;1;1;1;4;3;5;;;;120000;;;;;;;;;;1;;;4
20220104;01;2022;5000044;1;1;01;;1;2076.9218745;13;1;1;2;1;1;1;2;1;2;1;1;4;3;2;1;1;1;1;3;5;;;;200000;;;;;;;;;;1;;;6
20220104;01;2022;5000045;1;1;01;;1;2194.015156;13;1;1;2;1;1;1;2;1;2;1;1;3;2;2;1;1;1;5;3;5;;;;150000;;;;;;;;;;1;;;2
20220104;01;2022;5000046;1;1;01;;1;2618.4791906;13;2;1;4;1;1;1;2;1;2;1;1;1;1;2;1;1;1;1;3;4;;;;100000;;;;;;;;;;1;;;3
20220104;01;2022;5000047;1;1;01;;1;2493.596194;13;2;1;2;1;1;1;2;1;2;1;1;3;1;2;1;1;1;5;3;5;;;;100000;;;;;;;;;;1;;;1
20220104;01;2022;5000048;1;1;01;;1;2265.4192998;13;1;1;2;1;1;1;2;1;2;1;1;3;2;2;1;1;1;1;3;3;;;;;120000;;;;;;;;;1;;;2
20220104;01;2022;5000049;1;1;01;;1;1113.3371378;13;1;5;2;1;1;2;2;1;2;2;1;3;2;6;;1;2;4;1;5;;;;80000;;;;;;;;;;1;;;7
20220104;01;2022;5000050;1;1;01;;1;1186.2801353;13;1;8;2;1;0;2;2;2;;2;1;1;1;6;;4;9;5;5;4;;;;98;;;;;;;;;;1;;;6
20220104;01;2022;5000051;1;1;01;;1;1655.9613755;13;1;1;4;1;0;1;2;2;;2;2;3;2;2;2;3;9;1;3;4;;;;98;;;1;;;;;;;;;;4
20220104;01;2022;5000051;2;2;01;;1;1655.9613755;13;1;1;4;1;0;1;2;2;;2;2;1;1;2;2;2;9;1;3;4;;;;98;;;1;;;;;;;;;;1
20220104;01;2022;5000052;1;1;01;;1;1370.7455981;13;1;1;4;1;1;1;2;1;2;1;1;3;2;2;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;6
20220104;01;2022;5000053;1;1;01;;1;1315.532974;13;2;1;2;1;1;1;2;1;2;2;1;3;2;2;2;1;9;1;3;1;;;98;300000;;;;;;;;;;1;;;4
20220104;01;2022;5000054;1;1;01;;1;1427.8419629;13;1;1;2;1;1;2;2;1;2;2;1;2;1;6;;1;2;5;5;1;;;20000000;200000;;;;;;;;;;1;;;1
20220104;01;2022;5000055;1;1;01;;1;1234.108856;13;1;1;4;1;1;1;2;1;2;2;4;3;2;2;2;1;2;1;3;1;;;60000000;400000;;;;;;;;;;1;;;3
20220104;01;2022;5000055;2;2;01;;1;1234.108856;13;1;1;4;1;1;1;2;1;2;2;4;3;2;2;2;1;2;1;3;4;;;;250000;;;;;;;;;;1;;;4
20220104;01;2022;5000055;3;3;01;;1;1234.108856;13;1;1;4;1;1;1;2;1;2;2;4;3;2;2;2;1;2;4;3;4;;;;250000;;;;;;;;;;1;;;5
20220104;01;2022;5000055;4;4;01;;1;1234.108856;13;1;1;4;1;1;1;2;1;2;2;4;2;1;2;2;1;2;4;3;4;;;;250000;;;;;;;;;;1;;;2
20220104;01;2022;5000056;1;1;01;;1;901.60753964;13;1;1;4;1;2;1;2;1;3;1;1;4;3;2;1;1;1;1;3;1;;;98;400000;;;1;;;;;;;;;;6
20220104;01;2022;5000058;1;1;01;;1;1421.7154145;13;1;1;2;1;1;1;2;1;2;2;1;3;2;2;1;1;2;1;3;3;;;;;450000;;;;;;;;;1;;;3
20220104;01;2022;5000059;1;1;01;;1;1169.4693706;13;1;1;2;1;1;1;2;1;3;1;1;3;2;2;1;1;1;1;3;1;;;98;200000;;;;;;;;;;1;;;5
20220104;01;2022;5000060;1;1;01;;1;1415.2249355;13;1;1;2;1;1;1;2;1;2;1;1;3;1;2;1;1;1;1;3;4;;;;300000;;;;;;;;;;1;;;2
20220104;01;2022;5000062;1;1;01;;1;1354.9421256;13;1;1;4;1;1;1;2;1;3;1;1;2;1;2;1;1;1;1;3;1;;;98;400000;;;;;;;;;;;1;;2
20220104;01;2022;5000064;1;1;01;;1;1656.9395414;13;2;1;4;1;1;1;2;1;3;1;1;3;2;2;1;1;1;1;3;3;;;;;200000;;1;;;;;;;;;;4
20220104;01;2022;5000065;1;1;01;;1;1543.8817478;13;2;1;4;1;2;1;2;1;3;1;1;3;1;2;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;2
20220104;01;2022;5000066;1;1;01;;1;1822.9453553;13;2;1;2;1;1;1;2;1;3;1;1;2;1;2;1;1;1;3;3;4;;;;200000;;;;;;;;;;1;;;2
20220104;01;2022;5000067;1;1;01;;1;1216.3773189;13;1;1;2;1;1;1;2;1;2;1;1;4;2;2;1;1;1;1;3;1;;;98;400000;;;;;;;;;;1;;;3
20220104;01;2022;5000068;1;1;01;;1;1676.266304;13;1;1;4;1;2;1;2;1;3;1;1;4;3;2;1;1;1;1;3;1;;;98;400000;;;1;;;;;;;;;;7
20220104;01;2022;5000069;1;1;01;;1;1590.1218394;13;1;1;4;1;1;1;2;1;2;1;1;4;2;2;1;1;1;3;3;4;;;;600000;;;1;;;;;1;;;;;3
20220104;01;2022;5000070;1;1;01;;1;1691.5043181;13;2;1;2;1;1;1;2;1;3;1;1;3;2;2;1;1;1;3;3;3;;;;;350000;;;;;;;;;1;;;3
20220104;01;2022;5000071;1;1;01;;1;1703.2238606;13;2;1;4;1;2;1;2;1;3;1;1;3;1;2;1;1;1;1;3;3;;;;;320000;;1;;;;;;;;;;1
20220104;01;2022;5000072;1;1;01;;1;924.30959614;13;1;1;4;1;1;1;2;1;3;1;1;4;3;2;1;1;1;1;3;1;;;98;500000;;;1;;;;;;;;;;4
20220104;01;2022;5000073;1;1;01;;1;1398.3036649;13;1;1;4;1;2;1;2;1;3;1;1;3;1;2;1;1;1;1;3;4;;;;450000;;;;;;;;;;1;;;2
20220104;01;2022;5000075;1;1;01;;2;217.67333124;13;1;5;2;1;9;2;2;2;;2;1;3;2;2;1;4;8;1;4;4;;;;98;;;1;;;;;;;;;;2
20220104;01;2022;5000077;1;1;01;;2;161.69173964;13;1;1;2;1;0;2;2;1;2;2;1;3;2;6;;4;2;5;5;4;;;;500000;;;;;;;;;;1;;;5
20220104;01;2022;5000079;1;1;01;;2;126.64533042;13;1;1;2;1;4;2;2;2;;2;1;3;2;2;1;4;8;5;5;4;;;;300000;;;;;;;;;;1;;;9
20220104;01;2022;5000080;1;1;01;;2;163.0754197;13;1;1;2;1;2;1;2;2;;2;1;3;2;2;1;4;8;1;3;4;;;;98;;;;;;;;;;1;;;4
20220104;01;2022;5000081;1;1;01;;2;184.48948484;13;1;5;1;1;0;2;2;2;;2;1;3;2;6;;4;9;4;4;1;;;98;250000;;;;;;;;;;1;;;3
20220104;01;2022;5000082;1;1;01;;2;139.81446345;13;1;1;2;1;0;2;2;2;;2;1;2;1;6;;4;8;1;1;4;;;;300000;;;;;;;;;;1;;;1
20220104;01;2022;5000083;1;1;01;;2;185.01695834;13;1;5;2;1;0;2;2;2;;2;1;3;2;6;;4;9;4;4;4;;;;98;;;;;;;;;;1;;;3
20220104;01;2022;5000084;1;1;01;;1;930.64003495;25;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;6;;;;300000;;;;;;;;;;1;;;1
20220104;01;2022;5000085;1;1;01;;1;1465.8378817;25;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;;;;;1;;;;;;3
20220104;01;2022;5000086;1;1;01;;1;834.92433992;25;1;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;4
20220104;01;2022;5000087;1;1;01;;1;1408.7035633;25;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;200000000;300000;;;1;;;;;;;;;;6
20220104;01;2022;5000089;1;1;01;;1;698.46468267;25;1;1;2;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;98;400000;;;;;;;;;;1;;;2
20220104;01;2022;5000090;1;1;01;;1;963.91115898;25;1;1;4;1;2;1;1;1;1;1;1;5;1;1;1;1;1;1;3;3;;;;;700000;1;;;;;;;;;;;2
20220104;01;2022;5000091;1;1;01;;1;1418.8180298;25;2;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20220104;01;2022;5000092;1;1;01;;1;761.43275586;25;1;1;2;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;200000000;300000;;;;;;;;;;1;;;1
20220104;01;2022;5000093;1;1;01;;1;1479.0260075;25;1;1;2;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;5
20220104;01;2022;5000094;1;1;01;;1;947.4823626;25;1;1;2;1;2;1;1;1;1;1;1;3;1;1;1;1;1;1;3;1;;;150000000;350000;;;;;;;;;;1;;;2
20220104;01;2022;5000095;1;1;01;;1;1535.3380439;25;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;3
20220104;01;2022;5000096;1;1;01;;1;761.43275586;25;1;1;2;1;2;2;1;1;1;1;1;4;1;1;1;1;1;1;5;1;;;98;98;;;;;;;;;;1;;;1
20220104;01;2022;5000098;1;1;01;;1;883.43026122;25;2;1;4;1;2;1;1;1;1;1;1;3;1;1;1;1;1;1;3;3;;;;;190000;;1;;;;;;;;;;1
20220104;01;2022;5000099;1;1;01;;1;1099.8277371;25;2;1;4;1;2;1;1;1;1;1;1;4;1;1;1;1;1;1;3;6;;;;300000;;;1;;;;;;;;;;1
20220104;01;2022;5000100;1;1;01;;1;1099.8277371;25;1;3;2;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;80000000;100000;;;;;;;;;;1;;;1
20220104;01;2022;5000101;1;1;01;;1;698.46468267;25;1;1;2;1;2;1;1;1;1;1;1;4;1;1;1;1;1;1;3;1;;;100000000;200000;;;1;;;;;;;;;;2
20220104;01;2022;5000102;1;1;01;;1;1544.1237834;25;1;1;4;1;2;1;1;1;1;1;1;3;2;1;1;1;1;1;3;2;;700000;100000000;400000;;;1;;1;;;;;;;;4
20220104;01;2022;5000103;1;1;01;;1;1296.3029153;25;1;1;4;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;400000;;1;;;;;;;;;;2
20220104;01;2022;5000104;1;1;01;;1;899.8590576;25;1;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;4;;;;300000;;;;;;;;;;1;;;1
20220104;01;2022;5000106;1;1;01;;2;472.10077208;18;1;1;2;1;1;2;1;1;8;1;1;3;1;1;1;1;1;1;4;1;;;30000000;80000;;;;;;;;;;1;;;1
20220104;01;2022;5000107;1;1;01;;2;641.6515711;18;1;1;2;1;1;2;1;1;9;1;1;3;2;1;1;1;1;1;4;3;;;;;100000;;;;;;;;;1;;;6
20220104;01;2022;5000108;1;1;01;;2;418.64443451;18;1;5;2;1;1;2;1;1;8;1;1;2;2;1;1;1;1;5;4;1;;;15000000;200000;;;;;;;;;;1;;;4
20220104;01;2022;5000109;1;1;01;;2;413.8693741;18;1;5;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;5;5;4;;;;150000;;;;;;;;;;1;;;2
20220104;01;2022;5000111;1;1;01;;2;343.4075982;18;1;5;1;1;1;2;1;1;8;1;1;3;1;1;1;1;1;1;5;1;;;1000000;100000;;;;;;;;;;1;;;2
20220104;01;2022;5000112;1;1;01;;2;372.53254125;18;1;1;2;1;1;2;1;1;9;1;1;3;1;1;1;1;1;1;4;1;;;30000000;150000;;;;;;;;;;1;;;1
20220104;01;2022;5000114;1;1;01;;2;234.87901492;18;1;1;2;1;1;2;1;1;8;1;1;3;3;1;1;1;1;1;5;4;;;;130000;;;;;;;;;;1;;;4
20220104;01;2022;5000115;1;1;01;;2;427.24983222;18;1;1;2;1;1;2;1;1;8;1;1;4;2;1;1;1;1;1;5;1;;;30000000;100000;;;;;;;;;;1;;;2
20220104;01;2022;5000117;1;1;01;;2;413.8693741;18;1;1;2;1;1;2;1;1;8;1;1;4;2;1;1;1;1;1;4;4;;;;250000;;;;;;;;;;1;;;2
20220104;01;2022;5000118;1;1;01;;2;413.8693741;18;1;1;2;1;1;2;1;1;8;1;1;3;1;1;1;1;1;1;4;1;;;25000000;100000;;;;;;;;;;1;;;2
20220104;01;2022;5000123;1;1;01;;2;310.44378437;18;1;5;3;1;9;2;2;2;;2;1;5;1;6;;3;2;1;5;5;;;;150000;;;;;;;1;;;;;;1
20220104;01;2022;5000124;1;1;01;;2;502.92559126;18;1;5;1;1;9;2;2;2;;1;1;3;2;3;1;4;2;1;5;4;;;;100000;;;;;;;;;;1;;;5
20220104;01;2022;5000125;1;1;01;;2;199.56235649;18;1;1;4;2;;2;2;2;;1;1;2;2;2;1;4;2;1;5;2;;583000;10000000;100000;;;;;1;;1;;;;;;4
20220104;01;2022;5000126;1;1;01;;2;286.1729985;18;1;5;2;1;9;2;2;2;;2;1;4;1;2;1;4;2;1;5;4;;;;150000;;;;;;;;;;1;;;2
20220104;01;2022;5000127;1;1;01;;2;199.56235649;18;1;5;2;1;9;2;2;2;;1;1;3;2;2;1;4;2;1;5;4;;;;150000;;;1;;;;;;;;;;4
20220104;01;2022;5000128;1;1;01;;2;175.77251172;18;1;5;2;2;;2;2;2;;2;1;4;2;2;1;4;4;1;5;1;;;1000000;50000;;;;;;;;;;1;;;2
20220104;01;2022;5000129;1;1;01;;2;370.22868342;18;1;1;2;1;1;2;2;2;;2;1;3;2;2;1;4;2;1;5;4;;;;200000;;;;;;;;;;1;;;4
20220104;01;2022;5000130;1;1;01;;2;393.41731007;18;1;5;1;1;9;2;2;2;;1;1;3;1;6;;4;2;1;5;4;;;;200000;;;;;;;;;;1;;;1
20220104;01;2022;5000131;1;1;01;;2;268.52946329;18;1;5;3;2;;2;2;2;;2;1;2;1;2;2;4;4;5;5;4;;;;50000;;;;;;;;;;1;;;2
20220104;01;2022;5000132;1;1;01;;2;214.33773859;18;1;1;2;1;1;2;2;2;;2;1;4;2;2;1;4;2;1;5;5;;;;100000;;;;;;;;;;1;;;3
20220104;01;2022;5000133;1;1;01;;2;372.37218476;18;1;5;2;1;1;2;2;2;;1;1;4;3;2;1;4;2;5;5;4;;;;150000;;;;;;;;;;1;;;6
20220104;01;2022;5000134;1;1;01;;2;175.77251172;18;1;5;2;2;;2;2;2;;1;1;4;2;2;1;4;2;1;5;4;;;;400000;;;;;;;;;;1;;;3
20220104;01;2022;5000135;1;1;01;;2;318.96538122;18;1;5;2;1;1;2;2;2;;2;1;4;2;2;1;4;2;1;5;1;;;8000000;60000;;;;;;;;;;1;;;3
20220104;01;2022;5000136;1;1;01;;2;473.75820887;18;1;5;2;1;1;2;2;2;;2;1;3;2;2;1;4;6;1;5;1;;;18000000;150000;;;;;;;;;;1;;;3
20220104;01;2022;5000137;1;1;01;;2;356.04152685;18;1;1;2;1;1;2;2;2;;1;1;3;1;2;1;3;2;1;4;1;;;20000000;250000;;;;;;;1;;;;;;2
20220104;01;2022;5000138;1;1;01;;2;312.47222778;18;1;5;1;2;;2;2;2;;1;1;2;1;2;1;4;2;1;5;4;;;;250000;;;;;;;;;;1;;;3
20220104;01;2022;5000139;1;1;01;;2;543.03851169;18;1;5;2;1;0;2;2;2;;2;1;4;3;2;1;4;6;1;5;1;;;15000000;300000;;;;;;;;;;1;;;6
20220104;01;2022;5000140;1;1;01;;2;388.83390957;18;1;5;2;2;;2;2;2;;2;1;3;2;2;1;4;6;1;5;4;;;;150000;;;;;;;;;;1;;;3
20220104;01;2022;5000141;1;1;01;;2;350.5567048;18;1;1;2;1;1;2;2;2;;1;1;3;2;2;1;4;2;1;5;1;;;10000000;100000;;;;;;;;;;1;;;2
20220104;01;2022;5000142;1;1;01;;2;543.90712607;18;1;5;2;1;9;2;2;2;;2;1;5;2;2;1;4;2;1;5;1;;;1000000;200000;;;;;;;;;;1;;;4
20220104;01;2022;5000143;1;1;01;;2;446.82411362;18;1;5;3;2;;2;2;2;;1;1;2;2;2;1;4;2;1;5;4;;;;200000;;;;;;;1;;;;;;4
20220104;01;2022;5000144;1;1;01;;2;370.22868342;18;1;5;1;1;1;2;2;2;;2;1;3;2;2;1;4;6;1;5;1;;;14000000;90000;;;;;;;;;;1;;;4
20220104;01;2022;5000145;1;1;01;;2;356.04152685;18;1;1;4;1;1;2;2;2;;2;1;4;1;2;1;3;2;1;4;4;;;;100000;;;;;;;1;;;;;;2
20220104;01;2022;5000146;1;1;01;;1;275.73983146;18;2;1;4;1;2;2;1;1;2;1;1;3;1;1;1;1;1;1;4;3;;;;;250000;;;;;;;;;1;;;4
20220104;01;2022;5000147;1;1;01;;1;168.88309509;18;1;1;2;1;2;2;1;1;2;1;1;5;4;1;1;1;1;1;4;1;;;30000000;250000;;;;;;;;;;1;;;4
20220104;01;2022;5000148;1;1;01;;1;245.18753204;18;2;1;4;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;300000;;;;;;;;;1;;;4
20220104;01;2022;5000149;1;1;01;;1;168.88309509;18;2;1;2;1;2;2;1;1;2;1;1;4;3;1;1;1;1;1;4;1;;;30000000;200000;;;;;;;;;;1;;;4
20220104;01;2022;5000150;1;1;01;;1;259.96400636;18;2;1;2;1;2;2;1;1;2;1;1;1;1;1;1;1;1;2;4;3;;;;;250000;;1;;;;;;;;;;1
20220104;01;2022;5000152;1;1;01;;1;277.05172251;18;1;1;4;1;2;2;1;1;2;1;1;4;1;1;1;1;1;1;4;3;;;;;300000;;;;;;;;;1;;;3
20220104;01;2022;5000154;1;1;01;;1;220.99225216;18;2;1;2;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;250000;;;;;;;;;1;;;2
20220104;01;2022;5000155;1;1;01;;1;240.10719622;18;1;1;2;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;4;3;;;;;200000;;;;;;;;;1;;;4
20220104;01;2022;5000156;1;1;01;;1;282.54214141;18;2;1;2;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;370000;;1;;;;1;;;;;;3
20220104;01;2022;5000157;1;1;01;;1;206.79049294;18;1;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;350000;;;;;;;;;1;;;3
20220104;01;2022;5000158;1;1;01;;1;240.29958288;18;1;1;4;1;2;2;1;1;2;1;1;3;1;1;1;1;1;1;4;3;;;;;700000;;1;;;;1;;;;;;2
20220104;01;2022;5000159;1;1;01;;1;281.90201792;18;1;1;4;1;2;2;1;1;2;1;1;4;2;1;1;1;1;1;4;1;;;80000000;500000;;;;;;;;;;1;;;2
20220104;01;2022;5000160;1;1;01;;1;260.99716262;18;2;1;4;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;4;4;;;;250000;;;;;;;;;;1;;;1
20220104;01;2022;5000161;1;1;01;;1;255.84711216;18;2;1;4;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;650000;;;;;;;;;1;;;2
20220104;01;2022;5000162;1;1;01;;1;237.95424289;18;2;1;2;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;4;;;;150000;;;1;;;;;;;;;;5
20220104;01;2022;5000163;1;1;01;;1;223.79567894;18;1;5;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;2;4;4;;;;120000;;;;;;;;;;1;;;2
