DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,fex_c_2011
666928,1,2,70,1,60,6,,2,1,6,,2,8,,,,,,,,,,1,,2,,2,2,1,62,62,111,1,73,156.073.196.580.534
666968,1,3,70,2,30,4,,2,288,4,,1,4,,,,,,,,,,1,,2,,2,2,1,38,77,1551,15,73,219.575.775.953.056
666984,1,1,70,16,50,1,,2,16,3,,1,8,,,,,,,,,,1,,2,,2,2,1,62,56,9500,95,73,202.251.101.220.149
667945,1,3,70,8,48,1,,2,17,1,,4,1,,,,,,,,,,1,,2,,2,2,1,95,95,4521,45,5,12.999.163.320.284
667951,1,5,70,16,48,1,,2,16,1,,9,6,,,,,,,,,,1,,2,,2,2,1,79,79,1810,18,5,119.177.596.570.396
667965,1,2,70,12,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,2,1,79,79,1810,18,5,140.854.010.919.511
667965,1,3,70,48,48,1,,2,52,1,,7,1,,,,,,,,,,1,,2,,2,2,1,45,75,1730,17,5,140.854.010.919.511
667965,1,5,70,8,48,4,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,2,1,98,55,5012,50,5,140.854.010.919.511
667968,1,7,70,52,48,4,,2,52,1,,4,8,,,,,,,,,,1,,2,,2,2,1,98,84,5020,50,5,186.549.133.575.157
667976,1,2,70,3,56,3,,2,20,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,5,166.084.984.985.561
667979,1,3,70,16,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,13,,,,5,139.799.757.858.213
667979,1,9,70,40,40,3,,2,52,8,,5,1,,,,,,,,,,1,,2,,2,2,1,54,97,140,1,5,139.799.757.858.213
667988,1,3,70,60,60,3,,2,8,3,,1,8,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,5,135.916.889.629.756
668083,1,2,70,60,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,54,,,,5,193.899.361.217.419
668085,1,2,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,57,,,,5,181.732.551.738.722
668085,1,4,70,50,50,3,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,54,,,,5,181.732.551.738.722
668087,1,2,70,48,48,1,,2,52,1,,4,4,,,,,,1,,,,,,2,,2,2,1,62,62,111,1,5,190.807.361.580.263
668090,1,3,70,48,48,8,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,62,,,,5,181.926.551.353.612
668090,1,4,70,48,48,8,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,62,,,,5,181.926.551.353.612
668100,1,2,70,18,48,3,,2,72,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,55,7522,75,5,165.407.826.874.978
668107,1,2,70,48,48,1,,2,36,1,,2,1,,,,,,,,,,1,,2,,2,2,1,79,79,1810,18,5,173.091.719.476.852
668107,1,3,70,60,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,77,,,,5,173.091.719.476.852
668107,1,5,70,50,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,5,173.091.719.476.852
668107,1,8,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,53,,,,5,173.091.719.476.852
668119,1,2,70,60,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,5,138.818.075.389.355
668121,1,2,70,16,48,3,,2,24,8,,3,1,,,,,,,,,,1,,2,,2,2,1,54,62,111,1,5,161.646.457.707.987
668121,1,7,70,48,48,8,,2,16,8,,3,1,,,,,,,,,,1,,2,,2,2,1,62,62,111,1,5,161.646.457.707.987
668121,1,9,70,70,70,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,5,161.646.457.707.987
668126,1,2,70,2,48,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,5,198.351.484.903.438
668373,1,4,70,72,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,8,,,,8,11.659.198.703.946
668635,1,1,70,6,60,8,,2,6,8,,3,1,,,,,,,,,,1,,2,,2,2,1,62,62,118,1,13,232.915.267.886.214
668635,1,3,70,18,60,8,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,62,,,,13,232.915.267.886.214
668660,1,3,70,48,60,8,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,62,,,,13,259.700.017.848.147
668696,1,1,70,52,60,1,,2,104,4,,1,2,,,,,,,,,,1,,2,,2,2,1,84,98,6031,60,13,141.670.135.002.634
668696,1,3,70,2,60,1,,2,2,1,,5,6,,,1,,,,,,,,,2,,2,2,1,21,40,5235,52,13,141.670.135.002.634
668697,1,1,70,5,60,1,,2,6,1,,8,6,,,,,,,,,,1,,2,,2,2,1,55,3,4511,45,13,153.670.924.768.784
668766,1,3,70,4,40,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,13,193.789.413.536.402
668773,1,3,70,24,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,13,236.848.402.947.248
668790,1,3,70,20,60,8,,2,30,8,,4,1,,,,,,,,,,1,,2,,2,2,1,62,62,118,1,13,232.751.072.755.027
668790,1,5,70,20,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,2,1,45,45,5239,52,13,232.751.072.755.027
668790,1,6,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,58,,,,13,232.751.072.755.027
668799,1,3,70,12,40,4,,2,16,4,,2,1,,,,,,,,,,1,,2,,2,2,1,95,95,4521,45,13,155.462.702.007.972
668799,1,4,70,20,40,1,,2,20,1,,8,1,,,,,,,,,,1,,2,,2,2,1,97,97,2412,24,13,155.462.702.007.972
668803,1,3,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,87,,,,13,17.562.804.151.142
668860,1,6,70,6,50,1,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,13,143.827.688.444.805
668947,1,3,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,32,,,,13,208.942.506.667.372
669096,1,3,70,4,48,1,,2,4,1,,9,7,,,,,,,,1,,,,2,,2,2,1,59,59,7530,75,15,646.212.998.513.128
669186,1,2,70,16,40,1,,2,28,1,,2,8,,,,,,,,,,1,,2,,2,2,1,59,53,5530,55,15,12.775.703.443.161
669679,1,2,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,17,112.599.783.935.847
670780,1,2,70,12,48,2,,2,12,2,,9,1,,,,,,,,,,1,,2,,2,2,1,59,59,8511,85,20,240.199.291.985.562
670783,1,2,70,4,36,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,32,,,,20,287.748.843.046.307
670961,1,1,70,2,54,1,,2,3,4,,1,1,,,,,,,,,,1,,1,260000,2,2,1,62,64,501,5,20,314.192.988.419.547
670961,1,2,70,1,54,1,,2,72,3,,1,1,,,,,,,,,,1,,2,,2,2,1,62,54,9500,95,20,314.192.988.419.547
670965,1,2,70,24,46,3,,2,288,3,,2,8,,,,,,,,,,1,,2,,2,2,1,54,77,5521,55,20,33.010.308.882.512
670965,1,3,70,20,46,3,,2,20,3,,1,8,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,20,33.010.308.882.512
671088,1,2,70,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,300000,2,2,1,53,53,121,1,20,359.724.058.679.938
671088,1,3,70,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,520000,2,2,1,62,60,121,1,20,359.724.058.679.938
671094,1,3,70,10,48,1,,2,20,6,,2,1,,,,,,,,,,1,,2,,2,2,1,98,62,121,1,20,12.859.277.680.561
671095,1,1,70,3,48,1,,2,4,4,,2,8,,,,,,,,,,1,,1,100000,2,2,1,62,41,5223,52,20,201.554.773.021.798
671095,1,2,70,8,48,1,,2,72,4,,2,8,,,,,,,,,,1,,2,,2,2,1,57,41,5211,52,20,201.554.773.021.798
671156,1,2,70,3,48,1,,2,12,1,,9,1,,,,,,,,1,,,,2,,2,2,1,32,58,7524,75,20,286.627.508.888.145
671156,1,3,70,8,48,1,,2,24,1,,5,1,,,,,,,,,,1,,2,,2,2,1,98,39,5231,52,20,286.627.508.888.145
671451,1,3,70,32,40,1,,2,152,2,,9,6,,,,,,,,,,1,,2,,2,2,1,7,7,8511,85,23,126.267.027.194.609
671459,1,2,70,12,40,2,,2,120,2,,9,2,,,,,,,,,,1,,2,,2,2,1,13,32,7512,75,23,13.612.883.103.431
672427,1,3,70,4,30,8,,2,4,8,,3,1,,,,,,,,,,1,,2,,2,2,1,62,62,140,1,23,130.161.150.787.685
672429,1,2,70,12,40,8,,2,24,4,,1,1,,,,,,,,1,,,,2,,2,2,1,0,98,6031,60,23,142.189.718.574.534
672438,1,3,70,12,40,8,,2,12,8,,3,1,,,,,,,,,,1,,2,,2,2,1,62,62,140,1,23,823.705.735.694.155
672440,1,3,70,16,48,2,,2,16,4,,1,9,ESTA  AFILIADO A UN  REGIMEN  CONTRIBUTIVO,,,,,,,,,1,,2,,2,2,1,11,11,7412,74,23,940.599.352.127.014
672446,1,3,70,14,36,8,,2,5,8,,3,1,,,,,,,,,,1,,2,,2,2,1,62,62,140,1,23,167.464.601.959.694
672469,1,7,70,8,56,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,77,,,,23,175.943.578.317.451
672479,1,2,70,8,40,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,2,1,45,53,5521,55,23,126.185.532.733.679
672485,1,3,70,4,36,8,,2,96,8,,3,4,,,,,,,,,,1,,2,,2,2,1,62,62,140,1,23,167.858.692.203.444
672487,1,3,70,3,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,98,,,,23,13.873.470.003.855
672514,1,3,70,5,24,2,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,58,,,,23,113.178.768.924.299
672529,1,4,70,4,60,2,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,58,,,,23,124.613.052.748.839
672535,1,3,70,3,48,1,,2,3,1,,4,1,,,,,,,,,,1,,1,258000,2,2,1,97,81,3611,36,23,143.827.048.593.775
672538,1,3,70,5,60,8,,2,2,8,,2,1,,,,,,,,,,1,,1,30000,2,2,1,62,62,121,1,23,146.038.827.354.267
672538,1,4,70,2,60,3,,2,48,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,23,146.038.827.354.267
672807,1,4,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,97,,,,41,164.264.825.784.688
672863,1,3,70,2,45,8,,2,3,4,,3,1,,,,,,,,,,1,,1,50000,2,2,1,62,62,111,1,41,139.846.773.297.201
672863,1,5,70,2,45,4,,2,2,4,,3,1,,,,,,,,,,1,,2,,2,2,1,62,62,111,1,41,139.846.773.297.201
672927,1,1,70,4,56,4,,2,4,1,,2,1,,,,,,,,1,,,,2,,2,2,1,98,98,6021,60,41,149.726.149.335.157
672929,1,4,70,4,50,1,,2,4,4,,9,7,,,,,,,,,,1,,1,80000,2,2,1,45,53,5529,55,41,113.295.906.440.395
672930,1,1,70,6,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,55,,,,41,151.730.111.722.662
672941,1,2,70,4,56,4,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,2,1,61,62,111,1,41,169.995.826.871.404
672944,1,2,70,1,40,4,,2,1,1,,4,8,,,,,,,,,,1,,1,10000,2,2,1,61,53,121,1,41,156.220.015.489.512
672949,1,1,70,8,48,4,,2,2,4,,1,1,,,,,,,,,,1,,2,,2,2,1,95,95,4521,45,41,148.887.725.305.204
672991,1,1,70,255,40,2,,2,2,4,,3,1,,,,,,,,,,1,,2,,2,2,1,59,39,7512,75,41,169.215.065.203.745
672992,2,1,70,16,48,1,,2,14,1,,4,1,,,,,,,,,,1,,2,,2,2,1,0,45,5241,52,41,130.237.233.466.569
673059,1,2,70,16,40,8,,2,16,8,,4,1,,,,,,,,,,1,,2,,2,2,1,62,62,111,1,41,147.468.088.470.083
673198,1,2,70,4,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,54,,,,44,257.378.397.464.806
673200,1,4,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,62,,,,44,278.135.836.315.068
673214,1,4,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,62,,,,47,102.048.047.199.851
673273,1,3,70,20,42,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,18,,,,47,96.306.293.435.812
673281,1,3,70,12,42,2,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,59,,,,47,132.346.342.210.419
673323,1,3,70,40,48,1,,2,40,2,,8,8,,,,,,,,,,1,,2,,2,2,1,11,33,7512,75,47,924.079.226.769.539
673341,1,4,70,15,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,47,142.864.840.828.431
673435,1,4,70,6,8,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,95,,,,52,2.135.730.286.098
673437,1,3,70,4,7,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,52,845.533.060.588.846
673438,1,1,70,2,8,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,2,1,53,56,9301,93,52,105.042.047.553.075
673438,1,2,70,4,8,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,98,,,,52,105.042.047.553.075
673454,1,5,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,62,,,,52,383.620.302.945.772
673471,1,1,70,13,40,1,,2,13,4,,1,1,,,,,,,,,,1,,2,,2,2,1,95,97,1511,15,52,145.927.845.613.831
673472,1,2,70,24,40,4,,2,36,4,,1,2,,,,,1,,,,,,,2,,2,2,1,11,11,7412,74,52,169.582.294.752.611
673480,1,2,70,26,40,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,52,406.993.629.124.692
673500,1,4,70,13,40,8,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,60,,,,52,496.978.489.883.608
673509,1,1,70,2,40,4,,2,2,4,,1,1,,,,,,,,1,,,,1,150000,2,2,1,62,62,140,1,52,179.829.833.166.231
673711,1,3,70,16,60,1,,2,16,4,,1,1,,,,,,,,,,1,,1,10000,2,2,1,55,56,9301,93,54,24.888.908.277.689
673719,1,1,70,2,48,1,,2,6,1,,2,8,,,,,,,,,,1,,2,,2,2,1,95,95,4521,45,54,231.647.475.937.829
673721,1,1,70,3,48,8,,2,3,8,,2,1,,,,,,,,1,,,,1,300000,2,2,1,62,62,118,1,54,203.041.895.409.629
673721,1,2,70,104,48,4,,2,104,3,,1,1,,,,,,,,,,1,,2,,2,2,1,56,54,9500,95,54,203.041.895.409.629
673722,1,3,70,1,15,8,,2,3,8,,3,4,,,,,,,,,,1,,1,150000,2,2,1,62,62,118,1,54,251.789.797.514.916
673777,1,2,70,20,48,1,,2,65,1,,9,1,,,,,,,,,,1,,2,,2,2,1,13,13,8012,80,54,160.634.528.415.003
673793,1,2,70,4,50,8,,2,4,8,,3,1,,,,,,,,,,1,,1,520000,2,2,1,62,62,140,1,54,140.575.442.819.549
673794,1,1,70,20,50,4,,2,200,8,,3,1,,,,,,,,,,1,,2,,2,2,1,41,62,140,1,54,209.115.176.017.684
673807,1,1,70,2,60,8,,2,2,4,,1,1,,,,,,,,,,1,,1,500000,2,2,1,62,73,2010,20,54,231.276.475.657.336
673811,1,1,70,4,50,8,,2,4,8,,3,6,,,,,,,,,,1,,1,300000,2,2,1,62,62,121,1,54,182.351.253.987.248
673812,1,3,70,3,50,1,,2,6,8,,3,2,,,,,,,,,,1,,1,250000,2,2,1,58,62,118,1,54,23.509.353.178.888
673817,1,2,70,8,48,1,,2,17,1,,9,8,,,,,,,,,,1,,2,,2,2,1,32,32,1810,18,54,588.237.439.834.498
673837,1,2,70,48,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,39,,,,54,153.570.843.218.366
673899,1,2,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,54,,,,54,70.040.168.148.088
673972,1,4,70,1,40,1,,2,1,8,,3,4,,,,,,,,,,1,,2,,2,2,1,45,62,121,1,54,1.913.819.698.575
673987,1,4,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,54,128.895.455.792.011
673997,1,2,70,4,48,1,,2,4,8,,2,8,,,,,,,,,,1,,2,,2,2,1,45,62,118,1,54,282.990.295.385.535
673997,1,4,70,2,48,1,,2,8,8,,2,8,,,,,,,,,,1,,2,,2,2,1,45,62,118,1,54,282.990.295.385.535
674018,1,4,70,32,48,4,,2,32,8,,3,8,,,,,,,,,,1,,2,,2,2,1,41,62,116,1,54,16.748.378.797.753
674044,1,3,70,10,8,8,,2,4,8,,2,8,,,,,,,,,,1,,2,,2,2,1,62,62,116,1,54,15.376.531.810.029
674046,1,2,70,3,21,3,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,54,,,,54,177.127.774.065.314
674054,1,2,70,1,30,8,,2,56,8,,2,8,,,,,,,,,,1,,2,,2,2,1,62,62,116,1,54,126.816.413.475.385
674059,1,3,70,4,28,1,,2,16,1,,2,8,,,,,,,,,,1,,2,,2,2,1,45,45,5233,52,54,825.406.741.010.651
674070,1,7,70,4,42,8,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,62,,,,54,254.691.520.538.502
674090,1,3,70,48,48,4,,2,48,4,,2,8,,,,,,,,,,1,,2,,2,2,1,58,58,7020,70,54,122.318.489.465.301
674295,1,4,70,3,70,1,,2,3,4,,2,7,,,,,,,,,,1,,2,,2,2,1,62,61,140,1,68,158.258.412.939.664
674308,1,1,70,2,48,8,,2,2,8,,2,1,,,,,,,,1,,,,1,210000,2,2,1,62,62,111,1,68,290.593.057.155.872
674318,1,1,70,3,60,8,,2,3,8,,2,1,,,,,,,,,,1,,2,,2,2,1,62,62,111,1,68,171.154.762.267.759
674348,1,4,70,8,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,59,,,,68,151.172.517.349.772
674388,1,2,70,3,40,4,,2,40,4,,1,8,,,,,,,,,,1,,2,,2,2,1,56,56,9301,93,68,651.292.730.577.551
674535,1,3,70,8,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,2,1,45,45,5233,52,76,514.146.828.870.446
674564,1,5,70,8,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,76,347.072.818.132.136
675144,1,2,70,16,50,8,,2,16,8,,5,1,,,,,,,,,,1,,2,,2,2,1,71,71,1320,13,66,418.033.226.248.371
675151,1,2,70,8,40,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,2,1,53,53,5521,55,66,364.327.960.591.477
675151,1,4,70,24,40,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,2,1,45,45,5233,52,66,364.327.960.591.477
675208,1,1,70,8,40,8,,2,24,1,,2,2,,,,,,,,,,1,,2,,2,2,1,62,53,5521,55,66,422.390.807.501.758
675281,1,2,70,2,56,3,,2,264,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,66,409.449.747.528.235
675285,1,1,70,3,40,8,,2,3,8,,2,1,,,,,,,,,,1,,2,,2,2,1,62,62,111,1,66,428.855.675.612.661
675290,1,2,70,1,56,3,,2,36,1,,2,1,,,,,,,,,,1,,2,,2,2,1,53,53,5521,55,66,300.360.779.996.548
675300,1,1,70,1,56,1,,2,1,1,,4,1,,,,,,,,,,1,,1,230000,2,2,1,95,95,4521,45,66,443.727.581.585.988
675311,1,1,70,1,56,8,,2,1,1,,4,8,,,,,,,,,,1,,1,100000,2,2,1,62,95,4521,45,66,440.768.094.663.699
675326,1,3,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,66,856.760.179.759.545
675343,1,2,70,8,40,8,,2,16,8,,3,1,,,,,,,,,,1,,2,,2,2,1,62,62,111,1,66,912.979.479.457.774
675343,1,3,70,4,45,8,,2,4,8,,2,1,,,,,,,,,,1,,1,360000,2,2,1,62,62,113,1,66,912.979.479.457.774
675346,1,1,70,2,45,8,,2,2,8,,2,1,,,,,,,,,,1,,1,480000,2,2,1,62,62,111,1,66,821.067.270.322.641
675346,1,2,70,4,45,3,,2,144,3,,1,1,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,66,821.067.270.322.641
675497,1,2,70,24,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,66,845.280.084.783.529
675498,1,3,70,52,40,1,,2,104,1,,2,3,,,,,,,,,,1,,2,,2,2,1,45,45,5231,52,66,695.687.440.808.105
675500,1,2,70,16,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,1,45,,,,66,845.280.084.783.529
675501,1,1,70,2,48,8,,2,2,8,,2,6,,,,,,,,,,1,,1,320000,2,2,1,62,62,111,1,66,934.726.142.224.433
675508,1,8,70,16,48,1,,2,16,1,,5,1,,,,,,,,,,1,,2,,2,2,1,13,13,8012,80,70,545.542.230.434.446
675520,1,2,70,8,84,3,,2,20,3,,2,8,,,,,,,,,,1,,2,,2,2,1,54,54,9500,95,70,50.598.592.285.056
675561,1,5,70,1,60,1,,2,24,2,,6,1,,,,,,,,,,1,,2,,2,2,1,45,58,7512,75,70,423.280.993.613.057
