DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4969856;1;4;1;10;4;2;8;2002;16;4;6;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;07;20;1169,88040555083
4969857;1;1;1;10;1;1;5;1968;51;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;20;1769,16106391793
4969857;1;2;1;10;2;2;5;1985;34;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;20;1769,16106391793
4969857;1;3;1;10;2;1;4;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;20;1769,16106391793
4969858;1;1;1;10;1;1;2;1974;45;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;20;4263,7221648753
4969858;1;2;1;10;2;2;7;1988;31;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;20;4263,7221648753
4969858;1;3;1;10;3;1;7;2002;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;07;20;4263,7221648753
4969858;1;4;1;10;4;1;10;2004;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;20;4263,7221648753
4969858;1;5;1;10;1;2;1;2006;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;20;4263,7221648753
4969858;1;6;1;10;1;1;4;2007;12;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;20;4263,7221648753
4969858;1;7;1;10;1;2;5;2009;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;20;4263,7221648753
4969858;1;8;1;10;1;2;2;2013;6;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;20;4263,7221648753
4969858;1;9;1;10;1;1;6;2016;3;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;20;4263,7221648753
4969859;1;1;1;10;1;1;5;1996;23;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;20;3331,52564144536
4969859;1;2;1;10;2;2;8;2003;15;2;1;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;20;3331,52564144536
4969859;1;3;1;10;2;1;11;2018;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;20;3331,52564144536
4969860;1;1;1;10;1;1;10;1955;63;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;07;20;2451,48867628295
4969860;1;2;1;10;2;2;12;1992;26;2;2;3; ;2; ;1;1;1; ; ;3; ; ;9;2;2; ;1;0; ; ;2;0;07;20;2451,48867628295
4969860;1;3;1;10;2;2;7;2011;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;20;2451,48867628295
4969860;1;4;1;10;2;1;1;2017;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;20;2451,48867628295
4969861;1;1;1;10;1;1;4;1987;32;1;1;2; ;3; ;1;2;9; ; ; ; ; ;2;1;2; ;4;9; ; ;2;9;07;20;3170,89100382764
4969861;1;2;1;10;2;2;8;2002;16;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;20;3170,89100382764
4969861;1;3;1;10;1;1;7;2019;0;3; ;1;1;1;2; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;07;20;3170,89100382764
4969862;1;1;1;10;1;1;9;1975;43;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;20;3619,16208311087
4969862;1;2;1;10;2;2;7;1979;40;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;20;3619,16208311087
4969862;1;3;1;10;2;2;8;2016;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;20;3619,16208311087
4969862;1;4;1;10;4;1;9;1997;21;3;1;1;1;1;2;1;5;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;07;20;3619,16208311087
4969862;1;5;1;10;5;2;10;2000;18;5;1;2; ;2; ;1;4;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;07;20;3619,16208311087
4969862;1;6;1;10;5;1;6;2018;1;4; ;1;4;1;5; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;20;3619,16208311087
4969863;1;1;1;10;1;1;6;1972;47;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;20;2839,48075935513
4969863;1;2;1;10;1;1;5;2004;15;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;20;2839,48075935513
4969884;1;1;1;10;1;1;2;1964;55;1;2;3; ;2; ;1;2;1; ; ;2;1;98;2;1;2; ;5;13;2;1;2;13;07;20;1085,24840745054
4969884;1;2;1;10;2;2;6;1963;56;2;2;3; ;3; ;1;1;1; ; ;2;5; ;2;1;2; ;3;5; ; ;2;5;07;20;1085,24840745054
4969884;1;3;1;10;2;1;12;2009;9;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;1;3;4; ; ;2;4;07;20;1085,24840745054
4969885;1;1;1;10;1;2;5;1963;56;1;5;2; ;1;6; ; ;1; ; ;1;2;98000;2;1;2; ;4;6; ; ;2;6;07;20;1677,50104417825
4969885;1;2;1;10;2;1;9;1981;37;3;6;2; ;1;1; ; ;1; ; ;1;1;99;2;1;2; ;6;2;3; ;2;13;07;20;1677,50104417825
4969885;1;3;1;10;3;2;11;1985;33;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;6;6;4; ;2;17;07;20;1677,50104417825
4969885;1;4;1;10;1;2;6;2013;6;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;20;1677,50104417825
4969885;1;5;1;10;1;2;12;2012;6;4; ;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;2;3;0; ; ;2;0;07;20;1677,50104417825
4969885;1;6;1;10;6;2;3;1929;90;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;20;1677,50104417825
4969885;1;7;1;10;7;2;1;1999;20;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;2;5;10;1; ;2;10;07;20;1677,50104417825
4969886;1;1;1;10;1;2;9;1985;33;1;1;2; ;2; ;1;2;1; ; ;1;1;98;2;1;2; ;5;11;2; ;2;11;07;20;1585,75204736147
4969886;1;2;1;10;2;1;10;1998;20;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;6;1;3; ;2;12;07;20;1585,75204736147
4969886;1;3;1;10;2;2;12;2013;5;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;2;0;07;20;1585,75204736147
4969887;1;1;1;10;1;1;9;1966;52;1;3;3; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;20;1006,24773658266
4969887;1;2;1;10;2;2;5;1976;43;2;3;3; ;2; ;1;1;1; ; ;1;3;240000;2;1;2; ;6;7;5; ;2;18;07;20;1006,24773658266
4969887;1;3;1;10;3;1;11;2002;16;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;07;20;1006,24773658266
4969888;1;1;1;10;1;2;8;1976;42;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;20;722,021457183491
4969889;1;1;1;10;1;1;2;1939;80;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;20;796,404026161379
4969889;1;2;1;10;2;2;10;1940;78;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;20;796,404026161379
4969889;1;3;1;10;3;1;3;1982;37;3;6;1;1;1;2; ; ;2;2; ; ; ; ;2;1;2; ;3;2; ; ;2;2;07;20;796,404026161379
4969890;1;1;1;10;1;1;9;1951;67;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;20;1327,16764710569
4969890;1;2;1;10;1;1;9;2011;7;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;20;1327,16764710569
4969891;1;1;1;10;1;1;4;1967;52;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;20;997,264278642047
4969891;1;2;1;10;2;2;11;1977;41;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;20;997,264278642047
4969891;1;3;1;10;3;2;7;2001;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;2;12;07;20;997,264278642047
4969891;1;4;1;10;2;1;5;2007;12;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;20;997,264278642047
4969892;1;1;1;10;1;1;12;1969;49;1;3;2; ;3; ;1;2;1; ; ;1;3;84000;1;1;2; ;5;11;2; ;2;11;07;20;818,452424746174
4969892;1;2;1;10;2;2;10;1972;46;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;07;20;818,452424746174
4969926;1;1;1;10;1;2;5;1980;39;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1026,68641952085
4969926;1;2;1;10;2;1;1;2003;16;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;27;1026,68641952085
4969926;1;3;1;10;2;2;10;2009;9;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;27;1026,68641952085
4969932;1;1;1;10;1;1;5;1989;30;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;27;798,627401234104
4969932;1;2;1;10;2;2;12;1983;35;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;27;798,627401234104
4969932;1;3;1;10;3;1;4;2004;15;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;27;798,627401234104
4969933;1;1;1;10;1;1;12;1980;38;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;27;1267,56079254705
4969933;1;2;1;10;2;2;1;1984;35;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;27;1267,56079254705
4969933;1;3;1;10;3;1;9;2004;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;27;1267,56079254705
4969933;1;4;1;10;4;1;7;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;27;1267,56079254705
4969933;1;5;1;10;2;1;9;2013;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1267,56079254705
4969933;1;6;1;10;2;2;4;2017;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;1267,56079254705
4969934;1;1;1;10;1;2;8;1994;24;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;27;726,565390696863
4969934;1;2;1;10;1;1;8;2009;9;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;27;726,565390696863
4969934;1;3;1;10;1;1;10;2011;7;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;27;726,565390696863
4969934;1;4;1;10;1;1;3;2015;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;726,565390696863
4969935;1;1;1;10;1;1;5;1999;20;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;27;694,605657792396
4969935;1;2;1;10;2;2;4;1997;22;2;2;2; ;1;4;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;27;694,605657792396
4969935;1;3;1;10;2;1;3;2017;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;694,605657792396
4969935;1;4;1;10;4;2;3;1975;44;9;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;694,605657792396
4969936;1;1;1;10;1;1;11;1987;31;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;27;1104,63670364285
4969936;1;2;1;10;2;2;8;1996;22;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;27;1104,63670364285
4969936;1;3;1;10;2;1;4;2010;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;27;1104,63670364285
4969936;1;4;1;10;2;1;5;2012;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;27;1104,63670364285
4969936;1;5;1;10;2;1;9;2014;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1104,63670364285
4969936;1;6;1;10;2;2;4;2017;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;1104,63670364285
4969936;1;7;1;10;2;1;9;2018;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;1104,63670364285
4969937;1;1;1;10;1;1;7;1967;52;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1433,57349208394
4969937;1;2;1;10;2;2;1;1969;50;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;27;1433,57349208394
4969937;1;3;1;10;3;1;7;1992;26;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;27;1433,57349208394
4969937;1;4;1;10;4;1;10;2001;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;27;1433,57349208394
4969937;1;5;1;10;5;1;3;2003;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;27;1433,57349208394
4969937;1;6;1;10;2;2;12;2009;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;27;1433,57349208394
4969938;1;1;1;10;1;1;3;1993;26;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;27;953,249125038604
4969938;1;2;1;10;2;2;12;2001;17;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;27;953,249125038604
4969938;1;3;1;10;2;1;5;2018;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;953,249125038604
4969939;1;1;1;10;1;1;5;1959;60;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;909,388808609166
4969939;1;2;1;10;2;2;12;1960;58;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;909,388808609166
4969939;1;3;1;10;3;1;5;1998;21;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;27;909,388808609166
4969940;1;1;1;10;1;1;10;1938;80;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;971,80428349885
4969941;1;1;1;10;1;1;10;1984;34;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;27;1600,96147556584
4969941;1;2;1;10;2;2;7;1984;35;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;27;1600,96147556584
4969941;1;3;1;10;3;1;6;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;27;1600,96147556584
4969941;1;4;1;10;4;1;6;2009;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;27;1600,96147556584
4969941;1;5;1;10;2;2;7;2012;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;27;1600,96147556584
4969941;1;6;1;10;2;1;4;2017;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;1600,96147556584
4969941;1;7;1;10;2;2;3;2019;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;1600,96147556584
4969942;1;1;1;10;1;1;10;1972;46;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;27;935,824341153889
4969942;1;2;1;10;2;2;12;1971;47;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;27;935,824341153889
4969942;1;3;1;10;2;2;10;2016;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;935,824341153889
4969943;1;1;1;10;1;2;12;1965;53;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;07;27;497,081993403055
4969944;1;1;1;10;1;2;6;1999;20;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;27;847,90746030656
4969944;1;2;1;10;1;1;6;2018;1;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;847,90746030656
4969945;1;1;1;10;1;1;5;1975;44;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;27;541,752623330251
4969945;1;2;1;10;2;2;5;1970;49;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;27;541,752623330251
4969945;1;3;1;10;2;1;4;2015;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;541,752623330251
4969946;1;1;1;10;1;1;1;1964;55;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;27;1287,43587229763
4969946;1;2;1;10;2;2;2;1972;47;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1287,43587229763
4969946;1;3;1;10;3;1;4;2006;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;27;1287,43587229763
4969946;1;4;1;10;2;1;10;2008;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;27;1287,43587229763
4969946;1;5;1;10;2;2;11;2010;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;27;1287,43587229763
4969946;1;6;1;10;2;1;4;2017;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;1287,43587229763
4969947;1;1;1;10;1;2;9;1965;53;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;27;1485,30384702227
4969947;1;2;1;10;2;1;5;1963;56;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1485,30384702227
4969947;1;3;1;10;3;1;10;2005;13;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;27;1485,30384702227
4969947;1;4;1;10;1;2;11;2011;7;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;27;1485,30384702227
4969947;1;5;1;10;1;2;10;2012;6;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1485,30384702227
4969948;1;1;1;10;1;1;4;1972;47;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;27;934,160109528261
4969948;1;2;1;10;2;2;4;1972;47;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;27;934,160109528261
4969948;1;3;1;10;3;1;4;1996;23;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;27;934,160109528261
4969948;1;4;1;10;4;1;1;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;07;27;934,160109528261
4969948;1;5;1;10;2;1;3;2016;3;9; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;934,160109528261
4969949;1;1;1;10;1;1;9;1984;34;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;27;1391,54270473742
4969949;1;2;1;10;2;2;4;1987;32;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1391,54270473742
4969949;1;3;1;10;3;1;12;2003;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;27;1391,54270473742
4969949;1;4;1;10;4;2;4;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;27;1391,54270473742
4969949;1;5;1;10;5;1;8;2007;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;27;1391,54270473742
4969949;1;6;1;10;1;2;7;2009;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;27;1391,54270473742
4969949;1;7;1;10;1;2;1;2012;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;27;1391,54270473742
4969949;1;8;1;10;1;1;11;2013;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1391,54270473742
4969950;1;1;1;10;1;1;5;1984;35;1;2;3; ;2; ;2; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;951,929203748268
4969951;1;1;1;10;1;1;10;1992;26;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;423,293769508112
4969951;1;2;1;10;2;2;3;1993;26;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;27;423,293769508112
4969951;1;3;1;10;2;1;11;2010;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;27;423,293769508112
4969951;1;4;1;10;2;1;7;2012;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;27;423,293769508112
4969951;1;5;1;10;2;1;2;2014;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;27;423,293769508112
4969951;1;6;1;10;2;1;5;2015;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;423,293769508112
4969951;1;7;1;10;2;1;9;2016;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;423,293769508112
4969951;1;8;1;10;2;1;10;2018;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;423,293769508112
4969952;1;1;1;10;1;2;4;1983;36;1;2;3; ;2; ;2; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1436,26869731928
4969952;1;2;1;10;2;2;2;2005;14;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;27;1436,26869731928
4969952;1;3;1;10;3;1;6;2006;13;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;27;1436,26869731928
4969952;1;4;1;10;4;1;5;2008;11;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;27;1436,26869731928
4969952;1;5;1;10;1;2;8;2010;8;3; ;3; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;27;1436,26869731928
4969952;1;6;1;10;1;1;1;2013;6;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;27;1436,26869731928
4969952;1;7;1;10;1;1;12;2014;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1436,26869731928
4969952;1;8;1;10;1;1;7;2016;3;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;1436,26869731928
4969952;1;9;1;10;1;2;9;2018;0;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;1436,26869731928
4969953;1;1;1;10;1;1;8;1977;41;1;2;3; ;3; ;2; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;951,929203748268
4969954;1;1;1;10;1;2;7;1974;45;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;511,272632087515
4969954;1;2;1;10;2;1;7;2004;15;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;27;511,272632087515
4969954;1;3;1;10;1;1;9;2009;9;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;07;27;511,272632087515
4969954;1;4;1;10;1;1;12;2014;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;511,272632087515
4969954;1;5;1;10;1;1;9;2017;1;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;27;511,272632087515
4969955;1;1;1;10;1;2;12;1930;88;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;27;587,968321027535
4969956;1;1;1;10;1;2;5;1968;51;1;2;2; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;27;755,276692597244
4969956;1;2;1;10;2;1;11;1999;19;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;27;755,276692597244
4969956;1;3;1;10;1;2;11;2004;14;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;27;755,276692597244
