DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4953566;1;1;1;80; ;1;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;828116;2;1;07;68;1807,53556823635
4953567;1;2;1;80; ;1;1;4;9;EMBARAZO;2; ; ;9; ;2; ;2; ;2; ;828116;2;1;07;68;2341,0463539508
4953567;1;4;1;80; ;1;1;4;8; ;1; ;4;8; ;1; ;2; ;1;48;828116;2;1;07;68;2341,0463539508
4953568;1;1;1;80; ;1;1;4;3; ;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;07;68;1571,68003783005
4953569;1;2;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;68;2109,94969823635
4953590;1;6;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;76;2075,59694398262
4953591;1;1;1;80; ;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;76;3105,70709513476
4953596;1;1;1;80; ;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;76;1910,4839315882
4953597;1;2;1;80; ;1;1;2;3; ;2; ; ;2; ;2; ;2; ;1;30;900000;2;1;07;76;2802,58677044673
4953599;1;3;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;76;2498,26990059168
4953599;1;4;1;80; ;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;76;2498,26990059168
4953602;1;2;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;76;1743,33301361753
4953604;1;2;1;80; ;1;1;3;8; ;2; ; ;1; ;1; ;2; ;2; ;900000;2;1;07;76;2981,76198997096
4953607;1;1;1;80; ;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;76;2260,89775013494
4953610;1;3;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;76;3379,97795259642
4953611;1;2;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;76;3276,22337290227
4953612;1;4;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;76;3972,87448223484
4953612;1;5;1;80; ;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;76;3972,87448223484
4953613;1;2;1;80; ;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;76;2240,7072246653
4953616;1;2;1;80; ;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;76;1735,03991035882
4953629;1;1;1;80;05;1;1;1;8; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1138,45744671974
4953629;1;2;1;80;05;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;07;05;1138,45744671974
4953630;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1138,45744671974
4953631;1;2;1;80;05;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;07;05;1155,64792071538
4953635;1;1;1;80;05;1;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ;2; ;828116;2;1;07;05;1420,87823851371
4953636;1;2;1;80;05;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;07;05;951,271537999463
4953636;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;951,271537999463
4953637;1;1;1;80;05;1;1;4;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953637;1;2;1;80;05;1;1;1;8; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1201,98823190387
4953640;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1097,44124242246
4953640;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;1097,44124242246
4953641;1;3;1;80;05;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;05;1037,58721530285
4953644;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1085,00897030608
4953644;1;3;1;80;05;1;1;2;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1085,00897030608
4953644;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;07;05;1085,00897030608
4953644;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1085,00897030608
4953645;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;05;1157,46605259007
4953646;1;1;1;80;05;1;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1138,45744671974
4953648;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;05;999,958594749735
4953648;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;999,958594749735
4953649;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;982,845783060603
4953649;1;5;1;80;05;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;982,845783060603
4953649;1;7;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;982,845783060603
4953650;1;1;1;80;05;1;1;4;9;CAMBIO DE CIUDAD;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953650;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1201,98823190387
4953653;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;974,056430118727
4953654;1;1;1;80;05;1;1;4;3; ;2; ; ;11; ;1; ;2; ; ; ; ;2;1;07;05;1138,45744671974
4953655;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1214,59448874329
4953656;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;828116;2;1;07;05;955,436415435939
4953657;1;2;1;80;05;1;1;1;3; ;1; ;1;9; ;2; ;2; ;1;48;828116;2;1;07;05;1141,79252737103
4953657;1;4;1;80;05;1;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;05;1141,79252737103
4953659;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1097,22343428292
4953659;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1097,22343428292
4953660;1;2;1;80;05;1;1;1;8; ;1; ;2;6; ;1; ;1;143000;1;24;828116;2;1;07;05;1439,32735883126
4953661;1;1;1;80;05;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;05;1082,10939461665
4953661;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1082,10939461665
4953663;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1439,32735883126
4953664;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;07;05;1201,98823190387
4953664;1;2;1;80;05;1;1;4;7; ;2; ; ;9; ;3; ;2; ;1;48;800000;3;1;07;05;1201,98823190387
4953665;1;5;1;80;05;1;2; ; ; ; ;1;1;5; ;2; ;2; ; ; ; ;2;1;07;05;841,40044162685
4953666;1;4;1;80;05;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1095,45221618254
4953667;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;974,056430118727
4953667;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;974,056430118727
4953667;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;974,056430118727
4953671;1;1;1;80;05;1;1;1;9;PARA VENIRSE PARA COLOMBIA;2; ; ;12;APENAS SE ESTA INSTALANDO;2; ;2; ;1;48;1000000;2;1;07;05;1402,25822383092
4953671;1;2;1;80;05;1;1;3;1; ;2; ; ;9; ;2; ;2; ;1;48;1000000;2;1;07;05;1402,25822383092
4953673;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1209,91910258466
4953674;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;955,436415435939
4953675;1;2;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;05;923,821552726182
4953675;1;4;1;80;05;1;1;3;2; ;2; ; ;2; ;2;2;2; ; ; ; ;1;1;07;05;923,821552726182
4953675;1;5;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;05;923,821552726182
4953675;1;6;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;923,821552726182
4953676;1;4;1;80;05;1;1;4;3; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;07;05;1123,34340705347
4953677;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;998,519308279646
4953677;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;998,519308279646
4953677;1;6;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;05;998,519308279646
4953678;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1214,59448874329
4953680;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1120,99666149169
4953687;1;1;1;80;05;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1060,20121305689
4953688;1;1;1;80;05;1;1;4;3; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1303,63884737089
4953688;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1303,63884737089
4953688;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1303,63884737089
4953690;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1355,91791264243
4953692;1;1;1;80;05;1;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1197,8702682417
4953693;1;1;1;80;05;1;2; ; ; ; ;1;1;6; ;2; ;2; ;1;48;828116;2;1;07;05;1160,97202760659
4953693;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1160,97202760659
4953693;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1160,97202760659
4953695;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;1078,82122773967
4953697;1;3;1;80;05;1;1;4;9;POR EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;05;1174,26793539817
4953697;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1174,26793539817
4953700;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1061,63075374404
4953702;1;2;1;80;05;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;24;1000000;2;1;07;05;1201,98823190387
4953704;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;400000;2;1;07;05;1342,01560552377
4953704;1;5;1;80;05;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;07;05;1342,01560552377
4953705;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1078,82122773967
4953705;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1078,82122773967
4953706;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;960,542714187604
4953706;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;960,542714187604
4953708;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;2086,37224537898
4953709;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;1032,48091655119
4953710;1;3;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;48;1200000;2;1;07;05;1329,62715682388
4953710;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;1329,62715682388
4953710;1;5;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;1500000;2;1;07;05;1329,62715682388
4953710;1;6;1;80;05;1;1;2;8; ;2; ; ;2; ;2; ;2; ;2; ;828116;2;1;07;05;1329,62715682388
4953711;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;809,43760537817
4953711;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;809,43760537817
4953711;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;809,43760537817
4953713;1;2;1;80;05;1;1;2;8; ;1; ;2;2; ;2; ;2; ;1;42;828116;2;1;07;05;938,245941440302
4953714;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;961,4501732793
4953714;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;961,4501732793
4953715;1;1;1;80;05;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1138,45744671974
4953715;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1138,45744671974
4953716;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953718;1;5;1;80;05;1;1;4;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ;1;24;828116;2;1;07;05;1712,43006066278
4953719;1;2;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;828116;2;1;07;05;1402,25822383092
4953720;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;828116;2;1;07;05;1109,82969112235
4953720;1;2;1;80;05;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;05;1109,82969112235
4953722;1;2;1;80;05;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;48;828116;2;1;07;05;1064,7854302131
4953724;1;2;1;80;05;1;1;3;9;CAMBIO DE RESIDENCIA;1; ;1;8; ;2; ;2; ;1;40;828116;2;1;07;05;1142,3520129238
4953726;1;2;1;80;05;1;1;1;8; ;2; ; ;9; ;2; ;1;300000;2; ;1300000;2;1;07;05;1097,27034805723
4953727;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;2286,0833277519
4953727;1;2;1;80;05;1;1;1;8; ;2; ; ;8; ;2; ;1;150000;1;48;828116;2;1;07;05;2286,0833277519
4953727;1;4;1;80;05;1;1;3;4; ;2; ; ;4; ;1;4;2; ; ; ; ;1;1;07;05;2286,0833277519
4953728;1;1;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;05;1125,16153892816
4953728;1;2;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;07;05;1125,16153892816
4953730;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;2086,86015756196
4953731;1;1;1;80;05;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;48;828116;2;1;07;05;1137,79854429978
4953731;1;2;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;900000;2;1;07;05;1137,79854429978
4953731;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;1137,79854429978
4953734;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1259,11666805709
4953734;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;07;05;1259,11666805709
4953735;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;1106,15293305783
4953736;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1214,59448874329
4953737;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1201,98823190387
4953737;1;2;1;80;05;1;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953739;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1353,35347025834
4953739;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1353,35347025834
4953742;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1111,72548530354
4953743;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1201,98823190387
4953743;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953746;1;1;1;80;05;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1123,34340705347
4953746;1;4;1;80;05;1;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;05;1123,34340705347
4953748;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1151,06370355917
4953749;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1046,29890593822
4953751;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;07;05;1110,73715021404
4953751;1;2;1;80;05;1;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;07;05;1110,73715021404
4953751;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1110,73715021404
4953751;1;5;1;80;05;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;07;05;1110,73715021404
4953752;1;1;1;80;05;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;07;05;1097,22343428292
4953752;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1097,22343428292
4953753;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;992,676444801515
4953754;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;850,671617814992
4953754;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;850,671617814992
4953756;1;1;1;80;05;1;1;3;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1138,45744671974
4953756;1;2;1;80;05;1;1;3;7; ;2; ; ;9; ;2; ;2; ;1;48;828116;2;1;07;05;1138,45744671974
4953757;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1201,98823190387
4953757;1;2;1;80;05;1;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953758;1;2;1;80;05;1;1;1;9;CAMBIO DE CIUDAD;2; ; ;12;ESTA EMBARAZADA;1; ;2; ; ; ; ;2;1;07;05;955,436415435939
4953759;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;07;05;787,140832630867
4953762;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1078,82122773967
4953763;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;05;1214,59448874329
4953765;1;1;1;80;05;1;1;4;4; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953765;1;2;1;80;05;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953768;1;1;1;80;05;1;1;4;4; ;1; ;3;4; ;3; ;2; ;2; ;828116;3;1;07;05;955,436415435939
4953769;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1110,73715021404
4953769;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1110,73715021404
4953770;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1419,06010663901
4953770;1;3;1;80;05;1;1;2;4; ;2; ; ;4; ;1;1;2; ; ; ; ;1;1;07;05;1419,06010663901
4953770;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1419,06010663901
4953771;1;2;1;80;05;1;1;1;7; ;2; ; ;9; ;2; ;2; ;1;48;828116;2;1;07;05;1038,84586162477
4953772;1;1;1;80;05;1;1;2;5; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;07;05;1157,46605259007
4953774;1;1;1;80;05;1;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;05;1151,06370355917
4953777;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;07;05;1483,84953814506
4953781;1;2;1;80;05;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;07;05;1201,98823190387
4953783;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;05;1041,19260718656
4953785;1;1;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;07;05;1189,38197506444
4953785;1;2;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;07;05;1189,38197506444
4953785;1;3;1;80;05;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;07;05;1189,38197506444
4953786;1;1;1;80;05;1;1;1;8; ;1; ;1;2; ;1; ;2; ;1;48;1500000;2;1;07;05;1295,67529433528
4953786;1;6;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;828116;2;1;07;05;1295,67529433528
