Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
3310597;1;4;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2; ;6;1;2;1;3;1;1;1;1;1;2;2;1;01;17;10;17;205,061759622205
3310598;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;17;10;17;143,907842946323
3310600;1;3;1;1;2;1;1;1;4;5; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;7;3;1;2;1;1;1;1;2;1;01;17;10;17;368,097270498147
3310601;1;2;1;1;1;1;1;1;4;3; ; ; ; ;265000;2;1;1;1;2;1;1;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;6;1;2;1;1;1;3;2;1;01;17;10;17;184,074993976875
3310602;1;4;3;1;1;1;1;1;3;1; ; ;85000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;6;1;2;1;4;1;1;1;1;1;3;2;1;01;17;10;17;187,902166991611
3310603;1;2;1;1;1;1;1;1;3;2; ;1000000;150000000;350000; ;1;2;1;2;1;2;2;2;2;1;1;2;1;2;1;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;17;10;17;184,048635249073
3310604;1;3;2;1;1;1;1;1;4;5; ; ; ;80000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;4;2;2; ;8;1;1;4;3;1;2;1;1;1;1;2;1;01;17;10;17;373,640355648032
3310606;1;7;3;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;1;1;6;2;2; ;6;1;2;4;3;1;2;1;1;1;3;2;1;01;17;10;17;179,834880837755
3310607;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;17;10;17;173,989945618428
3310608;1;1;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;17;10;17;184,048635249073
3310609;1;5;4;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;17;10;17;217,832398389382
3310610;1;4;1;1;1;1;1;1;4;4; ; ; ;600000; ;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;3;1;2;1;1;1;3;2;1;01;17;10;17;184,074993976875
3310611;1;2;1;1;1;1;1;6; ;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;2;1;2;1;2;1;1;1;3;7;2;01;73;10;73;260,471493043568
3310612;1;4;3;1;1;1;1;1;3;1; ; ;900000000;450000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;1;1;1;1;3;7;2;01;73;10;73;295,220402741222
3310613;1;2;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;3;1;2;1;2;1;1;1;3;7;1;01;73;10;73;268,808892744213
3310614;1;1;1;1;2;1;1;6; ;3; ; ; ; ;60000;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;3;7;1;01;73;10;73;288,074604839834
3310615;1;1;1;1;2;1;1;2;2;3; ; ; ; ;25000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;3;7;1;01;73;10;73;260,471493043568
3310617;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;4;1;4;1;2;1;1;1;3;3;1;01;73;10;73;264,421198876379
3310618;1;1;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;4;1;4;1;2;1;1;1;3;3;1;01;73;10;73;285,908739681936
3310621;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;73;10;73;261,314886402669
3310622;1;5;3;1;1;1;1;1;3;1; ; ;85000000;400000; ;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;160,045460164272
3310624;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;73;10;73;214,113468837869
3310625;1;3;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;159,856032966549
3310626;1;4;1;1;1;1;1;1;3;1; ; ;70000000;300000; ;1;2;1;2;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;295,466090198895
3310626;2;2;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;2;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;295,466090198895
3310629;1;5;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;263,480751560567
3310633;1;2;1;1;1;1;1;1;3;3; ; ; ; ;220000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;2;01;73;10;73;208,100418829643
3310634;1;4;2;1;1;1;1;1;3;2; ;850000;70000000;500000; ;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;73;10;73;213,173021522058
3310636;1;4;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;2;01;73;10;73;288,074604839834
3310667;1;5;3;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;76;10;76;1006,1155139149
3310668;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;76;10;76;1144,76394020398
3310671;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;1;1;2;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;76;10;76;1188,15093618559
3310678;1;5;3;1;1;1;1;1;3;2; ;1500000;300000000;1500000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2; ;2;2; ;4;1;2;1;4;1;1;1;1;1;6;3;1;01;76;10;76;1231,10398058596
3310679;1;6;4;1;1;1;1;1;3;2; ;1100000;180000000;1300000; ;1;2;1;1;2;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;6;3;1;01;76;10;76;810,652328051641
3310683;1;6;2;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;6;3;1;01;76;10;76;734,807724215884
3310684;1;5;3;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;6;3;1;01;76;10;76;988,67420063862
3310688;1;5;3;1;1;1;1;1;3;1; ; ;180000000;1100000; ;1;1;1;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;6;3;1;01;76;10;76;981,995478098075
3310689;1;5;3;1;1;1;1;1;3;3; ; ; ; ;950000;1;1;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;6;3;1;01;76;10;76;638,579132623877
3310690;1;5;1;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;6;3;1;01;76;10;76;815,856580959724
3310700;1;6;2;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;76;10;76;780,703673767791
3310701;1;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;76;10;76;981,43477076413
3310702;1;3;2;1;1;1;1;1;3;1; ; ;15000000;300000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;10;76;876,932265359798
3310706;1;2;1;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;3;1;01;76;10;76;899,825206686345
3310716;1;5;2;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;2;3;1;01;52;10;52;185,363492237351
3310717;1;5;3;1;1;1;1;1;4;1; ; ;98;300000; ;2;2;1;1;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;8;1;1;1;4;1;2;1;1;1;2;3;1;01;52;10;52;235,504385626999
3310718;1;6;3;1;1;1;1;1;4;1; ; ;70000000;600000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;2;1;1;1;2;3;1;01;52;10;52;137,166090151743
3310719;1;6;5;1;1;1;1;1;4;1; ; ;200000000;800000; ;2;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;5;2;2; ;5;1;2;1;4;1;2;1;1;1;4;3;1;01;52;10;52;121,029254532026
3310721;1;8;2;1;1;1;1;1;4;1; ; ;98;700000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;1;01;52;10;52;138,177813324561
3310722;1;7;1;1;1;1;1;1;4;1; ; ;98;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;1;01;52;10;52;144,812405016559
3310723;1;4;3;1;1;1;1;1;4;2; ;1200000;200000000;800000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;1;1;3;1;2;1;4;1;2;1;1;1;3;3;1;01;52;10;52;319,80377315622
3310724;1;4;2;1;1;1;1;1;4;2; ;850000;200000000;800000; ;2;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;3;1;01;52;10;52;229,087962897123
3310726;1;5;4;1;1;1;1;1;4;1; ; ;80000000;400000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;3;3;1;01;52;10;52;88,7867463876449
3310727;1;4;3;1;1;1;1;1;4;3; ; ; ; ;400000;2;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;3;3;1;01;52;10;52;234,607299279245
3310728;1;4;1;1;1;1;1;1;4;1; ; ;85000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;52;10;52;144,812405016559
3310729;1;4;2;1;1;1;1;1;3;4; ; ; ;280000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;2;1;01;05;10;05;797,440557323744
3310730;1;4;2;1;1;1;1;1;3;1; ; ;80000000;450000; ;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;10;05;1050,38639202245
3310731;1;7;4;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;4;2;2; ;6;1;1;1;2;1;1;1;1;1;2;2;1;01;05;10;05;567,868886211523
3310733;1;2;1;1;1;1;1;3;1;4; ; ; ;180000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;2;2;1;01;05;10;05;893,570306378747
3310734;1;1;1;1;1;1;1;2;3;3; ; ; ; ;170000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;05;10;05;1146,51614107746
3310735;1;2;1;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;2;1;1;1;2;2;1;01;05;10;05;973,541050517895
3310736;1;1;1;1;1;1;1;2;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;3;2;1;2;1;1;1;2;2;1;01;05;10;05;712,747490013394
3310737;1;4;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;2;2;1;01;05;10;05;905,866371115021
3310738;1;3;2;1;1;1;1;1;3;1; ; ;120000000;350000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;1;2;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;05;10;05;1101,3646980056
3310739;1;1;1;1;1;1;1;1;3;3; ; ; ; ;170000;1;1;1;2;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;05;10;05;1026,00285089167
3310740;1;5;4;1;1;1;1;1;3;2; ;380000;150000000;600000; ;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;5;2;2; ;5;1;2;1;4;1;1;1;1;1;2;2;1;01;05;10;05;1010,94106815856
3310741;1;4;2;1;1;1;1;1;4;3; ; ; ; ;1300000;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;2;1;01;05;10;05;944,54861236189
3310743;1;3;2;1;1;1;1;1;1;3; ; ; ; ;600000;1;2;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;5;1;2;1;4;1;2;1;1;1;4;2;1;01;05;10;05;883,880503287884
3310744;1;3;1;1;1;1;1;1;4;3; ; ; ; ;736000;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;2;1;01;05;10;05;1026,00285089167
3310746;1;7;3;1;1;1;1;1;1;3; ; ; ; ;900000;1;1;1;1;2;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;2;1;01;05;10;05;1086,68918748037
3310747;1;7;3;1;1;1;1;1;4;1; ; ;98;1500000; ;1;1;1;2;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;4;2;1;01;05;10;05;701,310808268741
3310748;1;5;3;1;1;1;1;1;1;3; ; ; ; ;1800000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;4;7;1;01;05;10;05;955,431938010098
3310750;1;5;2;1;1;1;1;1;3;1; ; ;180000000;900000; ;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;1;3;2;1;2;1;4;1;1;1;1;1;4;7;1;01;05;10;05;830,504524001096
3310751;1;4;3;1;1;1;1;1;4;3; ; ; ; ;750000;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;4;2;2; ;6;1;2;1;4;1;2;1;1;1;4;7;1;01;05;10;05;1081,63945147247
3310753;1;1;1;1;2;1;1;1;3;3; ; ; ; ;190000;2;2;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;2;3;1;01;50;10;50;153,874735128399
3310755;1;1;1;1;2;1;1;1;3;1; ; ;50000000;500000; ;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;3;3;1;01;50;10;50;162,634636639948
3310756;1;1;1;1;1;1;1;6; ;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;2;3;1;01;50;10;50;153,874735128399
3310757;1;3;1;1;1;1;1;1;3;2; ;420000;120000000;800000; ;2;2;1;1;2;2;2;2;1;2;2;1;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;10;50;231,557358051018
3310758;1;4;3;1;1;1;1;1;3;2; ;550000;7000000;500000; ;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;50;10;50;215,469946195207
3310759;1;3;1;1;1;1;1;1;3;3; ; ; ; ;490000;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;50;10;50;236,305653605288
3310760;1;5;3;1;1;1;1;1;3;1; ; ;98;800000; ;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;50;10;50;124,818636447096
3310761;1;3;1;1;1;1;1;1;3;1; ; ;100000000;500000; ;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;1;01;50;10;50;185,215223759025
3310763;1;2;1;1;1;1;1;1;3;1; ; ;98;200000; ;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;2;01;50;10;50;463,114716102036
3310764;1;2;1;1;1;1;4;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;4;1;2;1;1;1;1;2;1;3; ;01;50;10;50;370,430447518051
