Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3310585;1;1;1;70;17;4;66;1; ;2;4;1; ;7;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4522;10;17;169,269995994214
3310590;1;3;1;70;17;32;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;80; ; ;1;2; ;10;17;164,665652383688
3310591;1;4;1;70;17;2;10;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;1; ;10;17;195,781279887613
3310594;1;1;1;70;17;4;54;1; ;2;4;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;1;589500;2;95;95;45;1;1;4521;10;17;165,922659464573
3310594;1;4;1;70;17;5;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;10;17;165,922659464573
3310596;1;1;1;70;17;5;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;10;17;172,037066561972
3310597;1;4;1;70;17;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;44;45;64;1;1;6421;10;17;205,061759622205
3310602;1;4;1;70;17;54;48;1; ;2;54;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;2;6421;10;17;187,902166991611
3310606;1;4;1;70;17;1;40;1; ;2;144;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;45;45;52;1;1;5231;10;17;179,834880837755
3310606;1;5;1;70;17;12;48;1; ;2;12;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;77;15;1;1;1530;10;17;179,834880837755
3310617;1;2;1;70;73;12;36;1; ;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5261;10;73;264,421198876379
3310671;1;1;1;70;76;40;60;1; ;2;36;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;24;1;2;2424;10;76;1188,15093618559
3310719;1;4;1;70;52;26;40;1; ;2;12;1; ;4;6; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;35;35;60;1;2;6042;10;52;121,029254532026
3310719;1;5;1;70;52;42;40;1; ;2;60;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;80;1;2;8060;10;52;121,029254532026
3310723;1;1;1;70;52;12;40;1; ;2;14;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;33;60;1;1;6021;10;52;319,80377315622
3310751;1;2;1;70;05;12;48;1; ;2;131;1; ;9;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;59;59;85;1;1;8511;10;05;1081,63945147247
3310751;1;5;1;70;05;40;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;45;52;1;2;5233;10;05;1081,63945147247
3310756;1;1;1;70;50;16;25;1; ;2;12;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;38;64;1;2;6422;10;50;153,874735128399
3310769;1;3;1;70;66;12;48;1; ;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;1;5211;10;66;304,894779034814
3310772;1;2;1;70;66;20;48;3; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;2;7493;10;66;252,182610418608
3310796;1;3;1;70;17;6;48;1; ;2;16;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;10;17;172,588760318647
3310801;1;2;1;70;17;25;24;1; ;2;28;1; ;9;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;32;32;51;1;2;5136;10;17;171,358111965564
3310804;1;2;1;70;17;88;40;1; ;2;88;1; ;9;2; ; ; ; ;1; ; ; ; ; ; ;1;60000;2;32;39;65;1;2;6512;10;17;164,665652383688
3310811;1;2;1;70;17;52;24;1; ;2;150;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;2;5229;10;17;186,680468901938
3310823;1;3;1;70;17;12;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;1; ;10;17;156,624724957634
3311069;1;1;1;70;76;2;48;1; ;2;2;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5235;10;76;1069,60066309166
3311070;1;1;1;70;76;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;35;1;1;3591;10;76;1065,52579078156
3311071;1;1;1;70;76;84;40;1; ;2;120;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;15;15;75;1;2;7512;10;76;1211,60458484609
3311080;1;2;1;70;76;36;48;1; ;2;36;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5233;10;76;1006,36288905708
3311080;1;4;1;70;76;12;48;1; ;2;108;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;10;76;1006,36288905708
3311103;1;3;1;70;08;52;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;10;08;518,615923068816
3311124;1;3;1;70;73;4;14;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5229;10;73;282,148461046849
3311125;1;3;1;70;73;1;60;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;95;95;45;1;1;4552;10;73;183,698866127728
3311130;1;5;1;70;73;58;48;1; ;2;58;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;85;1;2;8514;10;73;322,563869334746
3311136;1;3;1;70;73;6;48;1; ;2;6;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7522;10;73;285,908739681936
3311138;1;1;1;70;73;4;48;4; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;1;5211;10;73;208,100418829643
3311145;1;2;1;70;73;12;48;5; ;2;48;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;44;70;1;1;7010;10;73;210,550957805906
3311153;1;2;1;70;73;12;23;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;10;73;263,480751560567
