Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3418177;1;2;1;70;23;4;48;1; ;2;9;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5244;03;23;162,543363972161
3418190;1;2;1;70;23;48;48;1; ;2;23;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;2;4521;03;23;189,802370325425
3418199;1;1;1;70;68;10;48;4; ;2;10;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;03;68;566,785278214671
3418216;1;2;1;70;68;26;48;4; ;2;26;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;03;68;465,274529154308
3418224;1;1;1;70;66;52;48;1; ;2;26;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;03;66;281,936433145818
3418227;1;4;1;70;66;13;48;1; ;2;13;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;51;1;1;5125;03;66;319,602730226918
3418237;1;3;1;70;66;24;40;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;74;1;2;7499;03;66;249,22567481745
3418245;1;1;1;70;66;10;48;1; ;2;10;1; ;3;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;42;50;92;1;1;9242;03;66;259,97460633511
3418250;2;2;2;70;50;200;48;1; ;2;200;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1589;03;50;188,146481939827
3418251;1;1;1;70;50;52;48;1; ;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;15;1;2;1551;03;50;182,281259723405
3418258;1;1;1;70;50;6;48;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;03;50;218,231152685585
3418302;1;3;1;70;17;4;48;1; ;2;4;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;85;1;1;8511;03;17;157,187563418583
3418308;1;2;1;70;17;3;48;1; ;2;3;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;22;1;1;2211;03;17;121,726418838846
3418314;1;6;1;70;17;2;48;1; ;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;38;38;64;1;1;6421;03;17;209,015012705694
3418315;1;1;1;70;17;12;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;03;17;162,747415148269
3418326;1;1;1;70;17;4;48;1; ;2;108;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;17;191,982643568528
3418469;1;1;1;70;54;2;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;500000;2;97;45;52;1;1;5262;03;54;502,978605341148
3418478;1;2;1;70;54;2;48;2; ;2;20;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;85;1;1;8512;03;54;329,097229607401
3418496;1;2;1;70;66;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;99;45;1;1;4530;03;66;247,515793677224
3418498;1;1;1;70;66;3;60;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;308000;2;58;62;01;1;1;0140;03;66;612,673974908315
3418498;1;2;1;70;66;13;48;1; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;85;1;1;8532;03;66;612,673974908315
3418500;1;2;1;70;66;12;48;1; ;2;20;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;55;1;1;5511;03;66;234,409758161387
3418501;1;1;1;70;66;10;48;1; ;2;10;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;45;1;1;4530;03;66;764,091634276014
3418502;1;2;1;70;66;3;40;1; ;2;14;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;66;779,340996933279
3418504;1;2;1;70;66;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;03;66;248,282702285306
3418512;1;1;1;70;66;24;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;03;66;249,872897675401
3418512;1;2;1;70;66;16;48;1; ;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;45;92;1;2;9242;03;66;249,872897675401
3418516;1;2;1;70;66;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;79;79;18;1;1;1810;03;66;210,323782609978
3418516;1;5;1;70;66;2;48;1; ;2;2;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;95;95;45;1;1;4522;03;66;210,323782609978
3418516;1;6;1;70;66;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;03;66;210,323782609978
3418519;1;3;1;70;66;48;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;18; ; ;1;2; ;03;66;492,757094242127
3418531;1;1;1;70;66;4;54;1; ;2;2;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;87;87;45;1;1;4541;03;66;274,790522991173
3418532;1;1;1;70;76;4;50;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;76;978,455298942236
3418534;1;1;1;70;76;3;48;1; ;2;3;1; ;5;2; ; ; ; ;1; ; ; ; ; ; ;1;500000;2;45;33;52;1;1;5211;03;76;984,088594779427
3418535;1;1;1;70;76;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;45;1;1;4521;03;76;1030,49699567185
3418536;1;1;1;70;76;208;40;3; ;2;156;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;52;95;1;2;9500;03;76;939,075143650592
3418543;1;5;1;70;76;10;48;1; ;2;10;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;76;1057,44863796979
3418550;1;4;1;70;76;16;48;4; ;2;32;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;51;1;2;5141;03;76;1381,88388631583
3418594;1;2;1;70;52;9;48;1; ;2;29;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;52;244,016900265679
3418599;1;1;1;70;52;2;48;1; ;2;2;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;1;516000;2;34;34;45;1;1;4542;03;52;159,93939677887
3418604;1;3;1;70;52;20;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;03;52;145,752398589726
3418604;1;4;1;70;52;48;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;03;52;145,752398589726
3418606;1;3;1;70;52;1;40;1; ;2;1;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;4000000;2;11;11;45;1;1;4530;03;52;163,881018657496
3418614;1;3;1;70;52;8;40;1; ;2;8;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;50;1;1;5051;03;52;123,332580314451
3418623;1;2;1;70;73;4;48;3; ;2;112;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;1;5512;03;73;340,522081762962
3418628;1;4;1;70;73;12;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;45;52;1;1;5211;03;73;302,912477201344
3418633;1;1;1;70;73;3;48;1; ;2;3;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;275000;2;54;54;95;1;1;9500;03;73;298,708655141176
3418641;1;2;1;70;73;12;48;1; ;2;72;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;45;52;1;1;5231;03;73;232,380415566357
3418641;1;3;1;70;73;24;48;1; ;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;18;1;2;1810;03;73;232,380415566357
3418643;1;2;1;70;73;2;48;1; ;2;2;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;58;58;52;1;1;5211;03;73;204,404344981808
3418646;1;2;1;70;73;40;48;1; ;2;40;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;50;55;1;2;5522;03;73;294,574866049171
3418646;1;4;1;70;73;1;28;1; ;2;4;1; ;3;1; ; ; ; ;1; ; ; ; ; ; ;1;240000;2;95;95;45;1;1;4521;03;73;294,574866049171
3418647;1;2;1;70;73;8;35;4; ;2;9;4; ;1;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;53;53;55;1;1;5529;03;73;210,943768352543
3418648;1;3;1;70;73;4;48;4; ;2;2;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;35000;2;53;53;55;1;1;5529;03;73;200,869969410429
3418651;1;3;1;70;73;4;48;1; ;2;156;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;58;52;1;1;5233;03;73;285,189344242237
3418656;1;2;1;70;73;3;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;140000;2;55;55;74;1;1;7493;03;73;200,869969410429
3418663;1;2;1;70;68;4;48;1; ;2;56;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;21;42;13;1;1;1320;03;68;554,108600690528
3418667;1;5;1;70;68;8;48;1; ;2;32;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;36;1;1;3612;03;68;923,559934130232
3418669;1;1;1;70;68;14;48;1; ;2;14;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7512;03;68;206,788679624137
3418671;1;3;1;70;68;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;68;280,547855085694
3418671;2;1;2;70;68;48;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;68;280,547855085694
3418671;2;2;2;70;68;6;48;4; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;53;55;1;1;5521;03;68;280,547855085694
