Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3420025;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1933,96034630579
3420025;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;1933,96034630579
3420025;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;1933,96034630579
3420027;1;2;1;80;2;1;3;7; ;2; ;2; ; ; ; ;9;2;1;03;18;1408,57230015022
3420028;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1211,70336432936
3420028;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1211,70336432936
3420028;1;5;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;18;1211,70336432936
3420029;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1746,38565967487
3420029;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1746,38565967487
3420030;1;3;1;80;2;2; ; ; ;2; ;2; ;1;1; ;9; ;1;03;18;1157,76494628674
3420031;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1250,479485728
3420031;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;1250,479485728
3420032;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1525,39759041148
3420033;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;03;18;1113,43295925964
3420033;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1113,43295925964
3420033;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;1113,43295925964
3420033;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;1113,43295925964
3420033;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1113,43295925964
3420034;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;1053,61054990713
3420034;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;1053,61054990713
3420034;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;1053,61054990713
3420034;1;6;1;80;2;1;4;6; ;2; ;2; ; ; ; ;7;2;1;03;18;1053,61054990713
3420035;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;18;886,898311077746
3420035;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;886,898311077746
3422694;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;63;1780,50690149784
3422696;1;2;1;80;2;1;4;6; ;2; ;2; ; ; ; ;8;2;1;03;63;2086,07256679716
3422712;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;63;2596,38145175887
3422714;1;2;1;80;2;1;3;6; ;2; ;2; ; ; ; ;11;2;1;03;63;1838,8025825702
3422714;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;63;1838,8025825702
3422717;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;03;63;2457,50879161474
