Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3420027;1;3;1;70;2;12;12;1; ;2;12;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;99;50;1;1;5020;03;18;1408,57230015022
3425017;1;2;1;70;2;2;48;1; ;2;2;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;95;97;52;1;1;5241;03;05;1312,16356697703
3425027;1;1;1;70;2;24;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;59;93;1;2;9309;03;05;1533,15163624042
3425027;1;2;1;70;2;104;48;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;44;39;85;1;2;8515;03;05;1533,15163624042
3425030;1;2;1;70;2;3;48;1; ;2;3;1; ;9;9;POR COBERTURA VA A LA EPS; ; ; ; ; ; ; ; ;1; ;1;616000;2;97;97;15;1;1;1589;03;05;1488,17005499637
3425033;1;2;1;70;2;12;24;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;45;18;1;1;1810;03;05;956,49022027923
3425035;1;3;1;70;2;8;48;1; ;2;3;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;45;62;01;1;1;0116;03;05;1390,37490058568
3425038;1;2;1;70;2;4;48;1; ;2;32;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;85;1;1;8532;03;05;1079,71577742412
3425055;1;2;1;70;2;12;48;4; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;03;05;1651,80944833709
3425055;1;3;1;70;2;28;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;03;05;1651,80944833709
3425058;1;1;1;70;2;8;48;1; ;2;8;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;03;05;789,440569058451
3428026;1;1;1;70;2;2;45;1; ;2;2;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;60;61;01;1;1;0140;03;63;2908,01255245248
3428585;1;2;1;70;2;50;40;1; ;2;50;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8042;03;19;1239,22736375677
3428588;1;2;1;70;2;4;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;19;1331,93919746132
3428590;1;1;1;70;2;8;40;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;61;61;01;1;1;0140;03;19;447,443481918175
