Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3417656;1;1;1;80;17;1;3;5; ;3; ;2; ; ; ; ;11;2;1;03;17;177,080423609405
3417656;1;2;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;17;177,080423609405
3417656;1;3;1;80;17;1;1;2; ;1;1;2; ; ; ; ;2;2;1;03;17;177,080423609405
3417658;1;1;1;80;17;1;4;4; ;3; ;2; ; ; ; ;10;2;1;03;17;171,831857713233
3417658;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;17;171,831857713233
3417658;1;3;1;80;17;1;3;2; ;2; ;2; ; ; ; ;2;2;1;03;17;171,831857713233
3417658;1;4;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;17;171,831857713233
3417659;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;11;2;1;03;17;162,747415148269
3417659;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;11;2;1;03;17;162,747415148269
3417660;1;1;1;80;17;1;4;8; ;2; ;2; ; ; ; ;11;2;1;03;17;163,746092659445
3417662;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;176,443126083956
3417662;1;4;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;17;176,443126083956
3417663;1;1;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;17;146,212156627963
3417664;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;4;2;1;03;17;147,21083413914
3417664;1;2;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;17;147,21083413914
3417666;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;9;2;1;03;17;147,905016357511
3417666;1;2;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;17;147,905016357511
3417667;1;1;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;17;185,804594796536
