Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
3861795;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;66;228,781296887596;66
3861795;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;228,781296887596;66
3861798;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;70;135,78131667023;70
3861799;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;11;18;60,8394500954955;18
3861800;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;18;51,3631754389888;18
3861804;1;1;1;80;1;1;4;9;DESPLAZAMIENTO;2; ;2; ; ; ; ;9;2;1;11;18;44,9700671142229;18
3861806;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;29,3680957898803;18
3861809;1;2;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;63;101,259961727741;63
3861812;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;11;63;142,503785043737;63
3861813;1;1;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;63;162,999393859766;63
3861813;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;162,999393859766;63
3861815;1;5;1;80;1;1;2;9;EMBARAZO;2; ;2; ; ; ; ;9;2;1;11;63;220,551510322054;63
3861816;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;162,941734304339;63
3861818;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;11;63;73,6379837067232;63
3861818;1;3;1;80;1;1;4;8; ;2; ;2; ; ;4; ;1;1;1;11;63;73,6379837067232;63
3861818;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;73,6379837067232;63
3861818;1;6;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;73,6379837067232;63
3861818;1;7;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;73,6379837067232;63
3861821;1;1;1;80;1;1;3;4; ;1;2;2; ; ; ; ;4;2;1;11;63;131,650835751577;63
3861823;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;162,999393859766;63
3861825;1;1;1;80;1;1;4;4; ;2; ;2; ; ;2; ;8;1;1;11;63;148,80553923251;63
3861828;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;178,609991914256;63
3861829;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;63;201,61436502925;63
3861831;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;176,122736010839;63
3861834;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;63;137,849363110879;63
3861836;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;11;47;236,63481259711;47
3861837;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;47;136,284030221831;47
3861837;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;47;136,284030221831;47
3861839;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;47;203,828700112386;47
3861840;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;11;47;172,388279106024;47
3861840;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;172,388279106024;47
3861841;1;1;1;80;1;1;1;8; ;2; ;2; ; ; ; ;1;2;1;11;47;170,170926199006;47
3861841;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;47;170,170926199006;47
3861841;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;47;170,170926199006;47
3861842;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;47;134,066677314813;47
3861842;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;134,066677314813;47
3861842;1;3;1;80;1;2; ; ; ;2; ;1;100000;2; ;.; ; ;1;11;47;134,066677314813;47
3861843;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;121,295665259685;47
3861843;1;9;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;121,295665259685;47
3861845;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;155,466622593861;47
3861845;1;2;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;47;155,466622593861;47
3861846;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;47;170,10380762145;47
3861846;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;170,10380762145;47
3861847;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;211,447428482794;47
3861851;1;1;1;80;1;1;4;6; ;3; ;2; ; ; ; ;8;2;1;11;47;94,4189758035161;47
3861852;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;47;138,745369337012;47
3861853;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;76;657,084498564821;76
3861853;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;657,084498564821;76
3861853;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;76;657,084498564821;76
3861854;1;2;1;80;1;2; ; ; ;3; ;2; ;1;4; ;8; ;1;11;76;928,389166792225;76
3861855;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;11;76;928,389166792225;76
3861857;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;17;93,2679368540958;17
3861859;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;11;17;70,774545631241;17
3861861;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;17;185,488732359017;17
3861863;1;4;1;80;1;1;3;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;9;2;1;11;17;235,773664340095;17
3861865;1;2;1;80;1;1;1;9;LO DETUVIERON;2; ;2; ; ; ;POR DETENCION;12;2;1;11;17;188,412518896356;17
3861867;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;15;119,540044661492;15
3861868;1;1;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;11;15;83,0544706909929;15
3861877;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;165,716921101902;17
3861877;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;165,716921101902;17
3861878;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;17;185,488732359017;17
3861880;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;15;117,59812198428;15
3861880;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;117,59812198428;15
3861880;1;5;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;11;15;117,59812198428;15
3861881;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;15;80,8536740719534;15
3861882;1;1;1;80;1;1;4;6; ;2; ;2; ; ;4; ;8;1;1;11;15;94,6484833823124;15
3861882;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;94,6484833823124;15
3861882;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;15;94,6484833823124;15
3861884;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;121,154985953693;15
3861885;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;15;80,8536740719534;15
3861886;1;3;1;80;1;1;4;1; ;2; ;2; ; ; ; ;8;2;1;11;15;68,3821597914282;15
3861887;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;15;100,793196082212;15
3861887;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;100,793196082212;15
3861887;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;15;100,793196082212;15
3861887;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;15;100,793196082212;15
3861888;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;11;15;85,7017183152683;15
3861890;1;2;1;80;1;1;1;9;CAMBIO DE RESIDENCIA;2; ;2; ; ; ; ;2;2;1;11;15;73,8511268214859;15
3861891;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;11;15;103,440443706488;15
3861891;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;103,440443706488;15
3861891;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;15;103,440443706488;15
3861895;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;15;121,154985953693;15
3861896;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;15;98,8810930215672;15
3861897;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;11;15;70,689246575438;15
3861897;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;15;70,689246575438;15
3861898;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;15;124,494379069777;15
3861900;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;20;113,126530606649;20
3861900;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;113,126530606649;20
3861901;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;20;142,435510902653;20
3861902;1;1;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;11;20;139,436578005378;20
3861902;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;20;139,436578005378;20
3861903;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;20;116,2819824574;20
3861904;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;20;146,381543393717;20
3861905;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;5;2;1;11;20;129,402671746273;20
3861906;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;20;168,775784445475;20
3861907;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;20;135,490545514314;20
3861907;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;20;135,490545514314;20
3861910;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;11;2;1;11;20;124,276130662215;20
3861910;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;20;124,276130662215;20
3861912;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;172,886275154232;20
3861912;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;172,886275154232;20
3861913;1;4;1;80;1;1;3;1; ;2; ;2; ; ; ; ;8;2;1;11;20;162,789057776735;20
3861914;1;1;1;80;1;1;1;7; ;2; ;2; ; ; ; ;1;2;1;11;20;182,492156613486;20
3861914;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;20;182,492156613486;20
3861915;1;1;1;80;1;1;1;7; ;1;1;2; ; ; ; ;6;2;1;11;41;105,046633328725;41
3861918;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;63;137,849363110879;63
3861919;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;126,337057342893;63
3861919;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;126,337057342893;63
3861920;1;1;1;80;1;1;3;4; ;2; ;2; ; ;2; ;4;1;1;11;63;124,206423065017;63
3861920;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;124,206423065017;63
3861920;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;124,206423065017;63
3861922;1;2;1;80;1;1;2;6; ;2; ;2; ; ;1; ;9;1;1;11;63;211,19939579534;63
3861922;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;211,19939579534;63
3861924;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;178,713501763667;63
3861925;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;124,814997201838;63
3861926;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;63;213,174075733339;63
3861926;1;2;1;80;1;2; ; ; ;2; ;2; ;1;1; ;4; ;1;11;63;213,174075733339;63
3861927;1;1;1;80;1;1;3;4; ;1;1;2; ; ; ; ;4;2;1;11;63;135,28826183079;63
3861927;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;135,28826183079;63
3861931;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;11;63;147,231142110331;63
3861931;1;5;1;80;1;2; ; ; ;2; ;2; ;1;2; ;2; ;1;11;63;147,231142110331;63
3861932;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;11;63;124,206423065017;63
3861932;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;124,206423065017;63
3861932;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;124,206423065017;63
3861933;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;136,305257684436;63
3861933;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;11;63;136,305257684436;63
3861934;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;11;63;137,849363110879;63
3861935;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;76,6004616588841;63
3861935;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;63;76,6004616588841;63
3861939;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;9;2;1;11;63;133,150115874905;63
3861939;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;133,150115874905;63
3861939;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;133,150115874905;63
3861942;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;91,77297352381;63
3861942;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;91,77297352381;63
3861943;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;11;76;823,178490157454;76
3861944;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;11;76;793,974342920385;76
3861944;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;11;76;793,974342920385;76
3861944;1;3;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;11;76;793,974342920385;76
3861946;1;3;1;80;1;1;1;8; ;2; ;2; ; ;1;SIGUE BUSCANDO TRABAJO PERO PARA OCUPARSE EN DICIEMBRE;12;1;1;11;76;929,42769470939;76
3861948;1;4;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;11;76;795,012870837551;76
3861950;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;8;2;1;11;76;555,38737033094;76
3861950;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;76;555,38737033094;76
3861952;1;1;1;80;1;1;1;7; ;2; ;2; ; ;1;ESTA ESPERANDO QUE LO LLAMEN;12;1;1;11;76;1062,80399066406;76
3861953;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;63;139,378934929942;63
3861953;1;2;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;63;139,378934929942;63
3861954;1;1;1;80;1;1;3;4; ;3; ;2; ; ; ; ;4;2;1;11;63;139,378934929942;63
3861954;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;63;139,378934929942;63
3861957;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;11;63;142,503785043737;63
3861961;1;1;1;80;1;1;1;3; ;1;1;2; ; ; ; ;9;2;1;11;63;114,845242218176;63
3861961;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;114,845242218176;63
3861961;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;114,845242218176;63
3861962;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;134,241601504405;63
3861964;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;164,632475528241;63
3861967;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;63;137,849363110879;63
3861968;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;180,235561904723;63
3861970;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;155,658491022617;63
3861975;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;165,085095325184;63
3861978;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;11;63;137,849363110879;63
3861981;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;11;52;190,470294832755;52
3861985;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;52;192,540580325435;52
3861987;1;1;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;52;117,958025182196;52
3861987;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;117,958025182196;52
3861987;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;11;52;117,958025182196;52
3861988;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;52;99,3590055397945;52
3861988;1;4;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;52;99,3590055397945;52
3861989;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;52;103,229353060357;52
3861989;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;103,229353060357;52
3861989;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;103,229353060357;52
3861991;1;1;1;80;1;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;11;52;192,540580325435;52
3861993;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;11;73;259,05160971818;73
3861995;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;1;2;1;11;73;250,555440484662;73
3861995;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;250,555440484662;73
3861996;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;52;184,292864078601;52
3861996;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;52;184,292864078601;52
3861997;1;3;1;80;1;2; ; ; ;2; ;2; ;1;2; ;2; ;1;11;52;165,512649193824;52
3861997;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;52;165,512649193824;52
3861999;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;52;209,536185006414;52
3862000;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;52;138,287902350697;52
3862003;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;175,676974566503;52
3862004;1;1;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;52;165,207897649828;52
3862007;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;153,495136416569;52
3862009;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;73;242,134325218454;73
