DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1043445;1;2;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;332,654639291688
1043447;1;1;1;70;2;3;40;8; ;2;6;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;18;405,292700748911
1043447;1;2;1;70;2;2;48;3; ;2;3;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;405,292700748911
1043481;1;3;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;777,6588535283
1043531;1;3;1;70;2;20;49;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;18;377,203677154422
1043533;1;3;1;70;2;12;56;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;18;539,993347500468
1043539;1;3;1;70;2;30;49;1; ;2;36;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0118;18;199,53169801219
1043539;1;5;1;70;2;28;49;1; ;2;42;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;18;199,53169801219
1043570;1;2;1;70;2;28;45;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;178,551405107371
1043580;1;2;1;70;2;28;45;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;383,91700399548
1043590;1;2;1;70;2;12;49;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;18;395,995364823356
1043592;1;1;1;70;2;20;49;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;530,291359213862
1043594;1;3;1;70;2;28;49;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;359,244128902059
1043602;1;2;1;70;2;32;49;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;456,555065452703
1043612;1;1;1;70;2;9;49;8; ;2;32;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;45;52;1;1;5241;18;189,179577136501
1043617;1;3;1;70;2;16;42;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;18;334,552927805287
1043623;1;1;1;70;2;16;45;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;376,636224744397
1043626;1;1;1;70;2;12;49;1; ;2;12;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;18;322,259071062198
1043630;1;1;1;70;2;48;49;4; ;2;50;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;18;296,883367513453
1043646;1;3;1;70;2;20;42;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;18;1702,14013527577
1043692;1;2;1;70;2;1;40;1; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;97;63;1;1;6310;18;393,170892567234
1043700;1;1;1;70;2;2;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;171,89863350454
1043708;1;3;1;70;2;2;48;1; ;2;3;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;18;543,385272166615
1043717;1;1;1;70;2;2;48;4; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;18;408,289221566446
1043723;1;2;1;70;2;2;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;18;405,292700748911
1043739;1;2;1;70;2;1;40;2; ;2;208;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8012;18;174,313777456013
1043757;1;2;1;70;2;1;48;4; ;2;40;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5233;18;335,651160109223
1043774;1;3;1;70;2;3;40;4; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;1;9500;18;161,327237455405
1043787;1;1;1;70;2;2;42;3; ;2;8;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;343,634767815629
1043802;1;1;1;70;2;5;48;1; ;2;3;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;62;01;1;1;0140;18;819,905662141054
1043818;1;3;1;70;2;7;48;4; ;2;7;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;18;1303,75029219156
1044286;1;1;1;70;2;2;48;4; ;2;2;4; ;1;5; ; ; ; ; ; ; ;1; ; ; ;1;100000;2;61;61;01;1;1;0140;19;1423,87507046297
1044289;1;2;1;70;2;2;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;61;61;01;1;1;0140;19;1658,74482837115
1044309;1;3;1;70;2;5;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;19;1335,75022918203
1044416;1;4;1;70;2;8;40;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;13;91;1;1;9199;19;1719,59871784032
1044475;1;1;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0140;19;1924,59244319194
1044475;1;5;1;70;2;4;40;3; ;2;54;3; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;19;1924,59244319194
1044482;2;5;2;70;2;4;40;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;19;1167,64476942437
1044500;1;1;1;70;2;12;40;2; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;17;75;1;1;7513;19;1411,88711015671
1045261;1;4;1;70;2;1;30;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;2563,71028717362
1045291;1;3;1;70;2;16;40;2; ;2;21;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;23;2198,10140520829
1045291;1;5;1;70;2;12;40;2; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;1;5233;23;2198,10140520829
1045301;1;3;1;70;2;24;36;8; ;2;24;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;62;62;01;1;2;0117;23;2113,5737503238
1045302;1;4;1;70;2;4;48;8; ;2;4;8; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;62;62;01;1;1;0121;23;1596,61631179058
1045314;1;2;1;70;2;25;36;4; ;2;58;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;77;00;1;2;0000;23;2386,22001017429
1045321;1;1;1;70;2;21;40;2; ;2;25;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;23;1718,41297647523
1045323;1;1;1;70;2;5;48;1; ;2;38;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;33;41;1;1;4100;23;2469,66917501244
1045355;1;2;1;70;2;6;8;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;1;9242;23;2396,30211574411
1045355;1;4;1;70;2;8;45;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;2396,30211574411
1045361;1;2;1;70;2;4;40;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;375000;2;95;95;45;1;1;4521;23;1658,62132423388
1045380;1;2;1;70;2;2;15;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;1;5521;23;1983,27162551928
1045384;1;4;1;70;2;52;48;1; ;2;36;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5235;23;1139,34522101287
1045448;1;1;1;70;2;24;48;1; ;2;32;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;92;1;2;9242;23;1429,60989293512
1045467;1;2;1;70;2;5;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;1863,00555973697
1045483;1;4;1;70;2;5;48;8; ;2;6;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;23;968,508228453909
1045483;1;5;1;70;2;8;48;3; ;2;10;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;968,508228453909
1045487;1;1;1;70;2;9;48;3; ;2;11;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;1306,26502526912
1045489;1;3;1;70;2;5;36;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;1969,54391571394
1045495;1;4;1;70;2;4;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;23;2891,92244096278
1046245;1;1;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;41;490,585788614386
1046416;1;3;1;70;2;4;40;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;61;01;1;1;0111;41;785,874528432339
1046423;1;5;1;70;2;4;40;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;41;565,600773258945
1046459;1;3;1;70;2;4;40;1; ;2;106;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;33;60;1;1;6022;41;302,289984880864
1046493;1;4;1;70;2;4;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;41;448,836639989522
1046493;1;5;1;70;2;4;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;41;448,836639989522
1046518;1;2;1;70;2;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;41;607,617635756313
1046518;1;4;1;70;2;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;41;607,617635756313
1046546;1;1;1;70;2;1;45;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;190000;2;62;77;15;1;1;1572;41;315,306810370857
1046615;1;2;1;70;2;2;35;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;41;609,675469459963
1047951;1;2;1;70;2;32;48;3; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;50;1204,80274859015
1047954;1;3;1;70;2;36;48;1; ;2;36;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;50;1236,87897516629
1048021;1;2;1;70;2;48;48;3; ;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;2;0121;50;2137,42745467761
1048025;1;1;1;70;2;16;48;8; ;2;16;8; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0140;50;2003,30190791506
1048104;1;1;1;70;2;4;48;1; ;2;4;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;53;55;1;1;5529;50;2093,21026488494
1048114;1;2;1;70;2;4;48;3; ;2;6;3; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;63;1;1;6340;50;1379,01357859973
1048172;1;1;1;70;2;2;48;8; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;62;71;13;1;1;1320;50;2099,3700459836
1048329;1;2;1;70;2;40;40;3; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5262;50;2025,41050281139
1048429;1;2;1;70;2;22;48;1; ;2;30;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;72;1;2;7250;50;785,527650816053
1048500;1;2;1;70;2;2;50;1; ;2;6;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5511;50;3714,2100823981
1048508;1;5;1;70;2;5;40;3; ;2;7;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;01;1;1;0121;50;1632,61399652668
1050195;1;2;1;70;2;2;48;1; ;2;2;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;65;1;1;6512;63;1359,12213645181
1050228;1;3;1;70;2;6;48;1; ;2;6;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;41;52;1;1;5234;63;1473,74253334882
1050261;1;1;1;70;2;24;48;8; ;2;24;8; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;63;1368,53758597682
1050283;1;2;1;70;2;8;48;3; ;2;60;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;63;1125,88342015982
1050289;1;2;1;70;2;6;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;63;911,918353179406
1050293;1;3;1;70;2;10;48;1; ;2;10;1; ;4;4; ; ; ;1;1; ; ; ; ; ; ;2; ;2;58;58;92;1;1;9242;63;1344,58397163267
1050298;1;2;1;70;2;4;50;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;63;2461,74530782072
1050323;1;3;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;63;911,918353179406
1050818;1;4;1;70;2;4;50;3; ;2;8;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;416,961240573107
1050833;1;2;1;70;2;4;8;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;66;822,406821479154
1050854;1;3;1;70;2;1;50;8; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;45;52;1;1;5221;66;762,70591158822
1051310;1;1;1;70;2;4;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;95;45;1;1;4521;68;767,049066287974
1051318;1;1;1;70;2;1;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;1;1200000;2;87;87;74;1;1;7421;68;939,387478603903
1051320;1;2;1;70;2;12;48;1; ;2;12;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;11;1;1;1110;68;773,348846847201
1051322;1;1;1;70;2;16;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;68;713,026194467168
1051322;1;2;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;68;713,026194467168
1051328;1;8;1;70;2;22;48;1; ;2;22;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;2;5511;68;1348,52090098081
1051405;1;1;1;70;2;1;48;8; ;2;1;8; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0117;68;1295,96979466604
1051439;1;5;1;70;2;4;48;1; ;2;15;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;74;11;1;1;1120;68;615,169642175765
1051444;1;3;1;70;2;5;48;1; ;2;22;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;71;11;1;1;1120;68;939,387478603903
1051444;1;4;1;70;2;5;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;71;11;1;1;1120;68;939,387478603903
1051452;1;3;1;70;2;5;48;1; ;2;6;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;33;74;1;1;7421;68;986,305485913921
1051458;1;1;1;70;2;2;48;1; ;2;2;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;11;1;1;1120;68;773,348846847201
1051465;1;2;1;70;2;4;48;1; ;2;4;1; ;8;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6021;68;959,898737749671
1052437;1;2;1;70;2;12;40;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;73;952,982920444038
1052499;1;2;1;70;2;4;60;3; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0118;73;2170,50604678262
1052523;1;1;1;70;2;4;24;4; ;2;15;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;62;01;1;1;0123;73;2391,44697580232
1052525;1;2;1;70;2;4;15;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;1;9301;73;2246,91945022579
1052540;2;5;2;70;2;6;24;4; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;97;25;1;1;2529;73;2114,57442169529
1052566;1;2;1;70;2;6;40;3; ;2;10;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;73;2225,88586612744
1052570;1;1;1;70;2;6;54;1; ;2;5;8; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;71;45;1;1;4530;73;1514,47405195521
1059072;1;2;1;70;2;14;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;19;1871,41577671256
1059082;1;2;1;70;2;1;48;1; ;2;180;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;19;1297,25596535181
1059084;1;1;1;70;2;47;48;3; ;2;47;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;9;54;54;95;1;2;9500;19;1595,6151741582
1059084;1;2;1;70;2;104;56;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;91;91;21;1;2;2109;19;1595,6151741582
1059084;1;5;1;70;2;16;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;19;1595,6151741582
1059089;1;3;1;70;2;52;40;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;03;45;1;2;4530;19;1620,6917799476
1059090;1;3;1;70;2;105;48;3; ;2;200;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;19;1999,58487421057
1059105;1;2;1;70;2;8;48;3; ;2;105;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;18;1;1;1810;19;1439,22365045475
1059105;1;5;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;19;1439,22365045475
1059110;1;4;1;70;2;7;48;3; ;2;7;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;19;1742,4831526557
1059122;1;4;1;70;2;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;19;1191,07483488516
1059122;2;1;2;70;2;4;40;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;54;95;1;1;9500;19;1191,07483488516
1059127;1;1;1;70;2;5;48;1; ;2;5;1; ;5;9;C; ; ; ; ; ; ;1; ; ; ;1;100000;2;84;84;26;1;1;2693;19;1334,22851986719
1059127;1;2;1;70;2;4;48;1; ;2;110;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;95;1;1;9500;19;1334,22851986719
1059132;1;2;1;70;2;5;10;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;19;3104,45106147302
1059206;1;3;1;70;2;6;60;1; ;2;7;2; ;9;3; ; ; ; ; ;1; ; ; ; ; ;2; ;2;07;07;75;1;1;7512;19;1530,9459045229
1059210;1;2;1;70;2;48;60;1; ;2;48;3; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;54;95;1;2;9500;19;1301,05627119348
1059213;1;4;1;70;2;180;54;4; ;2;180;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;00;00;1;2;0000;19;1859,91520987997
1059213;1;5;1;70;2;50;54;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;2; ;19;1859,91520987997
1059213;1;7;1;70;2;30;45;1; ;2;48;1; ;9;7; ; ; ; ; ; ; ;1; ; ; ;2; ;2;00;97;24;1;2;2424;19;1859,91520987997
1059217;1;2;1;70;2;48;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;2; ;19;1430,27701179567
1059224;1;3;1;70;2;24;45;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;2; ;19;2141,4211153121
1059230;1;2;1;70;2;30;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;2; ;19;1732,51065801504
1059258;1;3;1;70;2;48;60;1; ;2;48;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;00;26;1;2;2693;19;1346,52846496313
1059258;1;5;1;70;2;24;60;1; ;2;24;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;54;95;1;2;9500;19;1346,52846496313
1059265;1;2;1;70;2;24;60;3; ;2;24;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;74;1;2;7493;19;2684,27632081831
1059267;1;3;1;70;2;20;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;19;4268,47578163118
1059271;1;2;1;70;2;20;45;3; ;2;18;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;19;2376,20654115269
1059802;1;2;1;70;2;16;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;44;985,200203918707
1059810;1;2;1;70;2;50;40;1; ;2;96;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5236;44;883,040017604219
1059819;1;2;1;70;2;16;48;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;64;1;2;6412;44;1280,21714622367
1059826;1;2;1;70;2;8;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;75;1;1;7512;44;1102,96553879785
1059828;1;3;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;44;823,051800291417
1059838;1;3;1;70;2;22;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;44;955,957097309453
1059848;1;1;1;70;2;24;12;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8012;44;953,636496626759
1059924;1;2;1;70;2;5;48;2; ;2;3;2; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;33;75;1;1;7513;44;1102,96553879785
1059933;1;1;1;70;2;5;40;3; ;2;8;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;44;783,339009137653
1059935;1;2;1;70;2;20;35;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;44;1118,71901344302
