DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4296126;1;3;1;70;05;4;48;1; ;2;16;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5231;04;05;1403,1105239851
4296130;1;2;1;70;05;48;48;1; ;2;144;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;51;55;1;2;5529;04;05;1259,71226466871
4296131;1;2;1;70;05;12;48;1; ;2;12;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;90;90;24;1;1;2414;04;05;1412,99714335659
4296131;1;4;1;70;05;16;48;1; ;2;24;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;80;80;15;1;2;1521;04;05;1412,99714335659
4296143;1;3;1;70;05;1;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;04;05;1103,6756555662
4296150;1;1;1;70;05;24;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4522;04;05;1262,34256318563
4296157;1;1;1;70;05;5;24;4; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2500000;19;19;01;1;1;0111;04;05;1199,80586890011
4296158;1;1;1;70;05;36;60;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;85;51;1;2;5136;04;05;1039,27586780459
4296158;1;2;1;70;05;25;48;1; ;2;54;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;70;1;2;7020;04;05;1039,27586780459
4296166;1;5;1;70;05;12;50;1; ;2;16;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;52;1;1;5243;04;05;1181,77774560299
4296169;1;1;1;70;05;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;80;80;52;1;1;5271;04;05;1509,70352130426
4296169;1;7;1;70;05;64;48;1; ;2;64;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;18;1;2;1810;04;05;1509,70352130426
4296170;1;1;1;70;05;1;48;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737717;40;40;36;1;1;3614;04;05;841,006500010944
4296177;1;2;1;70;05;4;48;1; ;2;52;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;07;45;52;1;1;5231;04;05;1331,81902747334
4296180;1;2;1;70;05;24;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;45;51;1;2;5155;04;05;986,563797548581
4296180;1;3;1;70;05;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;56;55;1;1;5521;04;05;986,563797548581
4296189;1;2;1;70;05;3;72;1; ;2;3;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;07;07;85;1;1;8532;04;05;1033,42916851714
4296195;1;4;1;70;05;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;70;1;2;7010;04;05;1374,9292246561
4296223;1;3;1;70;05;4;24;1; ;2;8;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5211;04;05;892,810990302044
4296244;1;1;1;70;05;3;48;5; ;2;3;5; ;4;2;5; ; ; ; ; ; ; ; ; ; ;1;1;1400000;95;95;45;1;1;4521;04;05;968,586471146514
4296262;1;2;1;70;05;12;48;1; ;2;12;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;02;40;52;1;1;5239;04;05;2018,09142878115
4296274;1;2;1;70;05;12;24;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;53;55;1;1;5521;04;05;958,711050221948
4296276;1;1;1;70;05;4;48;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4552;04;05;1104,26834775959
4296276;1;2;1;70;05;4;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;1;5261;04;05;1104,26834775959
4296302;1;2;1;70;08;16;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;2;5233;04;08;575,92377305493
4296318;1;4;1;70;08;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;45;45;52;1;1;5231;04;08;635,098780528334
4296334;1;3;1;70;08;20;48;1; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;2;7522;04;08;638,689972907529
4296335;1;2;1;70;08;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;04;08;762,535748708906
4296339;1;3;1;70;08;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;51;1;2;5170;04;08;607,211397328111
4296344;1;3;1;70;08;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;51;1;2;5132;04;08;447,857163858161
4296353;2;1;2;70;08;24;48;3; ;2;68;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;2;5521;04;08;709,556679538561
4296353;2;3;2;70;08;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;04;08;709,556679538561
4296364;1;3;1;70;08;24;48;1; ;2;48;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;2;5522;04;08;528,564483324227
4296365;1;1;1;70;08;10;48;1; ;2;10;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;79;18;1;1;1810;04;08;584,311340405404
4296373;1;3;1;70;08;12;48;1; ;2;24;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;70;1;1;7020;04;08;525,403274990205
4296381;1;2;1;70;08;50;48;1; ;2;104;1; ;7;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;54;54;85;1;2;8512;04;08;662,165571406124
4296388;1;2;1;70;08;17;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;04;08;562,947219031396
4296394;1;1;1;70;08;4;56;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;700000;98;98;60;1;1;6041;04;08;558,746206578014
4296394;1;2;1;70;08;3;48;1; ;2;104;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;1;5221;04;08;558,746206578014
4296395;1;6;1;70;08;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;04;08;587,585757735267
4296400;1;1;1;70;08;8;48;1; ;2;8;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;04;08;680,278438671347
4296402;1;2;1;70;08;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;51;1;2;5125;04;08;546,277378910047
4296408;1;1;1;70;08;12;48;3; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;1;5529;04;08;616,071315599317
4296433;1;2;1;70;08;14;48;1; ;2;16;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;97;45;52;1;2;5211;04;08;615,168980633413
4296434;1;3;1;70;08;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;1;800000;03;97;15;1;1;1594;04;08;523,702011452914
4296435;1;5;1;70;08;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;08;586,690981013483
4296436;1;2;1;70;08;16;48;1; ;2;16;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;30;30;63;1;2;6332;04;08;634,469139512137
4296450;1;2;1;70;08;4;48;1; ;2;48;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8519;04;08;707,039569777026
4296450;1;5;1;70;08;3;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;08;707,039569777026
4296452;1;6;1;70;08;8;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;95;45;1;1;4522;04;08;616,75078960664
4296455;1;1;1;70;08;16;24;3; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;04;08;612,796898269453
4296456;1;9;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;08;521,07410230797
4296459;1;2;1;70;08;8;60;1; ;2;16;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;04;08;645,382522288933
4296470;1;2;1;70;08;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;1;7493;04;08;612,683689273612
4296476;1;8;1;70;08;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;08;579,593895931666
4296481;1;2;1;70;08;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;97;52;1;2;5211;04;08;662,052362410282
4296482;1;2;1;70;08;32;40;1; ;2;33;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;81;81;36;1;2;3611;04;08;480,238074403483
4296491;1;2;1;70;08;12;48;4; ;2;98;5; ;2;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;57;57;93;1;1;9302;04;08;659,535252648748
4296492;1;4;1;70;08;2;40;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;79;79;17;1;1;1741;04;08;609,52248093959
4296497;1;3;1;70;08;12;48;4; ;2;13;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;95;45;1;1;4521;04;08;423,702091352243
4296535;1;3;1;70;11;12;48;1; ;2;14;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;54;55;1;1;5521;04;11;2697,98437889013
4296537;1;5;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;04;11;1814,043596352
4296539;1;2;1;70;11;12;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;04;11;3783,75012217192
4296540;1;3;1;70;11;2;36;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;45;95;45;1;1;4521;04;11;2572,41450756373
4296543;3;1;3;70;11;6;48;1; ;2;8;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;1;8532;04;11;3624,7815334842
4296555;1;3;1;70;11;8;24;1; ;2;13;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;04;11;2124,39364783885
4296560;1;1;1;70;11;24;48;4; ;2;24;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4552;04;11;3331,87666039521
4296562;1;2;1;70;11;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;53;55;1;2;5521;04;11;2968,78698130403
4296565;1;2;1;70;11;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;74;24;1;2;2424;04;11;3061,08573615137
4296582;1;2;1;70;11;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;04;11;2271,21718618734
4296582;1;3;1;70;11;32;48;1; ;2;152;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;92;1;2;9249;04;11;2271,21718618734
4296585;1;1;1;70;11;12;48;1; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0140;04;11;2271,21718618734
4296586;1;3;1;70;11;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;16;16;31;1;2;3150;04;11;2437,78801069045
4296587;1;2;1;70;11;8;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;1;5529;04;11;3145,81207169916
4296587;1;3;1;70;11;4;56;1; ;2;4;8; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;39;62;01;1;1;0111;04;11;3145,81207169916
4296588;1;1;1;70;11;8;60;1; ;2;8;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;02;02;50;1;1;5020;04;11;2437,78801069045
4296590;1;2;1;70;11;4;30;1; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;04;11;2655,18777336652
4296591;1;1;1;70;11;20;48;1; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;2;1810;04;11;3772,56619248507
4296594;1;1;1;70;11;20;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6042;04;11;2719,0277517504
4296607;1;4;1;70;11;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;04;11;2790,93466770092
4296611;1;1;1;70;11;10;48;1; ;2;10;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;11;2914,26219780288
4296611;1;2;1;70;11;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;45;45;52;1;1;5233;04;11;2914,26219780288
4296618;1;3;1;70;11;20;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;53;55;1;2;5530;04;11;3260,480988256
4296620;1;3;1;70;11;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;11;3326,57653233657
4296630;1;1;1;70;11;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;590000;53;53;55;1;1;5521;04;11;2832,41770884756
4296638;1;1;1;70;11;52;48;4; ;2;104;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;04;11;3185,56436585803
4296640;1;3;1;70;11;24;48;1; ;2;156;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;33;72;1;2;7220;04;11;2604,35883519357
4296644;1;3;1;70;11;12;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5211;04;11;2803,7540872982
4296645;1;2;1;70;11;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;66;1;2;6601;04;11;2780,96248977883
4296649;1;1;1;70;11;4;48;1; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;38;33;52;1;1;5221;04;11;2147,18524535823
4296652;1;1;1;70;11;6;48;1; ;2;6;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;19;30;70;1;1;7010;04;11;2414,99641317108
4296657;1;1;1;70;11;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;30;30;60;1;2;6039;04;11;3210,97883893227
4296665;2;1;2;70;11;8;48;1; ;2;3;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;39;34;72;1;1;7230;04;11;2290,96447234197
4296671;1;3;1;70;11;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;800000;37;39;52;1;1;5211;04;11;1488,09846791565
4296671;1;5;1;70;11;5;48;1; ;2;6;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5211;04;11;1488,09846791565
4296672;1;3;1;70;11;10;48;1; ;2;10;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;03;97;29;1;1;2930;04;11;2458,21055173086
4296701;1;2;1;70;11;24;48;1; ;2;24;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;28;1;2;2811;04;11;1740,84059369584
4296706;1;1;1;70;11;52;48;4; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;98;60;1;2;6041;04;11;2812,18833472301
4296714;1;1;1;70;11;14;48;4; ;2;14;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;1;98;16;16;74;1;2;7430;04;11;3059,99449453163
4296716;1;2;1;70;11;3;48;1; ;2;3;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;98;39;59;75;1;1;7513;04;11;2728,39077602268
4296719;1;2;1;70;11;3;48;1; ;2;3;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;1;2000000;21;21;51;1;1;5141;04;11;2437,78801069045
4296724;1;1;1;70;11;98;48;1; ;2;540;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;32;75;1;2;7513;04;11;3289,5912986829
4296730;1;2;1;70;11;6;48;1; ;2;6;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;24;1;1;2423;04;11;2844,10350651147
4296734;1;1;1;70;11;3;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;95;95;45;1;1;4521;04;11;3059,99449453163
4296735;1;3;1;70;11;2;50;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;93;93;45;1;1;4521;04;11;2633,70974022412
4296790;1;2;1;70;13;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;97;97;63;1;1;6333;04;13;305,887366613355
4296800;1;3;1;70;13;8;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;04;13;256,312313256974
4296817;1;9;1;70;13;12;50;4; ;2;6;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;120000;98;98;60;1;1;6031;04;13;282,024397247639
4296826;1;3;1;70;13;26;48;1; ;2;26;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;22;1;2;2212;04;13;363,715912775928
4296831;1;4;1;70;13;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;04;13;491,487447822615
4296832;1;3;1;70;13;2;50;4; ;2;72;4; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;13;312,212519737133
4296833;1;4;1;70;13;10;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;1;8511;04;13;406,154253104891
4296840;1;4;1;70;13;26;48;1; ;2;6;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;03;70;1;2;7010;04;13;401,871583449302
4296864;1;2;1;70;13;6;48;1; ;2;24;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;02;02;74;1;1;7421;04;13;349,250996759261
4297037;1;1;1;70;17;8;48;1; ;2;8;5; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;17;209,419059837604
4297037;1;2;1;70;17;13;48;1; ;2;13;1; ;8;2;4; ; ; ;1; ; ; ; ; ; ; ;2; ;79;94;45;1;1;4542;04;17;209,419059837604
4297038;1;2;1;70;17;52;48;8; ;2;52;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0111;04;17;189,75745060131
4297039;1;2;1;70;17;24;48;1; ;2;75;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;79;38;74;1;2;7499;04;17;284,376607878663
4297059;1;2;1;70;17;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;85; ; ;1;2; ;04;17;164,26025609411
4297062;1;5;1;70;17;20;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;17;182,880961387099
4297070;1;2;1;70;17;5;48;1; ;2;5;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;737717;03;03;50;1;1;5020;04;17;177,364628026279
4297076;1;3;1;70;17;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;33;55;1;2;5521;04;17;121,831734761418
4297092;1;4;1;70;17;20;48;1; ;2;20;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;91;1;2;9199;04;17;173,975636443145
4297108;1;1;1;70;17;2;48;1; ;2;2;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;500000;98;98;22;1;1;2212;04;17;110,148686208494
4297110;1;3;1;70;17;1;40;1; ;2;16;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;04;17;78,8867353902292
4297111;1;2;1;70;17;8;48;1; ;2;9;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;04;17;89,795343689532
4297125;1;1;1;70;17;52;48;4; ;2;104;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;74;1;2;7411;04;17;141,789073668695
4297129;1;2;1;70;17;8;48;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;04;17;202,31035950882
4297137;1;1;1;70;17;52;48;2; ;2;104;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;13;13;80;1;2;8043;04;17;165,771758180249
4297144;1;2;1;70;17;48;8;4; ;2;8;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;04;17;257,590019723818
4297144;1;3;1;70;17;48;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;98;98;60;1;2;6031;04;17;257,590019723818
4297145;1;5;1;70;17;40;48;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4552;04;17;159,708332280626
4297153;1;2;1;70;17;4;48;1; ;2;9;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;17;216,80721314959
4297167;1;2;1;70;17;2;48;1; ;2;3;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;97;87;28;1;1;2899;04;17;230,043716044885
4297170;1;3;1;70;17;20;48;2; ;2;20;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;04;17;161,572711192034
4297179;1;2;1;70;17;28;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;2;5125;04;17;187,080008375314
4297182;1;1;1;70;17;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4551;04;17;165,771758180249
4297198;1;3;1;70;17;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;17;171,617446127235
4297209;1;2;1;70;17;8;48;4; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5530;04;17;144,824752050518
4297218;1;1;1;70;17;52;70;3; ;2;5;8; ;8;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;55;62;01;1;2;0111;04;17;296,161958002213
4297218;1;2;1;70;17;2;48;4; ;2;2;4; ;3;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;95;97;63;1;1;6310;04;17;296,161958002213
