DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
2338848;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;17;967,14620787303
2338848;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;967,14620787303
2338848;1;4;1;80;2;1;3;2; ;2; ;2; ; ; ; ;2;2;1;05;17;967,14620787303
2338852;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;2164,49138696708
2338852;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;2164,49138696708
2338852;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;2164,49138696708
2338855;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;1341,63167159143
2338855;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;17;1341,63167159143
2338855;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;1341,63167159143
2338858;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;17;928,643334010281
2338861;1;1;1;80;2;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;17;1188,4357542706
2338861;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;1188,4357542706
2338861;1;4;1;80;2;1;4;4; ;2; ;2; ; ;1; ;4;1;1;05;17;1188,4357542706
2338867;1;2;1;80;2;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;17;838,685712555619
2338867;2;3;2;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;17;838,685712555619
2338867;2;4;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;838,685712555619
2338867;2;5;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;838,685712555619
2338873;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;1000,17157413193
2348574;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;19;1275,54966186184
2348575;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;19;1191,52657445755
2348575;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;19;1191,52657445755
2348575;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;19;1191,52657445755
2348575;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;19;1191,52657445755
2348575;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;19;1191,52657445755
2348576;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;19;1822,73627641592
2348577;1;1;1;80;2;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;05;19;2420,81931060459
2348579;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;19;1258,68211283454
2348579;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;19;1258,68211283454
